"COLONY","ID","SPECIES","STAGE","TSECS","observedState","decodedState"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57608,"Not-foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57609,"Not-foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57610,"Not-foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57611,"Not-foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57612,"Not-foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57613,"Not-foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57614,"Not-foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57615,"Not-foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57616,"Not-foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57617,"Not-foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57618,"Not-foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57619,"Not-foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57620,"Not-foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57621,"Not-foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57622,"Not-foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57623,"Not-foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57624,"Not-foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57625,"Not-foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57626,"Not-foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57627,"Not-foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57628,"Not-foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57629,"Not-foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57630,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57631,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57632,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57633,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57634,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57635,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57636,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57637,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57638,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57639,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57640,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57641,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57642,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57643,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57644,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57645,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57646,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57647,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57648,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57649,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57650,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57651,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57652,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57653,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57654,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57655,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57656,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57657,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57658,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57659,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57660,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57661,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57662,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57663,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57664,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57665,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57666,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57667,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57668,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57669,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57670,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57671,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57672,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57673,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57674,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57675,"Not-foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57676,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57677,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57678,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57679,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57680,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57681,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57682,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57683,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57684,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57685,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57686,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57687,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57688,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57689,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57690,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57691,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57692,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57693,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57694,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57695,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57696,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57697,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57698,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57699,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57700,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57701,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57702,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57703,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57704,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57705,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57706,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57707,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57708,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57709,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57710,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57711,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57712,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57713,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57714,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57715,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57716,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57717,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57718,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57719,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57720,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57721,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57722,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57723,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57724,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57725,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57726,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57727,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57728,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57729,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57730,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57731,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57732,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57733,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57734,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57735,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57736,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57737,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57738,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57739,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57740,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57741,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57742,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57743,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57744,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57745,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57746,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57747,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57748,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57749,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57750,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57751,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57752,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57753,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57754,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57755,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57756,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57757,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57758,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57759,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57760,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57761,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57762,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57763,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57764,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57765,"Not-foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57766,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57767,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57768,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57769,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57770,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57771,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57772,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57773,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57774,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57775,"Not-foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57776,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57777,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57778,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57779,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57780,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57781,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57782,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57783,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57784,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57785,"Not-foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57786,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57787,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57788,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57789,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57790,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57791,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57792,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57793,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57794,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57795,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57796,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57797,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57798,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57799,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57800,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57801,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57802,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57803,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57804,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57805,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57806,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57807,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57808,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57809,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57810,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57811,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57812,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57813,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57814,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57815,"Not-foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57816,"Not-foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57817,"Not-foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57818,"Not-foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57819,"Not-foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57820,"Not-foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57821,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57822,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57823,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57824,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57825,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57826,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57827,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57828,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57829,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57830,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57831,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57832,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57833,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57834,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57835,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57836,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57837,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57838,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57839,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57840,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57841,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57842,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57843,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57844,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57845,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57846,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57847,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57848,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57849,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57850,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57851,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57852,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57853,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57854,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57855,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57856,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57857,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57858,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57859,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57860,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57861,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57862,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57863,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57864,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57865,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57866,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57867,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57868,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57869,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57870,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57871,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57872,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57873,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57874,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57875,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57876,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57877,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57878,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57879,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57880,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57881,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57882,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57883,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57884,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57885,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57886,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57887,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57888,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57889,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57890,"Not-foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57891,"Not-foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57892,"Not-foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57893,"Foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57894,"Foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57895,"Foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57896,"Foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57897,"Foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57898,"Foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57899,"Foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57900,"Foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57901,"Foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57902,"Foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57903,"Foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57904,"Foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57905,"Foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57906,"Foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57907,"Foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57908,"Foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57909,"Foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57910,"Foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57911,"Foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57912,"Foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57913,"Foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57914,"Foraging","Foraging"
