"COLONY","ID","SPECIES","STAGE","TSECS","observedState","decodedState"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",49917,"Not-foraging","Foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",49918,"Not-foraging","Foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",49919,"Not-foraging","Foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",49920,"Not-foraging","Foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",49921,"Not-foraging","Foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",49922,"Not-foraging","Foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",49923,"Not-foraging","Foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",49924,"Not-foraging","Foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",49925,"Not-foraging","Foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",49926,"Not-foraging","Foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",49927,"Not-foraging","Foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",49928,"Not-foraging","Foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",49929,"Not-foraging","Foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",49930,"Not-foraging","Foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",49931,"Not-foraging","Foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",49932,"Not-foraging","Foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",49933,"Not-foraging","Foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",49934,"Not-foraging","Foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",49935,"Not-foraging","Foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",49936,"Not-foraging","Foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",49937,"Not-foraging","Foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",49938,"Not-foraging","Foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",49939,"Not-foraging","Foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",49940,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",49941,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",49942,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",49943,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",49944,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",49945,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",49946,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",49947,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",49948,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",49949,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",49950,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",49951,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",49952,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",49953,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",49954,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",49955,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",49956,"Not-foraging","Foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",49957,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",49958,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",49959,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",49960,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",49961,"Not-foraging","Foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",49962,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",49963,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",49964,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",49965,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",49966,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",49967,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",49968,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",49969,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",49970,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",49971,"Not-foraging","Foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",49972,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",49973,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",49974,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",49975,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",49976,"Not-foraging","Foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",49977,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",49978,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",49979,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",49980,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",49981,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",49982,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",49983,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",49984,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",49985,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",49986,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",49987,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",49988,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",49989,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",49990,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",49991,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",49992,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",49993,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",49994,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",49995,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",49996,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",49997,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",49998,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",49999,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50000,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50001,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50002,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50003,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50004,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50005,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50006,"Not-foraging","Foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50007,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50008,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50009,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50010,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50011,"Not-foraging","Foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50012,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50013,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50014,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50015,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50016,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50017,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50018,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50019,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50020,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50021,"Not-foraging","Foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50022,"Not-foraging","Foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50023,"Not-foraging","Foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50024,"Not-foraging","Foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50025,"Not-foraging","Foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50026,"Not-foraging","Foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50027,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50028,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50029,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50030,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50031,"Not-foraging","Foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50032,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50033,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50034,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50035,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50036,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50037,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50038,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50039,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50040,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50041,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50042,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50043,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50044,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50045,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50046,"Not-foraging","Foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50047,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50048,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50049,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50050,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50051,"Not-foraging","Foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50052,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50053,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50054,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50055,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50056,"Not-foraging","Foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50057,"Not-foraging","Foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50058,"Not-foraging","Foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50059,"Not-foraging","Foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50060,"Not-foraging","Foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50061,"Not-foraging","Foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50062,"Not-foraging","Foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50063,"Not-foraging","Foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50064,"Not-foraging","Foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50065,"Not-foraging","Foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50066,"Not-foraging","Foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50067,"Not-foraging","Foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50068,"Not-foraging","Foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50069,"Not-foraging","Foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50070,"Not-foraging","Foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50071,"Not-foraging","Foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50072,"Not-foraging","Foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50073,"Not-foraging","Foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50074,"Not-foraging","Foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50075,"Not-foraging","Foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50076,"Not-foraging","Foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50077,"Not-foraging","Foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50078,"Not-foraging","Foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50079,"Not-foraging","Foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50080,"Not-foraging","Foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50081,"Not-foraging","Foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50082,"Not-foraging","Foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50083,"Not-foraging","Foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50084,"Not-foraging","Foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50085,"Not-foraging","Foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50086,"Not-foraging","Foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50087,"Not-foraging","Foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50088,"Not-foraging","Foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50089,"Not-foraging","Foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50090,"Not-foraging","Foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50091,"Not-foraging","Foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50092,"Not-foraging","Foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50093,"Not-foraging","Foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50094,"Not-foraging","Foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50095,"Not-foraging","Foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50096,"Not-foraging","Foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50097,"Not-foraging","Foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50098,"Not-foraging","Foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50099,"Not-foraging","Foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50100,"Not-foraging","Foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50101,"Not-foraging","Foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50102,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50103,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50104,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50105,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50106,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50107,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50108,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50109,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50110,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50111,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50112,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50113,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50114,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50115,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50116,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50117,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50118,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50119,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50120,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50121,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50122,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50123,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50124,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50125,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50126,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50127,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50128,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50129,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50130,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50131,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50132,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50133,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50134,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50135,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50136,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50137,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50138,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50139,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50140,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50141,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50142,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50143,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50144,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50145,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50146,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50147,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50148,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50149,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50150,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50151,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50152,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50153,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50154,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50155,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50156,"Not-foraging","Foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50157,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50158,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50159,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50160,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50161,"Not-foraging","Foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50162,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50163,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50164,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50165,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50166,"Not-foraging","Foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50167,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50168,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50169,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50170,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50171,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50172,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50173,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50174,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50175,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50176,"Not-foraging","Foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50177,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50178,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50179,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50180,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50181,"Not-foraging","Foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50182,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50183,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50184,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50185,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50186,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50187,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50188,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50189,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50190,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50191,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50192,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50193,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50194,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50195,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50196,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50197,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50198,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50199,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50200,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50201,"Not-foraging","Foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50202,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50203,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50204,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50205,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50206,"Not-foraging","Foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50207,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50208,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50209,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50210,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50211,"Not-foraging","Foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50212,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50213,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50214,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50215,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50216,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",50217,"Not-foraging","Not-foraging"
