"DATE_","ID","TSECS","SPECIES","LATITUDE","LONGITUDE","CONTBEH","DIST2COL","Observed_2State","Observed_3State","Observed_StateTw"
"2010-06-17",3,34585,"Arctic Tern",55.34496,-1.55057,"TS",1432.66303,"Travelling","Transit search","Foraging"
"2010-06-17",3,34586,"Arctic Tern",55.34503,-1.55062,"TS",1441.38711,"Travelling","Transit search","Foraging"
"2010-06-17",3,34587,"Arctic Tern",55.34512,-1.55069,"TS",1451.76652,"Travelling","Transit search","Foraging"
"2010-06-17",3,34588,"Arctic Tern",55.34521,-1.55076,"TS",1462.14934,"Travelling","Transit search","Foraging"
"2010-06-17",3,34589,"Arctic Tern",55.34529,-1.55083,"TS",1472.53548,"Travelling","Transit search","Foraging"
"2010-06-17",3,34590,"Arctic Tern",55.34538,-1.5509,"TS",1482.92488,"Travelling","Transit search","Foraging"
"2010-06-17",3,34591,"Arctic Tern",55.34547,-1.55097,"TS",1493.31746,"Travelling","Transit search","Foraging"
"2010-06-17",3,34592,"Arctic Tern",55.34555,-1.55108,"TS",1504.62241,"Travelling","Transit search","Foraging"
"2010-06-17",3,34593,"Arctic Tern",55.34563,-1.55119,"TS",1515.92741,"Travelling","Transit search","Foraging"
"2010-06-17",3,34594,"Arctic Tern",55.34571,-1.5513,"TS",1527.23248,"Travelling","Transit search","Foraging"
"2010-06-17",3,34595,"Arctic Tern",55.34579,-1.55141,"TS",1538.5376,"Travelling","Transit search","Foraging"
"2010-06-17",3,34596,"Arctic Tern",55.34587,-1.55152,"TS",1549.84277,"Travelling","Transit search","Foraging"
"2010-06-17",3,34597,"Arctic Tern",55.34596,-1.55163,"TS",1562.29381,"Travelling","Transit search","Foraging"
"2010-06-17",3,34598,"Arctic Tern",55.34605,-1.55175,"TS",1574.74484,"Travelling","Transit search","Foraging"
"2010-06-17",3,34599,"Arctic Tern",55.34614,-1.55187,"TS",1587.19586,"Travelling","Transit search","Foraging"
"2010-06-17",3,34600,"Arctic Tern",55.34623,-1.55198,"TS",1599.64687,"Travelling","Transit search","Foraging"
"2010-06-17",3,34601,"Arctic Tern",55.34632,-1.5521,"TS",1612.09787,"Travelling","Transit search","Foraging"
"2010-06-17",3,34602,"Arctic Tern",55.34642,-1.55221,"TS",1625.31758,"Travelling","Transit search","Foraging"
"2010-06-17",3,34603,"Arctic Tern",55.34652,-1.55233,"TS",1638.53772,"Travelling","Transit search","Foraging"
"2010-06-17",3,34604,"Arctic Tern",55.34662,-1.55244,"TS",1651.75826,"Travelling","Transit search","Foraging"
"2010-06-17",3,34605,"Arctic Tern",55.34672,-1.55255,"TS",1664.9792,"Travelling","Transit search","Foraging"
"2010-06-17",3,34606,"Arctic Tern",55.34682,-1.55267,"TS",1678.20054,"Travelling","Transit search","Foraging"
"2010-06-17",3,34607,"Arctic Tern",55.34693,-1.55277,"TS",1691.94311,"Travelling","Transit search","Foraging"
"2010-06-17",3,34608,"Arctic Tern",55.34704,-1.55287,"TS",1705.68796,"Travelling","Transit search","Foraging"
"2010-06-17",3,34609,"Arctic Tern",55.34715,-1.55298,"TS",1719.43502,"Travelling","Transit search","Foraging"
"2010-06-17",3,34610,"Arctic Tern",55.34726,-1.55308,"TS",1733.18425,"Travelling","Transit search","Foraging"
