"DATE_","ID","TSECS","SPECIES","LATITUDE","LONGITUDE","CONTBEH","DIST2COL","Observed_2State","Observed_3State","Observed_StateTw"
"2010-06-21",10,48320,"Roseate tern",55.32349,-1.51938,"DF",1671.66643,"Travelling","Direct flight","Traveling"
"2010-06-21",10,48321,"Roseate tern",55.3234,-1.51935,"DF",1680.4014,"Travelling","Direct flight","Traveling"
"2010-06-21",10,48322,"Roseate tern",55.32332,-1.51928,"DF",1689.58657,"Travelling","Direct flight","Traveling"
"2010-06-21",10,48323,"Roseate tern",55.32325,-1.51922,"DF",1698.77544,"Travelling","Direct flight","Traveling"
"2010-06-21",10,48324,"Roseate tern",55.32317,-1.51915,"DF",1707.96798,"Travelling","Direct flight","Traveling"
"2010-06-21",10,48325,"Roseate tern",55.32309,-1.51908,"DF",1717.16412,"Travelling","Direct flight","Traveling"
"2010-06-21",10,48326,"Roseate tern",55.32302,-1.51902,"DF",1726.3638,"Travelling","Direct flight","Traveling"
"2010-06-21",10,48327,"Roseate tern",55.32297,-1.51892,"DF",1734.17354,"Travelling","Direct flight","Traveling"
"2010-06-21",10,48328,"Roseate tern",55.32292,-1.51883,"DF",1741.98387,"Travelling","Direct flight","Traveling"
"2010-06-21",10,48329,"Roseate tern",55.32288,-1.51874,"DF",1749.7948,"Travelling","Direct flight","Traveling"
"2010-06-21",10,48330,"Roseate tern",55.32283,-1.51864,"DF",1757.60632,"Travelling","Direct flight","Traveling"
"2010-06-21",10,48331,"Roseate tern",55.32278,-1.51855,"DF",1765.41841,"Travelling","Direct flight","Traveling"
"2010-06-21",10,48332,"Roseate tern",55.32274,-1.51843,"DF",1774.35233,"Travelling","Direct flight","Traveling"
"2010-06-21",10,48333,"Roseate tern",55.32269,-1.51831,"DF",1783.28912,"Travelling","Direct flight","Traveling"
"2010-06-21",10,48334,"Roseate tern",55.32264,-1.51819,"DF",1792.22875,"Travelling","Direct flight","Traveling"
"2010-06-21",10,48335,"Roseate tern",55.3226,-1.51807,"DF",1801.17117,"Travelling","Direct flight","Traveling"
"2010-06-21",10,48336,"Roseate tern",55.32255,-1.51795,"DF",1810.11633,"Travelling","Direct flight","Traveling"
"2010-06-21",10,48337,"Roseate tern",55.32253,-1.51781,"DF",1818.12163,"Travelling","Direct flight","Traveling"
"2010-06-21",10,48338,"Roseate tern",55.3225,-1.51766,"DF",1826.14081,"Travelling","Direct flight","Traveling"
"2010-06-21",10,48339,"Roseate tern",55.32248,-1.51752,"DF",1834.1737,"Travelling","Direct flight","Traveling"
"2010-06-21",10,48340,"Roseate tern",55.32246,-1.51738,"DF",1842.2201,"Travelling","Direct flight","Traveling"
"2010-06-21",10,48341,"Roseate tern",55.32243,-1.51723,"DF",1850.27986,"Travelling","Direct flight","Traveling"
"2010-06-21",10,48342,"Roseate tern",55.32243,-1.51708,"DF",1857.56594,"Travelling","Direct flight","Traveling"
"2010-06-21",10,48343,"Roseate tern",55.32242,-1.51692,"DF",1864.87682,"Travelling","Direct flight","Traveling"
"2010-06-21",10,48344,"Roseate tern",55.32241,-1.51676,"DF",1872.21222,"Travelling","Direct flight","Traveling"
"2010-06-21",10,48345,"Roseate tern",55.32241,-1.51661,"DF",1879.57183,"Travelling","Direct flight","Traveling"
"2010-06-21",10,48346,"Roseate tern",55.3224,-1.51645,"DF",1886.95538,"Travelling","Direct flight","Traveling"
"2010-06-21",10,48347,"Roseate tern",55.32238,-1.51629,"DF",1895.99371,"Travelling","Direct flight","Traveling"
"2010-06-21",10,48348,"Roseate tern",55.32235,-1.51612,"DF",1905.04905,"Travelling","Direct flight","Traveling"
"2010-06-21",10,48349,"Roseate tern",55.32233,-1.51596,"DF",1914.12119,"Travelling","Direct flight","Traveling"
"2010-06-21",10,48350,"Roseate tern",55.32231,-1.5158,"DF",1923.20987,"Travelling","Direct flight","Traveling"
"2010-06-21",10,48351,"Roseate tern",55.32228,-1.51563,"DF",1932.31486,"Travelling","Direct flight","Traveling"
"2010-06-21",10,48352,"Roseate tern",55.32224,-1.51548,"DF",1942.45907,"Travelling","Direct flight","Traveling"
