"DATE_","ID","TSECS","SPECIES","LATITUDE","LONGITUDE","CONTBEH","DIST2COL","Observed_2State","Observed_3State","Observed_StateTw"
"2010-06-21",8,40224,"Sandwich tern",55.48559,-1.47123,"TS",17301.86915,"Travelling","Transit search","Foraging"
"2010-06-21",8,40225,"Sandwich tern",55.48564,-1.47142,"TS",17303.96951,"Travelling","Transit search","Foraging"
"2010-06-21",8,40226,"Sandwich tern",55.48568,-1.47162,"TS",17306.07984,"Travelling","Transit search","Foraging"
"2010-06-21",8,40227,"Sandwich tern",55.4857,-1.47183,"TS",17305.06703,"Travelling","Transit search","Foraging"
"2010-06-21",8,40228,"Sandwich tern",55.48572,-1.47204,"TS",17304.06467,"Travelling","Transit search","Foraging"
"2010-06-21",8,40229,"Sandwich tern",55.48574,-1.47225,"TS",17303.07275,"Travelling","Transit search","Foraging"
"2010-06-21",8,40230,"Sandwich tern",55.48576,-1.47246,"TS",17302.09129,"Travelling","Transit search","Foraging"
"2010-06-21",8,40231,"Sandwich tern",55.48578,-1.47267,"TS",17301.12027,"Travelling","Transit search","Foraging"
"2010-06-21",8,40232,"Sandwich tern",55.48578,-1.47289,"TS",17297.84795,"Travelling","Transit search","Foraging"
"2010-06-21",8,40233,"Sandwich tern",55.48578,-1.47311,"TS",17294.58622,"Travelling","Transit search","Foraging"
"2010-06-21",8,40234,"Sandwich tern",55.48578,-1.47333,"TS",17291.3351,"Travelling","Transit search","Foraging"
"2010-06-21",8,40235,"Sandwich tern",55.48578,-1.47355,"TS",17288.09459,"Travelling","Transit search","Foraging"
"2010-06-21",8,40236,"Sandwich tern",55.48578,-1.47377,"TS",17284.86469,"Travelling","Transit search","Foraging"
"2010-06-21",8,40237,"Sandwich tern",55.48578,-1.47398,"TS",17280.97235,"Travelling","Transit search","Foraging"
"2010-06-21",8,40238,"Sandwich tern",55.48577,-1.4742,"TS",17277.09006,"Travelling","Transit search","Foraging"
"2010-06-21",8,40239,"Sandwich tern",55.48576,-1.47442,"TS",17273.21781,"Travelling","Transit search","Foraging"
"2010-06-21",8,40240,"Sandwich tern",55.48576,-1.47463,"TS",17269.35563,"Travelling","Transit search","Foraging"
"2010-06-21",8,40241,"Sandwich tern",55.48575,-1.47485,"TS",17265.50351,"Travelling","Transit search","Foraging"
"2010-06-21",8,40242,"Sandwich tern",55.48575,-1.47507,"TS",17261.97475,"Travelling","Transit search","Foraging"
"2010-06-21",8,40243,"Sandwich tern",55.48574,-1.47529,"TS",17258.45652,"Travelling","Transit search","Foraging"
"2010-06-21",8,40244,"Sandwich tern",55.48574,-1.47551,"TS",17254.94882,"Travelling","Transit search","Foraging"
"2010-06-21",8,40245,"Sandwich tern",55.48574,-1.47573,"TS",17251.45166,"Travelling","Transit search","Foraging"
"2010-06-21",8,40246,"Sandwich tern",55.48573,-1.47595,"TS",17247.96505,"Travelling","Transit search","Foraging"
"2010-06-21",8,40247,"Sandwich tern",55.48572,-1.47616,"TS",17243.59285,"Travelling","Transit search","Foraging"
"2010-06-21",8,40248,"Sandwich tern",55.48571,-1.47636,"TS",17239.22961,"Travelling","Transit search","Foraging"
"2010-06-21",8,40249,"Sandwich tern",55.48569,-1.47657,"TS",17234.87531,"Travelling","Transit search","Foraging"
"2010-06-21",8,40250,"Sandwich tern",55.48568,-1.47678,"TS",17230.52997,"Travelling","Transit search","Foraging"
"2010-06-21",8,40251,"Sandwich tern",55.48567,-1.47698,"TS",17226.19361,"Travelling","Transit search","Foraging"
"2010-06-21",8,40252,"Sandwich tern",55.48565,-1.47719,"TS",17221.55078,"Travelling","Transit search","Foraging"
"2010-06-21",8,40253,"Sandwich tern",55.48563,-1.47739,"TS",17216.91651,"Travelling","Transit search","Foraging"
"2010-06-21",8,40254,"Sandwich tern",55.48562,-1.47759,"TS",17212.29083,"Travelling","Transit search","Foraging"
"2010-06-21",8,40255,"Sandwich tern",55.4856,-1.4778,"TS",17207.67372,"Travelling","Transit search","Foraging"
"2010-06-21",8,40256,"Sandwich tern",55.48558,-1.478,"TS",17203.06521,"Travelling","Transit search","Foraging"
"2010-06-21",8,40257,"Sandwich tern",55.48557,-1.47819,"TS",17198.64794,"Travelling","Transit search","Foraging"
"2010-06-21",8,40258,"Sandwich tern",55.48555,-1.47838,"TS",17194.23815,"Travelling","Transit search","Foraging"
