"COLONY","DATE","ID","SPECIES","TSECS","LATITUDE","LONGITUDE","CONTBEH","observed_state","DISTKM","DIST2COL","Complete"
"Glas Eileanan","2011-06-21",15,"C",36230,56.47284,-5.64934,"AS","Foraging",0.00448,4746.04474,1
"Glas Eileanan","2011-06-21",15,"C",36231,56.47287,-5.64929,"AS","Foraging",0.00448,4747.13648,1
"Glas Eileanan","2011-06-21",15,"C",36232,56.47289,-5.64924,"AS","Foraging",0.00448,4748.23222,1
"Glas Eileanan","2011-06-21",15,"C",36233,56.47292,-5.64919,"AS","Foraging",0.00448,4749.33194,1
"Glas Eileanan","2011-06-21",15,"C",36234,56.47295,-5.64913,"AS","Foraging",0.00372,4750.43564,1
"Glas Eileanan","2011-06-21",15,"C",36235,56.47298,-5.64914,"AS","Foraging",0.00372,4748.16964,1
"Glas Eileanan","2011-06-21",15,"C",36236,56.47302,-5.64914,"AS","Foraging",0.00372,4745.90551,1
"Glas Eileanan","2011-06-21",15,"C",36237,56.47305,-5.64915,"AS","Foraging",0.00372,4743.64322,1
"Glas Eileanan","2011-06-21",15,"C",36238,56.47308,-5.64916,"AS","Foraging",0.00372,4741.38279,1
"Glas Eileanan","2011-06-21",15,"C",36239,56.47312,-5.64916,"AS","Foraging",0.00372,4739.12421,1
"Glas Eileanan","2011-06-21",15,"C",36240,56.47315,-5.64917,"AS","Foraging",0.00377,4736.86749,1
"Glas Eileanan","2011-06-21",15,"C",36241,56.47315,-5.64923,"AS","Foraging",0.00377,4733.50856,1
"Glas Eileanan","2011-06-21",15,"C",36242,56.47316,-5.64929,"AS","Foraging",0.00377,4730.15027,1
"Glas Eileanan","2011-06-21",15,"C",36243,56.47316,-5.64935,"AS","Foraging",0.00377,4726.79261,1
"Glas Eileanan","2011-06-21",15,"C",36244,56.47316,-5.64941,"AS","Foraging",0.00377,4723.43558,1
"Glas Eileanan","2011-06-21",15,"C",36245,56.47316,-5.64947,"AS","Foraging",0.00377,4720.07919,1
"Glas Eileanan","2011-06-21",15,"C",36246,56.47317,-5.64953,"AS","Foraging",0.00572,4716.72344,1
"Glas Eileanan","2011-06-21",15,"C",36247,56.47314,-5.64961,"AS","Foraging",0.00572,4714.61799,1
"Glas Eileanan","2011-06-21",15,"C",36248,56.47311,-5.64968,"AS","Foraging",0.00572,4712.51859,1
"Glas Eileanan","2011-06-21",15,"C",36249,56.47307,-5.64976,"AS","Foraging",0.00572,4710.42524,1
"Glas Eileanan","2011-06-21",15,"C",36250,56.47304,-5.64983,"AS","Foraging",0.00572,4708.33794,1
"Glas Eileanan","2011-06-21",15,"C",36251,56.47301,-5.64991,"AS","Foraging",0.00572,4706.25671,1
"Glas Eileanan","2011-06-21",15,"C",36252,56.47298,-5.64998,"AS","Foraging",0.00587,4704.18155,1
"Glas Eileanan","2011-06-21",15,"C",36253,56.47297,-5.65008,"AS","Foraging",0.00587,4699.77103,1
"Glas Eileanan","2011-06-21",15,"C",36254,56.47297,-5.65017,"AS","Foraging",0.00587,4695.36376,1
"Glas Eileanan","2011-06-21",15,"C",36255,56.47296,-5.65027,"AS","Foraging",0.00587,4690.95974,1
"Glas Eileanan","2011-06-21",15,"C",36256,56.47295,-5.65036,"AS","Foraging",0.00587,4686.55899,1
"Glas Eileanan","2011-06-21",15,"C",36257,56.47294,-5.65046,"AS","Foraging",0.00587,4682.16152,1
"Glas Eileanan","2011-06-21",15,"C",36258,56.47293,-5.65055,"AS","Foraging",0.0047,4677.76734,1
"Glas Eileanan","2011-06-21",15,"C",36259,56.47296,-5.6506,"AS","Foraging",0.0047,4673.19035,1
"Glas Eileanan","2011-06-21",15,"C",36260,56.47299,-5.65066,"AS","Foraging",0.0047,4668.61362,1
"Glas Eileanan","2011-06-21",15,"C",36261,56.47302,-5.65071,"AS","Foraging",0.0047,4664.03715,1
"Glas Eileanan","2011-06-21",15,"C",36262,56.47306,-5.65076,"AS","Foraging",0.0047,4659.46095,1
"Glas Eileanan","2011-06-21",15,"C",36263,56.47309,-5.65081,"AS","Foraging",0.0047,4654.885,1
"Glas Eileanan","2011-06-21",15,"C",36264,56.47312,-5.65087,"AS","Foraging",0.00374,4650.30933,1
"Glas Eileanan","2011-06-21",15,"C",36265,56.47315,-5.65086,"AS","Foraging",0.00374,4648.7381,1
"Glas Eileanan","2011-06-21",15,"C",36266,56.47318,-5.65085,"AS","Foraging",0.00374,4647.16937,1
"Glas Eileanan","2011-06-21",15,"C",36267,56.47322,-5.65084,"AS","Foraging",0.00374,4645.60312,1
"Glas Eileanan","2011-06-21",15,"C",36268,56.47325,-5.65083,"AS","Foraging",0.00374,4644.03937,1
"Glas Eileanan","2011-06-21",15,"C",36269,56.47328,-5.65083,"AS","Foraging",0.00374,4642.47812,1
"Glas Eileanan","2011-06-21",15,"C",36270,56.47332,-5.65082,"AS","Foraging",0.00435,4640.91937,1
"Glas Eileanan","2011-06-21",15,"C",36271,56.47334,-5.65077,"AS","Foraging",0.00435,4641.86319,1
"Glas Eileanan","2011-06-21",15,"C",36272,56.47337,-5.65072,"AS","Foraging",0.00435,4642.8109,1
"Glas Eileanan","2011-06-21",15,"C",36273,56.4734,-5.65067,"AS","Foraging",0.00435,4643.76253,1
"Glas Eileanan","2011-06-21",15,"C",36274,56.47343,-5.65062,"AS","Foraging",0.00435,4644.71807,1
"Glas Eileanan","2011-06-21",15,"C",36275,56.47346,-5.65057,"AS","Foraging",0.00435,4645.6775,1
"Glas Eileanan","2011-06-21",15,"C",36276,56.47348,-5.65052,"AS","Foraging",0.0033,4646.64084,1
"Glas Eileanan","2011-06-21",15,"C",36277,56.4735,-5.65047,"AS","Foraging",0.0033,4647.97501,1
"Glas Eileanan","2011-06-21",15,"C",36278,56.47352,-5.65043,"AS","Foraging",0.0033,4649.31117,1
"Glas Eileanan","2011-06-21",15,"C",36279,56.47353,-5.65038,"AS","Foraging",0.0033,4650.64927,1
"Glas Eileanan","2011-06-21",15,"C",36280,56.47355,-5.65034,"AS","Foraging",0.0033,4651.98935,1
"Glas Eileanan","2011-06-21",15,"C",36281,56.47357,-5.65029,"AS","Foraging",0.0033,4653.3314,1
"Glas Eileanan","2011-06-21",15,"C",36282,56.47358,-5.65025,"AS","Foraging",0.00359,4654.6754,1
"Glas Eileanan","2011-06-21",15,"C",36283,56.4736,-5.6502,"AS","Foraging",0.00359,4656.3122,1
"Glas Eileanan","2011-06-21",15,"C",36284,56.47362,-5.65015,"AS","Foraging",0.00359,4657.9512,1
"Glas Eileanan","2011-06-21",15,"C",36285,56.47363,-5.6501,"AS","Foraging",0.00359,4659.5924,1
"Glas Eileanan","2011-06-21",15,"C",36286,56.47365,-5.65005,"AS","Foraging",0.00359,4661.23579,1
"Glas Eileanan","2011-06-21",15,"C",36287,56.47367,-5.65,"AS","Foraging",0.00359,4662.88138,1
"Glas Eileanan","2011-06-21",15,"C",36288,56.47368,-5.64995,"AS","Foraging",0.00465,4664.52915,1
"Glas Eileanan","2011-06-21",15,"C",36289,56.4737,-5.64988,"AS","Foraging",0.00465,4667.19968,1
"Glas Eileanan","2011-06-21",15,"C",36290,56.47372,-5.64981,"AS","Foraging",0.00465,4669.87335,1
"Glas Eileanan","2011-06-21",15,"C",36291,56.47373,-5.64974,"AS","Foraging",0.00465,4672.55014,1
"Glas Eileanan","2011-06-21",15,"C",36292,56.47375,-5.64967,"AS","Foraging",0.00465,4675.23004,1
"Glas Eileanan","2011-06-21",15,"C",36293,56.47377,-5.6496,"AS","Foraging",0.00465,4677.91305,1
"Glas Eileanan","2011-06-21",15,"C",36294,56.47378,-5.64953,"AS","Foraging",0.00453,4680.59917,1
"Glas Eileanan","2011-06-21",15,"C",36295,56.47377,-5.64946,"AS","Foraging",0.00453,4684.88298,1
"Glas Eileanan","2011-06-21",15,"C",36296,56.47377,-5.64939,"AS","Foraging",0.00453,4689.16728,1
"Glas Eileanan","2011-06-21",15,"C",36297,56.47376,-5.64932,"AS","Foraging",0.00453,4693.45209,1
"Glas Eileanan","2011-06-21",15,"C",36298,56.47375,-5.64924,"AS","Foraging",0.00453,4697.73738,1
"Glas Eileanan","2011-06-21",15,"C",36299,56.47374,-5.64917,"AS","Foraging",0.00453,4702.02316,1
"Glas Eileanan","2011-06-21",15,"C",36300,56.47373,-5.6491,"AS","Foraging",0.00419,4706.30943,1
"Glas Eileanan","2011-06-21",15,"C",36301,56.4737,-5.64908,"AS","Foraging",0.00419,4709.42204,1
"Glas Eileanan","2011-06-21",15,"C",36302,56.47366,-5.64906,"AS","Foraging",0.00419,4712.53632,1
"Glas Eileanan","2011-06-21",15,"C",36303,56.47362,-5.64904,"AS","Foraging",0.00419,4715.65227,1
"Glas Eileanan","2011-06-21",15,"C",36304,56.47359,-5.64902,"AS","Foraging",0.00419,4718.76991,1
"Glas Eileanan","2011-06-21",15,"C",36305,56.47355,-5.649,"AS","Foraging",0.00419,4721.88922,1
"Glas Eileanan","2011-06-21",15,"C",36306,56.47352,-5.64898,"AS","Foraging",0.00471,4725.0102,1
"Glas Eileanan","2011-06-21",15,"C",36307,56.47348,-5.649,"AS","Foraging",0.00471,4726.70484,1
"Glas Eileanan","2011-06-21",15,"C",36308,56.47343,-5.64901,"AS","Foraging",0.00471,4728.40358,1
"Glas Eileanan","2011-06-21",15,"C",36309,56.47339,-5.64902,"AS","Foraging",0.00471,4730.10641,1
"Glas Eileanan","2011-06-21",15,"C",36310,56.47335,-5.64904,"AS","Foraging",0.00471,4731.81333,1
"Glas Eileanan","2011-06-21",15,"C",36311,56.47331,-5.64905,"AS","Foraging",0.00471,4733.52434,1
"Glas Eileanan","2011-06-21",15,"C",36312,56.47327,-5.64907,"AS","Foraging",0.00407,4735.23944,1
"Glas Eileanan","2011-06-21",15,"C",36313,56.47323,-5.64906,"AS","Foraging",0.00407,4737.94128,1
"Glas Eileanan","2011-06-21",15,"C",36314,56.47319,-5.64904,"AS","Foraging",0.00407,4740.64509,1
"Glas Eileanan","2011-06-21",15,"C",36315,56.47316,-5.64903,"AS","Foraging",0.00407,4743.35088,1
"Glas Eileanan","2011-06-21",15,"C",36316,56.47312,-5.64902,"AS","Foraging",0.00407,4746.05862,1
"Glas Eileanan","2011-06-21",15,"C",36317,56.47309,-5.64901,"AS","Foraging",0.00407,4748.76834,1
"Glas Eileanan","2011-06-21",15,"C",36318,56.47305,-5.649,"AS","Foraging",0.00331,4751.48,1
"Glas Eileanan","2011-06-21",15,"C",36319,56.47304,-5.64895,"AS","Foraging",0.00331,4754.74913,1
"Glas Eileanan","2011-06-21",15,"C",36320,56.47303,-5.6489,"AS","Foraging",0.00331,4758.01832,1
"Glas Eileanan","2011-06-21",15,"C",36321,56.47302,-5.64885,"AS","Foraging",0.00331,4761.28758,1
"Glas Eileanan","2011-06-21",15,"C",36322,56.47301,-5.6488,"AS","Foraging",0.00331,4764.55692,1
"Glas Eileanan","2011-06-21",15,"C",36323,56.47299,-5.64875,"AS","Foraging",0.00331,4767.82633,1
"Glas Eileanan","2011-06-21",15,"C",36324,56.47298,-5.6487,"AS","Foraging",0.00344,4771.09581,1
"Glas Eileanan","2011-06-21",15,"C",36325,56.47301,-5.64869,"AS","Foraging",0.00344,4769.73073,1
"Glas Eileanan","2011-06-21",15,"C",36326,56.47304,-5.64868,"AS","Foraging",0.00344,4768.36773,1
"Glas Eileanan","2011-06-21",15,"C",36327,56.47307,-5.64867,"AS","Foraging",0.00344,4767.00682,1
"Glas Eileanan","2011-06-21",15,"C",36328,56.47311,-5.64867,"AS","Foraging",0.00344,4765.64801,1
"Glas Eileanan","2011-06-21",15,"C",36329,56.47314,-5.64866,"AS","Foraging",0.00344,4764.2913,1
"Glas Eileanan","2011-06-21",15,"C",36330,56.47317,-5.64865,"AS","Foraging",0.00453,4762.93669,1
"Glas Eileanan","2011-06-21",15,"C",36331,56.47316,-5.64872,"AS","Foraging",0.00453,4759.64045,1
"Glas Eileanan","2011-06-21",15,"C",36332,56.47315,-5.64879,"AS","Foraging",0.00453,4756.34628,1
"Glas Eileanan","2011-06-21",15,"C",36333,56.47314,-5.64887,"AS","Foraging",0.00453,4753.05417,1
"Glas Eileanan","2011-06-21",15,"C",36334,56.47313,-5.64894,"AS","Foraging",0.00453,4749.76413,1
"Glas Eileanan","2011-06-21",15,"C",36335,56.47313,-5.64901,"AS","Foraging",0.00453,4746.47616,1
"Glas Eileanan","2011-06-21",15,"C",36336,56.47312,-5.64908,"AS","Foraging",0.00687,4743.19027,1
"Glas Eileanan","2011-06-21",15,"C",36337,56.47307,-5.64916,"AS","Foraging",0.00687,4741.7491,1
"Glas Eileanan","2011-06-21",15,"C",36338,56.47303,-5.64924,"AS","Foraging",0.00687,4740.31749,1
"Glas Eileanan","2011-06-21",15,"C",36339,56.47298,-5.64932,"AS","Foraging",0.00687,4738.89545,1
"Glas Eileanan","2011-06-21",15,"C",36340,56.47294,-5.64939,"AS","Foraging",0.00687,4737.483,1
"Glas Eileanan","2011-06-21",15,"C",36341,56.47289,-5.64947,"AS","Foraging",0.00687,4736.08014,1
"Glas Eileanan","2011-06-21",15,"C",36342,56.47285,-5.64955,"AS","Foraging",0.00564,4734.68689,1
"Glas Eileanan","2011-06-21",15,"C",36343,56.47281,-5.64959,"AS","Foraging",0.00564,4735.03534,1
"Glas Eileanan","2011-06-21",15,"C",36344,56.47276,-5.64964,"AS","Foraging",0.00564,4735.39053,1
"Glas Eileanan","2011-06-21",15,"C",36345,56.47272,-5.64968,"AS","Foraging",0.00564,4735.75245,1
"Glas Eileanan","2011-06-21",15,"C",36346,56.47267,-5.64973,"AS","Foraging",0.00564,4736.12109,1
"Glas Eileanan","2011-06-21",15,"C",36347,56.47263,-5.64977,"AS","Foraging",0.00564,4736.49644,1
"Glas Eileanan","2011-06-21",15,"C",36348,56.47258,-5.64982,"AS","Foraging",0.00504,4736.87852,1
"Glas Eileanan","2011-06-21",15,"C",36349,56.47255,-5.64987,"AS","Foraging",0.00504,4736.01978,1
"Glas Eileanan","2011-06-21",15,"C",36350,56.47252,-5.64993,"AS","Foraging",0.00504,4735.16627,1
"Glas Eileanan","2011-06-21",15,"C",36351,56.47248,-5.64998,"AS","Foraging",0.00504,4734.31798,1
"Glas Eileanan","2011-06-21",15,"C",36352,56.47245,-5.65004,"AS","Foraging",0.00504,4733.47493,1
"Glas Eileanan","2011-06-21",15,"C",36353,56.47242,-5.65009,"AS","Foraging",0.00504,4732.6371,1
"Glas Eileanan","2011-06-21",15,"C",36354,56.47238,-5.65015,"AS","Foraging",0.00537,4731.80452,1
"Glas Eileanan","2011-06-21",15,"C",36355,56.47237,-5.65024,"AS","Foraging",0.00537,4727.87487,1
"Glas Eileanan","2011-06-21",15,"C",36356,56.47237,-5.65032,"AS","Foraging",0.00537,4723.94808,1
"Glas Eileanan","2011-06-21",15,"C",36357,56.47236,-5.65041,"AS","Foraging",0.00537,4720.02417,1
"Glas Eileanan","2011-06-21",15,"C",36358,56.47235,-5.65049,"AS","Foraging",0.00537,4716.10315,1
"Glas Eileanan","2011-06-21",15,"C",36359,56.47234,-5.65058,"AS","Foraging",0.00537,4712.18502,1
"Glas Eileanan","2011-06-21",15,"C",36360,56.47233,-5.65067,"AS","Foraging",0.00553,4708.2698,1
"Glas Eileanan","2011-06-21",15,"C",36361,56.47236,-5.65074,"AS","Foraging",0.00553,4702.73549,1
"Glas Eileanan","2011-06-21",15,"C",36362,56.47238,-5.65082,"AS","Foraging",0.00553,4697.2012,1
"Glas Eileanan","2011-06-21",15,"C",36363,56.47241,-5.6509,"AS","Foraging",0.00553,4691.66693,1
"Glas Eileanan","2011-06-21",15,"C",36364,56.47243,-5.65098,"AS","Foraging",0.00553,4686.1327,1
"Glas Eileanan","2011-06-21",15,"C",36365,56.47246,-5.65106,"AS","Foraging",0.00553,4680.59848,1
"Glas Eileanan","2011-06-21",15,"C",36366,56.47248,-5.65113,"AS","Foraging",0.00459,4675.06429,1
"Glas Eileanan","2011-06-21",15,"C",36367,56.47252,-5.65116,"AS","Foraging",0.00459,4671.38867,1
"Glas Eileanan","2011-06-21",15,"C",36368,56.47256,-5.65118,"AS","Foraging",0.00459,4667.71468,1
"Glas Eileanan","2011-06-21",15,"C",36369,56.4726,-5.65121,"AS","Foraging",0.00459,4664.04232,1
"Glas Eileanan","2011-06-21",15,"C",36370,56.47264,-5.65123,"AS","Foraging",0.00459,4660.37161,1
"Glas Eileanan","2011-06-21",15,"C",36371,56.47268,-5.65126,"AS","Foraging",0.00459,4656.70255,1
"Glas Eileanan","2011-06-21",15,"C",36372,56.47272,-5.65128,"AS","Foraging",0.00464,4653.03514,1
"Glas Eileanan","2011-06-21",15,"C",36373,56.47276,-5.65128,"AS","Foraging",0.00464,4650.63102,1
"Glas Eileanan","2011-06-21",15,"C",36374,56.4728,-5.65128,"AS","Foraging",0.00464,4648.23029,1
"Glas Eileanan","2011-06-21",15,"C",36375,56.47284,-5.65128,"AS","Foraging",0.00464,4645.83296,1
"Glas Eileanan","2011-06-21",15,"C",36376,56.47288,-5.65127,"AS","Foraging",0.00464,4643.43905,1
"Glas Eileanan","2011-06-21",15,"C",36377,56.47292,-5.65127,"AS","Foraging",0.00464,4641.04854,1
"Glas Eileanan","2011-06-21",15,"C",36378,56.47297,-5.65127,"AS","Foraging",0.00459,4638.66145,1
"Glas Eileanan","2011-06-21",15,"C",36379,56.47301,-5.65124,"AS","Foraging",0.00459,4637.59522,1
"Glas Eileanan","2011-06-21",15,"C",36380,56.47304,-5.65122,"AS","Foraging",0.00459,4636.53329,1
"Glas Eileanan","2011-06-21",15,"C",36381,56.47308,-5.65119,"AS","Foraging",0.00459,4635.47568,1
"Glas Eileanan","2011-06-21",15,"C",36382,56.47312,-5.65117,"AS","Foraging",0.00459,4634.42238,1
"Glas Eileanan","2011-06-21",15,"C",36383,56.47316,-5.65114,"AS","Foraging",0.00459,4633.3734,1
"Glas Eileanan","2011-06-21",15,"C",36384,56.4732,-5.65112,"AS","Foraging",0.00453,4632.32874,1
"Glas Eileanan","2011-06-21",15,"C",36385,56.47324,-5.65114,"AS","Foraging",0.00453,4628.83769,1
"Glas Eileanan","2011-06-21",15,"C",36386,56.47328,-5.65116,"AS","Foraging",0.00453,4625.34845,1
"Glas Eileanan","2011-06-21",15,"C",36387,56.47332,-5.65118,"AS","Foraging",0.00453,4621.86105,1
"Glas Eileanan","2011-06-21",15,"C",36388,56.47336,-5.65121,"AS","Foraging",0.00453,4618.37549,1
"Glas Eileanan","2011-06-21",15,"C",36389,56.47339,-5.65123,"AS","Foraging",0.00453,4614.89177,1
"Glas Eileanan","2011-06-21",15,"C",36390,56.47343,-5.65125,"AS","Foraging",0.00553,4611.40989,1
"Glas Eileanan","2011-06-21",15,"C",36391,56.47346,-5.65133,"AS","Foraging",0.00553,4605.87078,1
"Glas Eileanan","2011-06-21",15,"C",36392,56.47348,-5.65141,"AS","Foraging",0.00553,4600.33168,1
"Glas Eileanan","2011-06-21",15,"C",36393,56.47351,-5.65148,"AS","Foraging",0.00553,4594.79259,1
"Glas Eileanan","2011-06-21",15,"C",36394,56.47353,-5.65156,"AS","Foraging",0.00553,4589.25352,1
"Glas Eileanan","2011-06-21",15,"C",36395,56.47356,-5.65164,"AS","Foraging",0.00553,4583.71446,1
"Glas Eileanan","2011-06-21",15,"C",36396,56.47358,-5.65172,"AS","Foraging",0.00737,4578.17541,1
"Glas Eileanan","2011-06-21",15,"C",36397,56.47362,-5.65181,"AS","Foraging",0.00737,4570.79464,1
"Glas Eileanan","2011-06-21",15,"C",36398,56.47366,-5.65191,"AS","Foraging",0.00737,4563.41392,1
"Glas Eileanan","2011-06-21",15,"C",36399,56.4737,-5.65201,"AS","Foraging",0.00737,4556.03324,1
"Glas Eileanan","2011-06-21",15,"C",36400,56.47374,-5.65211,"AS","Foraging",0.00737,4548.65261,1
"Glas Eileanan","2011-06-21",15,"C",36401,56.47378,-5.6522,"AS","Foraging",0.00737,4541.27202,1
"Glas Eileanan","2011-06-21",15,"C",36402,56.47382,-5.6523,"AS","Foraging",0.00619,4533.89148,1
"Glas Eileanan","2011-06-21",15,"C",36403,56.47386,-5.65237,"AS","Foraging",0.00619,4527.8113,1
"Glas Eileanan","2011-06-21",15,"C",36404,56.47389,-5.65244,"AS","Foraging",0.00619,4521.73146,1
"Glas Eileanan","2011-06-21",15,"C",36405,56.47393,-5.65252,"AS","Foraging",0.00619,4515.652,1
"Glas Eileanan","2011-06-21",15,"C",36406,56.47397,-5.65259,"AS","Foraging",0.00619,4509.57289,1
"Glas Eileanan","2011-06-21",15,"C",36407,56.47401,-5.65266,"AS","Foraging",0.00619,4503.49415,1
"Glas Eileanan","2011-06-21",15,"C",36408,56.47405,-5.65273,"AS","Foraging",0.00586,4497.41577,1
"Glas Eileanan","2011-06-21",15,"C",36409,56.47409,-5.6528,"AS","Foraging",0.00586,4491.64791,1
"Glas Eileanan","2011-06-21",15,"C",36410,56.47412,-5.65287,"AS","Foraging",0.00586,4485.88033,1
"Glas Eileanan","2011-06-21",15,"C",36411,56.47416,-5.65294,"AS","Foraging",0.00586,4480.11303,1
"Glas Eileanan","2011-06-21",15,"C",36412,56.47419,-5.65301,"AS","Foraging",0.00586,4474.34601,1
"Glas Eileanan","2011-06-21",15,"C",36413,56.47423,-5.65308,"AS","Foraging",0.00586,4468.57927,1
"Glas Eileanan","2011-06-21",15,"C",36414,56.47427,-5.65315,"AS","Foraging",0.0067,4462.81282,1
"Glas Eileanan","2011-06-21",15,"C",36415,56.47431,-5.65323,"AS","Foraging",0.0067,4456.15765,1
"Glas Eileanan","2011-06-21",15,"C",36416,56.47434,-5.65332,"AS","Foraging",0.0067,4449.50267,1
"Glas Eileanan","2011-06-21",15,"C",36417,56.47438,-5.6534,"AS","Foraging",0.0067,4442.84789,1
"Glas Eileanan","2011-06-21",15,"C",36418,56.47442,-5.65348,"AS","Foraging",0.0067,4436.19332,1
"Glas Eileanan","2011-06-21",15,"C",36419,56.47446,-5.65357,"AS","Foraging",0.0067,4429.53893,1
"Glas Eileanan","2011-06-21",15,"C",36420,56.4745,-5.65365,"AS","Foraging",0.00682,4422.88475,1
"Glas Eileanan","2011-06-21",15,"C",36421,56.47456,-5.6537,"AS","Foraging",0.00682,4417.12623,1
"Glas Eileanan","2011-06-21",15,"C",36422,56.47461,-5.65374,"AS","Foraging",0.00682,4411.3708,1
"Glas Eileanan","2011-06-21",15,"C",36423,56.47467,-5.65379,"AS","Foraging",0.00682,4405.61847,1
"Glas Eileanan","2011-06-21",15,"C",36424,56.47472,-5.65384,"AS","Foraging",0.00682,4399.86925,1
"Glas Eileanan","2011-06-21",15,"C",36425,56.47478,-5.65389,"AS","Foraging",0.00682,4394.12316,1
"Glas Eileanan","2011-06-21",15,"C",36426,56.47483,-5.65393,"AS","Foraging",0.00619,4388.38019,1
"Glas Eileanan","2011-06-21",15,"C",36427,56.47488,-5.65389,"AS","Foraging",0.00619,4387.76584,1
"Glas Eileanan","2011-06-21",15,"C",36428,56.47493,-5.65384,"AS","Foraging",0.00619,4387.16017,1
"Glas Eileanan","2011-06-21",15,"C",36429,56.47498,-5.6538,"AS","Foraging",0.00619,4386.56319,1
"Glas Eileanan","2011-06-21",15,"C",36430,56.47503,-5.65376,"AS","Foraging",0.00619,4385.9749,1
"Glas Eileanan","2011-06-21",15,"C",36431,56.47508,-5.65371,"AS","Foraging",0.00619,4385.39531,1
"Glas Eileanan","2011-06-21",15,"C",36432,56.47513,-5.65367,"AS","Foraging",0.00635,4384.82441,1
"Glas Eileanan","2011-06-21",15,"C",36433,56.47515,-5.65357,"AS","Foraging",0.00635,4388.81074,1
"Glas Eileanan","2011-06-21",15,"C",36434,56.47517,-5.65347,"AS","Foraging",0.00635,4392.80268,1
"Glas Eileanan","2011-06-21",15,"C",36435,56.47519,-5.65338,"AS","Foraging",0.00635,4396.80022,1
"Glas Eileanan","2011-06-21",15,"C",36436,56.47521,-5.65328,"AS","Foraging",0.00635,4400.80335,1
"Glas Eileanan","2011-06-21",15,"C",36437,56.47523,-5.65318,"AS","Foraging",0.00635,4404.81204,1
"Glas Eileanan","2011-06-21",15,"C",36438,56.47525,-5.65308,"AS","Foraging",0.00624,4408.82628,1
"Glas Eileanan","2011-06-21",15,"C",36439,56.47529,-5.65301,"AS","Foraging",0.00624,4410.86329,1
"Glas Eileanan","2011-06-21",15,"C",36440,56.47532,-5.65293,"AS","Foraging",0.00624,4412.90823,1
"Glas Eileanan","2011-06-21",15,"C",36441,56.47536,-5.65285,"AS","Foraging",0.00624,4414.96108,1
"Glas Eileanan","2011-06-21",15,"C",36442,56.47539,-5.65277,"AS","Foraging",0.00624,4417.02183,1
"Glas Eileanan","2011-06-21",15,"C",36443,56.47543,-5.65269,"AS","Foraging",0.00624,4419.09047,1
"Glas Eileanan","2011-06-21",15,"C",36444,56.47547,-5.65262,"AS","Foraging",0.00471,4421.16698,1
"Glas Eileanan","2011-06-21",15,"C",36445,56.47551,-5.65263,"AS","Foraging",0.00471,4418.07044,1
"Glas Eileanan","2011-06-21",15,"C",36446,56.47555,-5.65264,"AS","Foraging",0.00471,4414.97679,1
"Glas Eileanan","2011-06-21",15,"C",36447,56.47559,-5.65266,"AS","Foraging",0.00471,4411.88602,1
"Glas Eileanan","2011-06-21",15,"C",36448,56.47563,-5.65267,"AS","Foraging",0.00471,4408.79813,1
"Glas Eileanan","2011-06-21",15,"C",36449,56.47567,-5.65269,"AS","Foraging",0.00471,4405.71314,1
"Glas Eileanan","2011-06-21",15,"C",36450,56.47572,-5.6527,"AS","Foraging",0.00479,4402.63103,1
"Glas Eileanan","2011-06-21",15,"C",36451,56.47571,-5.65278,"AS","Foraging",0.00479,4398.6495,1
"Glas Eileanan","2011-06-21",15,"C",36452,56.47571,-5.65286,"AS","Foraging",0.00479,4394.66963,1
"Glas Eileanan","2011-06-21",15,"C",36453,56.47571,-5.65293,"AS","Foraging",0.00479,4390.69139,1
"Glas Eileanan","2011-06-21",15,"C",36454,56.47571,-5.65301,"AS","Foraging",0.00479,4386.7148,1
"Glas Eileanan","2011-06-21",15,"C",36455,56.4757,-5.65309,"AS","Foraging",0.00479,4382.73986,1
"Glas Eileanan","2011-06-21",15,"C",36456,56.4757,-5.65317,"AS","Foraging",0.00699,4378.76658,1
"Glas Eileanan","2011-06-21",15,"C",36457,56.47568,-5.65327,"AS","Foraging",0.00699,4374.11752,1
"Glas Eileanan","2011-06-21",15,"C",36458,56.47566,-5.65338,"AS","Foraging",0.00699,4369.47476,1
"Glas Eileanan","2011-06-21",15,"C",36459,56.47564,-5.65349,"AS","Foraging",0.00699,4364.83834,1
"Glas Eileanan","2011-06-21",15,"C",36460,56.47562,-5.6536,"AS","Foraging",0.00699,4360.20828,1
"Glas Eileanan","2011-06-21",15,"C",36461,56.4756,-5.65371,"AS","Foraging",0.00699,4355.58459,1
"Glas Eileanan","2011-06-21",15,"C",36462,56.47558,-5.65382,"AS","Foraging",0.00617,4350.96731,1
"Glas Eileanan","2011-06-21",15,"C",36463,56.47558,-5.65392,"AS","Foraging",0.00617,4346.00028,1
"Glas Eileanan","2011-06-21",15,"C",36464,56.47557,-5.65402,"AS","Foraging",0.00617,4341.0364,1
"Glas Eileanan","2011-06-21",15,"C",36465,56.47557,-5.65412,"AS","Foraging",0.00617,4336.07569,1
"Glas Eileanan","2011-06-21",15,"C",36466,56.47556,-5.65422,"AS","Foraging",0.00617,4331.11814,1
"Glas Eileanan","2011-06-21",15,"C",36467,56.47556,-5.65432,"AS","Foraging",0.00617,4326.16377,1
"Glas Eileanan","2011-06-21",15,"C",36468,56.47555,-5.65442,"AS","Foraging",0.00441,4321.21259,1
"Glas Eileanan","2011-06-21",15,"C",36469,56.47552,-5.65446,"AS","Foraging",0.00441,4321.08976,1
