"ID","TSECS","SPECIES","LONGITUDE","LATITUDE","observed_behaviour","decState","Col_obState","Col_decState"
55,40160,"C",-5.61873,56.44503,"Travelling","Travelling","blue","blue"
55,40161,"C",-5.61867,56.44494,"Travelling","Travelling","blue","blue"
55,40162,"C",-5.61861,56.44484,"Travelling","Travelling","blue","blue"
55,40163,"C",-5.61855,56.44475,"Travelling","Travelling","blue","blue"
55,40164,"C",-5.61849,56.44466,"Travelling","Travelling","blue","blue"
55,40165,"C",-5.61844,56.44457,"Travelling","Travelling","blue","blue"
55,40166,"C",-5.61838,56.44448,"Travelling","Travelling","blue","blue"
55,40167,"C",-5.61833,56.44439,"Travelling","Travelling","blue","blue"
55,40168,"C",-5.61827,56.44431,"Travelling","Travelling","blue","blue"
55,40169,"C",-5.61822,56.44422,"Travelling","Travelling","blue","blue"
55,40170,"C",-5.61817,56.44413,"Travelling","Travelling","blue","blue"
55,40171,"C",-5.61812,56.44404,"Travelling","Travelling","blue","blue"
55,40172,"C",-5.61807,56.44395,"Travelling","Travelling","blue","blue"
55,40173,"C",-5.61803,56.44387,"Travelling","Travelling","blue","blue"
55,40174,"C",-5.61799,56.44378,"Travelling","Travelling","blue","blue"
55,40175,"C",-5.61795,56.4437,"Travelling","Travelling","blue","blue"
55,40176,"C",-5.61792,56.44362,"Travelling","Travelling","blue","blue"
55,40177,"C",-5.61789,56.44353,"Travelling","Travelling","blue","blue"
55,40178,"C",-5.61787,56.44345,"Travelling","Travelling","blue","blue"
55,40179,"C",-5.61783,56.44336,"Travelling","Travelling","blue","blue"
55,40180,"C",-5.6178,56.44327,"Travelling","Travelling","blue","blue"
55,40181,"C",-5.61777,56.44318,"Travelling","Travelling","blue","blue"
55,40182,"C",-5.61774,56.4431,"Travelling","Travelling","blue","blue"
55,40183,"C",-5.61772,56.44302,"Travelling","Travelling","blue","blue"
55,40184,"C",-5.6177,56.44293,"Travelling","Travelling","blue","blue"
55,40185,"C",-5.61769,56.44284,"Travelling","Travelling","blue","blue"
55,40186,"C",-5.61769,56.44276,"Travelling","Travelling","blue","blue"
55,40187,"C",-5.61768,56.44267,"Travelling","Travelling","blue","blue"
55,40188,"C",-5.61772,56.44258,"Travelling","Travelling","blue","blue"
55,40189,"C",-5.61775,56.4425,"Travelling","Travelling","blue","blue"
55,40190,"C",-5.61778,56.44242,"Travelling","Travelling","blue","blue"
55,40191,"C",-5.61785,56.44233,"Travelling","Travelling","blue","blue"
55,40192,"C",-5.61792,56.44224,"Travelling","Travelling","blue","blue"
55,40193,"C",-5.61798,56.44215,"Travelling","Travelling","blue","blue"
55,40194,"C",-5.61803,56.44207,"Travelling","Travelling","blue","blue"
55,40195,"C",-5.61808,56.44198,"Travelling","Travelling","blue","blue"
55,40196,"C",-5.61813,56.4419,"Travelling","Travelling","blue","blue"
55,40197,"C",-5.61815,56.44181,"Travelling","Travelling","blue","blue"
55,40198,"C",-5.61817,56.44172,"Travelling","Travelling","blue","blue"
55,40199,"C",-5.61818,56.44163,"Travelling","Travelling","blue","blue"
55,40200,"C",-5.61817,56.44155,"Travelling","Travelling","blue","blue"
55,40201,"C",-5.61816,56.44147,"Travelling","Travelling","blue","blue"
55,40202,"C",-5.61815,56.44138,"Travelling","Travelling","blue","blue"
55,40203,"C",-5.61814,56.44129,"Travelling","Travelling","blue","blue"
55,40204,"C",-5.61814,56.44121,"Travelling","Travelling","blue","blue"
55,40205,"C",-5.61813,56.44112,"Travelling","Travelling","blue","blue"
55,40206,"C",-5.61815,56.44103,"Travelling","Travelling","blue","blue"
55,40207,"C",-5.61817,56.44095,"Travelling","Travelling","blue","blue"
55,40208,"C",-5.61818,56.44087,"Travelling","Travelling","blue","blue"
55,40209,"C",-5.61823,56.44078,"Travelling","Travelling","blue","blue"
55,40210,"C",-5.61827,56.44069,"Travelling","Travelling","blue","blue"
55,40211,"C",-5.61832,56.4406,"Travelling","Travelling","blue","blue"
55,40212,"C",-5.6184,56.44052,"Travelling","Travelling","blue","blue"
55,40213,"C",-5.61848,56.44044,"Travelling","Travelling","blue","blue"
55,40214,"C",-5.61857,56.44037,"Travelling","Travelling","blue","blue"
55,40215,"C",-5.61866,56.44029,"Travelling","Travelling","blue","blue"
55,40216,"C",-5.61876,56.44022,"Travelling","Travelling","blue","blue"
55,40217,"C",-5.61885,56.44015,"Travelling","Travelling","blue","blue"
55,40218,"C",-5.61898,56.44009,"Travelling","Travelling","blue","blue"
55,40219,"C",-5.61911,56.44003,"Travelling","Travelling","blue","blue"
55,40220,"C",-5.61923,56.43997,"Travelling","Travelling","blue","blue"
55,40221,"C",-5.61938,56.43992,"Travelling","Travelling","blue","blue"
55,40222,"C",-5.61952,56.43988,"Travelling","Travelling","blue","blue"
55,40223,"C",-5.61967,56.43983,"Travelling","Travelling","blue","blue"
55,40224,"C",-5.61982,56.43979,"Travelling","Travelling","blue","blue"
55,40225,"C",-5.61998,56.43976,"Travelling","Travelling","blue","blue"
55,40226,"C",-5.62013,56.43972,"Travelling","Travelling","blue","blue"
55,40227,"C",-5.62028,56.43967,"Travelling","Travelling","blue","blue"
55,40228,"C",-5.62043,56.43962,"Travelling","Travelling","blue","blue"
55,40229,"C",-5.62058,56.43957,"Travelling","Travelling","blue","blue"
55,40230,"C",-5.62072,56.43951,"Travelling","Travelling","blue","blue"
55,40231,"C",-5.62085,56.43946,"Travelling","Travelling","blue","blue"
55,40232,"C",-5.62098,56.4394,"Travelling","Travelling","blue","blue"
55,40233,"C",-5.62113,56.43936,"Travelling","Travelling","blue","blue"
55,40234,"C",-5.62127,56.43931,"Travelling","Travelling","blue","blue"
55,40235,"C",-5.62142,56.43927,"Travelling","Travelling","blue","blue"
55,40236,"C",-5.62157,56.43922,"Travelling","Travelling","blue","blue"
55,40237,"C",-5.62172,56.43917,"Travelling","Travelling","blue","blue"
55,40238,"C",-5.62187,56.43912,"Travelling","Travelling","blue","blue"
55,40239,"C",-5.62201,56.43907,"Travelling","Travelling","blue","blue"
55,40240,"C",-5.62214,56.43902,"Travelling","Travelling","blue","blue"
55,40241,"C",-5.62228,56.43897,"Travelling","Travelling","blue","blue"
55,40242,"C",-5.62243,56.43891,"Travelling","Travelling","blue","blue"
55,40243,"C",-5.62257,56.43886,"Travelling","Travelling","blue","blue"
55,40244,"C",-5.62272,56.4388,"Travelling","Travelling","blue","blue"
55,40245,"C",-5.62284,56.43874,"Travelling","Travelling","blue","blue"
55,40246,"C",-5.62297,56.43869,"Travelling","Travelling","blue","blue"
55,40247,"C",-5.6231,56.43863,"Travelling","Travelling","blue","blue"
55,40248,"C",-5.62322,56.43857,"Travelling","Travelling","blue","blue"
55,40249,"C",-5.62333,56.4385,"Travelling","Travelling","blue","blue"
55,40250,"C",-5.62345,56.43843,"Travelling","Travelling","blue","blue"
55,40251,"C",-5.62354,56.43836,"Travelling","Travelling","blue","blue"
55,40252,"C",-5.62363,56.43829,"Travelling","Travelling","blue","blue"
55,40253,"C",-5.62372,56.43822,"Travelling","Travelling","blue","blue"
55,40254,"C",-5.62378,56.43815,"Travelling","Travelling","blue","blue"
55,40255,"C",-5.62385,56.43808,"Travelling","Travelling","blue","blue"
55,40256,"C",-5.62392,56.43802,"Travelling","Travelling","blue","blue"
55,40257,"C",-5.62398,56.43795,"Travelling","Travelling","blue","blue"
55,40258,"C",-5.62404,56.43788,"Travelling","Travelling","blue","blue"
55,40259,"C",-5.6241,56.43782,"Travelling","Travelling","blue","blue"
55,40260,"C",-5.62416,56.43775,"Travelling","Travelling","blue","blue"
55,40261,"C",-5.62421,56.43768,"Travelling","Travelling","blue","blue"
55,40262,"C",-5.62427,56.43762,"Travelling","Travelling","blue","blue"
55,40263,"C",-5.62432,56.43754,"Travelling","Travelling","blue","blue"
55,40264,"C",-5.62438,56.43746,"Travelling","Travelling","blue","blue"
55,40265,"C",-5.62443,56.43738,"Travelling","Travelling","blue","blue"
55,40266,"C",-5.62447,56.4373,"Travelling","Travelling","blue","blue"
55,40267,"C",-5.6245,56.43722,"Travelling","Travelling","blue","blue"
55,40268,"C",-5.62453,56.43713,"Travelling","Travelling","blue","blue"
55,40269,"C",-5.62453,56.43704,"Travelling","Travelling","blue","blue"
55,40270,"C",-5.62453,56.43696,"Travelling","Travelling","blue","blue"
55,40271,"C",-5.62453,56.43687,"Travelling","Travelling","blue","blue"
55,40272,"C",-5.62451,56.43677,"Travelling","Travelling","blue","blue"
55,40273,"C",-5.62449,56.43668,"Travelling","Travelling","blue","blue"
55,40274,"C",-5.62447,56.43658,"Travelling","Travelling","blue","blue"
55,40275,"C",-5.62443,56.43649,"Travelling","Travelling","blue","blue"
55,40276,"C",-5.62439,56.43641,"Travelling","Travelling","blue","blue"
55,40277,"C",-5.62435,56.43632,"Travelling","Travelling","blue","blue"
55,40278,"C",-5.62431,56.43622,"Travelling","Travelling","blue","blue"
55,40279,"C",-5.62427,56.43613,"Travelling","Travelling","blue","blue"
55,40280,"C",-5.62423,56.43603,"Travelling","Travelling","blue","blue"
55,40281,"C",-5.62424,56.43594,"Travelling","Travelling","blue","blue"
55,40282,"C",-5.62424,56.43586,"Travelling","Travelling","blue","blue"
55,40283,"C",-5.62425,56.43577,"Travelling","Travelling","blue","blue"
55,40284,"C",-5.62431,56.43568,"Travelling","Travelling","blue","blue"
55,40285,"C",-5.62437,56.4356,"Travelling","Travelling","blue","blue"
55,40286,"C",-5.62443,56.43552,"Travelling","Travelling","blue","blue"
55,40287,"C",-5.62451,56.43544,"Travelling","Travelling","blue","blue"
55,40288,"C",-5.62458,56.43536,"Travelling","Travelling","blue","blue"
55,40289,"C",-5.62465,56.43528,"Travelling","Travelling","blue","blue"
55,40290,"C",-5.62472,56.43521,"Travelling","Travelling","blue","blue"
55,40291,"C",-5.62478,56.43513,"Travelling","Travelling","blue","blue"
55,40292,"C",-5.62485,56.43505,"Travelling","Travelling","blue","blue"
55,40293,"C",-5.62491,56.43497,"Travelling","Travelling","blue","blue"
55,40294,"C",-5.62496,56.43489,"Travelling","Travelling","blue","blue"
55,40295,"C",-5.62502,56.43482,"Travelling","Travelling","blue","blue"
55,40296,"C",-5.62509,56.43474,"Travelling","Travelling","blue","blue"
55,40297,"C",-5.62516,56.43466,"Travelling","Travelling","blue","blue"
55,40298,"C",-5.62523,56.43458,"Travelling","Travelling","blue","blue"
55,40299,"C",-5.6253,56.43451,"Travelling","Travelling","blue","blue"
55,40300,"C",-5.62537,56.43443,"Travelling","Travelling","blue","blue"
55,40301,"C",-5.62543,56.43435,"Travelling","Travelling","blue","blue"
55,40302,"C",-5.6255,56.43427,"Travelling","Travelling","blue","blue"
55,40303,"C",-5.62557,56.43419,"Travelling","Travelling","blue","blue"
55,40304,"C",-5.62563,56.43412,"Travelling","Travelling","blue","blue"
55,40305,"C",-5.62568,56.43403,"Travelling","Travelling","blue","blue"
55,40306,"C",-5.62572,56.43395,"Travelling","Travelling","blue","blue"
55,40307,"C",-5.62577,56.43387,"Travelling","Travelling","blue","blue"
55,40308,"C",-5.62579,56.43378,"Travelling","Travelling","blue","blue"
55,40309,"C",-5.62582,56.4337,"Travelling","Travelling","blue","blue"
55,40310,"C",-5.62585,56.43362,"Travelling","Travelling","blue","blue"
55,40311,"C",-5.62587,56.43353,"Travelling","Travelling","blue","blue"
55,40312,"C",-5.62588,56.43344,"Travelling","Travelling","blue","blue"
55,40313,"C",-5.6259,56.43335,"Travelling","Travelling","blue","blue"
55,40314,"C",-5.62591,56.43326,"Travelling","Travelling","blue","blue"
55,40315,"C",-5.62591,56.43317,"Travelling","Travelling","blue","blue"
55,40316,"C",-5.62592,56.43308,"Travelling","Travelling","blue","blue"
55,40317,"C",-5.62592,56.43299,"Travelling","Travelling","blue","blue"
55,40318,"C",-5.62592,56.43291,"Travelling","Travelling","blue","blue"
55,40319,"C",-5.62592,56.43282,"Travelling","Travelling","blue","blue"
55,40320,"C",-5.62592,56.43272,"Travelling","Travelling","blue","blue"
55,40321,"C",-5.62593,56.43263,"Travelling","Travelling","blue","blue"
55,40322,"C",-5.62593,56.43253,"Travelling","Travelling","blue","blue"
55,40323,"C",-5.62594,56.43244,"Travelling","Travelling","blue","blue"
55,40324,"C",-5.62594,56.43236,"Travelling","Travelling","blue","blue"
55,40325,"C",-5.62595,56.43227,"Travelling","Travelling","blue","blue"
55,40326,"C",-5.62594,56.43217,"Travelling","Travelling","blue","blue"
55,40327,"C",-5.62593,56.43208,"Travelling","Travelling","blue","blue"
55,40328,"C",-5.62592,56.43198,"Travelling","Travelling","blue","blue"
55,40329,"C",-5.62591,56.43189,"Travelling","Travelling","blue","blue"
55,40330,"C",-5.62589,56.43181,"Travelling","Travelling","blue","blue"
55,40331,"C",-5.62588,56.43172,"Travelling","Travelling","blue","blue"
55,40332,"C",-5.62586,56.43163,"Travelling","Travelling","blue","blue"
55,40333,"C",-5.62584,56.43154,"Travelling","Travelling","blue","blue"
55,40334,"C",-5.62582,56.43145,"Travelling","Travelling","blue","blue"
55,40335,"C",-5.62578,56.43136,"Travelling","Travelling","blue","blue"
55,40336,"C",-5.62575,56.43127,"Travelling","Travelling","blue","blue"
55,40337,"C",-5.62572,56.43118,"Travelling","Travelling","blue","blue"
55,40338,"C",-5.62566,56.4311,"Travelling","Travelling","blue","blue"
55,40339,"C",-5.62561,56.43102,"Travelling","Travelling","blue","blue"
55,40340,"C",-5.62555,56.43093,"Travelling","Travelling","blue","blue"
55,40341,"C",-5.62548,56.43086,"Travelling","Travelling","blue","blue"
55,40342,"C",-5.62542,56.43078,"Travelling","Travelling","blue","blue"
55,40343,"C",-5.62535,56.4307,"Travelling","Travelling","blue","blue"
55,40344,"C",-5.62531,56.43062,"Travelling","Travelling","blue","blue"
55,40345,"C",-5.62526,56.43053,"Travelling","Travelling","blue","blue"
55,40346,"C",-5.62522,56.43045,"Travelling","Travelling","blue","blue"
55,40347,"C",-5.62519,56.43036,"Travelling","Travelling","blue","blue"
55,40348,"C",-5.62516,56.43026,"Travelling","Travelling","blue","blue"
55,40349,"C",-5.62513,56.43017,"Travelling","Travelling","blue","blue"
55,40350,"C",-5.62514,56.43008,"Travelling","Travelling","blue","blue"
55,40351,"C",-5.62514,56.42999,"Travelling","Travelling","blue","blue"
55,40352,"C",-5.62515,56.4299,"Travelling","Travelling","blue","blue"
55,40353,"C",-5.62517,56.42982,"Travelling","Travelling","blue","blue"
55,40354,"C",-5.62519,56.42973,"Travelling","Travelling","blue","blue"
55,40355,"C",-5.62522,56.42965,"Travelling","Travelling","blue","blue"
55,40356,"C",-5.62523,56.42958,"Travelling","Travelling","blue","blue"
55,40357,"C",-5.62525,56.42951,"Travelling","Travelling","blue","blue"
55,40358,"C",-5.62527,56.42943,"Travelling","Foraging","blue","orange"
55,40359,"C",-5.62525,56.42937,"Travelling","Foraging","blue","orange"
55,40360,"C",-5.62523,56.4293,"Travelling","Foraging","blue","orange"
55,40361,"C",-5.62522,56.42923,"Travelling","Foraging","blue","orange"
55,40362,"C",-5.62517,56.42917,"Travelling","Foraging","blue","orange"
55,40363,"C",-5.62513,56.42911,"Travelling","Foraging","blue","orange"
55,40364,"C",-5.62508,56.42905,"Travelling","Foraging","blue","orange"
55,40365,"C",-5.62501,56.42901,"Travelling","Foraging","blue","orange"
55,40366,"C",-5.62493,56.42896,"Travelling","Foraging","blue","orange"
55,40367,"C",-5.62485,56.42892,"Travelling","Foraging","blue","orange"
55,40368,"C",-5.62475,56.4289,"Travelling","Foraging","blue","orange"
55,40369,"C",-5.62465,56.42888,"Foraging","Foraging","orange","orange"
55,40370,"C",-5.62455,56.42887,"Foraging","Foraging","orange","orange"
55,40371,"C",-5.62448,56.42887,"Foraging","Foraging","orange","orange"
55,40372,"C",-5.62442,56.42887,"Foraging","Foraging","orange","orange"
55,40373,"C",-5.62435,56.42887,"Foraging","Foraging","orange","orange"
55,40374,"C",-5.6243,56.42887,"Foraging","Foraging","orange","orange"
55,40375,"C",-5.62425,56.42887,"Foraging","Foraging","orange","orange"
55,40376,"C",-5.6242,56.42887,"Foraging","Foraging","orange","orange"
55,40377,"C",-5.62416,56.42887,"Foraging","Foraging","orange","orange"
55,40378,"C",-5.62412,56.42887,"Foraging","Foraging","orange","orange"
55,40379,"C",-5.62408,56.42887,"Foraging","Foraging","orange","orange"
55,40380,"C",-5.62404,56.42886,"Foraging","Foraging","orange","orange"
55,40381,"C",-5.62401,56.42886,"Foraging","Foraging","orange","orange"
55,40382,"C",-5.62397,56.42885,"Foraging","Foraging","orange","orange"
55,40383,"C",-5.62394,56.42884,"Foraging","Foraging","orange","orange"
55,40384,"C",-5.62391,56.42884,"Foraging","Foraging","orange","orange"
55,40385,"C",-5.62388,56.42883,"Foraging","Foraging","orange","orange"
55,40386,"C",-5.62386,56.42882,"Foraging","Foraging","orange","orange"
55,40387,"C",-5.62383,56.4288,"Foraging","Foraging","orange","orange"
55,40388,"C",-5.6238,56.42878,"Foraging","Foraging","orange","orange"
55,40389,"C",-5.62378,56.42876,"Foraging","Foraging","orange","orange"
55,40390,"C",-5.62377,56.42874,"Foraging","Foraging","orange","orange"
55,40391,"C",-5.62375,56.42872,"Foraging","Foraging","orange","orange"
55,40392,"C",-5.62375,56.42869,"Foraging","Foraging","orange","orange"
55,40393,"C",-5.62375,56.42866,"Foraging","Foraging","orange","orange"
55,40394,"C",-5.62375,56.42863,"Foraging","Foraging","orange","orange"
55,40395,"C",-5.62376,56.42859,"Foraging","Foraging","orange","orange"
55,40396,"C",-5.62377,56.42856,"Foraging","Foraging","orange","orange"
55,40397,"C",-5.62378,56.42852,"Travelling","Foraging","blue","orange"
55,40398,"C",-5.62381,56.42848,"Travelling","Foraging","blue","orange"
55,40399,"C",-5.62384,56.42844,"Travelling","Foraging","blue","orange"
55,40400,"C",-5.62387,56.4284,"Travelling","Foraging","blue","orange"
55,40401,"C",-5.62392,56.42836,"Travelling","Foraging","blue","orange"
55,40402,"C",-5.62398,56.42831,"Travelling","Foraging","blue","orange"
55,40403,"C",-5.62403,56.42827,"Travelling","Foraging","blue","orange"
55,40404,"C",-5.62411,56.42822,"Travelling","Foraging","blue","orange"
55,40405,"C",-5.62419,56.42818,"Travelling","Foraging","blue","orange"
55,40406,"C",-5.62427,56.42813,"Travelling","Foraging","blue","orange"
55,40407,"C",-5.62437,56.42809,"Travelling","Foraging","blue","orange"
55,40408,"C",-5.62448,56.42806,"Travelling","Foraging","blue","orange"
55,40409,"C",-5.62458,56.42802,"Travelling","Travelling","blue","blue"
55,40410,"C",-5.62471,56.42798,"Travelling","Travelling","blue","blue"
55,40411,"C",-5.62484,56.42795,"Travelling","Travelling","blue","blue"
55,40412,"C",-5.62497,56.42792,"Travelling","Travelling","blue","blue"
55,40413,"C",-5.62511,56.42789,"Travelling","Travelling","blue","blue"
55,40414,"C",-5.62526,56.42786,"Travelling","Travelling","blue","blue"
55,40415,"C",-5.6254,56.42783,"Travelling","Travelling","blue","blue"
55,40416,"C",-5.62554,56.42781,"Travelling","Travelling","blue","blue"
55,40417,"C",-5.62569,56.42779,"Travelling","Travelling","blue","blue"
55,40418,"C",-5.62583,56.42777,"Travelling","Foraging","blue","orange"
55,40419,"C",-5.62594,56.42774,"Travelling","Foraging","blue","orange"
55,40420,"C",-5.62604,56.42772,"Foraging","Foraging","orange","orange"
55,40421,"C",-5.62615,56.4277,"Foraging","Foraging","orange","orange"
55,40422,"C",-5.62622,56.42768,"Foraging","Foraging","orange","orange"
55,40423,"C",-5.62628,56.42767,"Foraging","Foraging","orange","orange"
55,40424,"C",-5.62635,56.42765,"Foraging","Foraging","orange","orange"
55,40425,"C",-5.62641,56.42763,"Foraging","Foraging","orange","orange"
55,40426,"C",-5.62646,56.42762,"Foraging","Foraging","orange","orange"
55,40427,"C",-5.62652,56.4276,"Foraging","Foraging","orange","orange"
55,40428,"C",-5.62657,56.42758,"Foraging","Foraging","orange","orange"
55,40429,"C",-5.62663,56.42757,"Foraging","Foraging","orange","orange"
55,40430,"C",-5.62668,56.42755,"Foraging","Foraging","orange","orange"
55,40431,"C",-5.62673,56.42753,"Foraging","Foraging","orange","orange"
55,40432,"C",-5.62678,56.42751,"Foraging","Foraging","orange","orange"
55,40433,"C",-5.62683,56.42748,"Foraging","Foraging","orange","orange"
55,40434,"C",-5.62688,56.42746,"Foraging","Foraging","orange","orange"
55,40435,"C",-5.62692,56.42744,"Foraging","Foraging","orange","orange"
55,40436,"C",-5.62697,56.42742,"Foraging","Foraging","orange","orange"
55,40437,"C",-5.62701,56.42738,"Travelling","Foraging","blue","orange"
55,40438,"C",-5.62706,56.42735,"Travelling","Foraging","blue","orange"
55,40439,"C",-5.6271,56.42732,"Travelling","Foraging","blue","orange"
55,40440,"C",-5.62716,56.42728,"Travelling","Foraging","blue","orange"
55,40441,"C",-5.62721,56.42724,"Travelling","Foraging","blue","orange"
55,40442,"C",-5.62727,56.4272,"Travelling","Foraging","blue","orange"
55,40443,"C",-5.62736,56.42716,"Travelling","Foraging","blue","orange"
55,40444,"C",-5.62744,56.42712,"Travelling","Foraging","blue","orange"
55,40445,"C",-5.62753,56.42708,"Travelling","Foraging","blue","orange"
55,40446,"C",-5.62766,56.42705,"Travelling","Travelling","blue","blue"
55,40447,"C",-5.62778,56.42702,"Travelling","Travelling","blue","blue"
55,40448,"C",-5.6279,56.42698,"Travelling","Travelling","blue","blue"
55,40449,"C",-5.62805,56.42696,"Travelling","Travelling","blue","blue"
55,40450,"C",-5.6282,56.42693,"Travelling","Travelling","blue","blue"
55,40451,"C",-5.62835,56.4269,"Travelling","Travelling","blue","blue"
55,40452,"C",-5.62852,56.42686,"Travelling","Travelling","blue","blue"
55,40453,"C",-5.62868,56.42682,"Travelling","Travelling","blue","blue"
55,40454,"C",-5.62885,56.42678,"Travelling","Travelling","blue","blue"
55,40455,"C",-5.62903,56.42675,"Travelling","Travelling","blue","blue"
55,40456,"C",-5.62921,56.42672,"Travelling","Travelling","blue","blue"
55,40457,"C",-5.62938,56.42668,"Travelling","Travelling","blue","blue"
55,40458,"C",-5.62957,56.42664,"Travelling","Travelling","blue","blue"
55,40459,"C",-5.62976,56.42661,"Travelling","Travelling","blue","blue"
55,40460,"C",-5.62995,56.42657,"Travelling","Travelling","blue","blue"
55,40461,"C",-5.63014,56.42652,"Travelling","Travelling","blue","blue"
55,40462,"C",-5.63033,56.42647,"Travelling","Travelling","blue","blue"
55,40463,"C",-5.63052,56.42642,"Travelling","Travelling","blue","blue"
55,40464,"C",-5.63071,56.42638,"Travelling","Travelling","blue","blue"
55,40465,"C",-5.63089,56.42634,"Travelling","Travelling","blue","blue"
55,40466,"C",-5.63108,56.4263,"Travelling","Travelling","blue","blue"
55,40467,"C",-5.63127,56.42626,"Travelling","Travelling","blue","blue"
55,40468,"C",-5.63146,56.42622,"Travelling","Travelling","blue","blue"
55,40469,"C",-5.63165,56.42618,"Travelling","Travelling","blue","blue"
55,40470,"C",-5.63183,56.42614,"Travelling","Travelling","blue","blue"
55,40471,"C",-5.63202,56.42609,"Travelling","Travelling","blue","blue"
55,40472,"C",-5.6322,56.42605,"Travelling","Travelling","blue","blue"
55,40473,"C",-5.63237,56.426,"Travelling","Travelling","blue","blue"
55,40474,"C",-5.63254,56.42595,"Travelling","Travelling","blue","blue"
55,40475,"C",-5.63272,56.4259,"Travelling","Travelling","blue","blue"
55,40476,"C",-5.63288,56.42584,"Travelling","Travelling","blue","blue"
55,40477,"C",-5.63305,56.42579,"Travelling","Travelling","blue","blue"
55,40478,"C",-5.63322,56.42573,"Travelling","Travelling","blue","blue"
55,40479,"C",-5.63338,56.42568,"Travelling","Travelling","blue","blue"
55,40480,"C",-5.63354,56.42562,"Travelling","Travelling","blue","blue"
55,40481,"C",-5.6337,56.42557,"Travelling","Travelling","blue","blue"
55,40482,"C",-5.63387,56.42552,"Travelling","Travelling","blue","blue"
55,40483,"C",-5.63403,56.42547,"Travelling","Travelling","blue","blue"
55,40484,"C",-5.6342,56.42542,"Travelling","Travelling","blue","blue"
55,40485,"C",-5.63438,56.42537,"Travelling","Travelling","blue","blue"
55,40486,"C",-5.63456,56.42532,"Travelling","Travelling","blue","blue"
55,40487,"C",-5.63473,56.42527,"Travelling","Travelling","blue","blue"
55,40488,"C",-5.6349,56.42522,"Travelling","Travelling","blue","blue"
55,40489,"C",-5.63507,56.42517,"Travelling","Travelling","blue","blue"
55,40490,"C",-5.63523,56.42512,"Travelling","Travelling","blue","blue"
55,40491,"C",-5.63539,56.42506,"Travelling","Travelling","blue","blue"
55,40492,"C",-5.63556,56.42501,"Travelling","Travelling","blue","blue"
55,40493,"C",-5.63572,56.42495,"Travelling","Travelling","blue","blue"
55,40494,"C",-5.63588,56.42489,"Travelling","Travelling","blue","blue"
55,40495,"C",-5.63604,56.42483,"Travelling","Travelling","blue","blue"
55,40496,"C",-5.6362,56.42477,"Travelling","Travelling","blue","blue"
55,40497,"C",-5.63635,56.4247,"Travelling","Travelling","blue","blue"
55,40498,"C",-5.6365,56.42463,"Travelling","Travelling","blue","blue"
55,40499,"C",-5.63665,56.42457,"Travelling","Travelling","blue","blue"
55,40500,"C",-5.63681,56.42451,"Travelling","Travelling","blue","blue"
55,40501,"C",-5.63697,56.42444,"Travelling","Travelling","blue","blue"
55,40502,"C",-5.63713,56.42438,"Travelling","Travelling","blue","blue"
55,40503,"C",-5.63729,56.42433,"Travelling","Travelling","blue","blue"
55,40504,"C",-5.63746,56.42427,"Travelling","Travelling","blue","blue"
55,40505,"C",-5.63762,56.42422,"Travelling","Travelling","blue","blue"
55,40506,"C",-5.63778,56.42415,"Travelling","Travelling","blue","blue"
55,40507,"C",-5.63794,56.42408,"Travelling","Travelling","blue","blue"
55,40508,"C",-5.6381,56.42402,"Travelling","Travelling","blue","blue"
55,40509,"C",-5.63824,56.42394,"Travelling","Travelling","blue","blue"
55,40510,"C",-5.63838,56.42387,"Travelling","Travelling","blue","blue"
55,40511,"C",-5.63852,56.4238,"Travelling","Travelling","blue","blue"
55,40512,"C",-5.63864,56.42372,"Travelling","Travelling","blue","blue"
55,40513,"C",-5.63876,56.42363,"Travelling","Travelling","blue","blue"
55,40514,"C",-5.63888,56.42355,"Travelling","Travelling","blue","blue"
55,40515,"C",-5.63898,56.42347,"Travelling","Travelling","blue","blue"
55,40516,"C",-5.63908,56.42338,"Travelling","Travelling","blue","blue"
55,40517,"C",-5.63918,56.4233,"Travelling","Travelling","blue","blue"
55,40518,"C",-5.63929,56.42321,"Travelling","Travelling","blue","blue"
55,40519,"C",-5.63939,56.42312,"Travelling","Travelling","blue","blue"
55,40520,"C",-5.6395,56.42303,"Travelling","Travelling","blue","blue"
55,40521,"C",-5.63961,56.42294,"Travelling","Travelling","blue","blue"
55,40522,"C",-5.63971,56.42286,"Travelling","Travelling","blue","blue"
55,40523,"C",-5.63982,56.42277,"Travelling","Travelling","blue","blue"
55,40524,"C",-5.63994,56.4227,"Travelling","Travelling","blue","blue"
55,40525,"C",-5.64007,56.42263,"Travelling","Travelling","blue","blue"
55,40526,"C",-5.6402,56.42257,"Travelling","Travelling","blue","blue"
55,40527,"C",-5.64034,56.42252,"Travelling","Travelling","blue","blue"
55,40528,"C",-5.64048,56.42248,"Travelling","Travelling","blue","blue"
55,40529,"C",-5.64062,56.42243,"Travelling","Travelling","blue","blue"
55,40530,"C",-5.64076,56.4224,"Travelling","Travelling","blue","blue"
55,40531,"C",-5.64091,56.42237,"Travelling","Travelling","blue","blue"
55,40532,"C",-5.64105,56.42233,"Travelling","Travelling","blue","blue"
55,40533,"C",-5.6412,56.42231,"Travelling","Travelling","blue","blue"
55,40534,"C",-5.64135,56.42229,"Travelling","Travelling","blue","blue"
55,40535,"C",-5.6415,56.42227,"Travelling","Travelling","blue","blue"
