"DATE","ID","TSECS","LATITUDE","LONGITUDE","CONTBEH","observed_state","DISTKM","DIST2COL_K","complete"
"2010-06-25",1,53773,56.04885,-3.27432,"AS","Foraging",0.00185,9.71515,0
"2010-06-25",1,53774,56.04887,-3.27432,"AS","Foraging",0.00185,9.71655,0
"2010-06-25",1,53775,56.04888,-3.27432,"AS","Foraging",0.00185,9.71794,0
"2010-06-25",1,53776,56.0489,-3.27432,"AS","Foraging",0.00148,9.71934,0
"2010-06-25",1,53777,56.04891,-3.27432,"AS","Foraging",0.00148,9.72045,0
"2010-06-25",1,53778,56.04893,-3.27432,"AS","Foraging",0.00148,9.72157,0
"2010-06-25",1,53779,56.04894,-3.27432,"AS","Foraging",0.00148,9.72269,0
"2010-06-25",1,53780,56.04895,-3.27432,"AS","Foraging",0.00148,9.7238,0
"2010-06-25",1,53781,56.04897,-3.27432,"AS","Foraging",0.00111,9.72492,0
"2010-06-25",1,53782,56.04898,-3.27432,"AS","Foraging",0.00111,9.72576,0
"2010-06-25",1,53783,56.04899,-3.27432,"AS","Foraging",0.00111,9.7266,0
"2010-06-25",1,53784,56.049,-3.27432,"AS","Foraging",0.00111,9.72743,0
"2010-06-25",1,53785,56.04901,-3.27432,"AS","Foraging",0.00111,9.72827,0
"2010-06-25",1,53786,56.04902,-3.27432,"AS","Foraging",0.00113,9.72911,0
"2010-06-25",1,53787,56.04903,-3.27431,"AS","Foraging",0.00113,9.72981,0
"2010-06-25",1,53788,56.04904,-3.27431,"AS","Foraging",0.00113,9.73051,0
"2010-06-25",1,53789,56.04905,-3.27431,"AS","Foraging",0.00113,9.73122,0
"2010-06-25",1,53790,56.04906,-3.2743,"AS","Foraging",0.00113,9.73192,0
"2010-06-25",1,53791,56.04907,-3.2743,"AS","Foraging",0.00077,9.73262,0
"2010-06-25",1,53792,56.04907,-3.2743,"AS","Foraging",0.00077,9.73304,0
"2010-06-25",1,53793,56.04908,-3.27429,"AS","Foraging",0.00077,9.73346,0
"2010-06-25",1,53794,56.04909,-3.27429,"AS","Foraging",0.00077,9.73389,0
"2010-06-25",1,53795,56.04909,-3.27429,"AS","Foraging",0.00077,9.73431,0
"2010-06-25",1,53796,56.0491,-3.27428,"AS","Foraging",0.00074,9.73473,0
"2010-06-25",1,53797,56.04911,-3.27428,"AS","Foraging",0.00074,9.73529,0
"2010-06-25",1,53798,56.04911,-3.27428,"AS","Foraging",0.00074,9.73585,0
"2010-06-25",1,53799,56.04912,-3.27428,"AS","Foraging",0.00074,9.73641,0
"2010-06-25",1,53800,56.04913,-3.27428,"AS","Foraging",0.00074,9.73697,0
"2010-06-25",1,53801,56.04913,-3.27428,"AS","Foraging",0.00077,9.73753,0
"2010-06-25",1,53802,56.04914,-3.27428,"AS","Foraging",0.00077,9.73795,0
"2010-06-25",1,53803,56.04915,-3.27428,"AS","Foraging",0.00077,9.73837,0
"2010-06-25",1,53804,56.04915,-3.27427,"AS","Foraging",0.00077,9.7388,0
"2010-06-25",1,53805,56.04916,-3.27427,"AS","Foraging",0.00077,9.73922,0
"2010-06-25",1,53806,56.04917,-3.27427,"AS","Foraging",0.00077,9.73964,0
"2010-06-25",1,53807,56.04917,-3.27426,"AS","Foraging",0.00077,9.74006,0
"2010-06-25",1,53808,56.04918,-3.27426,"AS","Foraging",0.00077,9.74049,0
"2010-06-25",1,53809,56.04919,-3.27426,"AS","Foraging",0.00077,9.74091,0
"2010-06-25",1,53810,56.04919,-3.27425,"AS","Foraging",0.00077,9.74133,0
"2010-06-25",1,53811,56.0492,-3.27425,"AS","Foraging",0.00097,9.74176,0
"2010-06-25",1,53812,56.04921,-3.27424,"AS","Foraging",0.00097,9.74191,0
"2010-06-25",1,53813,56.04921,-3.27423,"AS","Foraging",0.00097,9.74206,0
"2010-06-25",1,53814,56.04922,-3.27422,"AS","Foraging",0.00097,9.74221,0
"2010-06-25",1,53815,56.04923,-3.27421,"AS","Foraging",0.00097,9.74236,0
"2010-06-25",1,53816,56.04923,-3.2742,"AS","Foraging",0.00072,9.74251,0
"2010-06-25",1,53817,56.04924,-3.27419,"AS","Foraging",0.00072,9.74238,0
"2010-06-25",1,53818,56.04924,-3.27418,"AS","Foraging",0.00072,9.74225,0
"2010-06-25",1,53819,56.04924,-3.27417,"AS","Foraging",0.00072,9.74212,0
"2010-06-25",1,53820,56.04925,-3.27416,"AS","Foraging",0.00072,9.742,0
"2010-06-25",1,53821,56.04925,-3.27415,"AS","Foraging",0.00113,9.74187,0
"2010-06-25",1,53822,56.04926,-3.27415,"AS","Foraging",0.00113,9.74257,0
"2010-06-25",1,53823,56.04927,-3.27414,"AS","Foraging",0.00113,9.74327,0
"2010-06-25",1,53824,56.04928,-3.27414,"AS","Foraging",0.00113,9.74398,0
"2010-06-25",1,53825,56.04929,-3.27414,"AS","Foraging",0.00113,9.74468,0
"2010-06-25",1,53826,56.0493,-3.27413,"AS","Foraging",0.00074,9.74539,0
"2010-06-25",1,53827,56.04931,-3.27413,"AS","Foraging",0.00074,9.74595,0
"2010-06-25",1,53828,56.04931,-3.27413,"AS","Foraging",0.00074,9.74651,0
"2010-06-25",1,53829,56.04932,-3.27413,"AS","Foraging",0.00074,9.74707,0
"2010-06-25",1,53830,56.04933,-3.27413,"AS","Foraging",0.00074,9.74763,0
"2010-06-25",1,53831,56.04933,-3.27413,"AS","Foraging",0.00077,9.74819,0
"2010-06-25",1,53832,56.04934,-3.27413,"AS","Foraging",0.00077,9.74861,0
"2010-06-25",1,53833,56.04935,-3.27413,"AS","Foraging",0.00077,9.74904,0
"2010-06-25",1,53834,56.04935,-3.27412,"AS","Foraging",0.00077,9.74946,0
"2010-06-25",1,53835,56.04936,-3.27412,"AS","Foraging",0.00077,9.74988,0
"2010-06-25",1,53836,56.04937,-3.27412,"AS","Foraging",0.00037,9.75031,0
"2010-06-25",1,53837,56.04937,-3.27412,"AS","Foraging",0.00037,9.75059,0
"2010-06-25",1,53838,56.04937,-3.27412,"AS","Foraging",0.00037,9.75087,0
"2010-06-25",1,53839,56.04938,-3.27412,"AS","Foraging",0.00037,9.75115,0
"2010-06-25",1,53840,56.04938,-3.27412,"AS","Foraging",0.00037,9.75143,0
"2010-06-25",1,53841,56.04938,-3.27412,"AS","Foraging",0.00037,9.75171,0
"2010-06-25",1,53842,56.04939,-3.27412,"AS","Foraging",0.00037,9.75199,0
"2010-06-25",1,53843,56.04939,-3.27412,"AS","Foraging",0.00037,9.75227,0
"2010-06-25",1,53844,56.04939,-3.27412,"AS","Foraging",0.00037,9.75255,0
"2010-06-25",1,53845,56.0494,-3.27412,"AS","Foraging",0.00037,9.75283,0
"2010-06-25",1,53846,56.0494,-3.27412,"AS","Foraging",0.00113,9.75311,0
"2010-06-25",1,53847,56.04941,-3.27412,"AS","Foraging",0.00113,9.75409,0
"2010-06-25",1,53848,56.04942,-3.27412,"AS","Foraging",0.00113,9.75507,0
"2010-06-25",1,53849,56.04943,-3.27413,"AS","Foraging",0.00113,9.75604,0
"2010-06-25",1,53850,56.04944,-3.27413,"AS","Foraging",0.00113,9.75702,0
"2010-06-25",1,53851,56.04945,-3.27413,"AS","Foraging",0.00127,9.758,0
"2010-06-25",1,53852,56.04946,-3.27414,"AS","Foraging",0.00127,9.75925,0
"2010-06-25",1,53853,56.04947,-3.27415,"AS","Foraging",0.00127,9.76049,0
"2010-06-25",1,53854,56.04948,-3.27416,"AS","Foraging",0.00127,9.76174,0
"2010-06-25",1,53855,56.04949,-3.27417,"AS","Foraging",0.00127,9.76299,0
"2010-06-25",1,53856,56.0495,-3.27418,"AS","Foraging",0.00113,9.76424,0
"2010-06-25",1,53857,56.04951,-3.27419,"AS","Foraging",0.00113,9.76522,0
"2010-06-25",1,53858,56.04952,-3.27419,"AS","Foraging",0.00113,9.7662,0
"2010-06-25",1,53859,56.04953,-3.27419,"AS","Foraging",0.00113,9.76717,0
"2010-06-25",1,53860,56.04954,-3.2742,"AS","Foraging",0.00113,9.76815,0
"2010-06-25",1,53861,56.04955,-3.2742,"AS","Foraging",0.00111,9.76913,0
"2010-06-25",1,53862,56.04956,-3.27419,"AS","Foraging",0.00111,9.76915,0
"2010-06-25",1,53863,56.04956,-3.27417,"AS","Foraging",0.00111,9.76916,0
"2010-06-25",1,53864,56.04957,-3.27416,"AS","Foraging",0.00111,9.76918,0
"2010-06-25",1,53865,56.04958,-3.27415,"AS","Foraging",0.00111,9.7692,0
"2010-06-25",1,53866,56.04958,-3.27413,"AS","Foraging",0.0013,9.76922,0
"2010-06-25",1,53867,56.04958,-3.27411,"AS","Foraging",0.0013,9.76812,0
"2010-06-25",1,53868,56.04958,-3.27409,"AS","Foraging",0.0013,9.76703,0
"2010-06-25",1,53869,56.04957,-3.27407,"AS","Foraging",0.0013,9.76593,0
"2010-06-25",1,53870,56.04957,-3.27405,"AS","Foraging",0.0013,9.76483,0
"2010-06-25",1,53871,56.04957,-3.27403,"AS","Foraging",0.00127,9.76374,0
"2010-06-25",1,53872,56.04956,-3.27402,"AS","Foraging",0.00127,9.76249,0
"2010-06-25",1,53873,56.04955,-3.27401,"AS","Foraging",0.00127,9.76124,0
"2010-06-25",1,53874,56.04954,-3.274,"AS","Foraging",0.00127,9.75999,0
"2010-06-25",1,53875,56.04953,-3.27399,"AS","Foraging",0.00127,9.75874,0
"2010-06-25",1,53876,56.04952,-3.27398,"AS","Foraging",0.00139,9.75749,0
"2010-06-25",1,53877,56.04951,-3.27397,"AS","Foraging",0.00139,9.75611,0
"2010-06-25",1,53878,56.0495,-3.27396,"AS","Foraging",0.00139,9.75472,0
"2010-06-25",1,53879,56.04949,-3.27394,"AS","Foraging",0.00139,9.75334,0
"2010-06-25",1,53880,56.04948,-3.27393,"AS","Foraging",0.00139,9.75195,0
"2010-06-25",1,53881,56.04947,-3.27392,"AS","Foraging",0.00127,9.75057,0
"2010-06-25",1,53882,56.04946,-3.2739,"AS","Foraging",0.00127,9.74933,0
"2010-06-25",1,53883,56.04945,-3.27388,"AS","Foraging",0.00127,9.74809,0
"2010-06-25",1,53884,56.04945,-3.27387,"AS","Foraging",0.00127,9.74685,0
"2010-06-25",1,53885,56.04944,-3.27385,"AS","Foraging",0.00127,9.74561,0
"2010-06-25",1,53886,56.04943,-3.27383,"AS","Foraging",0.0017,9.74437,0
"2010-06-25",1,53887,56.04942,-3.27382,"AS","Foraging",0.0017,9.7427,0
"2010-06-25",1,53888,56.04941,-3.27381,"AS","Foraging",0.0017,9.74103,0
"2010-06-25",1,53889,56.04939,-3.27379,"AS","Foraging",0.0017,9.73937,0
"2010-06-25",1,53890,56.04938,-3.27378,"AS","Foraging",0.0017,9.7377,0
"2010-06-25",1,53891,56.04937,-3.27377,"AS","Foraging",0.00152,9.73604,0
"2010-06-25",1,53892,56.04936,-3.27375,"AS","Foraging",0.00152,9.73452,0
"2010-06-25",1,53893,56.04935,-3.27373,"AS","Foraging",0.00152,9.733,0
"2010-06-25",1,53894,56.04934,-3.27372,"AS","Foraging",0.00152,9.73147,0
"2010-06-25",1,53895,56.04933,-3.2737,"AS","Foraging",0.00152,9.72995,0
"2010-06-25",1,53896,56.04932,-3.27368,"AS","Foraging",0.00127,9.72843,0
"2010-06-25",1,53897,56.04931,-3.27367,"AS","Foraging",0.00127,9.72718,0
"2010-06-25",1,53898,56.0493,-3.27366,"AS","Foraging",0.00127,9.72593,0
"2010-06-25",1,53899,56.04929,-3.27365,"AS","Foraging",0.00127,9.72468,0
"2010-06-25",1,53900,56.04928,-3.27364,"AS","Foraging",0.00127,9.72344,0
"2010-06-25",1,53901,56.04927,-3.27363,"AS","Foraging",0.00097,9.72219,0
"2010-06-25",1,53902,56.04926,-3.27362,"AS","Foraging",0.00097,9.72122,0
"2010-06-25",1,53903,56.04925,-3.27361,"AS","Foraging",0.00097,9.72025,0
"2010-06-25",1,53904,56.04925,-3.2736,"AS","Foraging",0.00097,9.71928,0
"2010-06-25",1,53905,56.04924,-3.27359,"AS","Foraging",0.00097,9.71831,0
"2010-06-25",1,53906,56.04923,-3.27358,"AS","Foraging",0.00072,9.71734,0
"2010-06-25",1,53907,56.04923,-3.27357,"AS","Foraging",0.00072,9.71665,0
"2010-06-25",1,53908,56.04923,-3.27356,"AS","Foraging",0.00072,9.71597,0
"2010-06-25",1,53909,56.04922,-3.27355,"AS","Foraging",0.00072,9.71528,0
"2010-06-25",1,53910,56.04922,-3.27354,"AS","Foraging",0.00072,9.71459,0
"2010-06-25",1,53911,56.04922,-3.27353,"AS","Foraging",0.00097,9.7139,0
"2010-06-25",1,53912,56.04921,-3.27352,"AS","Foraging",0.00097,9.71293,0
"2010-06-25",1,53913,56.0492,-3.27351,"AS","Foraging",0.00097,9.71197,0
"2010-06-25",1,53914,56.0492,-3.2735,"AS","Foraging",0.00097,9.711,0
"2010-06-25",1,53915,56.04919,-3.27349,"AS","Foraging",0.00097,9.71003,0
"2010-06-25",1,53916,56.04918,-3.27348,"AS","Foraging",0.00139,9.70906,0
"2010-06-25",1,53917,56.04917,-3.27347,"AS","Foraging",0.00139,9.70767,0
"2010-06-25",1,53918,56.04916,-3.27346,"AS","Foraging",0.00139,9.70629,0
"2010-06-25",1,53919,56.04915,-3.27344,"AS","Foraging",0.00139,9.7049,0
"2010-06-25",1,53920,56.04914,-3.27343,"AS","Foraging",0.00139,9.70352,0
"2010-06-25",1,53921,56.04913,-3.27342,"AS","Foraging",0.00145,9.70213,0
"2010-06-25",1,53922,56.04913,-3.2734,"AS","Foraging",0.00145,9.70076,0
"2010-06-25",1,53923,56.04912,-3.27338,"AS","Foraging",0.00145,9.69938,0
"2010-06-25",1,53924,56.04911,-3.27336,"AS","Foraging",0.00145,9.69801,0
"2010-06-25",1,53925,56.04911,-3.27334,"AS","Foraging",0.00145,9.69663,0
"2010-06-25",1,53926,56.0491,-3.27332,"AS","Foraging",0.00181,9.69525,0
"2010-06-25",1,53927,56.04909,-3.2733,"AS","Foraging",0.00181,9.69345,0
"2010-06-25",1,53928,56.04907,-3.27328,"AS","Foraging",0.00181,9.69165,0
"2010-06-25",1,53929,56.04906,-3.27327,"AS","Foraging",0.00181,9.68985,0
"2010-06-25",1,53930,56.04905,-3.27325,"AS","Foraging",0.00181,9.68805,0
"2010-06-25",1,53931,56.04903,-3.27323,"AS","Foraging",0.00167,9.68625,0
"2010-06-25",1,53932,56.04902,-3.27321,"AS","Foraging",0.00167,9.68459,0
"2010-06-25",1,53933,56.04901,-3.27319,"AS","Foraging",0.00167,9.68293,0
"2010-06-25",1,53934,56.049,-3.27317,"AS","Foraging",0.00167,9.68128,0
"2010-06-25",1,53935,56.04899,-3.27315,"AS","Foraging",0.00167,9.67962,0
"2010-06-25",1,53936,56.04898,-3.27313,"AS","Foraging",0.00111,9.67796,0
"2010-06-25",1,53937,56.04898,-3.27312,"AS","Foraging",0.00111,9.67686,0
"2010-06-25",1,53938,56.04897,-3.27311,"AS","Foraging",0.00111,9.67575,0
"2010-06-25",1,53939,56.04896,-3.27309,"AS","Foraging",0.00111,9.67465,0
"2010-06-25",1,53940,56.04896,-3.27308,"AS","Foraging",0.00111,9.67355,0
"2010-06-25",1,53941,56.04895,-3.27307,"AS","Foraging",0.00249,9.67244,0
"2010-06-25",1,53942,56.04893,-3.27304,"AS","Foraging",0.00249,9.66995,0
"2010-06-25",1,53943,56.04892,-3.27301,"AS","Foraging",0.00249,9.66746,0
"2010-06-25",1,53944,56.0489,-3.27299,"AS","Foraging",0.00249,9.66497,0
"2010-06-25",1,53945,56.04888,-3.27296,"AS","Foraging",0.00249,9.66248,0
"2010-06-25",1,53946,56.04887,-3.27293,"AS","Foraging",0.00637,9.65999,0
"2010-06-25",1,53947,56.04882,-3.27288,"AS","Foraging",0.00637,9.65375,0
"2010-06-25",1,53948,56.04877,-3.27283,"AS","Foraging",0.00637,9.6475,0
"2010-06-25",1,53949,56.04872,-3.27278,"AS","Foraging",0.00637,9.64125,0
"2010-06-25",1,53950,56.04867,-3.27273,"AS","Foraging",0.00637,9.63501,0
"2010-06-25",1,53951,56.04862,-3.27268,"AS","Foraging",0.00796,9.62876,0
"2010-06-25",1,53952,56.04855,-3.27264,"AS","Foraging",0.00796,9.62125,0
"2010-06-25",1,53953,56.04848,-3.27259,"AS","Foraging",0.00796,9.61374,0
"2010-06-25",1,53954,56.04842,-3.27254,"AS","Foraging",0.00796,9.60622,0
"2010-06-25",1,53955,56.04835,-3.2725,"AS","Foraging",0.00796,9.59871,0
"2010-06-25",1,53956,56.04828,-3.27245,"AS","Foraging",0.00539,9.5912,0
"2010-06-25",1,53957,56.04824,-3.27243,"AS","Foraging",0.00539,9.58633,0
"2010-06-25",1,53958,56.04819,-3.2724,"AS","Foraging",0.00539,9.58145,0
"2010-06-25",1,53959,56.04814,-3.27238,"AS","Foraging",0.00539,9.57658,0
"2010-06-25",1,53960,56.0481,-3.27236,"AS","Foraging",0.00539,9.57171,0
"2010-06-25",1,53961,56.04805,-3.27233,"AS","Foraging",0.00385,9.56683,0
"2010-06-25",1,53962,56.04802,-3.27232,"AS","Foraging",0.00385,9.56335,0
"2010-06-25",1,53963,56.04798,-3.2723,"AS","Foraging",0.00385,9.55987,0
"2010-06-25",1,53964,56.04795,-3.27228,"AS","Foraging",0.00385,9.55639,0
"2010-06-25",1,53965,56.04792,-3.27227,"AS","Foraging",0.00385,9.55291,0
"2010-06-25",1,53966,56.04788,-3.27225,"AS","Foraging",0.00314,9.54943,0
"2010-06-25",1,53967,56.04786,-3.27223,"AS","Foraging",0.00314,9.54651,0
"2010-06-25",1,53968,56.04783,-3.27222,"AS","Foraging",0.00314,9.54359,0
"2010-06-25",1,53969,56.0478,-3.2722,"AS","Foraging",0.00314,9.54068,0
"2010-06-25",1,53970,56.04778,-3.27218,"AS","Foraging",0.00314,9.53776,0
"2010-06-25",1,53971,56.04775,-3.27217,"AS","Foraging",0.00272,9.53484,0
"2010-06-25",1,53972,56.04773,-3.27215,"AS","Foraging",0.00272,9.53233,0
"2010-06-25",1,53973,56.0477,-3.27214,"AS","Foraging",0.00272,9.52983,0
"2010-06-25",1,53974,56.04768,-3.27213,"AS","Foraging",0.00272,9.52733,0
"2010-06-25",1,53975,56.04766,-3.27211,"AS","Foraging",0.00272,9.52483,0
"2010-06-25",1,53976,56.04763,-3.2721,"AS","Foraging",0.00231,9.52232,0
"2010-06-25",1,53977,56.04761,-3.27209,"AS","Foraging",0.00231,9.52024,0
"2010-06-25",1,53978,56.04759,-3.27208,"AS","Foraging",0.00231,9.51815,0
"2010-06-25",1,53979,56.04757,-3.27207,"AS","Foraging",0.00231,9.51607,0
"2010-06-25",1,53980,56.04755,-3.27206,"AS","Foraging",0.00231,9.51398,0
"2010-06-25",1,53981,56.04753,-3.27205,"AS","Foraging",0.00154,9.51189,0
"2010-06-25",1,53982,56.04752,-3.27204,"AS","Foraging",0.00154,9.5105,0
"2010-06-25",1,53983,56.04751,-3.27204,"AS","Foraging",0.00154,9.50911,0
"2010-06-25",1,53984,56.04749,-3.27203,"AS","Foraging",0.00154,9.50772,0
"2010-06-25",1,53985,56.04748,-3.27202,"AS","Foraging",0.00154,9.50633,0
"2010-06-25",1,53986,56.04747,-3.27202,"AS","Foraging",0.00113,9.50494,0
"2010-06-25",1,53987,56.04746,-3.27201,"AS","Foraging",0.00113,9.50397,0
"2010-06-25",1,53988,56.04745,-3.27201,"AS","Foraging",0.00113,9.50299,0
"2010-06-25",1,53989,56.04744,-3.27201,"AS","Foraging",0.00113,9.50202,0
"2010-06-25",1,53990,56.04743,-3.272,"AS","Foraging",0.00113,9.50104,0
"2010-06-25",1,53991,56.04742,-3.272,"AS","Foraging",0.00119,9.50007,0
"2010-06-25",1,53992,56.04741,-3.27199,"AS","Foraging",0.00119,9.49896,0
"2010-06-25",1,53993,56.0474,-3.27199,"AS","Foraging",0.00119,9.49785,0
"2010-06-25",1,53994,56.04739,-3.27198,"AS","Foraging",0.00119,9.49674,0
"2010-06-25",1,53995,56.04738,-3.27197,"AS","Foraging",0.00119,9.49563,0
"2010-06-25",1,53996,56.04737,-3.27197,"AS","Foraging",0.00113,9.49451,0
"2010-06-25",1,53997,56.04736,-3.27196,"AS","Foraging",0.00113,9.49354,0
"2010-06-25",1,53998,56.04735,-3.27196,"AS","Foraging",0.00113,9.49257,0
"2010-06-25",1,53999,56.04734,-3.27196,"AS","Foraging",0.00113,9.49159,0
"2010-06-25",1,54000,56.04733,-3.27195,"AS","Foraging",0.00113,9.49062,0
"2010-06-25",1,54001,56.04732,-3.27195,"AS","Foraging",0.00113,9.48965,0
"2010-06-25",1,54002,56.04731,-3.27195,"AS","Foraging",0.00113,9.48867,0
"2010-06-25",1,54003,56.0473,-3.27194,"AS","Foraging",0.00113,9.4877,0
"2010-06-25",1,54004,56.04729,-3.27194,"AS","Foraging",0.00113,9.48672,0
"2010-06-25",1,54005,56.04728,-3.27194,"AS","Foraging",0.00113,9.48575,0
"2010-06-25",1,54006,56.04727,-3.27193,"AS","Foraging",0.00074,9.48478,0
"2010-06-25",1,54007,56.04726,-3.27193,"AS","Foraging",0.00074,9.48422,0
"2010-06-25",1,54008,56.04725,-3.27193,"AS","Foraging",0.00074,9.48366,0
"2010-06-25",1,54009,56.04725,-3.27193,"AS","Foraging",0.00074,9.4831,0
"2010-06-25",1,54010,56.04724,-3.27193,"AS","Foraging",0.00074,9.48254,0
"2010-06-25",1,54011,56.04723,-3.27193,"AS","Foraging",0.00037,9.48199,0
"2010-06-25",1,54012,56.04723,-3.27193,"AS","Foraging",0.00037,9.48171,0
"2010-06-25",1,54013,56.04723,-3.27193,"AS","Foraging",0.00037,9.48143,0
"2010-06-25",1,54014,56.04722,-3.27193,"AS","Foraging",0.00037,9.48115,0
"2010-06-25",1,54015,56.04722,-3.27193,"AS","Foraging",0.00037,9.48087,0
"2010-06-25",1,54016,56.04722,-3.27193,"AS","Foraging",0.00074,9.48059,0
"2010-06-25",1,54017,56.04721,-3.27193,"AS","Foraging",0.00074,9.48003,0
"2010-06-25",1,54018,56.0472,-3.27193,"AS","Foraging",0.00074,9.47948,0
"2010-06-25",1,54019,56.0472,-3.27193,"AS","Foraging",0.00074,9.47892,0
"2010-06-25",1,54020,56.04719,-3.27193,"AS","Foraging",0.00074,9.47836,0
"2010-06-25",1,54021,56.04718,-3.27193,"AS","Foraging",0.00074,9.4778,0
"2010-06-25",1,54022,56.04718,-3.27193,"AS","Foraging",0.00074,9.47725,0
"2010-06-25",1,54023,56.04717,-3.27193,"AS","Foraging",0.00074,9.47669,0
"2010-06-25",1,54024,56.04716,-3.27193,"AS","Foraging",0.00074,9.47613,0
"2010-06-25",1,54025,56.04716,-3.27193,"AS","Foraging",0.00074,9.47557,0
"2010-06-25",1,54026,56.04715,-3.27193,"AS","Foraging",0.00042,9.47502,0
"2010-06-25",1,54027,56.04715,-3.27194,"AS","Foraging",0.00042,9.47488,0
"2010-06-25",1,54028,56.04714,-3.27194,"AS","Foraging",0.00042,9.47473,0
"2010-06-25",1,54029,56.04714,-3.27194,"AS","Foraging",0.00042,9.47459,0
"2010-06-25",1,54030,56.04714,-3.27195,"AS","Foraging",0.00042,9.47445,0
"2010-06-25",1,54031,56.04713,-3.27195,"AS","Foraging",0.00042,9.47431,0
"2010-06-25",1,54032,56.04713,-3.27195,"AS","Foraging",0.00042,9.47417,0
"2010-06-25",1,54033,56.04713,-3.27196,"AS","Foraging",0.00042,9.47403,0
"2010-06-25",1,54034,56.04712,-3.27196,"AS","Foraging",0.00042,9.47388,0
"2010-06-25",1,54035,56.04712,-3.27196,"AS","Foraging",0.00042,9.47374,0
"2010-06-25",1,54036,56.04712,-3.27197,"AS","Foraging",0.00042,9.4736,0
"2010-06-25",1,54037,56.04711,-3.27197,"AS","Foraging",0.00042,9.47346,0
"2010-06-25",1,54038,56.04711,-3.27197,"AS","Foraging",0.00042,9.47332,0
"2010-06-25",1,54039,56.04711,-3.27198,"AS","Foraging",0.00042,9.47318,0
"2010-06-25",1,54040,56.0471,-3.27198,"AS","Foraging",0.00042,9.47303,0
"2010-06-25",1,54041,56.0471,-3.27198,"AS","Foraging",0.00042,9.47289,0
"2010-06-25",1,54042,56.0471,-3.27199,"AS","Foraging",0.00042,9.47275,0
"2010-06-25",1,54043,56.04709,-3.27199,"AS","Foraging",0.00042,9.47261,0
"2010-06-25",1,54044,56.04709,-3.27199,"AS","Foraging",0.00042,9.47247,0
"2010-06-25",1,54045,56.04709,-3.272,"AS","Foraging",0.00042,9.47233,0
"2010-06-25",1,54046,56.04708,-3.272,"AS","Foraging",0.00042,9.47219,0
"2010-06-25",1,54047,56.04708,-3.272,"AS","Foraging",0.00042,9.47204,0
"2010-06-25",1,54048,56.04708,-3.27201,"AS","Foraging",0.00042,9.4719,0
"2010-06-25",1,54049,56.04707,-3.27201,"AS","Foraging",0.00042,9.47176,0
"2010-06-25",1,54050,56.04707,-3.27201,"AS","Foraging",0.00042,9.47162,0
"2010-06-25",1,54051,56.04707,-3.27202,"AS","Foraging",0.00042,9.47148,0
"2010-06-25",1,54052,56.04706,-3.27202,"AS","Foraging",0.00042,9.47134,0
"2010-06-25",1,54053,56.04706,-3.27202,"AS","Foraging",0.00042,9.4712,0
"2010-06-25",1,54054,56.04706,-3.27203,"AS","Foraging",0.00042,9.47106,0
"2010-06-25",1,54055,56.04705,-3.27203,"AS","Foraging",0.00042,9.47091,0
"2010-06-25",1,54056,56.04705,-3.27203,"AS","Foraging",0.00042,9.47077,0
"2010-06-25",1,54057,56.04705,-3.27204,"AS","Foraging",0.00042,9.47063,0
"2010-06-25",1,54058,56.04704,-3.27204,"AS","Foraging",0.00042,9.47049,0
"2010-06-25",1,54059,56.04704,-3.27204,"AS","Foraging",0.00042,9.47035,0
"2010-06-25",1,54060,56.04704,-3.27205,"AS","Foraging",0.00042,9.47021,0
"2010-06-25",1,54061,56.04703,-3.27205,"AS","Foraging",0.00056,9.47007,0
"2010-06-25",1,54062,56.04703,-3.27206,"AS","Foraging",0.00056,9.47006,0
"2010-06-25",1,54063,56.04703,-3.27206,"AS","Foraging",0.00056,9.47006,0
"2010-06-25",1,54064,56.04702,-3.27207,"AS","Foraging",0.00056,9.47006,0
"2010-06-25",1,54065,56.04702,-3.27208,"AS","Foraging",0.00056,9.47005,0
"2010-06-25",1,54066,56.04702,-3.27208,"AS","Foraging",0.00097,9.47005,0
"2010-06-25",1,54067,56.04701,-3.27209,"AS","Foraging",0.00097,9.4699,0
"2010-06-25",1,54068,56.047,-3.2721,"AS","Foraging",0.00097,9.46976,0
"2010-06-25",1,54069,56.047,-3.27211,"AS","Foraging",0.00097,9.46962,0
"2010-06-25",1,54070,56.04699,-3.27212,"AS","Foraging",0.00097,9.46947,0
"2010-06-25",1,54071,56.04698,-3.27213,"AS","Foraging",0.00145,9.46933,0
"2010-06-25",1,54072,56.04698,-3.27215,"AS","Foraging",0.00145,9.4696,0
"2010-06-25",1,54073,56.04697,-3.27217,"AS","Foraging",0.00145,9.46986,0
"2010-06-25",1,54074,56.04696,-3.27219,"AS","Foraging",0.00145,9.47013,0
"2010-06-25",1,54075,56.04696,-3.27221,"AS","Foraging",0.00145,9.4704,0
"2010-06-25",1,54076,56.04695,-3.27223,"AS","Foraging",0.00145,9.47067,0
"2010-06-25",1,54077,56.04694,-3.27225,"AS","Foraging",0.00145,9.47094,0
"2010-06-25",1,54078,56.04694,-3.27227,"AS","Foraging",0.00145,9.47121,0
"2010-06-25",1,54079,56.04693,-3.27229,"AS","Foraging",0.00145,9.47148,0
"2010-06-25",1,54080,56.04692,-3.27231,"AS","Foraging",0.00145,9.47175,0
"2010-06-25",1,54081,56.04692,-3.27233,"AS","Foraging",0.00163,9.47202,0
"2010-06-25",1,54082,56.04691,-3.27236,"AS","Foraging",0.00163,9.47243,0
