"COLONY","DATE","ID","SPECIES","TSECS","LATITUDE","LONGITUDE","CONTBEH","observed_state","DISTKM","DIST2COL","Complete"
"SOUTH SHIAN","2011-06-28",55,"C",37887,56.57923,-5.44315,"TS","Travelling",0.01223,6542.02973,0
"SOUTH SHIAN","2011-06-28",55,"C",37888,56.57933,-5.44323,"TS","Travelling",0.01223,6554.28471,0
"SOUTH SHIAN","2011-06-28",55,"C",37889,56.57943,-5.44332,"TS","Travelling",0.01191,6566.53969,0
"SOUTH SHIAN","2011-06-28",55,"C",37890,56.57952,-5.44344,"TS","Travelling",0.01191,6578.16386,0
"SOUTH SHIAN","2011-06-28",55,"C",37891,56.5796,-5.44356,"TS","Travelling",0.01191,6589.78916,0
"SOUTH SHIAN","2011-06-28",55,"C",37892,56.57968,-5.44368,"TS","Travelling",0.01164,6601.41557,0
"SOUTH SHIAN","2011-06-28",55,"C",37893,56.57974,-5.44384,"TS","Travelling",0.01164,6611.30434,0
"SOUTH SHIAN","2011-06-28",55,"C",37894,56.57979,-5.44401,"TS","Travelling",0.01164,6621.19893,0
"SOUTH SHIAN","2011-06-28",55,"C",37895,56.57985,-5.44417,"TS","Travelling",0.01116,6631.09932,0
"SOUTH SHIAN","2011-06-28",55,"C",37896,56.57987,-5.44434,"TS","Travelling",0.01116,6638.12201,0
"SOUTH SHIAN","2011-06-28",55,"C",37897,56.57989,-5.44452,"TS","Travelling",0.01116,6645.15619,0
"SOUTH SHIAN","2011-06-28",55,"C",37898,56.57992,-5.4447,"TS","Travelling",0.01163,6652.2018,0
"SOUTH SHIAN","2011-06-28",55,"C",37899,56.57993,-5.44489,"TS","Travelling",0.01163,6658.45268,0
"SOUTH SHIAN","2011-06-28",55,"C",37900,56.57994,-5.44508,"TS","Travelling",0.01163,6664.71818,0
"SOUTH SHIAN","2011-06-28",55,"C",37901,56.57995,-5.44527,"TS","Travelling",0.01129,6670.99825,0
"SOUTH SHIAN","2011-06-28",55,"C",37902,56.57996,-5.44545,"TS","Travelling",0.01129,6677.14006,0
"SOUTH SHIAN","2011-06-28",55,"C",37903,56.57997,-5.44563,"TS","Travelling",0.01129,6683.29547,0
"SOUTH SHIAN","2011-06-28",55,"C",37904,56.57998,-5.44582,"TS","Travelling",0.01164,6689.46445,0
"SOUTH SHIAN","2011-06-28",55,"C",37905,56.58001,-5.446,"TS","Travelling",0.01164,6697.30322,0
"SOUTH SHIAN","2011-06-28",55,"C",37906,56.58004,-5.44618,"TS","Travelling",0.01164,6705.15322,0
"SOUTH SHIAN","2011-06-28",55,"C",37907,56.58007,-5.44637,"TS","Travelling",0.01171,6713.01438,0
"SOUTH SHIAN","2011-06-28",55,"C",37908,56.58011,-5.44654,"TS","Travelling",0.01171,6721.83356,0
"SOUTH SHIAN","2011-06-28",55,"C",37909,56.58014,-5.44672,"TS","Travelling",0.01171,6730.66172,0
"SOUTH SHIAN","2011-06-28",55,"C",37910,56.58018,-5.4469,"TS","Travelling",0.01135,6739.49882,0
"SOUTH SHIAN","2011-06-28",55,"C",37911,56.58024,-5.44706,"TS","Travelling",0.01135,6749.3704,0
"SOUTH SHIAN","2011-06-28",55,"C",37912,56.58029,-5.44721,"TS","Travelling",0.01135,6759.24677,0
"SOUTH SHIAN","2011-06-28",55,"C",37913,56.58035,-5.44737,"TS","Travelling",0.01154,6769.12788,0
"SOUTH SHIAN","2011-06-28",55,"C",37914,56.58042,-5.44751,"TS","Travelling",0.01154,6779.79891,0
"SOUTH SHIAN","2011-06-28",55,"C",37915,56.58048,-5.44766,"TS","Travelling",0.01154,6790.47289,0
"SOUTH SHIAN","2011-06-28",55,"C",37916,56.58055,-5.4478,"TS","Travelling",0.01135,6801.14982,0
"SOUTH SHIAN","2011-06-28",55,"C",37917,56.58061,-5.44796,"TS","Travelling",0.01135,6811.04681,0
"SOUTH SHIAN","2011-06-28",55,"C",37918,56.58066,-5.44811,"TS","Travelling",0.01135,6820.94847,0
"SOUTH SHIAN","2011-06-28",55,"C",37919,56.58072,-5.44827,"TS","Travelling",0.0117,6830.85475,0
"SOUTH SHIAN","2011-06-28",55,"C",37920,56.58078,-5.44842,"TS","Travelling",0.0117,6841.31385,0
"SOUTH SHIAN","2011-06-28",55,"C",37921,56.58084,-5.44858,"TS","Travelling",0.0117,6851.77709,0
"SOUTH SHIAN","2011-06-28",55,"C",37922,56.5809,-5.44873,"TS","Travelling",0.01036,6862.24444,0
"SOUTH SHIAN","2011-06-28",55,"C",37923,56.58096,-5.44886,"TS","Travelling",0.01036,6871.9213,0
"SOUTH SHIAN","2011-06-28",55,"C",37924,56.58102,-5.44899,"TS","Travelling",0.01036,6881.60023,0
"SOUTH SHIAN","2011-06-28",55,"C",37925,56.58108,-5.44912,"TS","Travelling",0.00984,6891.28124,0
"SOUTH SHIAN","2011-06-28",55,"C",37926,56.58113,-5.44926,"TS","Travelling",0.00984,6899.64191,0
"SOUTH SHIAN","2011-06-28",55,"C",37927,56.58117,-5.44939,"TS","Travelling",0.00984,6908.00655,0
"SOUTH SHIAN","2011-06-28",55,"C",37928,56.58122,-5.44953,"TS","Travelling",0.01017,6916.37516,0
"SOUTH SHIAN","2011-06-28",55,"C",37929,56.58124,-5.44969,"TS","Travelling",0.01017,6923.20309,0
"SOUTH SHIAN","2011-06-28",55,"C",37930,56.58126,-5.44986,"TS","Travelling",0.01017,6930.03934,0
"SOUTH SHIAN","2011-06-28",55,"C",37931,56.58128,-5.45002,"TS","Travelling",0.01028,6936.88388,0
"SOUTH SHIAN","2011-06-28",55,"C",37932,56.58127,-5.45018,"TS","Travelling",0.01028,6940.62619,0
"SOUTH SHIAN","2011-06-28",55,"C",37933,56.58126,-5.45035,"TS","Travelling",0.01028,6944.38184,0
"SOUTH SHIAN","2011-06-28",55,"C",37934,56.58125,-5.45052,"TS","Travelling",0.0105,6948.1508,0
"SOUTH SHIAN","2011-06-28",55,"C",37935,56.58123,-5.45068,"TS","Travelling",0.0105,6950.84501,0
"SOUTH SHIAN","2011-06-28",55,"C",37936,56.58121,-5.45085,"TS","Travelling",0.0105,6953.55417,0
"SOUTH SHIAN","2011-06-28",55,"C",37937,56.58118,-5.45102,"TS","Travelling",0.01071,6956.27827,0
"SOUTH SHIAN","2011-06-28",55,"C",37938,56.58117,-5.45119,"TS","Travelling",0.01071,6959.72391,0
"SOUTH SHIAN","2011-06-28",55,"C",37939,56.58115,-5.45136,"TS","Travelling",0.01071,6963.18444,0
"SOUTH SHIAN","2011-06-28",55,"C",37940,56.58113,-5.45153,"TS","Travelling",0.01062,6966.65986,0
"SOUTH SHIAN","2011-06-28",55,"C",37941,56.58112,-5.45171,"TS","Travelling",0.01062,6970.69155,0
"SOUTH SHIAN","2011-06-28",55,"C",37942,56.58111,-5.45188,"TS","Travelling",0.01062,6974.73722,0
"SOUTH SHIAN","2011-06-28",55,"C",37943,56.5811,-5.45205,"TS","Travelling",0.01056,6978.79684,0
"SOUTH SHIAN","2011-06-28",55,"C",37944,56.58109,-5.45222,"TS","Travelling",0.01056,6983.41053,0
"SOUTH SHIAN","2011-06-28",55,"C",37945,56.58109,-5.45239,"TS","Travelling",0.01056,6988.03729,0
"SOUTH SHIAN","2011-06-28",55,"C",37946,56.58108,-5.45257,"TS","Travelling",0.01055,6992.67708,0
"SOUTH SHIAN","2011-06-28",55,"C",37947,56.58108,-5.45274,"TS","Travelling",0.01055,6997.86881,0
"SOUTH SHIAN","2011-06-28",55,"C",37948,56.58108,-5.45291,"TS","Travelling",0.01055,7003.0727,0
"SOUTH SHIAN","2011-06-28",55,"C",37949,56.58108,-5.45308,"TS","Travelling",0.01021,7008.28874,0
"SOUTH SHIAN","2011-06-28",55,"C",37950,56.58108,-5.45325,"TS","Travelling",0.01021,7013.34806,0
"SOUTH SHIAN","2011-06-28",55,"C",37951,56.58108,-5.45342,"TS","Travelling",0.01021,7018.41869,0
"SOUTH SHIAN","2011-06-28",55,"C",37952,56.58108,-5.45358,"TS","Travelling",0.00984,7023.50064,0
"SOUTH SHIAN","2011-06-28",55,"C",37953,56.58106,-5.45374,"TS","Travelling",0.00984,7026.1077,0
"SOUTH SHIAN","2011-06-28",55,"C",37954,56.58104,-5.45389,"TS","Travelling",0.00984,7028.72771,0
"SOUTH SHIAN","2011-06-28",55,"C",37955,56.58102,-5.45405,"TS","Travelling",0.00969,7031.36063,0
"SOUTH SHIAN","2011-06-28",55,"C",37956,56.58099,-5.4542,"TS","Travelling",0.00969,7033.29998,0
"SOUTH SHIAN","2011-06-28",55,"C",37957,56.58096,-5.45435,"TS","Travelling",0.00969,7035.25227,0
"SOUTH SHIAN","2011-06-28",55,"C",37958,56.58093,-5.4545,"TS","Travelling",0.00988,7037.21747,0
"SOUTH SHIAN","2011-06-28",55,"C",37959,56.58088,-5.45463,"TS","Travelling",0.00988,7036.54237,0
"SOUTH SHIAN","2011-06-28",55,"C",37960,56.58083,-5.45477,"TS","Travelling",0.00988,7035.88118,0
"SOUTH SHIAN","2011-06-28",55,"C",37961,56.58078,-5.4549,"TS","Travelling",0.00986,7035.23389,0
"SOUTH SHIAN","2011-06-28",55,"C",37962,56.58072,-5.45502,"TS","Travelling",0.00986,7033.01425,0
"SOUTH SHIAN","2011-06-28",55,"C",37963,56.58066,-5.45513,"TS","Travelling",0.00986,7030.80782,0
"SOUTH SHIAN","2011-06-28",55,"C",37964,56.5806,-5.45525,"TS","Travelling",0.0094,7028.61462,0
"SOUTH SHIAN","2011-06-28",55,"C",37965,56.58053,-5.45534,"TS","Travelling",0.0094,7025.20393,0
"SOUTH SHIAN","2011-06-28",55,"C",37966,56.58047,-5.45544,"TS","Travelling",0.0094,7021.80425,0
"SOUTH SHIAN","2011-06-28",55,"C",37967,56.5804,-5.45553,"TS","Travelling",0.00956,7018.41561,0
"SOUTH SHIAN","2011-06-28",55,"C",37968,56.58032,-5.4556,"TS","Travelling",0.00956,7013.09799,0
"SOUTH SHIAN","2011-06-28",55,"C",37969,56.58024,-5.45567,"TS","Travelling",0.00956,7007.78946,0
"SOUTH SHIAN","2011-06-28",55,"C",37970,56.58017,-5.45573,"TS","Travelling",0.00987,7002.49002,0
"SOUTH SHIAN","2011-06-28",55,"C",37971,56.58008,-5.45579,"TS","Travelling",0.00987,6996.31677,0
"SOUTH SHIAN","2011-06-28",55,"C",37972,56.58,-5.45584,"TS","Travelling",0.00987,6990.15207,0
"SOUTH SHIAN","2011-06-28",55,"C",37973,56.57992,-5.4559,"TS","Travelling",0.00987,6983.99594,0
"SOUTH SHIAN","2011-06-28",55,"C",37974,56.57983,-5.45596,"TS","Travelling",0.00987,6977.8484,0
"SOUTH SHIAN","2011-06-28",55,"C",37975,56.57975,-5.45601,"TS","Travelling",0.00987,6971.70947,0
"SOUTH SHIAN","2011-06-28",55,"C",37976,56.57967,-5.45607,"TS","Travelling",0.00886,6965.57917,0
"SOUTH SHIAN","2011-06-28",55,"C",37977,56.57959,-5.45613,"TS","Travelling",0.00886,6960.69043,0
"SOUTH SHIAN","2011-06-28",55,"C",37978,56.57952,-5.45619,"TS","Travelling",0.00886,6955.80959,0
"SOUTH SHIAN","2011-06-28",55,"C",37979,56.57945,-5.45625,"TS","Travelling",0.0074,6950.93667,0
"SOUTH SHIAN","2011-06-28",55,"C",37980,56.57939,-5.45632,"TS","Travelling",0.0074,6947.82948,0
"SOUTH SHIAN","2011-06-28",55,"C",37981,56.57934,-5.45638,"TS","Travelling",0.0074,6944.72884,0
"SOUTH SHIAN","2011-06-28",55,"C",37982,56.57928,-5.45645,"TS","Travelling",0.00801,6941.63476,0
"SOUTH SHIAN","2011-06-28",55,"C",37983,56.57923,-5.45653,"TS","Travelling",0.00801,6939.08895,0
"SOUTH SHIAN","2011-06-28",55,"C",37984,56.57917,-5.45662,"TS","Travelling",0.00801,6936.55153,0
"SOUTH SHIAN","2011-06-28",55,"C",37985,56.57912,-5.4567,"TS","Travelling",0.0071,6934.0225,0
"SOUTH SHIAN","2011-06-28",55,"C",37986,56.57907,-5.45678,"TS","Travelling",0.0071,6932.54981,0
"SOUTH SHIAN","2011-06-28",55,"C",37987,56.57903,-5.45687,"TS","Travelling",0.0071,6931.08415,0
"SOUTH SHIAN","2011-06-28",55,"C",37988,56.57898,-5.45695,"TS","Travelling",0.0071,6929.62552,0
"SOUTH SHIAN","2011-06-28",55,"C",37989,56.57893,-5.45702,"TS","Travelling",0.0071,6927.28612,0
"SOUTH SHIAN","2011-06-28",55,"C",37990,56.57888,-5.45709,"TS","Travelling",0.0071,6924.95327,0
"SOUTH SHIAN","2011-06-28",55,"C",37991,56.57883,-5.45717,"TS","Travelling",0.00722,6922.62696,0
"SOUTH SHIAN","2011-06-28",55,"C",37992,56.57878,-5.45723,"TS","Travelling",0.00722,6919.41872,0
"SOUTH SHIAN","2011-06-28",55,"C",37993,56.57872,-5.45729,"TS","Travelling",0.00722,6916.21658,0
"SOUTH SHIAN","2011-06-28",55,"C",37994,56.57867,-5.45735,"TS","Travelling",0.00662,6913.02053,0
"SOUTH SHIAN","2011-06-28",55,"C",37995,56.57861,-5.45739,"TS","Travelling",0.00662,6909.09457,0
"SOUTH SHIAN","2011-06-28",55,"C",37996,56.57856,-5.45743,"TS","Travelling",0.00662,6905.17276,0
"SOUTH SHIAN","2011-06-28",55,"C",37997,56.5785,-5.45747,"TS","Travelling",0.00632,6901.25511,0
"SOUTH SHIAN","2011-06-28",55,"C",37998,56.57844,-5.45744,"TS","Travelling",0.00632,6895.31118,0
"SOUTH SHIAN","2011-06-28",55,"C",37999,56.57839,-5.45742,"TS","Travelling",0.00632,6889.36795,0
"SOUTH SHIAN","2011-06-28",55,"C",38000,56.57833,-5.4574,"TS","Travelling",0.0067,6883.42541,0
"SOUTH SHIAN","2011-06-28",55,"C",38001,56.57828,-5.45734,"TS","Travelling",0.0067,6876.71066,0
"SOUTH SHIAN","2011-06-28",55,"C",38002,56.57823,-5.45728,"TS","Travelling",0.0067,6869.99591,0
"SOUTH SHIAN","2011-06-28",55,"C",38003,56.57818,-5.45722,"TS","Travelling",0.00641,6863.28115,0
"SOUTH SHIAN","2011-06-28",55,"C",38004,56.57814,-5.45715,"TS","Travelling",0.00641,6856.90212,0
"SOUTH SHIAN","2011-06-28",55,"C",38005,56.57809,-5.45708,"TS","Travelling",0.00641,6850.52317,0
"SOUTH SHIAN","2011-06-28",55,"C",38006,56.57805,-5.45702,"TS","Travelling",0.00652,6844.14431,0
"SOUTH SHIAN","2011-06-28",55,"C",38007,56.578,-5.45696,"TS","Travelling",0.00652,6837.61418,0
"SOUTH SHIAN","2011-06-28",55,"C",38008,56.57795,-5.45691,"TS","Travelling",0.00652,6831.08406,0
"SOUTH SHIAN","2011-06-28",55,"C",38009,56.5779,-5.45685,"TS","Travelling",0.00662,6824.55393,0
"SOUTH SHIAN","2011-06-28",55,"C",38010,56.57784,-5.45681,"TS","Travelling",0.00662,6818.0573,0
"SOUTH SHIAN","2011-06-28",55,"C",38011,56.57779,-5.45677,"TS","Travelling",0.00662,6811.56092,0
"SOUTH SHIAN","2011-06-28",55,"C",38012,56.57773,-5.45673,"TS","Travelling",0.00619,6805.0648,0
"SOUTH SHIAN","2011-06-28",55,"C",38013,56.57768,-5.45674,"TS","Travelling",0.00619,6800.04796,0
"SOUTH SHIAN","2011-06-28",55,"C",38014,56.57762,-5.45674,"TS","Travelling",0.00619,6795.03307,0
"SOUTH SHIAN","2011-06-28",55,"C",38015,56.57757,-5.45675,"TS","Travelling",0.00689,6790.02013,0
"SOUTH SHIAN","2011-06-28",55,"C",38016,56.57751,-5.4568,"TS","Travelling",0.00689,6786.49264,0
"SOUTH SHIAN","2011-06-28",55,"C",38017,56.57746,-5.45685,"TS","Travelling",0.00689,6782.97036,0
"SOUTH SHIAN","2011-06-28",55,"C",38018,56.5774,-5.4569,"TS","Travelling",0.00687,6779.45329,0
"SOUTH SHIAN","2011-06-28",55,"C",38019,56.57737,-5.45699,"TS","Travelling",0.00687,6779.50559,0
"SOUTH SHIAN","2011-06-28",55,"C",38020,56.57733,-5.45709,"TS","Travelling",0.00687,6779.5649,0
"SOUTH SHIAN","2011-06-28",55,"C",38021,56.5773,-5.45718,"TS","Travelling",0.00717,6779.63123,0
"SOUTH SHIAN","2011-06-28",55,"C",38022,56.57731,-5.4573,"TS","Travelling",0.00717,6784.07552,0
"SOUTH SHIAN","2011-06-28",55,"C",38023,56.57731,-5.45742,"TS","Travelling",0.00717,6788.52454,0
"SOUTH SHIAN","2011-06-28",55,"C",38024,56.57732,-5.45753,"TS","Travelling",0.0075,6792.97828,0
"SOUTH SHIAN","2011-06-28",55,"C",38025,56.57736,-5.45763,"TS","Travelling",0.0075,6799.97393,0
"SOUTH SHIAN","2011-06-28",55,"C",38026,56.57739,-5.45773,"TS","Travelling",0.0075,6806.97069,0
"SOUTH SHIAN","2011-06-28",55,"C",38027,56.57743,-5.45783,"TS","Travelling",0.00879,6813.96856,0
"SOUTH SHIAN","2011-06-28",55,"C",38028,56.57748,-5.45794,"TS","Travelling",0.00879,6822.37644,0
"SOUTH SHIAN","2011-06-28",55,"C",38029,56.57753,-5.45806,"TS","Travelling",0.00879,6830.78532,0
"SOUTH SHIAN","2011-06-28",55,"C",38030,56.57758,-5.45817,"TS","Travelling",0.01024,6839.19522,0
"SOUTH SHIAN","2011-06-28",55,"C",38031,56.57764,-5.4583,"TS","Travelling",0.01024,6848.87565,0
"SOUTH SHIAN","2011-06-28",55,"C",38032,56.57769,-5.45843,"TS","Travelling",0.01024,6858.55779,0
"SOUTH SHIAN","2011-06-28",55,"C",38033,56.57775,-5.45857,"TS","Travelling",0.01022,6868.24163,0
"SOUTH SHIAN","2011-06-28",55,"C",38034,56.57778,-5.45872,"TS","Travelling",0.01022,6876.62107,0
"SOUTH SHIAN","2011-06-28",55,"C",38035,56.57782,-5.45888,"TS","Travelling",0.01022,6885.00561,0
"SOUTH SHIAN","2011-06-28",55,"C",38036,56.57785,-5.45903,"TS","Travelling",0.01028,6893.39521,0
"SOUTH SHIAN","2011-06-28",55,"C",38037,56.57786,-5.4592,"TS","Travelling",0.01028,6900.11165,0
"SOUTH SHIAN","2011-06-28",55,"C",38038,56.57787,-5.45937,"TS","Travelling",0.01028,6906.83699,0
"SOUTH SHIAN","2011-06-28",55,"C",38039,56.57788,-5.45953,"TS","Travelling",0.01096,6913.57121,0
"SOUTH SHIAN","2011-06-28",55,"C",38040,56.57787,-5.45971,"TS","Travelling",0.01096,6918.64321,0
"SOUTH SHIAN","2011-06-28",55,"C",38041,56.57786,-5.45989,"TS","Travelling",0.01096,6923.729,0
"SOUTH SHIAN","2011-06-28",55,"C",38042,56.57785,-5.46007,"TS","Travelling",0.01116,6928.82853,0
"SOUTH SHIAN","2011-06-28",55,"C",38043,56.57783,-5.46024,"TS","Travelling",0.01116,6932.91858,0
"SOUTH SHIAN","2011-06-28",55,"C",38044,56.57781,-5.46042,"TS","Travelling",0.01116,6937.02433,0
"SOUTH SHIAN","2011-06-28",55,"C",38045,56.57778,-5.4606,"TS","Travelling",0.01183,6941.14577,0
"SOUTH SHIAN","2011-06-28",55,"C",38046,56.57776,-5.46079,"TS","Travelling",0.01183,6945.66944,0
"SOUTH SHIAN","2011-06-28",55,"C",38047,56.57774,-5.46098,"TS","Travelling",0.01183,6950.21049,0
"SOUTH SHIAN","2011-06-28",55,"C",38048,56.57772,-5.46117,"TS","Travelling",0.01138,6954.76886,0
"SOUTH SHIAN","2011-06-28",55,"C",38049,56.5777,-5.46135,"TS","Travelling",0.01138,6959.65824,0
"SOUTH SHIAN","2011-06-28",55,"C",38050,56.57768,-5.46153,"TS","Travelling",0.01138,6964.56295,0
"SOUTH SHIAN","2011-06-28",55,"C",38051,56.57767,-5.46172,"TS","Travelling",0.01138,6969.48294,0
"SOUTH SHIAN","2011-06-28",55,"C",38052,56.57765,-5.4619,"TS","Travelling",0.01138,6974.41819,0
"SOUTH SHIAN","2011-06-28",55,"C",38053,56.57763,-5.46208,"TS","Travelling",0.01138,6979.36868,0
"SOUTH SHIAN","2011-06-28",55,"C",38054,56.57762,-5.46227,"TS","Travelling",0.01071,6984.33435,0
"SOUTH SHIAN","2011-06-28",55,"C",38055,56.5776,-5.46244,"TS","Travelling",0.01071,6988.92102,0
"SOUTH SHIAN","2011-06-28",55,"C",38056,56.57758,-5.46261,"TS","Travelling",0.01071,6993.52123,0
"SOUTH SHIAN","2011-06-28",55,"C",38057,56.57757,-5.46278,"TS","Travelling",0.01028,6998.13495,0
"SOUTH SHIAN","2011-06-28",55,"C",38058,56.57756,-5.46295,"TS","Travelling",0.01028,7003.06768,0
"SOUTH SHIAN","2011-06-28",55,"C",38059,56.57754,-5.46312,"TS","Travelling",0.01028,7008.01216,0
"SOUTH SHIAN","2011-06-28",55,"C",38060,56.57753,-5.46328,"TS","Travelling",0.00994,7012.96835,0
"SOUTH SHIAN","2011-06-28",55,"C",38061,56.57752,-5.46344,"TS","Travelling",0.00994,7017.73696,0
"SOUTH SHIAN","2011-06-28",55,"C",38062,56.57751,-5.46361,"TS","Travelling",0.00994,7022.51654,0
"SOUTH SHIAN","2011-06-28",55,"C",38063,56.5775,-5.46377,"TS","Travelling",0.00961,7027.30706,0
"SOUTH SHIAN","2011-06-28",55,"C",38064,56.57749,-5.46392,"TS","Travelling",0.00961,7031.90821,0
"SOUTH SHIAN","2011-06-28",55,"C",38065,56.57748,-5.46408,"TS","Travelling",0.00961,7036.51956,0
"SOUTH SHIAN","2011-06-28",55,"C",38066,56.57747,-5.46423,"TS","Travelling",0.00994,7041.14112,0
"SOUTH SHIAN","2011-06-28",55,"C",38067,56.57746,-5.46439,"TS","Travelling",0.00994,7045.97416,0
"SOUTH SHIAN","2011-06-28",55,"C",38068,56.57744,-5.46456,"TS","Travelling",0.00994,7050.81804,0
"SOUTH SHIAN","2011-06-28",55,"C",38069,56.57743,-5.46472,"TS","Travelling",0.01056,7055.67273,0
"SOUTH SHIAN","2011-06-28",55,"C",38070,56.57743,-5.46489,"TS","Travelling",0.01056,7061.44122,0
"SOUTH SHIAN","2011-06-28",55,"C",38071,56.57742,-5.46506,"TS","Travelling",0.01056,7067.22095,0
"SOUTH SHIAN","2011-06-28",55,"C",38072,56.57742,-5.46523,"TS","Travelling",0.01056,7073.01187,0
"SOUTH SHIAN","2011-06-28",55,"C",38073,56.57742,-5.46541,"TS","Travelling",0.01056,7079.80791,0
"SOUTH SHIAN","2011-06-28",55,"C",38074,56.57743,-5.46558,"TS","Travelling",0.01056,7086.61334,0
"SOUTH SHIAN","2011-06-28",55,"C",38075,56.57743,-5.46575,"TS","Travelling",0.01123,7093.42809,0
"SOUTH SHIAN","2011-06-28",55,"C",38076,56.57743,-5.46593,"TS","Travelling",0.01123,7100.16508,0
"SOUTH SHIAN","2011-06-28",55,"C",38077,56.57743,-5.46612,"TS","Travelling",0.01123,7106.91356,0
"SOUTH SHIAN","2011-06-28",55,"C",38078,56.57743,-5.4663,"TS","Travelling",0.0109,7113.67351,0
"SOUTH SHIAN","2011-06-28",55,"C",38079,56.57744,-5.46648,"TS","Travelling",0.0109,7120.73384,0
"SOUTH SHIAN","2011-06-28",55,"C",38080,56.57744,-5.46666,"TS","Travelling",0.0109,7127.804,0
"SOUTH SHIAN","2011-06-28",55,"C",38081,56.57745,-5.46683,"TS","Travelling",0.01123,7134.88396,0
"SOUTH SHIAN","2011-06-28",55,"C",38082,56.57745,-5.46702,"TS","Travelling",0.01123,7141.68704,0
"SOUTH SHIAN","2011-06-28",55,"C",38083,56.57745,-5.4672,"TS","Travelling",0.01123,7148.50142,0
"SOUTH SHIAN","2011-06-28",55,"C",38084,56.57745,-5.46738,"TS","Travelling",0.01124,7155.32709,0
"SOUTH SHIAN","2011-06-28",55,"C",38085,56.57744,-5.46757,"TS","Travelling",0.01124,7161.67247,0
"SOUTH SHIAN","2011-06-28",55,"C",38086,56.57744,-5.46775,"TS","Travelling",0.01124,7168.03003,0
"SOUTH SHIAN","2011-06-28",55,"C",38087,56.57743,-5.46793,"TS","Travelling",0.01129,7174.39974,0
"SOUTH SHIAN","2011-06-28",55,"C",38088,56.57742,-5.46812,"TS","Travelling",0.01129,7180.29152,0
"SOUTH SHIAN","2011-06-28",55,"C",38089,56.57741,-5.4683,"TS","Travelling",0.01129,7186.19637,0
"SOUTH SHIAN","2011-06-28",55,"C",38090,56.5774,-5.46848,"TS","Travelling",0.01104,7192.11428,0
"SOUTH SHIAN","2011-06-28",55,"C",38091,56.57738,-5.46866,"TS","Travelling",0.01104,7197.34718,0
"SOUTH SHIAN","2011-06-28",55,"C",38092,56.57737,-5.46884,"TS","Travelling",0.01104,7202.59335,0
"SOUTH SHIAN","2011-06-28",55,"C",38093,56.57735,-5.46902,"TS","Travelling",0.01037,7207.85278,0
"SOUTH SHIAN","2011-06-28",55,"C",38094,56.57733,-5.46918,"TS","Travelling",0.01037,7212.70419,0
"SOUTH SHIAN","2011-06-28",55,"C",38095,56.57732,-5.46935,"TS","Travelling",0.01037,7217.56739,0
"SOUTH SHIAN","2011-06-28",55,"C",38096,56.5773,-5.46952,"TS","Travelling",0.01083,7222.44234,0
"SOUTH SHIAN","2011-06-28",55,"C",38097,56.57728,-5.46969,"TS","Travelling",0.01083,7227.05518,0
"SOUTH SHIAN","2011-06-28",55,"C",38098,56.57726,-5.46986,"TS","Travelling",0.01083,7231.68146,0
"SOUTH SHIAN","2011-06-28",55,"C",38099,56.57723,-5.47003,"TS","Travelling",0.01083,7236.32113,0
"SOUTH SHIAN","2011-06-28",55,"C",38100,56.57721,-5.47021,"TS","Travelling",0.01083,7240.97418,0
"SOUTH SHIAN","2011-06-28",55,"C",38101,56.57719,-5.47038,"TS","Travelling",0.01083,7245.64058,0
"SOUTH SHIAN","2011-06-28",55,"C",38102,56.57717,-5.47055,"TS","Travelling",0.01071,7250.32031,0
"SOUTH SHIAN","2011-06-28",55,"C",38103,56.57715,-5.47072,"TS","Travelling",0.01071,7255.49567,0
"SOUTH SHIAN","2011-06-28",55,"C",38104,56.57713,-5.47089,"TS","Travelling",0.01071,7260.68328,0
"SOUTH SHIAN","2011-06-28",55,"C",38105,56.57712,-5.47107,"TS","Travelling",0.01037,7265.88311,0
"SOUTH SHIAN","2011-06-28",55,"C",38106,56.5771,-5.47123,"TS","Travelling",0.01037,7270.88027,0
"SOUTH SHIAN","2011-06-28",55,"C",38107,56.57708,-5.4714,"TS","Travelling",0.01037,7275.88893,0
"SOUTH SHIAN","2011-06-28",55,"C",38108,56.57707,-5.47157,"TS","Travelling",0.01004,7280.90905,0
"SOUTH SHIAN","2011-06-28",55,"C",38109,56.57705,-5.47173,"TS","Travelling",0.01004,7285.72477,0
"SOUTH SHIAN","2011-06-28",55,"C",38110,56.57703,-5.47189,"TS","Travelling",0.01004,7290.55125,0
"SOUTH SHIAN","2011-06-28",55,"C",38111,56.57702,-5.47205,"TS","Travelling",0.00984,7295.38849,0
"SOUTH SHIAN","2011-06-28",55,"C",38112,56.57699,-5.47221,"TS","Travelling",0.00984,7299.54166,0
"SOUTH SHIAN","2011-06-28",55,"C",38113,56.57697,-5.47236,"TS","Travelling",0.00984,7303.70586,0
"SOUTH SHIAN","2011-06-28",55,"C",38114,56.57695,-5.47252,"TS","Travelling",0.00969,7307.88105,0
"SOUTH SHIAN","2011-06-28",55,"C",38115,56.57692,-5.47267,"TS","Travelling",0.00969,7311.37294,0
"SOUTH SHIAN","2011-06-28",55,"C",38116,56.57689,-5.47282,"TS","Travelling",0.00969,7314.87611,0
"SOUTH SHIAN","2011-06-28",55,"C",38117,56.57687,-5.47297,"TS","Travelling",0.00959,7318.39055,0
"SOUTH SHIAN","2011-06-28",55,"C",38118,56.57683,-5.47311,"TS","Travelling",0.00959,7321.22244,0
