"DATE","ID","TSECS_GMT","LATITUDE","LONGITUDE","SPECIES","Continuous","DIST2COL","Observed_2State","Observed_3State","Observed_StateTw"
"2009-06-22",55,39914,53.42178,-4.51149,"C","DF",1314.47926,"Travelling","Direct flight","Traveling"
"2009-06-22",55,39915,53.42177,-4.51154,"C","DF",1313.5072,"Travelling","Direct flight","Traveling"
"2009-06-22",55,39916,53.42176,-4.51158,"C","DF",1312.54255,"Travelling","Direct flight","Traveling"
"2009-06-22",55,39917,53.42175,-4.51163,"C","DF",1311.58532,"Travelling","Direct flight","Traveling"
"2009-06-22",55,39918,53.42174,-4.51168,"C","DF",1310.63554,"Travelling","Direct flight","Traveling"
"2009-06-22",55,39919,53.42173,-4.51172,"C","DF",1309.69323,"Travelling","Direct flight","Traveling"
"2009-06-22",55,39920,53.42172,-4.51177,"C","DF",1308.75839,"Travelling","Direct flight","Traveling"
"2009-06-22",55,39921,53.4217,-4.51183,"C","DF",1306.77639,"Travelling","Direct flight","Traveling"
"2009-06-22",55,39922,53.42167,-4.5119,"C","DF",1304.80973,"Travelling","Direct flight","Traveling"
"2009-06-22",55,39923,53.42165,-4.51196,"C","DF",1302.85848,"Travelling","Direct flight","Traveling"
"2009-06-22",55,39924,53.42163,-4.51202,"C","DF",1300.92272,"Travelling","Direct flight","Traveling"
"2009-06-22",55,39925,53.42161,-4.51209,"C","DF",1299.00252,"Travelling","Direct flight","Traveling"
"2009-06-22",55,39926,53.42159,-4.51215,"C","DF",1297.09794,"Travelling","Direct flight","Traveling"
"2009-06-22",55,39927,53.42157,-4.51222,"C","DF",1295.20905,"Travelling","Direct flight","Traveling"
"2009-06-22",55,39928,53.42155,-4.51228,"C","DF",1293.33592,"Travelling","Direct flight","Traveling"
"2009-06-22",55,39929,53.42152,-4.51235,"C","DF",1291.47862,"Travelling","Direct flight","Traveling"
"2009-06-22",55,39930,53.4215,-4.51241,"C","DF",1289.63721,"Travelling","Direct flight","Traveling"
"2009-06-22",55,39931,53.42148,-4.51247,"C","DF",1287.81177,"Travelling","Direct flight","Traveling"
"2009-06-22",55,39932,53.42146,-4.51254,"C","DF",1286.00237,"Travelling","Direct flight","Traveling"
"2009-06-22",55,39933,53.42144,-4.5126,"C","DF",1284.20907,"Travelling","Direct flight","Traveling"
"2009-06-22",55,39934,53.42142,-4.51267,"C","DF",1282.43193,"Travelling","Direct flight","Traveling"
"2009-06-22",55,39935,53.4214,-4.51273,"C","DF",1280.67103,"Travelling","Direct flight","Traveling"
"2009-06-22",55,39936,53.42137,-4.5128,"C","DF",1278.92644,"Travelling","Direct flight","Traveling"
"2009-06-22",55,39937,53.42135,-4.51286,"C","DF",1277.19821,"Travelling","Direct flight","Traveling"
"2009-06-22",55,39938,53.42133,-4.51292,"C","DF",1275.48642,"Travelling","Direct flight","Traveling"
"2009-06-22",55,39939,53.42131,-4.51299,"C","DF",1273.79114,"Travelling","Direct flight","Traveling"
"2009-06-22",55,39940,53.42129,-4.51305,"C","DF",1272.11243,"Travelling","Direct flight","Traveling"
"2009-06-22",55,39941,53.42127,-4.51312,"C","DF",1270.45034,"Travelling","Direct flight","Traveling"
"2009-06-22",55,39942,53.42124,-4.51318,"C","DF",1268.50002,"Travelling","Direct flight","Traveling"
"2009-06-22",55,39943,53.42122,-4.51324,"C","DF",1266.56621,"Travelling","Direct flight","Traveling"
"2009-06-22",55,39944,53.42119,-4.51331,"C","DF",1264.64896,"Travelling","Direct flight","Traveling"
"2009-06-22",55,39945,53.42117,-4.51337,"C","DF",1262.74836,"Travelling","Direct flight","Traveling"
"2009-06-22",55,39946,53.42115,-4.51343,"C","DF",1260.86448,"Travelling","Direct flight","Traveling"
"2009-06-22",55,39947,53.42112,-4.51349,"C","DF",1258.9974,"Travelling","Direct flight","Traveling"
"2009-06-22",55,39948,53.4211,-4.51356,"C","DF",1257.1472,"Travelling","Direct flight","Traveling"
"2009-06-22",55,39949,53.42107,-4.51362,"C","DF",1255.31394,"Travelling","Direct flight","Traveling"
"2009-06-22",55,39950,53.42105,-4.51368,"C","DF",1253.49771,"Travelling","Direct flight","Traveling"
"2009-06-22",55,39951,53.42103,-4.51375,"C","DF",1251.69858,"Travelling","Direct flight","Traveling"
"2009-06-22",55,39952,53.421,-4.51381,"C","DF",1249.91662,"Travelling","Direct flight","Traveling"
"2009-06-22",55,39953,53.42098,-4.51387,"C","DF",1248.15189,"Travelling","Direct flight","Traveling"
"2009-06-22",55,39954,53.42095,-4.51394,"C","DF",1246.40448,"Travelling","Direct flight","Traveling"
"2009-06-22",55,39955,53.42093,-4.514,"C","DF",1244.67447,"Travelling","Direct flight","Traveling"
"2009-06-22",55,39956,53.42091,-4.51406,"C","DF",1242.96193,"Travelling","Direct flight","Traveling"
"2009-06-22",55,39957,53.42088,-4.51412,"C","DF",1241.26691,"Travelling","Direct flight","Traveling"
"2009-06-22",55,39958,53.42086,-4.51419,"C","DF",1239.5895,"Travelling","Direct flight","Traveling"
"2009-06-22",55,39959,53.42083,-4.51425,"C","DF",1237.92978,"Travelling","Direct flight","Traveling"
"2009-06-22",55,39960,53.42081,-4.51432,"C","DF",1236.00989,"Travelling","Direct flight","Traveling"
"2009-06-22",55,39961,53.42078,-4.51439,"C","DF",1234.11144,"Travelling","Direct flight","Traveling"
"2009-06-22",55,39962,53.42075,-4.51446,"C","DF",1232.23454,"Travelling","Direct flight","Traveling"
"2009-06-22",55,39963,53.42072,-4.51452,"C","DF",1230.37927,"Travelling","Direct flight","Traveling"
"2009-06-22",55,39964,53.4207,-4.51459,"C","DF",1228.54574,"Travelling","Direct flight","Traveling"
"2009-06-22",55,39965,53.42067,-4.51466,"C","DF",1226.73405,"Travelling","Direct flight","Traveling"
"2009-06-22",55,39966,53.42064,-4.51473,"C","DF",1224.94429,"Travelling","Direct flight","Traveling"
"2009-06-22",55,39967,53.42061,-4.5148,"C","DF",1223.17656,"Travelling","Direct flight","Traveling"
"2009-06-22",55,39968,53.42059,-4.51487,"C","DF",1221.43096,"Travelling","Direct flight","Traveling"
"2009-06-22",55,39969,53.42056,-4.51494,"C","DF",1219.70758,"Travelling","Direct flight","Traveling"
"2009-06-22",55,39970,53.42053,-4.515,"C","DF",1218.0065,"Travelling","Direct flight","Traveling"
"2009-06-22",55,39971,53.4205,-4.51507,"C","DF",1216.32784,"Travelling","Direct flight","Traveling"
"2009-06-22",55,39972,53.42048,-4.51514,"C","DF",1214.67168,"Travelling","Direct flight","Traveling"
"2009-06-22",55,39973,53.42045,-4.51521,"C","DF",1213.03811,"Travelling","Direct flight","Traveling"
"2009-06-22",55,39974,53.42042,-4.51528,"C","DF",1211.42723,"Travelling","Direct flight","Traveling"
"2009-06-22",55,39975,53.42039,-4.51535,"C","DF",1209.83912,"Travelling","Direct flight","Traveling"
"2009-06-22",55,39976,53.42037,-4.51542,"C","DF",1208.27388,"Travelling","Direct flight","Traveling"
"2009-06-22",55,39977,53.42033,-4.51553,"C","DF",1207.1469,"Travelling","Direct flight","Traveling"
"2009-06-22",55,39978,53.4203,-4.51564,"C","DF",1206.07534,"Travelling","Direct flight","Traveling"
"2009-06-22",55,39979,53.42027,-4.51575,"C","DF",1205.05934,"Travelling","Direct flight","Traveling"
"2009-06-22",55,39980,53.42024,-4.51587,"C","DF",1204.09904,"Travelling","Direct flight","Traveling"
"2009-06-22",55,39981,53.42021,-4.51598,"C","DF",1203.19459,"Travelling","Direct flight","Traveling"
"2009-06-22",55,39982,53.42018,-4.51609,"C","DF",1202.34609,"Travelling","Direct flight","Traveling"
"2009-06-22",55,39983,53.42014,-4.5162,"C","DF",1201.55367,"Travelling","Direct flight","Traveling"
"2009-06-22",55,39984,53.42011,-4.51631,"C","DF",1200.81745,"Travelling","Direct flight","Traveling"
"2009-06-22",55,39985,53.42008,-4.51643,"C","DF",1200.13752,"Travelling","Direct flight","Traveling"
"2009-06-22",55,39986,53.42005,-4.51654,"C","DF",1199.51398,"Travelling","Direct flight","Traveling"
"2009-06-22",55,39987,53.42002,-4.51665,"C","DF",1198.94693,"Travelling","Direct flight","Traveling"
"2009-06-22",55,39988,53.41998,-4.51678,"C","DF",1198.76152,"Travelling","Direct flight","Traveling"
"2009-06-22",55,39989,53.41995,-4.5169,"C","DF",1198.64641,"Travelling","Direct flight","Traveling"
"2009-06-22",55,39990,53.41992,-4.51703,"C","DF",1198.60162,"Travelling","Direct flight","Traveling"
"2009-06-22",55,39991,53.41989,-4.51716,"C","DF",1198.62716,"Travelling","Direct flight","Traveling"
"2009-06-22",55,39992,53.41986,-4.51729,"C","DF",1198.72303,"Travelling","Direct flight","Traveling"
"2009-06-22",55,39993,53.41982,-4.51741,"C","DF",1198.88921,"Travelling","Direct flight","Traveling"
"2009-06-22",55,39994,53.41979,-4.51754,"C","DF",1199.12566,"Travelling","Direct flight","Traveling"
"2009-06-22",55,39995,53.41976,-4.51767,"C","DF",1199.43236,"Travelling","Direct flight","Traveling"
"2009-06-22",55,39996,53.41973,-4.51779,"C","DF",1199.80923,"Travelling","Direct flight","Traveling"
"2009-06-22",55,39997,53.41969,-4.51792,"C","DF",1200.25623,"Travelling","Direct flight","Traveling"
"2009-06-22",55,39998,53.41966,-4.51805,"C","DF",1200.77327,"Travelling","Direct flight","Traveling"
"2009-06-22",55,39999,53.41963,-4.51818,"C","DF",1201.36026,"Travelling","Direct flight","Traveling"
"2009-06-22",55,40000,53.4196,-4.5183,"C","DF",1202.0171,"Travelling","Direct flight","Traveling"
"2009-06-22",55,40001,53.41956,-4.51843,"C","DF",1202.74366,"Travelling","Direct flight","Traveling"
"2009-06-22",55,40002,53.41953,-4.51856,"C","DF",1203.53985,"Travelling","Direct flight","Traveling"
"2009-06-22",55,40003,53.4195,-4.51868,"C","DF",1204.40549,"Travelling","Direct flight","Traveling"
"2009-06-22",55,40004,53.41948,-4.51881,"C","DF",1206.39784,"Travelling","Direct flight","Traveling"
"2009-06-22",55,40005,53.41946,-4.51893,"C","DF",1208.44779,"Travelling","Direct flight","Traveling"
"2009-06-22",55,40006,53.41944,-4.51906,"C","DF",1210.55504,"Travelling","Direct flight","Traveling"
"2009-06-22",55,40007,53.41942,-4.51918,"C","DF",1212.7193,"Travelling","Direct flight","Traveling"
"2009-06-22",55,40008,53.4194,-4.51931,"C","DF",1214.94026,"Travelling","Direct flight","Traveling"
"2009-06-22",55,40009,53.41938,-4.51943,"C","DF",1217.2176,"Travelling","Direct flight","Traveling"
"2009-06-22",55,40010,53.41936,-4.51955,"C","DF",1219.55102,"Travelling","Direct flight","Traveling"
"2009-06-22",55,40011,53.41934,-4.51968,"C","DF",1221.94019,"Travelling","Direct flight","Traveling"
"2009-06-22",55,40012,53.41932,-4.5198,"C","DF",1224.38479,"Travelling","Direct flight","Traveling"
"2009-06-22",55,40013,53.41929,-4.51993,"C","DF",1226.88448,"Travelling","Direct flight","Traveling"
"2009-06-22",55,40014,53.41927,-4.52005,"C","DF",1229.43893,"Travelling","Direct flight","Traveling"
"2009-06-22",55,40015,53.41925,-4.52018,"C","DF",1232.0478,"Travelling","Direct flight","Traveling"
"2009-06-22",55,40016,53.41923,-4.5203,"C","DF",1234.71074,"Travelling","Direct flight","Traveling"
"2009-06-22",55,40017,53.41924,-4.52042,"C","DF",1239.86652,"Travelling","Direct flight","Traveling"
"2009-06-22",55,40018,53.41925,-4.52055,"C","DF",1245.05633,"Travelling","Direct flight","Traveling"
"2009-06-22",55,40019,53.41925,-4.52067,"C","DF",1250.27974,"Travelling","Direct flight","Traveling"
"2009-06-22",55,40020,53.41926,-4.5208,"C","DF",1255.53632,"Travelling","Direct flight","Traveling"
"2009-06-22",55,40021,53.41926,-4.52092,"C","DF",1260.82569,"Travelling","Direct flight","Traveling"
"2009-06-22",55,40022,53.41927,-4.52105,"C","DF",1266.14742,"Travelling","Direct flight","Traveling"
"2009-06-22",55,40023,53.41927,-4.52117,"C","DF",1271.50108,"Travelling","Direct flight","Traveling"
"2009-06-22",55,40024,53.41928,-4.5213,"C","DF",1276.88631,"Travelling","Direct flight","Traveling"
"2009-06-22",55,40025,53.41929,-4.52142,"C","DF",1282.30268,"Travelling","Direct flight","Traveling"
"2009-06-22",55,40026,53.41929,-4.52155,"C","DF",1287.74981,"Travelling","Direct flight","Traveling"
"2009-06-22",55,40027,53.4193,-4.52167,"C","DF",1293.22732,"Travelling","Direct flight","Traveling"
"2009-06-22",55,40028,53.4193,-4.52179,"C","DF",1298.73481,"Travelling","Direct flight","Traveling"
"2009-06-22",55,40029,53.41931,-4.52192,"C","DF",1304.27191,"Travelling","Direct flight","Traveling"
"2009-06-22",55,40030,53.41932,-4.52204,"C","DF",1309.83824,"Travelling","Direct flight","Traveling"
"2009-06-22",55,40031,53.41932,-4.52217,"C","DF",1315.43343,"Travelling","Direct flight","Traveling"
"2009-06-22",55,40032,53.41933,-4.52229,"C","DF",1321.05711,"Travelling","Direct flight","Traveling"
"2009-06-22",55,40033,53.41933,-4.52242,"C","DF",1326.70892,"Travelling","Direct flight","Traveling"
"2009-06-22",55,40034,53.41934,-4.52252,"C","DF",1331.49446,"Travelling","Direct flight","Traveling"
"2009-06-22",55,40035,53.41934,-4.52262,"C","DF",1336.29874,"Travelling","Direct flight","Traveling"
"2009-06-22",55,40036,53.41935,-4.52273,"C","DF",1341.12153,"Travelling","Direct flight","Traveling"
"2009-06-22",55,40037,53.41936,-4.52283,"C","DF",1345.96262,"Travelling","Direct flight","Traveling"
"2009-06-22",55,40038,53.41936,-4.52294,"C","DF",1350.82185,"Travelling","Direct flight","Traveling"
"2009-06-22",55,40039,53.41937,-4.52304,"C","DF",1355.699,"Travelling","Direct flight","Traveling"
"2009-06-22",55,40040,53.41937,-4.52314,"C","DF",1360.59389,"Travelling","Direct flight","Traveling"
"2009-06-22",55,40041,53.41938,-4.52325,"C","DF",1365.50631,"Travelling","Direct flight","Traveling"
"2009-06-22",55,40042,53.41938,-4.52335,"C","DF",1370.43609,"Travelling","Direct flight","Traveling"
"2009-06-22",55,40043,53.41938,-4.52343,"C","DF",1373.65207,"Travelling","Direct flight","Traveling"
"2009-06-22",55,40044,53.41938,-4.52351,"C","DF",1376.88228,"Travelling","Direct flight","Traveling"
"2009-06-22",55,40045,53.41937,-4.5236,"C","DF",1380.12663,"Travelling","Direct flight","Traveling"
"2009-06-22",55,40046,53.41937,-4.52368,"C","DF",1383.38502,"Travelling","Direct flight","Traveling"
"2009-06-22",55,40047,53.41936,-4.52376,"C","DF",1386.65734,"Travelling","Direct flight","Traveling"
"2009-06-22",55,40048,53.41936,-4.52384,"C","DF",1389.94349,"Travelling","Direct flight","Traveling"
"2009-06-22",55,40049,53.41936,-4.52392,"C","DF",1393.24339,"Travelling","Direct flight","Traveling"
"2009-06-22",55,40050,53.41935,-4.52401,"C","DF",1396.55692,"Travelling","Direct flight","Traveling"
"2009-06-22",55,40051,53.41935,-4.52409,"C","DF",1399.88401,"Travelling","Direct flight","Traveling"
"2009-06-22",55,40052,53.41934,-4.52417,"C","DF",1403.22453,"Travelling","Direct flight","Traveling"
"2009-06-22",55,40053,53.41934,-4.52425,"C","DF",1406.57842,"Travelling","Direct flight","Traveling"
"2009-06-22",55,40054,53.41934,-4.52433,"C","DF",1409.94556,"Travelling","Direct flight","Traveling"
"2009-06-22",55,40055,53.41933,-4.52442,"C","DF",1413.32586,"Travelling","Direct flight","Traveling"
"2009-06-22",55,40056,53.41933,-4.52453,"C","DF",1417.76068,"Travelling","Direct flight","Traveling"
"2009-06-22",55,40057,53.41932,-4.52464,"C","DF",1422.21921,"Travelling","Direct flight","Traveling"
"2009-06-22",55,40058,53.41931,-4.52474,"C","DF",1426.70119,"Travelling","Direct flight","Traveling"
"2009-06-22",55,40059,53.41931,-4.52485,"C","DF",1431.20642,"Travelling","Direct flight","Traveling"
"2009-06-22",55,40060,53.4193,-4.52496,"C","DF",1435.73469,"Travelling","Direct flight","Traveling"
"2009-06-22",55,40061,53.4193,-4.52507,"C","DF",1440.28577,"Travelling","Direct flight","Traveling"
"2009-06-22",55,40062,53.41929,-4.52518,"C","DF",1444.85944,"Travelling","Direct flight","Traveling"
"2009-06-22",55,40063,53.41928,-4.52529,"C","DF",1449.45549,"Travelling","Direct flight","Traveling"
"2009-06-22",55,40064,53.41928,-4.5254,"C","DF",1454.07371,"Travelling","Direct flight","Traveling"
"2009-06-22",55,40065,53.41927,-4.52551,"C","DF",1458.7139,"Travelling","Direct flight","Traveling"
"2009-06-22",55,40066,53.41926,-4.52562,"C","DF",1463.37583,"Travelling","Direct flight","Traveling"
"2009-06-22",55,40067,53.41926,-4.52573,"C","DF",1468.05931,"Travelling","Direct flight","Traveling"
"2009-06-22",55,40068,53.41925,-4.52584,"C","DF",1472.76413,"Travelling","Direct flight","Traveling"
"2009-06-22",55,40069,53.41925,-4.52595,"C","DF",1477.49008,"Travelling","Direct flight","Traveling"
"2009-06-22",55,40070,53.41924,-4.52606,"C","DF",1482.23696,"Travelling","Direct flight","Traveling"
"2009-06-22",55,40071,53.41923,-4.52617,"C","DF",1487.00458,"Travelling","Direct flight","Traveling"
"2009-06-22",55,40072,53.41922,-4.52627,"C","DF",1491.10696,"Travelling","Direct flight","Traveling"
"2009-06-22",55,40073,53.41921,-4.52637,"C","DF",1495.22914,"Travelling","Direct flight","Traveling"
"2009-06-22",55,40074,53.4192,-4.52647,"C","DF",1499.37095,"Travelling","Direct flight","Traveling"
"2009-06-22",55,40075,53.41919,-4.52657,"C","DF",1503.53223,"Travelling","Direct flight","Traveling"
"2009-06-22",55,40076,53.41918,-4.52667,"C","DF",1507.71282,"Travelling","Direct flight","Traveling"
"2009-06-22",55,40077,53.41917,-4.52677,"C","DF",1511.91256,"Travelling","Direct flight","Traveling"
"2009-06-22",55,40078,53.41916,-4.52687,"C","DF",1516.13128,"Travelling","Direct flight","Traveling"
"2009-06-22",55,40079,53.41915,-4.52698,"C","DF",1520.36884,"Travelling","Direct flight","Traveling"
"2009-06-22",55,40080,53.41914,-4.52708,"C","DF",1524.62508,"Travelling","Direct flight","Traveling"
"2009-06-22",55,40081,53.41913,-4.52718,"C","DF",1528.89983,"Travelling","Direct flight","Traveling"
"2009-06-22",55,40082,53.41912,-4.52728,"C","DF",1533.19295,"Travelling","Direct flight","Traveling"
"2009-06-22",55,40083,53.41911,-4.52738,"C","DF",1537.50428,"Travelling","Direct flight","Traveling"
"2009-06-22",55,40084,53.4191,-4.52748,"C","DF",1541.83366,"Travelling","Direct flight","Traveling"
"2009-06-22",55,40085,53.41909,-4.52758,"C","DF",1546.18095,"Travelling","Direct flight","Traveling"
"2009-06-22",55,40086,53.41908,-4.52768,"C","DF",1550.54601,"Travelling","Direct flight","Traveling"
"2009-06-22",55,40087,53.41907,-4.52777,"C","DF",1553.97552,"Travelling","Direct flight","Traveling"
"2009-06-22",55,40088,53.41906,-4.52786,"C","DF",1557.41962,"Travelling","Direct flight","Traveling"
"2009-06-22",55,40089,53.41905,-4.52794,"C","DF",1560.87824,"Travelling","Direct flight","Traveling"
"2009-06-22",55,40090,53.41903,-4.52803,"C","DF",1564.35126,"Travelling","Direct flight","Traveling"
"2009-06-22",55,40091,53.41902,-4.52811,"C","DF",1567.8386,"Travelling","Direct flight","Traveling"
"2009-06-22",55,40092,53.41901,-4.5282,"C","DF",1571.34016,"Travelling","Direct flight","Traveling"
"2009-06-22",55,40093,53.419,-4.52828,"C","DF",1574.85584,"Travelling","Direct flight","Traveling"
"2009-06-22",55,40094,53.41898,-4.52837,"C","DF",1578.38554,"Travelling","Direct flight","Traveling"
"2009-06-22",55,40095,53.41897,-4.52846,"C","DF",1581.92919,"Travelling","Direct flight","Traveling"
"2009-06-22",55,40096,53.41896,-4.52854,"C","DF",1585.48666,"Travelling","Direct flight","Traveling"
"2009-06-22",55,40097,53.41895,-4.52863,"C","DF",1589.0579,"Travelling","Direct flight","Traveling"
"2009-06-22",55,40098,53.41893,-4.52871,"C","DF",1592.64279,"Travelling","Direct flight","Traveling"
"2009-06-22",55,40099,53.41892,-4.5288,"C","DF",1596.24124,"Travelling","Direct flight","Traveling"
"2009-06-22",55,40100,53.41891,-4.52888,"C","DF",1599.85316,"Travelling","Direct flight","Traveling"
"2009-06-22",55,40101,53.4189,-4.52897,"C","DF",1603.47846,"Travelling","Direct flight","Traveling"
"2009-06-22",55,40102,53.41888,-4.52906,"C","DF",1607.11705,"Travelling","Direct flight","Traveling"
"2009-06-22",55,40103,53.41887,-4.52914,"C","DF",1610.76886,"Travelling","Direct flight","Traveling"
"2009-06-22",55,40104,53.41886,-4.52923,"C","DF",1614.43375,"Travelling","Direct flight","Traveling"
"2009-06-22",55,40105,53.41885,-4.52931,"C","DF",1618.11168,"Travelling","Direct flight","Traveling"
"2009-06-22",55,40106,53.41883,-4.5294,"C","DF",1621.80255,"Travelling","Direct flight","Traveling"
"2009-06-22",55,40107,53.41882,-4.52947,"C","DF",1624.38478,"Travelling","Direct flight","Traveling"
"2009-06-22",55,40108,53.41881,-4.52953,"C","DF",1626.9757,"Travelling","Direct flight","Traveling"
"2009-06-22",55,40109,53.41879,-4.5296,"C","DF",1629.57529,"Travelling","Direct flight","Traveling"
"2009-06-22",55,40110,53.41878,-4.52966,"C","DF",1632.18348,"Travelling","Direct flight","Traveling"
"2009-06-22",55,40111,53.41877,-4.52973,"C","DF",1634.80026,"Travelling","Direct flight","Traveling"
"2009-06-22",55,40112,53.41876,-4.52979,"C","DF",1637.42555,"Travelling","Direct flight","Traveling"
"2009-06-22",55,40113,53.41874,-4.52986,"C","DF",1640.05935,"Travelling","Direct flight","Traveling"
"2009-06-22",55,40114,53.41873,-4.52992,"C","DF",1642.7016,"Travelling","Direct flight","Traveling"
"2009-06-22",55,40115,53.41872,-4.52999,"C","DF",1645.35226,"Travelling","Direct flight","Traveling"
"2009-06-22",55,40116,53.4187,-4.53005,"C","DF",1648.01128,"Travelling","Direct flight","Traveling"
"2009-06-22",55,40117,53.41869,-4.53012,"C","DF",1650.67864,"Travelling","Direct flight","Traveling"
"2009-06-22",55,40118,53.41868,-4.53018,"C","DF",1653.35428,"Travelling","Direct flight","Traveling"
"2009-06-22",55,40119,53.41867,-4.53025,"C","DF",1656.03817,"Travelling","Direct flight","Traveling"
"2009-06-22",55,40120,53.41865,-4.53031,"C","DF",1658.73027,"Travelling","Direct flight","Traveling"
"2009-06-22",55,40121,53.41864,-4.53038,"C","DF",1661.43054,"Travelling","Direct flight","Traveling"
"2009-06-22",55,40122,53.41863,-4.53044,"C","DF",1664.13894,"Travelling","Direct flight","Traveling"
"2009-06-22",55,40123,53.41861,-4.53051,"C","DF",1666.85542,"Travelling","Direct flight","Traveling"
"2009-06-22",55,40124,53.4186,-4.53057,"C","DF",1669.57996,"Travelling","Direct flight","Traveling"
"2009-06-22",55,40125,53.41859,-4.53064,"C","DF",1672.31251,"Travelling","Direct flight","Traveling"
"2009-06-22",55,40126,53.41858,-4.5307,"C","DF",1675.05303,"Travelling","Direct flight","Traveling"
"2009-06-22",55,40127,53.41856,-4.53077,"C","DF",1677.80148,"Travelling","Direct flight","Traveling"
"2009-06-22",55,40128,53.41855,-4.53083,"C","DF",1680.55783,"Travelling","Direct flight","Traveling"
"2009-06-22",55,40129,53.41853,-4.5309,"C","DF",1682.90608,"Travelling","Direct flight","Traveling"
"2009-06-22",55,40130,53.41852,-4.53096,"C","DF",1685.26315,"Travelling","Direct flight","Traveling"
"2009-06-22",55,40131,53.4185,-4.53102,"C","DF",1687.629,"Travelling","Direct flight","Traveling"
"2009-06-22",55,40132,53.41848,-4.53108,"C","DF",1690.00361,"Travelling","Direct flight","Traveling"
"2009-06-22",55,40133,53.41847,-4.53114,"C","DF",1692.38693,"Travelling","Direct flight","Traveling"
"2009-06-22",55,40134,53.41845,-4.5312,"C","DF",1694.77893,"Travelling","Direct flight","Traveling"
"2009-06-22",55,40135,53.41843,-4.53127,"C","DF",1697.17956,"Travelling","Direct flight","Traveling"
"2009-06-22",55,40136,53.41842,-4.53135,"C","DF",1701.2885,"Travelling","Direct flight","Traveling"
"2009-06-22",55,40137,53.41842,-4.53143,"C","DF",1705.40604,"Travelling","Direct flight","Traveling"
"2009-06-22",55,40138,53.41841,-4.53152,"C","DF",1709.53213,"Travelling","Direct flight","Traveling"
"2009-06-22",55,40139,53.4184,-4.5316,"C","DF",1713.66671,"Travelling","Direct flight","Traveling"
"2009-06-22",55,40140,53.41841,-4.53171,"C","DF",1720.31502,"Travelling","Direct flight","Traveling"
"2009-06-22",55,40141,53.41842,-4.53181,"C","DF",1726.96757,"Travelling","Direct flight","Traveling"
"2009-06-22",55,40142,53.41844,-4.53192,"C","DF",1733.62433,"Travelling","Direct flight","Traveling"
"2009-06-22",55,40143,53.41845,-4.53202,"C","DF",1740.28523,"Travelling","Direct flight","Traveling"
"2009-06-22",55,40144,53.41846,-4.53213,"C","DF",1746.95024,"Travelling","Direct flight","Traveling"
"2009-06-22",55,40145,53.41847,-4.53224,"C","DF",1753.6193,"Travelling","Direct flight","Traveling"
"2009-06-22",55,40146,53.41848,-4.53234,"C","DF",1760.29238,"Travelling","Direct flight","Traveling"
"2009-06-22",55,40147,53.4185,-4.53245,"C","DF",1766.96941,"Travelling","Direct flight","Traveling"
"2009-06-22",55,40148,53.41851,-4.53255,"C","DF",1773.65037,"Travelling","Direct flight","Traveling"
"2009-06-22",55,40149,53.41852,-4.53266,"C","DF",1780.3352,"Travelling","Direct flight","Traveling"
"2009-06-22",55,40150,53.41853,-4.53277,"C","DF",1787.02386,"Travelling","Direct flight","Traveling"
"2009-06-22",55,40151,53.41853,-4.53287,"C","DF",1792.65677,"Travelling","Direct flight","Traveling"
"2009-06-22",55,40152,53.41853,-4.53297,"C","DF",1798.29732,"Travelling","Direct flight","Traveling"
"2009-06-22",55,40153,53.41853,-4.53307,"C","DF",1803.94544,"Travelling","Direct flight","Traveling"
"2009-06-22",55,40154,53.41853,-4.53317,"C","DF",1809.60105,"Travelling","Direct flight","Traveling"
"2009-06-22",55,40155,53.41853,-4.53327,"C","DF",1815.26408,"Travelling","Direct flight","Traveling"
"2009-06-22",55,40156,53.41852,-4.53337,"C","DF",1820.93446,"Travelling","Direct flight","Traveling"
"2009-06-22",55,40157,53.41852,-4.53348,"C","DF",1826.61214,"Travelling","Direct flight","Traveling"
"2009-06-22",55,40158,53.41852,-4.53358,"C","DF",1832.29702,"Travelling","Direct flight","Traveling"
"2009-06-22",55,40159,53.41852,-4.53368,"C","DF",1837.98906,"Travelling","Direct flight","Traveling"
"2009-06-22",55,40160,53.41852,-4.53378,"C","DF",1843.68818,"Travelling","Direct flight","Traveling"
"2009-06-22",55,40161,53.41852,-4.53388,"C","DF",1849.39433,"Travelling","Direct flight","Traveling"
"2009-06-22",55,40162,53.41852,-4.53398,"C","DF",1855.10742,"Travelling","Direct flight","Traveling"
"2009-06-22",55,40163,53.4185,-4.53406,"C","DF",1859.09444,"Travelling","Direct flight","Traveling"
"2009-06-22",55,40164,53.41849,-4.53415,"C","DF",1863.08956,"Travelling","Direct flight","Traveling"
"2009-06-22",55,40165,53.41848,-4.53423,"C","DF",1867.09273,"Travelling","Direct flight","Traveling"
"2009-06-22",55,40166,53.41847,-4.53431,"C","DF",1871.1039,"Travelling","Direct flight","Traveling"
"2009-06-22",55,40167,53.41846,-4.53439,"C","DF",1875.123,"Travelling","Direct flight","Traveling"
"2009-06-22",55,40168,53.41845,-4.53447,"C","DF",1879.15,"Travelling","Direct flight","Traveling"
"2009-06-22",55,40169,53.41843,-4.53455,"C","DF",1883.18484,"Travelling","Direct flight","Traveling"
"2009-06-22",55,40170,53.41842,-4.53463,"C","DF",1887.22747,"Travelling","Direct flight","Traveling"
"2009-06-22",55,40171,53.41841,-4.53472,"C","DF",1891.27785,"Travelling","Direct flight","Traveling"
