"COLONY","DATE_","ID","SPECIES","TSECS","LATITUDE","LONGITUDE","CONTBEH","observed_state","DISTKM","DIST_COL_K","STAGE","COMPLETE"
"Cockle Island, Groomsport","2010-07-20",23,"Sandwich",33200,54.68465,-5.59578,"DF","Travelling",0.01133,1.50446,"Chick",0
"Cockle Island, Groomsport","2010-07-20",23,"Sandwich",33201,54.68462,-5.59562,"DF","Travelling",0.01133,1.51253,"Chick",0
"Cockle Island, Groomsport","2010-07-20",23,"Sandwich",33202,54.68458,-5.59545,"DF","Travelling",0.01133,1.52064,"Chick",0
"Cockle Island, Groomsport","2010-07-20",23,"Sandwich",33203,54.68455,-5.59528,"DF","Travelling",0.01115,1.5288,"Chick",0
"Cockle Island, Groomsport","2010-07-20",23,"Sandwich",33204,54.68452,-5.59512,"DF","Travelling",0.01115,1.53726,"Chick",0
"Cockle Island, Groomsport","2010-07-20",23,"Sandwich",33205,54.68449,-5.59495,"DF","Travelling",0.01115,1.54575,"Chick",0
"Cockle Island, Groomsport","2010-07-20",23,"Sandwich",33206,54.68447,-5.59478,"DF","Travelling",0.01115,1.55427,"Chick",0
"Cockle Island, Groomsport","2010-07-20",23,"Sandwich",33207,54.68444,-5.59462,"DF","Travelling",0.01115,1.56283,"Chick",0
"Cockle Island, Groomsport","2010-07-20",23,"Sandwich",33208,54.68441,-5.59445,"DF","Travelling",0.01115,1.57142,"Chick",0
"Cockle Island, Groomsport","2010-07-20",23,"Sandwich",33209,54.68438,-5.59428,"DF","Travelling",0.01081,1.58004,"Chick",0
"Cockle Island, Groomsport","2010-07-20",23,"Sandwich",33210,54.68436,-5.59412,"DF","Travelling",0.01081,1.5887,"Chick",0
"Cockle Island, Groomsport","2010-07-20",23,"Sandwich",33211,54.68434,-5.59396,"DF","Travelling",0.01081,1.59737,"Chick",0
"Cockle Island, Groomsport","2010-07-20",23,"Sandwich",33212,54.68431,-5.59379,"DF","Travelling",0.01081,1.60608,"Chick",0
"Cockle Island, Groomsport","2010-07-20",23,"Sandwich",33213,54.68429,-5.59363,"DF","Travelling",0.01081,1.61481,"Chick",0
"Cockle Island, Groomsport","2010-07-20",23,"Sandwich",33214,54.68427,-5.59347,"DF","Travelling",0.01018,1.62357,"Chick",0
"Cockle Island, Groomsport","2010-07-20",23,"Sandwich",33215,54.68425,-5.59331,"DF","Travelling",0.01018,1.63237,"Chick",0
"Cockle Island, Groomsport","2010-07-20",23,"Sandwich",33216,54.68424,-5.59315,"DF","Travelling",0.01018,1.64119,"Chick",0
"Cockle Island, Groomsport","2010-07-20",23,"Sandwich",33217,54.68423,-5.593,"DF","Travelling",0.01018,1.65002,"Chick",0
"Cockle Island, Groomsport","2010-07-20",23,"Sandwich",33218,54.68421,-5.59284,"DF","Travelling",0.01018,1.65887,"Chick",0
"Cockle Island, Groomsport","2010-07-20",23,"Sandwich",33219,54.6842,-5.59268,"DF","Travelling",0.00997,1.66774,"Chick",0
"Cockle Island, Groomsport","2010-07-20",23,"Sandwich",33220,54.68419,-5.59253,"DF","Travelling",0.00997,1.67642,"Chick",0
"Cockle Island, Groomsport","2010-07-20",23,"Sandwich",33221,54.68417,-5.59238,"DF","Travelling",0.00997,1.68511,"Chick",0
"Cockle Island, Groomsport","2010-07-20",23,"Sandwich",33222,54.68416,-5.59222,"DF","Travelling",0.00997,1.69382,"Chick",0
"Cockle Island, Groomsport","2010-07-20",23,"Sandwich",33223,54.68415,-5.59207,"DF","Travelling",0.00997,1.70254,"Chick",0
"Cockle Island, Groomsport","2010-07-20",23,"Sandwich",33224,54.68413,-5.59192,"DF","Travelling",0.00997,1.71128,"Chick",0
"Cockle Island, Groomsport","2010-07-20",23,"Sandwich",33225,54.68412,-5.59176,"DF","Travelling",0.00997,1.72003,"Chick",0
"Cockle Island, Groomsport","2010-07-20",23,"Sandwich",33226,54.68411,-5.59161,"DF","Travelling",0.00997,1.7288,"Chick",0
"Cockle Island, Groomsport","2010-07-20",23,"Sandwich",33227,54.68409,-5.59146,"DF","Travelling",0.00997,1.73758,"Chick",0
"Cockle Island, Groomsport","2010-07-20",23,"Sandwich",33228,54.68408,-5.5913,"DF","Travelling",0.00997,1.74637,"Chick",0
"Cockle Island, Groomsport","2010-07-20",23,"Sandwich",33229,54.68407,-5.59115,"DF","Travelling",0.00965,1.75517,"Chick",0
"Cockle Island, Groomsport","2010-07-20",23,"Sandwich",33230,54.68406,-5.591,"DF","Travelling",0.00965,1.76416,"Chick",0
"Cockle Island, Groomsport","2010-07-20",23,"Sandwich",33231,54.68406,-5.59085,"DF","Travelling",0.00965,1.77315,"Chick",0
"Cockle Island, Groomsport","2010-07-20",23,"Sandwich",33232,54.68406,-5.5907,"DF","Travelling",0.00965,1.78216,"Chick",0
"Cockle Island, Groomsport","2010-07-20",23,"Sandwich",33233,54.68405,-5.59055,"DF","Travelling",0.00965,1.79117,"Chick",0
"Cockle Island, Groomsport","2010-07-20",23,"Sandwich",33234,54.68405,-5.5904,"DF","Travelling",0.00965,1.80018,"Chick",0
"Cockle Island, Groomsport","2010-07-20",23,"Sandwich",33235,54.68405,-5.59025,"DF","Travelling",0.00965,1.80945,"Chick",0
"Cockle Island, Groomsport","2010-07-20",23,"Sandwich",33236,54.68406,-5.5901,"DF","Travelling",0.00965,1.81872,"Chick",0
"Cockle Island, Groomsport","2010-07-20",23,"Sandwich",33237,54.68406,-5.58995,"DF","Travelling",0.00965,1.82799,"Chick",0
"Cockle Island, Groomsport","2010-07-20",23,"Sandwich",33238,54.68406,-5.5898,"DF","Travelling",0.00965,1.83727,"Chick",0
"Cockle Island, Groomsport","2010-07-20",23,"Sandwich",33239,54.68407,-5.58965,"DF","Travelling",0.0097,1.84655,"Chick",0
