"ID","TSECS_BST","observedState","decodedState"
4,58117,"Not-foraging","Not-foraging"
4,58118,"Not-foraging","Not-foraging"
4,58119,"Not-foraging","Not-foraging"
4,58120,"Not-foraging","Not-foraging"
4,58121,"Not-foraging","Not-foraging"
4,58122,"Not-foraging","Foraging"
4,58123,"Not-foraging","Not-foraging"
4,58124,"Not-foraging","Not-foraging"
4,58125,"Not-foraging","Not-foraging"
4,58126,"Not-foraging","Not-foraging"
4,58127,"Not-foraging","Not-foraging"
4,58128,"Not-foraging","Not-foraging"
4,58129,"Not-foraging","Not-foraging"
4,58130,"Not-foraging","Foraging"
4,58131,"Not-foraging","Not-foraging"
4,58132,"Not-foraging","Not-foraging"
4,58133,"Not-foraging","Not-foraging"
4,58134,"Not-foraging","Not-foraging"
4,58135,"Not-foraging","Not-foraging"
4,58136,"Not-foraging","Not-foraging"
4,58137,"Not-foraging","Not-foraging"
4,58138,"Not-foraging","Foraging"
4,58139,"Not-foraging","Not-foraging"
4,58140,"Not-foraging","Not-foraging"
4,58141,"Not-foraging","Not-foraging"
4,58142,"Not-foraging","Not-foraging"
4,58143,"Not-foraging","Not-foraging"
4,58144,"Not-foraging","Not-foraging"
4,58145,"Not-foraging","Not-foraging"
4,58146,"Not-foraging","Foraging"
4,58147,"Not-foraging","Foraging"
4,58148,"Not-foraging","Foraging"
4,58149,"Not-foraging","Foraging"
4,58150,"Not-foraging","Foraging"
4,58151,"Not-foraging","Foraging"
4,58152,"Not-foraging","Foraging"
4,58153,"Not-foraging","Foraging"
4,58154,"Not-foraging","Foraging"
4,58155,"Not-foraging","Not-foraging"
4,58156,"Not-foraging","Not-foraging"
4,58157,"Not-foraging","Not-foraging"
4,58158,"Not-foraging","Not-foraging"
4,58159,"Not-foraging","Not-foraging"
4,58160,"Not-foraging","Not-foraging"
4,58161,"Not-foraging","Not-foraging"
4,58162,"Not-foraging","Foraging"
4,58163,"Not-foraging","Not-foraging"
4,58164,"Not-foraging","Not-foraging"
4,58165,"Not-foraging","Not-foraging"
4,58166,"Not-foraging","Not-foraging"
4,58167,"Not-foraging","Not-foraging"
4,58168,"Not-foraging","Not-foraging"
4,58169,"Not-foraging","Not-foraging"
4,58170,"Not-foraging","Foraging"
4,58171,"Not-foraging","Foraging"
4,58172,"Not-foraging","Foraging"
4,58173,"Not-foraging","Not-foraging"
4,58174,"Not-foraging","Not-foraging"
4,58175,"Not-foraging","Not-foraging"
4,58176,"Not-foraging","Not-foraging"
4,58177,"Not-foraging","Not-foraging"
4,58178,"Not-foraging","Not-foraging"
4,58179,"Not-foraging","Not-foraging"
4,58180,"Not-foraging","Not-foraging"
4,58181,"Not-foraging","Not-foraging"
4,58182,"Not-foraging","Not-foraging"
4,58183,"Not-foraging","Not-foraging"
4,58184,"Not-foraging","Not-foraging"
4,58185,"Not-foraging","Not-foraging"
4,58186,"Not-foraging","Not-foraging"
4,58187,"Not-foraging","Not-foraging"
4,58188,"Not-foraging","Not-foraging"
4,58189,"Not-foraging","Not-foraging"
4,58190,"Not-foraging","Not-foraging"
4,58191,"Not-foraging","Not-foraging"
4,58192,"Not-foraging","Not-foraging"
4,58193,"Not-foraging","Not-foraging"
4,58194,"Not-foraging","Foraging"
4,58195,"Not-foraging","Not-foraging"
4,58196,"Not-foraging","Not-foraging"
4,58197,"Not-foraging","Not-foraging"
4,58198,"Not-foraging","Not-foraging"
4,58199,"Not-foraging","Not-foraging"
4,58200,"Not-foraging","Not-foraging"
4,58201,"Not-foraging","Not-foraging"
4,58202,"Not-foraging","Foraging"
4,58203,"Not-foraging","Not-foraging"
4,58204,"Not-foraging","Not-foraging"
4,58205,"Not-foraging","Not-foraging"
4,58206,"Not-foraging","Not-foraging"
4,58207,"Not-foraging","Not-foraging"
4,58208,"Not-foraging","Not-foraging"
4,58209,"Not-foraging","Not-foraging"
4,58210,"Not-foraging","Not-foraging"
4,58211,"Not-foraging","Not-foraging"
4,58212,"Not-foraging","Not-foraging"
4,58213,"Not-foraging","Not-foraging"
4,58214,"Not-foraging","Not-foraging"
4,58215,"Not-foraging","Not-foraging"
4,58216,"Not-foraging","Not-foraging"
4,58217,"Not-foraging","Not-foraging"
4,58218,"Not-foraging","Not-foraging"
4,58219,"Not-foraging","Not-foraging"
4,58220,"Not-foraging","Not-foraging"
4,58221,"Not-foraging","Not-foraging"
4,58222,"Not-foraging","Not-foraging"
4,58223,"Not-foraging","Not-foraging"
4,58224,"Not-foraging","Not-foraging"
4,58225,"Not-foraging","Not-foraging"
4,58226,"Not-foraging","Not-foraging"
4,58227,"Not-foraging","Not-foraging"
4,58228,"Not-foraging","Not-foraging"
4,58229,"Not-foraging","Not-foraging"
4,58230,"Not-foraging","Not-foraging"
4,58231,"Not-foraging","Not-foraging"
4,58232,"Not-foraging","Not-foraging"
4,58233,"Not-foraging","Not-foraging"
4,58234,"Not-foraging","Not-foraging"
4,58235,"Not-foraging","Not-foraging"
4,58236,"Not-foraging","Not-foraging"
4,58237,"Not-foraging","Not-foraging"
4,58238,"Not-foraging","Not-foraging"
4,58239,"Not-foraging","Not-foraging"
4,58240,"Not-foraging","Not-foraging"
4,58241,"Not-foraging","Not-foraging"
4,58242,"Not-foraging","Not-foraging"
4,58243,"Not-foraging","Not-foraging"
4,58244,"Not-foraging","Not-foraging"
4,58245,"Not-foraging","Not-foraging"
4,58246,"Not-foraging","Not-foraging"
4,58247,"Not-foraging","Not-foraging"
4,58248,"Not-foraging","Not-foraging"
4,58249,"Not-foraging","Not-foraging"
4,58250,"Not-foraging","Foraging"
4,58251,"Not-foraging","Not-foraging"
4,58252,"Not-foraging","Not-foraging"
4,58253,"Not-foraging","Not-foraging"
4,58254,"Not-foraging","Not-foraging"
4,58255,"Not-foraging","Not-foraging"
4,58256,"Not-foraging","Not-foraging"
4,58257,"Not-foraging","Not-foraging"
4,58258,"Not-foraging","Not-foraging"
4,58259,"Not-foraging","Not-foraging"
4,58260,"Not-foraging","Not-foraging"
4,58261,"Not-foraging","Not-foraging"
4,58262,"Not-foraging","Not-foraging"
4,58263,"Not-foraging","Not-foraging"
4,58264,"Not-foraging","Not-foraging"
4,58265,"Not-foraging","Not-foraging"
4,58266,"Not-foraging","Foraging"
4,58267,"Not-foraging","Not-foraging"
4,58268,"Not-foraging","Not-foraging"
4,58269,"Not-foraging","Not-foraging"
4,58270,"Not-foraging","Not-foraging"
4,58271,"Not-foraging","Not-foraging"
4,58272,"Not-foraging","Not-foraging"
4,58273,"Not-foraging","Not-foraging"
4,58274,"Not-foraging","Foraging"
4,58275,"Not-foraging","Not-foraging"
4,58276,"Not-foraging","Not-foraging"
4,58277,"Not-foraging","Not-foraging"
4,58278,"Not-foraging","Not-foraging"
4,58279,"Not-foraging","Not-foraging"
4,58280,"Not-foraging","Not-foraging"
4,58281,"Not-foraging","Not-foraging"
4,58282,"Not-foraging","Foraging"
4,58283,"Not-foraging","Not-foraging"
4,58284,"Not-foraging","Not-foraging"
4,58285,"Not-foraging","Not-foraging"
4,58286,"Not-foraging","Not-foraging"
4,58287,"Not-foraging","Not-foraging"
4,58288,"Not-foraging","Not-foraging"
4,58289,"Not-foraging","Not-foraging"
4,58290,"Not-foraging","Not-foraging"
4,58291,"Not-foraging","Not-foraging"
4,58292,"Not-foraging","Not-foraging"
4,58293,"Not-foraging","Not-foraging"
4,58294,"Not-foraging","Not-foraging"
4,58295,"Not-foraging","Not-foraging"
4,58296,"Not-foraging","Not-foraging"
4,58297,"Not-foraging","Not-foraging"
4,58298,"Not-foraging","Not-foraging"
4,58299,"Not-foraging","Not-foraging"
4,58300,"Not-foraging","Not-foraging"
4,58301,"Not-foraging","Not-foraging"
4,58302,"Not-foraging","Not-foraging"
4,58303,"Not-foraging","Not-foraging"
4,58304,"Not-foraging","Not-foraging"
4,58305,"Not-foraging","Not-foraging"
4,58306,"Not-foraging","Foraging"
4,58307,"Not-foraging","Not-foraging"
4,58308,"Not-foraging","Not-foraging"
4,58309,"Not-foraging","Not-foraging"
4,58310,"Not-foraging","Not-foraging"
4,58311,"Not-foraging","Not-foraging"
4,58312,"Not-foraging","Not-foraging"
4,58313,"Not-foraging","Not-foraging"
4,58314,"Not-foraging","Foraging"
4,58315,"Not-foraging","Not-foraging"
4,58316,"Not-foraging","Not-foraging"
4,58317,"Not-foraging","Not-foraging"
4,58318,"Not-foraging","Not-foraging"
4,58319,"Not-foraging","Not-foraging"
4,58320,"Not-foraging","Not-foraging"
4,58321,"Not-foraging","Not-foraging"
4,58322,"Not-foraging","Not-foraging"
4,58323,"Not-foraging","Not-foraging"
4,58324,"Not-foraging","Not-foraging"
4,58325,"Not-foraging","Not-foraging"
4,58326,"Not-foraging","Not-foraging"
4,58327,"Not-foraging","Not-foraging"
4,58328,"Not-foraging","Not-foraging"
4,58329,"Not-foraging","Not-foraging"
4,58330,"Not-foraging","Foraging"
4,58331,"Not-foraging","Not-foraging"
4,58332,"Not-foraging","Not-foraging"
4,58333,"Not-foraging","Not-foraging"
4,58334,"Not-foraging","Not-foraging"
4,58335,"Not-foraging","Not-foraging"
4,58336,"Not-foraging","Not-foraging"
4,58337,"Not-foraging","Not-foraging"
4,58338,"Not-foraging","Not-foraging"
4,58339,"Not-foraging","Not-foraging"
4,58340,"Not-foraging","Not-foraging"
4,58341,"Not-foraging","Not-foraging"
4,58342,"Not-foraging","Not-foraging"
4,58343,"Not-foraging","Not-foraging"
4,58344,"Not-foraging","Not-foraging"
4,58345,"Not-foraging","Not-foraging"
4,58346,"Not-foraging","Not-foraging"
4,58347,"Not-foraging","Not-foraging"
4,58348,"Not-foraging","Not-foraging"
4,58349,"Not-foraging","Not-foraging"
4,58350,"Not-foraging","Not-foraging"
4,58351,"Not-foraging","Not-foraging"
4,58352,"Not-foraging","Not-foraging"
4,58353,"Not-foraging","Not-foraging"
4,58354,"Not-foraging","Not-foraging"
4,58355,"Not-foraging","Not-foraging"
4,58356,"Not-foraging","Not-foraging"
4,58357,"Not-foraging","Not-foraging"
4,58358,"Not-foraging","Not-foraging"
4,58359,"Not-foraging","Not-foraging"
4,58360,"Not-foraging","Not-foraging"
4,58361,"Not-foraging","Not-foraging"
4,58362,"Not-foraging","Not-foraging"
4,58363,"Not-foraging","Not-foraging"
4,58364,"Not-foraging","Not-foraging"
4,58365,"Not-foraging","Not-foraging"
4,58366,"Not-foraging","Not-foraging"
4,58367,"Not-foraging","Not-foraging"
4,58368,"Not-foraging","Not-foraging"
4,58369,"Not-foraging","Not-foraging"
4,58370,"Not-foraging","Not-foraging"
4,58371,"Not-foraging","Not-foraging"
4,58372,"Not-foraging","Not-foraging"
4,58373,"Not-foraging","Not-foraging"
4,58374,"Not-foraging","Not-foraging"
4,58375,"Not-foraging","Not-foraging"
4,58376,"Not-foraging","Not-foraging"
4,58377,"Not-foraging","Not-foraging"
4,58378,"Not-foraging","Not-foraging"
4,58379,"Not-foraging","Not-foraging"
4,58380,"Not-foraging","Not-foraging"
4,58381,"Not-foraging","Not-foraging"
4,58382,"Not-foraging","Not-foraging"
4,58383,"Not-foraging","Not-foraging"
4,58384,"Not-foraging","Not-foraging"
4,58385,"Not-foraging","Not-foraging"
4,58386,"Not-foraging","Not-foraging"
4,58387,"Not-foraging","Not-foraging"
4,58388,"Not-foraging","Not-foraging"
4,58389,"Not-foraging","Not-foraging"
4,58390,"Not-foraging","Not-foraging"
4,58391,"Not-foraging","Not-foraging"
4,58392,"Not-foraging","Not-foraging"
4,58393,"Not-foraging","Not-foraging"
4,58394,"Not-foraging","Foraging"
4,58395,"Not-foraging","Not-foraging"
4,58396,"Not-foraging","Not-foraging"
4,58397,"Not-foraging","Not-foraging"
4,58398,"Not-foraging","Not-foraging"
4,58399,"Not-foraging","Not-foraging"
4,58400,"Not-foraging","Not-foraging"
4,58401,"Not-foraging","Not-foraging"
4,58402,"Not-foraging","Not-foraging"
4,58403,"Not-foraging","Not-foraging"
4,58404,"Not-foraging","Not-foraging"
4,58405,"Not-foraging","Not-foraging"
4,58406,"Not-foraging","Not-foraging"
4,58407,"Not-foraging","Not-foraging"
4,58408,"Not-foraging","Not-foraging"
4,58409,"Not-foraging","Not-foraging"
4,58410,"Not-foraging","Not-foraging"
4,58411,"Not-foraging","Not-foraging"
4,58412,"Not-foraging","Not-foraging"
4,58413,"Not-foraging","Not-foraging"
4,58414,"Not-foraging","Not-foraging"
4,58415,"Not-foraging","Not-foraging"
4,58416,"Not-foraging","Not-foraging"
4,58417,"Not-foraging","Not-foraging"
4,58418,"Not-foraging","Not-foraging"
4,58419,"Not-foraging","Not-foraging"
4,58420,"Not-foraging","Not-foraging"
4,58421,"Not-foraging","Not-foraging"
4,58422,"Not-foraging","Not-foraging"
4,58423,"Not-foraging","Not-foraging"
4,58424,"Not-foraging","Not-foraging"
4,58425,"Not-foraging","Not-foraging"
4,58426,"Not-foraging","Not-foraging"
4,58427,"Not-foraging","Not-foraging"
4,58428,"Not-foraging","Not-foraging"
4,58429,"Not-foraging","Not-foraging"
4,58430,"Not-foraging","Not-foraging"
4,58431,"Not-foraging","Not-foraging"
4,58432,"Not-foraging","Not-foraging"
4,58433,"Not-foraging","Not-foraging"
4,58434,"Not-foraging","Not-foraging"
4,58435,"Not-foraging","Not-foraging"
4,58436,"Not-foraging","Not-foraging"
4,58437,"Not-foraging","Not-foraging"
4,58438,"Not-foraging","Not-foraging"
4,58439,"Not-foraging","Not-foraging"
4,58440,"Not-foraging","Not-foraging"
4,58441,"Not-foraging","Not-foraging"
4,58442,"Not-foraging","Not-foraging"
4,58443,"Not-foraging","Not-foraging"
4,58444,"Not-foraging","Not-foraging"
4,58445,"Not-foraging","Not-foraging"
4,58446,"Not-foraging","Not-foraging"
4,58447,"Not-foraging","Not-foraging"
4,58448,"Not-foraging","Not-foraging"
4,58449,"Not-foraging","Not-foraging"
4,58450,"Not-foraging","Foraging"
4,58451,"Not-foraging","Not-foraging"
4,58452,"Not-foraging","Not-foraging"
4,58453,"Not-foraging","Not-foraging"
4,58454,"Not-foraging","Not-foraging"
4,58455,"Not-foraging","Not-foraging"
4,58456,"Not-foraging","Not-foraging"
4,58457,"Not-foraging","Not-foraging"
4,58458,"Not-foraging","Foraging"
4,58459,"Not-foraging","Not-foraging"
4,58460,"Not-foraging","Not-foraging"
4,58461,"Not-foraging","Not-foraging"
4,58462,"Not-foraging","Not-foraging"
4,58463,"Not-foraging","Not-foraging"
4,58464,"Not-foraging","Not-foraging"
4,58465,"Not-foraging","Not-foraging"
4,58466,"Not-foraging","Foraging"
4,58467,"Not-foraging","Not-foraging"
4,58468,"Not-foraging","Not-foraging"
4,58469,"Not-foraging","Not-foraging"
4,58470,"Not-foraging","Not-foraging"
4,58471,"Not-foraging","Not-foraging"
4,58472,"Not-foraging","Not-foraging"
4,58473,"Not-foraging","Not-foraging"
4,58474,"Not-foraging","Foraging"
4,58475,"Not-foraging","Foraging"
4,58476,"Not-foraging","Foraging"
4,58477,"Not-foraging","Foraging"
4,58478,"Not-foraging","Foraging"
4,58479,"Not-foraging","Foraging"
4,58480,"Not-foraging","Foraging"
4,58481,"Not-foraging","Foraging"
4,58482,"Not-foraging","Foraging"
4,58483,"Not-foraging","Foraging"
4,58484,"Not-foraging","Not-foraging"
4,58485,"Not-foraging","Not-foraging"
4,58486,"Not-foraging","Not-foraging"
4,58487,"Not-foraging","Not-foraging"
4,58488,"Not-foraging","Not-foraging"
4,58489,"Not-foraging","Not-foraging"
4,58490,"Not-foraging","Not-foraging"
4,58491,"Not-foraging","Not-foraging"
4,58492,"Not-foraging","Not-foraging"
4,58493,"Not-foraging","Not-foraging"
4,58494,"Not-foraging","Not-foraging"
4,58495,"Not-foraging","Not-foraging"
4,58496,"Not-foraging","Not-foraging"
4,58497,"Not-foraging","Not-foraging"
4,58498,"Not-foraging","Not-foraging"
4,58499,"Not-foraging","Not-foraging"
4,58500,"Not-foraging","Not-foraging"
4,58501,"Not-foraging","Not-foraging"
4,58502,"Not-foraging","Not-foraging"
4,58503,"Not-foraging","Not-foraging"
4,58504,"Not-foraging","Not-foraging"
4,58505,"Not-foraging","Not-foraging"
4,58506,"Not-foraging","Foraging"
4,58507,"Not-foraging","Not-foraging"
4,58508,"Not-foraging","Not-foraging"
4,58509,"Not-foraging","Not-foraging"
4,58510,"Not-foraging","Not-foraging"
4,58511,"Not-foraging","Not-foraging"
4,58512,"Foraging","Not-foraging"
4,58513,"Foraging","Not-foraging"
4,58514,"Foraging","Not-foraging"
4,58515,"Foraging","Not-foraging"
4,58516,"Foraging","Not-foraging"
4,58517,"Foraging","Not-foraging"
4,58518,"Foraging","Not-foraging"
4,58519,"Foraging","Not-foraging"
4,58520,"Foraging","Not-foraging"
4,58521,"Foraging","Not-foraging"
4,58522,"Foraging","Not-foraging"
4,58523,"Foraging","Not-foraging"
4,58524,"Foraging","Not-foraging"
4,58525,"Foraging","Not-foraging"
4,58526,"Foraging","Not-foraging"
4,58527,"Foraging","Not-foraging"
4,58528,"Foraging","Not-foraging"
4,58529,"Foraging","Not-foraging"
4,58530,"Not-foraging","Foraging"
4,58531,"Not-foraging","Not-foraging"
4,58532,"Not-foraging","Not-foraging"
4,58533,"Not-foraging","Not-foraging"
4,58534,"Not-foraging","Not-foraging"
4,58535,"Not-foraging","Not-foraging"
4,58536,"Not-foraging","Not-foraging"
4,58537,"Not-foraging","Not-foraging"
4,58538,"Not-foraging","Foraging"
4,58539,"Not-foraging","Not-foraging"
4,58540,"Not-foraging","Not-foraging"
4,58541,"Not-foraging","Not-foraging"
4,58542,"Not-foraging","Not-foraging"
4,58543,"Not-foraging","Not-foraging"
4,58544,"Not-foraging","Not-foraging"
4,58545,"Not-foraging","Not-foraging"
4,58546,"Not-foraging","Foraging"
4,58547,"Not-foraging","Not-foraging"
4,58548,"Not-foraging","Not-foraging"
4,58549,"Not-foraging","Not-foraging"
4,58550,"Not-foraging","Not-foraging"
4,58551,"Not-foraging","Not-foraging"
4,58552,"Not-foraging","Not-foraging"
4,58553,"Not-foraging","Not-foraging"
4,58554,"Not-foraging","Not-foraging"
4,58555,"Not-foraging","Not-foraging"
4,58556,"Not-foraging","Not-foraging"
4,58557,"Not-foraging","Not-foraging"
4,58558,"Not-foraging","Not-foraging"
4,58559,"Not-foraging","Not-foraging"
4,58560,"Not-foraging","Not-foraging"
4,58561,"Not-foraging","Foraging"
4,58562,"Not-foraging","Foraging"
4,58563,"Not-foraging","Foraging"
4,58564,"Not-foraging","Foraging"
4,58565,"Not-foraging","Foraging"
4,58566,"Not-foraging","Foraging"
4,58567,"Not-foraging","Foraging"
4,58568,"Not-foraging","Foraging"
4,58569,"Not-foraging","Foraging"
4,58570,"Not-foraging","Foraging"
4,58571,"Not-foraging","Foraging"
4,58572,"Not-foraging","Foraging"
4,58573,"Not-foraging","Foraging"
4,58574,"Not-foraging","Foraging"
4,58575,"Not-foraging","Foraging"
4,58576,"Not-foraging","Foraging"
4,58577,"Not-foraging","Foraging"
4,58578,"Not-foraging","Not-foraging"
4,58579,"Not-foraging","Not-foraging"
4,58580,"Not-foraging","Not-foraging"
4,58581,"Not-foraging","Not-foraging"
4,58582,"Not-foraging","Not-foraging"
4,58583,"Not-foraging","Not-foraging"
4,58584,"Not-foraging","Not-foraging"
4,58585,"Not-foraging","Not-foraging"
4,58586,"Not-foraging","Not-foraging"
4,58587,"Not-foraging","Not-foraging"
4,58588,"Not-foraging","Not-foraging"
4,58589,"Not-foraging","Not-foraging"
4,58590,"Not-foraging","Not-foraging"
4,58591,"Not-foraging","Not-foraging"
4,58592,"Not-foraging","Not-foraging"
4,58593,"Not-foraging","Not-foraging"
4,58594,"Not-foraging","Not-foraging"
4,58595,"Not-foraging","Not-foraging"
4,58596,"Not-foraging","Not-foraging"
4,58597,"Not-foraging","Not-foraging"
4,58598,"Not-foraging","Not-foraging"
4,58599,"Not-foraging","Not-foraging"
4,58600,"Not-foraging","Not-foraging"
4,58601,"Foraging","Not-foraging"
4,58602,"Foraging","Not-foraging"
4,58603,"Foraging","Not-foraging"
4,58604,"Foraging","Not-foraging"
4,58605,"Foraging","Not-foraging"
4,58606,"Foraging","Not-foraging"
4,58607,"Foraging","Not-foraging"
4,58608,"Foraging","Not-foraging"
4,58609,"Foraging","Not-foraging"
4,58610,"Foraging","Foraging"
4,58611,"Foraging","Not-foraging"
4,58612,"Foraging","Not-foraging"
4,58613,"Foraging","Not-foraging"
4,58614,"Foraging","Not-foraging"
4,58615,"Foraging","Not-foraging"
4,58616,"Foraging","Not-foraging"
4,58617,"Foraging","Not-foraging"
4,58618,"Foraging","Foraging"
4,58619,"Foraging","Foraging"
4,58620,"Foraging","Foraging"
4,58621,"Foraging","Foraging"
4,58622,"Foraging","Foraging"
4,58623,"Foraging","Foraging"
4,58624,"Foraging","Foraging"
4,58625,"Foraging","Foraging"
4,58626,"Foraging","Foraging"
4,58627,"Foraging","Foraging"
4,58628,"Foraging","Foraging"
4,58629,"Foraging","Foraging"
4,58630,"Foraging","Foraging"
4,58631,"Foraging","Foraging"
4,58632,"Foraging","Foraging"
4,58633,"Foraging","Foraging"
4,58634,"Foraging","Foraging"
4,58635,"Foraging","Foraging"
4,58636,"Foraging","Foraging"
4,58637,"Foraging","Foraging"
4,58638,"Foraging","Foraging"
4,58639,"Foraging","Foraging"
4,58640,"Foraging","Foraging"
4,58641,"Foraging","Foraging"
4,58642,"Foraging","Foraging"
4,58643,"Foraging","Foraging"
4,58644,"Foraging","Foraging"
4,58645,"Foraging","Foraging"
4,58646,"Foraging","Foraging"
4,58647,"Foraging","Foraging"
4,58648,"Foraging","Foraging"
4,58649,"Foraging","Foraging"
4,58650,"Foraging","Foraging"
4,58651,"Foraging","Foraging"
4,58652,"Foraging","Foraging"
4,58653,"Foraging","Foraging"
4,58654,"Foraging","Foraging"
4,58655,"Foraging","Foraging"
4,58656,"Foraging","Foraging"
4,58657,"Foraging","Foraging"
4,58658,"Not-foraging","Foraging"
4,58659,"Not-foraging","Not-foraging"
4,58660,"Not-foraging","Not-foraging"
4,58661,"Not-foraging","Not-foraging"
4,58662,"Not-foraging","Not-foraging"
4,58663,"Not-foraging","Not-foraging"
4,58664,"Not-foraging","Not-foraging"
4,58665,"Not-foraging","Not-foraging"
4,58666,"Not-foraging","Not-foraging"
4,58667,"Not-foraging","Not-foraging"
4,58668,"Not-foraging","Not-foraging"
4,58669,"Not-foraging","Not-foraging"
4,58670,"Not-foraging","Not-foraging"
4,58671,"Not-foraging","Not-foraging"
4,58672,"Foraging","Not-foraging"
4,58673,"Foraging","Not-foraging"
4,58674,"Foraging","Not-foraging"
4,58675,"Foraging","Not-foraging"
4,58676,"Foraging","Not-foraging"
4,58677,"Foraging","Not-foraging"
4,58678,"Foraging","Not-foraging"
4,58679,"Foraging","Not-foraging"
4,58680,"Foraging","Not-foraging"
4,58681,"Foraging","Not-foraging"
4,58682,"Foraging","Foraging"
4,58683,"Foraging","Not-foraging"
4,58684,"Foraging","Not-foraging"
4,58685,"Foraging","Not-foraging"
4,58686,"Foraging","Not-foraging"
4,58687,"Foraging","Not-foraging"
4,58688,"Foraging","Not-foraging"
4,58689,"Foraging","Not-foraging"
4,58690,"Foraging","Not-foraging"
4,58691,"Foraging","Not-foraging"
4,58692,"Foraging","Not-foraging"
4,58693,"Foraging","Not-foraging"
4,58694,"Foraging","Not-foraging"
4,58695,"Foraging","Not-foraging"
4,58696,"Foraging","Not-foraging"
4,58697,"Foraging","Not-foraging"
4,58698,"Foraging","Foraging"
4,58699,"Foraging","Not-foraging"
4,58700,"Foraging","Not-foraging"
4,58701,"Foraging","Not-foraging"
4,58702,"Foraging","Not-foraging"
4,58703,"Foraging","Not-foraging"
4,58704,"Foraging","Not-foraging"
4,58705,"Foraging","Not-foraging"
4,58706,"Foraging","Foraging"
4,58707,"Foraging","Foraging"
4,58708,"Foraging","Foraging"
4,58709,"Foraging","Foraging"
4,58710,"Foraging","Foraging"
4,58711,"Not-foraging","Foraging"
4,58712,"Not-foraging","Foraging"
4,58713,"Not-foraging","Foraging"
4,58714,"Not-foraging","Foraging"
4,58715,"Not-foraging","Foraging"
4,58716,"Not-foraging","Foraging"
4,58717,"Not-foraging","Foraging"
4,58718,"Not-foraging","Foraging"
4,58719,"Not-foraging","Foraging"
4,58720,"Not-foraging","Foraging"
4,58721,"Not-foraging","Foraging"
4,58722,"Not-foraging","Foraging"
4,58723,"Not-foraging","Not-foraging"
4,58724,"Not-foraging","Not-foraging"
4,58725,"Not-foraging","Not-foraging"
4,58726,"Not-foraging","Not-foraging"
4,58727,"Not-foraging","Not-foraging"
4,58728,"Not-foraging","Not-foraging"
4,58729,"Not-foraging","Not-foraging"
4,58730,"Not-foraging","Not-foraging"
4,58731,"Not-foraging","Not-foraging"
4,58732,"Not-foraging","Not-foraging"
4,58733,"Not-foraging","Not-foraging"
4,58734,"Not-foraging","Not-foraging"
4,58735,"Not-foraging","Not-foraging"
4,58736,"Not-foraging","Foraging"
4,58737,"Not-foraging","Foraging"
4,58738,"Not-foraging","Foraging"
4,58739,"Not-foraging","Foraging"
4,58740,"Not-foraging","Foraging"
4,58741,"Not-foraging","Foraging"
4,58742,"Not-foraging","Foraging"
4,58743,"Not-foraging","Foraging"
4,58744,"Not-foraging","Foraging"
4,58745,"Not-foraging","Foraging"
4,58746,"Not-foraging","Foraging"
4,58747,"Not-foraging","Foraging"
4,58748,"Not-foraging","Foraging"
4,58749,"Not-foraging","Foraging"
4,58750,"Not-foraging","Foraging"
4,58751,"Not-foraging","Foraging"
4,58752,"Not-foraging","Foraging"
4,58753,"Not-foraging","Foraging"
4,58754,"Not-foraging","Foraging"
4,58755,"Not-foraging","Foraging"
4,58756,"Not-foraging","Foraging"
4,58757,"Not-foraging","Foraging"
4,58758,"Not-foraging","Foraging"
4,58759,"Not-foraging","Foraging"
4,58760,"Not-foraging","Foraging"
4,58761,"Not-foraging","Foraging"
4,58762,"Not-foraging","Foraging"
4,58763,"Not-foraging","Foraging"
4,58764,"Not-foraging","Foraging"
4,58765,"Not-foraging","Foraging"
4,58766,"Not-foraging","Foraging"
4,58767,"Not-foraging","Foraging"
4,58768,"Not-foraging","Foraging"
4,58769,"Not-foraging","Foraging"
4,58770,"Not-foraging","Foraging"
4,58771,"Not-foraging","Foraging"
4,58772,"Not-foraging","Foraging"
4,58773,"Not-foraging","Foraging"
4,58774,"Not-foraging","Foraging"
4,58775,"Not-foraging","Foraging"
4,58776,"Not-foraging","Foraging"
4,58777,"Not-foraging","Foraging"
4,58778,"Not-foraging","Foraging"
4,58779,"Not-foraging","Foraging"
4,58780,"Not-foraging","Foraging"
4,58781,"Not-foraging","Foraging"
4,58782,"Not-foraging","Foraging"
4,58783,"Not-foraging","Foraging"
4,58784,"Not-foraging","Foraging"
4,58785,"Not-foraging","Foraging"
4,58786,"Not-foraging","Not-foraging"
4,58787,"Not-foraging","Not-foraging"
4,58788,"Not-foraging","Not-foraging"
4,58789,"Not-foraging","Not-foraging"
4,58790,"Not-foraging","Not-foraging"
4,58791,"Not-foraging","Not-foraging"
4,58792,"Not-foraging","Not-foraging"
4,58793,"Not-foraging","Not-foraging"
4,58794,"Not-foraging","Not-foraging"
4,58795,"Not-foraging","Not-foraging"
4,58796,"Not-foraging","Not-foraging"
4,58797,"Not-foraging","Not-foraging"
4,58798,"Not-foraging","Not-foraging"
4,58799,"Not-foraging","Not-foraging"
4,58800,"Not-foraging","Not-foraging"
4,58801,"Not-foraging","Not-foraging"
4,58802,"Not-foraging","Not-foraging"
4,58803,"Not-foraging","Not-foraging"
4,58804,"Not-foraging","Not-foraging"
4,58805,"Not-foraging","Not-foraging"
4,58806,"Not-foraging","Not-foraging"
4,58807,"Not-foraging","Not-foraging"
4,58808,"Not-foraging","Not-foraging"
