"COLONY","ID","SPECIES","STAGE","TSECS","observedState","decodedState"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41802,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41803,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41804,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41805,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41806,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41807,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41808,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41809,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41810,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41811,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41812,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41813,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41814,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41815,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41816,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41817,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41818,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41819,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41820,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41821,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41822,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41823,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41824,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41825,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41826,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41827,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41828,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41829,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41830,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41831,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41832,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41833,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41834,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41835,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41836,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41837,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41838,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41839,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41840,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41841,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41842,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41843,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41844,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41845,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41846,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41847,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41848,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41849,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41850,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41851,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41852,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41853,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41854,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41855,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41856,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41857,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41858,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41859,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41860,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41861,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41862,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41863,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41864,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41865,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41866,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41867,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41868,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41869,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41870,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41871,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41872,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41873,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41874,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41875,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41876,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41877,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41878,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41879,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41880,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41881,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41882,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41883,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41884,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41885,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41886,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41887,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41888,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41889,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41890,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41891,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41892,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41893,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41894,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41895,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41896,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41897,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41898,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41899,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41900,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41901,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41902,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41903,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41904,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41905,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41906,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41907,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41908,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41909,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41910,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41911,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41912,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41913,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41914,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41915,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41916,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41917,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41918,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41919,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41920,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41921,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41922,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41923,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41924,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41925,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41926,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41927,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41928,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41929,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41930,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41931,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41932,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41933,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41934,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41935,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41936,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41937,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41938,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41939,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41940,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41941,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41942,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41943,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41944,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41945,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41946,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41947,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41948,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41949,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41950,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41951,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41952,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41953,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41954,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41955,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41956,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41957,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41958,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41959,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41960,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41961,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41962,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41963,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41964,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41965,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41966,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41967,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41968,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41969,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41970,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41971,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41972,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41973,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41974,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41975,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41976,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41977,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41978,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41979,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41980,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41981,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41982,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41983,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41984,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41985,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41986,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41987,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41988,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41989,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41990,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41991,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41992,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41993,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41994,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41995,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41996,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41997,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41998,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",41999,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",42000,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",42001,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",42002,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",42003,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",42004,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",42005,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",42006,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",42007,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",42008,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",42009,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",42010,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",42011,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",42012,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",42013,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",42014,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",42015,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",42016,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",42017,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",42018,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",42019,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",42020,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",42021,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",42022,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",42023,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",42024,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",42025,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",42026,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",42027,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",42028,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",42029,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",42030,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",42031,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",42032,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",42033,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",42034,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",42035,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",42036,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",42037,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",42038,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",42039,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",42040,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",42041,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",42042,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",42043,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",42044,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",42045,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",42046,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",42047,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",42048,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",42049,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",42050,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",42051,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",42052,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",42053,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",42054,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",42055,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",42056,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",42057,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",42058,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",42059,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",42060,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",42061,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",42062,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",42063,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",42064,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",42065,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",42066,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",42067,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",42068,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",42069,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",42070,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",42071,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",42072,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",42073,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",42074,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",42075,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",42076,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",42077,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",42078,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",42079,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",42080,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",42081,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",42082,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",42083,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",42084,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",42085,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",42086,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",42087,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",42088,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",42089,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",42090,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",42091,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",42092,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",42093,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",42094,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",42095,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",42096,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",42097,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",42098,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",42099,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",42100,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",42101,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",42102,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",42103,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",42104,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",42105,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",42106,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",42107,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",42108,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",42109,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",42110,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",42111,"Foraging","Foraging"
