"ID","SPECIES","TSECS","observedState","decodedState"
10,"Roseate tern",48568,"Not-foraging","Not-foraging"
10,"Roseate tern",48569,"Not-foraging","Not-foraging"
10,"Roseate tern",48570,"Not-foraging","Not-foraging"
10,"Roseate tern",48571,"Not-foraging","Not-foraging"
10,"Roseate tern",48572,"Not-foraging","Not-foraging"
10,"Roseate tern",48573,"Not-foraging","Not-foraging"
10,"Roseate tern",48574,"Not-foraging","Not-foraging"
10,"Roseate tern",48575,"Not-foraging","Not-foraging"
10,"Roseate tern",48576,"Not-foraging","Not-foraging"
10,"Roseate tern",48577,"Not-foraging","Not-foraging"
10,"Roseate tern",48578,"Not-foraging","Not-foraging"
10,"Roseate tern",48579,"Not-foraging","Not-foraging"
10,"Roseate tern",48580,"Not-foraging","Not-foraging"
10,"Roseate tern",48581,"Not-foraging","Not-foraging"
10,"Roseate tern",48582,"Not-foraging","Not-foraging"
10,"Roseate tern",48583,"Not-foraging","Not-foraging"
10,"Roseate tern",48584,"Not-foraging","Not-foraging"
10,"Roseate tern",48585,"Not-foraging","Not-foraging"
10,"Roseate tern",48586,"Not-foraging","Foraging"
10,"Roseate tern",48587,"Not-foraging","Foraging"
10,"Roseate tern",48588,"Not-foraging","Foraging"
10,"Roseate tern",48589,"Not-foraging","Foraging"
10,"Roseate tern",48590,"Not-foraging","Foraging"
10,"Roseate tern",48591,"Not-foraging","Foraging"
10,"Roseate tern",48592,"Not-foraging","Foraging"
10,"Roseate tern",48593,"Not-foraging","Foraging"
10,"Roseate tern",48594,"Not-foraging","Foraging"
10,"Roseate tern",48595,"Not-foraging","Foraging"
10,"Roseate tern",48596,"Not-foraging","Not-foraging"
10,"Roseate tern",48597,"Not-foraging","Not-foraging"
10,"Roseate tern",48598,"Not-foraging","Not-foraging"
10,"Roseate tern",48599,"Not-foraging","Not-foraging"
10,"Roseate tern",48600,"Not-foraging","Not-foraging"
10,"Roseate tern",48601,"Not-foraging","Foraging"
10,"Roseate tern",48602,"Not-foraging","Not-foraging"
10,"Roseate tern",48603,"Not-foraging","Not-foraging"
10,"Roseate tern",48604,"Not-foraging","Not-foraging"
10,"Roseate tern",48605,"Not-foraging","Not-foraging"
10,"Roseate tern",48606,"Not-foraging","Not-foraging"
10,"Roseate tern",48607,"Not-foraging","Not-foraging"
10,"Roseate tern",48608,"Not-foraging","Not-foraging"
10,"Roseate tern",48609,"Not-foraging","Not-foraging"
