"ID","SPECIES","TSECS_GMT","observedState","decodedState"
6,"A",46707,"Foraging","Not-foraging"
6,"A",46708,"Foraging","Not-foraging"
6,"A",46709,"Foraging","Not-foraging"
6,"A",46710,"Foraging","Not-foraging"
6,"A",46711,"Foraging","Not-foraging"
6,"A",46712,"Foraging","Not-foraging"
6,"A",46713,"Foraging","Not-foraging"
6,"A",46714,"Foraging","Not-foraging"
6,"A",46715,"Foraging","Not-foraging"
6,"A",46716,"Foraging","Not-foraging"
6,"A",46717,"Foraging","Not-foraging"
6,"A",46718,"Foraging","Not-foraging"
6,"A",46719,"Foraging","Not-foraging"
6,"A",46720,"Foraging","Not-foraging"
6,"A",46721,"Foraging","Not-foraging"
6,"A",46722,"Foraging","Not-foraging"
6,"A",46723,"Foraging","Not-foraging"
6,"A",46724,"Foraging","Not-foraging"
6,"A",46725,"Foraging","Not-foraging"
6,"A",46726,"Foraging","Not-foraging"
6,"A",46727,"Foraging","Not-foraging"
6,"A",46728,"Foraging","Not-foraging"
6,"A",46729,"Foraging","Not-foraging"
6,"A",46730,"Foraging","Not-foraging"
6,"A",46731,"Foraging","Not-foraging"
6,"A",46732,"Foraging","Foraging"
6,"A",46733,"Foraging","Foraging"
6,"A",46734,"Foraging","Foraging"
6,"A",46735,"Foraging","Foraging"
6,"A",46736,"Foraging","Foraging"
6,"A",46737,"Foraging","Foraging"
6,"A",46738,"Foraging","Foraging"
6,"A",46739,"Foraging","Foraging"
6,"A",46740,"Foraging","Foraging"
6,"A",46741,"Foraging","Foraging"
6,"A",46742,"Foraging","Foraging"
6,"A",46743,"Foraging","Foraging"
6,"A",46744,"Foraging","Foraging"
6,"A",46745,"Foraging","Foraging"
6,"A",46746,"Foraging","Foraging"
6,"A",46747,"Foraging","Foraging"
6,"A",46748,"Foraging","Foraging"
6,"A",46749,"Foraging","Foraging"
6,"A",46750,"Foraging","Foraging"
6,"A",46751,"Foraging","Foraging"
6,"A",46752,"Foraging","Foraging"
6,"A",46753,"Foraging","Foraging"
6,"A",46754,"Foraging","Foraging"
6,"A",46755,"Foraging","Foraging"
6,"A",46756,"Foraging","Foraging"
6,"A",46757,"Foraging","Foraging"
6,"A",46758,"Foraging","Foraging"
6,"A",46759,"Foraging","Foraging"
6,"A",46760,"Foraging","Foraging"
6,"A",46761,"Foraging","Foraging"
6,"A",46762,"Foraging","Foraging"
6,"A",46763,"Foraging","Foraging"
6,"A",46764,"Foraging","Foraging"
6,"A",46765,"Foraging","Foraging"
6,"A",46766,"Foraging","Foraging"
6,"A",46767,"Foraging","Foraging"
6,"A",46768,"Foraging","Foraging"
6,"A",46769,"Foraging","Foraging"
6,"A",46770,"Foraging","Foraging"
6,"A",46771,"Foraging","Foraging"
6,"A",46772,"Foraging","Foraging"
6,"A",46773,"Foraging","Foraging"
6,"A",46774,"Foraging","Foraging"
6,"A",46775,"Foraging","Foraging"
6,"A",46776,"Foraging","Foraging"
6,"A",46777,"Foraging","Foraging"
6,"A",46778,"Foraging","Foraging"
6,"A",46779,"Foraging","Foraging"
6,"A",46780,"Foraging","Foraging"
6,"A",46781,"Foraging","Foraging"
6,"A",46782,"Foraging","Foraging"
6,"A",46783,"Foraging","Foraging"
6,"A",46784,"Foraging","Foraging"
6,"A",46785,"Foraging","Foraging"
6,"A",46786,"Foraging","Foraging"
6,"A",46787,"Foraging","Foraging"
6,"A",46788,"Foraging","Foraging"
6,"A",46789,"Foraging","Foraging"
6,"A",46790,"Foraging","Foraging"
6,"A",46791,"Foraging","Foraging"
6,"A",46792,"Foraging","Foraging"
6,"A",46793,"Foraging","Foraging"
6,"A",46794,"Foraging","Foraging"
6,"A",46795,"Foraging","Foraging"
6,"A",46796,"Foraging","Foraging"
6,"A",46797,"Foraging","Foraging"
6,"A",46798,"Foraging","Foraging"
6,"A",46799,"Foraging","Foraging"
6,"A",46800,"Foraging","Foraging"
6,"A",46801,"Foraging","Foraging"
6,"A",46802,"Foraging","Foraging"
6,"A",46803,"Foraging","Foraging"
6,"A",46804,"Foraging","Foraging"
6,"A",46805,"Foraging","Foraging"
6,"A",46806,"Foraging","Foraging"
6,"A",46807,"Foraging","Foraging"
6,"A",46808,"Foraging","Foraging"
6,"A",46809,"Foraging","Foraging"
6,"A",46810,"Foraging","Foraging"
6,"A",46811,"Foraging","Foraging"
6,"A",46812,"Foraging","Foraging"
6,"A",46813,"Foraging","Foraging"
6,"A",46814,"Foraging","Foraging"
6,"A",46815,"Foraging","Foraging"
6,"A",46816,"Foraging","Foraging"
6,"A",46817,"Foraging","Foraging"
6,"A",46818,"Foraging","Foraging"
6,"A",46819,"Foraging","Foraging"
6,"A",46820,"Foraging","Foraging"
6,"A",46821,"Foraging","Foraging"
6,"A",46822,"Foraging","Foraging"
6,"A",46823,"Foraging","Foraging"
6,"A",46824,"Foraging","Foraging"
6,"A",46825,"Foraging","Foraging"
6,"A",46826,"Foraging","Foraging"
6,"A",46827,"Foraging","Foraging"
6,"A",46828,"Foraging","Foraging"
6,"A",46829,"Foraging","Foraging"
6,"A",46830,"Foraging","Foraging"
6,"A",46831,"Foraging","Foraging"
6,"A",46832,"Foraging","Foraging"
6,"A",46833,"Foraging","Foraging"
6,"A",46834,"Foraging","Foraging"
6,"A",46835,"Foraging","Foraging"
6,"A",46836,"Foraging","Foraging"
6,"A",46837,"Foraging","Foraging"
6,"A",46838,"Foraging","Foraging"
6,"A",46839,"Foraging","Foraging"
6,"A",46840,"Foraging","Foraging"
6,"A",46841,"Foraging","Foraging"
6,"A",46842,"Foraging","Foraging"
6,"A",46843,"Foraging","Foraging"
6,"A",46844,"Foraging","Foraging"
6,"A",46845,"Foraging","Foraging"
6,"A",46846,"Foraging","Foraging"
6,"A",46847,"Foraging","Foraging"
6,"A",46848,"Foraging","Foraging"
6,"A",46849,"Foraging","Foraging"
6,"A",46850,"Foraging","Foraging"
6,"A",46851,"Foraging","Foraging"
6,"A",46852,"Foraging","Foraging"
6,"A",46853,"Foraging","Foraging"
6,"A",46854,"Foraging","Foraging"
6,"A",46855,"Foraging","Foraging"
6,"A",46856,"Foraging","Foraging"
6,"A",46857,"Foraging","Foraging"
6,"A",46858,"Foraging","Foraging"
6,"A",46859,"Foraging","Foraging"
6,"A",46860,"Foraging","Foraging"
6,"A",46861,"Foraging","Foraging"
6,"A",46862,"Foraging","Foraging"
6,"A",46863,"Foraging","Foraging"
6,"A",46864,"Foraging","Foraging"
6,"A",46865,"Foraging","Foraging"
6,"A",46866,"Foraging","Foraging"
6,"A",46867,"Foraging","Foraging"
6,"A",46868,"Foraging","Foraging"
6,"A",46869,"Foraging","Foraging"
6,"A",46870,"Foraging","Foraging"
6,"A",46871,"Foraging","Foraging"
6,"A",46872,"Foraging","Foraging"
6,"A",46873,"Foraging","Foraging"
6,"A",46874,"Foraging","Foraging"
6,"A",46875,"Foraging","Foraging"
6,"A",46876,"Foraging","Foraging"
6,"A",46877,"Foraging","Foraging"
6,"A",46878,"Foraging","Foraging"
6,"A",46879,"Foraging","Foraging"
6,"A",46880,"Foraging","Foraging"
6,"A",46881,"Foraging","Foraging"
6,"A",46882,"Foraging","Foraging"
6,"A",46883,"Foraging","Foraging"
6,"A",46884,"Foraging","Foraging"
6,"A",46885,"Foraging","Foraging"
6,"A",46886,"Foraging","Foraging"
6,"A",46887,"Foraging","Foraging"
6,"A",46888,"Foraging","Foraging"
6,"A",46889,"Foraging","Foraging"
6,"A",46890,"Foraging","Foraging"
6,"A",46891,"Foraging","Foraging"
6,"A",46892,"Foraging","Foraging"
6,"A",46893,"Foraging","Foraging"
6,"A",46894,"Foraging","Foraging"
6,"A",46895,"Foraging","Foraging"
6,"A",46896,"Foraging","Foraging"
6,"A",46897,"Foraging","Foraging"
6,"A",46898,"Foraging","Foraging"
6,"A",46899,"Foraging","Foraging"
6,"A",46900,"Foraging","Foraging"
6,"A",46901,"Foraging","Foraging"
6,"A",46902,"Foraging","Foraging"
6,"A",46903,"Foraging","Foraging"
6,"A",46904,"Foraging","Foraging"
6,"A",46905,"Foraging","Foraging"
6,"A",46906,"Foraging","Foraging"
6,"A",46907,"Foraging","Foraging"
6,"A",46908,"Foraging","Foraging"
6,"A",46909,"Foraging","Foraging"
6,"A",46910,"Foraging","Foraging"
6,"A",46911,"Foraging","Foraging"
6,"A",46912,"Foraging","Foraging"
6,"A",46913,"Foraging","Foraging"
6,"A",46914,"Foraging","Foraging"
6,"A",46915,"Foraging","Foraging"
6,"A",46916,"Foraging","Foraging"
6,"A",46917,"Foraging","Foraging"
6,"A",46918,"Foraging","Foraging"
6,"A",46919,"Foraging","Foraging"
6,"A",46920,"Foraging","Foraging"
6,"A",46921,"Foraging","Foraging"
6,"A",46922,"Foraging","Foraging"
6,"A",46923,"Foraging","Foraging"
6,"A",46924,"Foraging","Foraging"
6,"A",46925,"Foraging","Foraging"
6,"A",46926,"Foraging","Foraging"
6,"A",46927,"Foraging","Foraging"
6,"A",46928,"Foraging","Foraging"
6,"A",46929,"Foraging","Foraging"
6,"A",46930,"Foraging","Foraging"
6,"A",46931,"Foraging","Foraging"
6,"A",46932,"Foraging","Foraging"
6,"A",46933,"Foraging","Foraging"
6,"A",46934,"Foraging","Foraging"
6,"A",46935,"Foraging","Foraging"
6,"A",46936,"Foraging","Foraging"
6,"A",46937,"Foraging","Foraging"
6,"A",46938,"Foraging","Foraging"
6,"A",46939,"Foraging","Foraging"
6,"A",46940,"Foraging","Not-foraging"
6,"A",46941,"Foraging","Not-foraging"
6,"A",46942,"Foraging","Not-foraging"
6,"A",46943,"Foraging","Not-foraging"
6,"A",46944,"Foraging","Not-foraging"
6,"A",46945,"Foraging","Not-foraging"
6,"A",46946,"Foraging","Not-foraging"
6,"A",46947,"Foraging","Not-foraging"
6,"A",46948,"Foraging","Not-foraging"
6,"A",46949,"Foraging","Not-foraging"
6,"A",46950,"Foraging","Not-foraging"
6,"A",46951,"Foraging","Not-foraging"
6,"A",46952,"Foraging","Not-foraging"
6,"A",46953,"Foraging","Not-foraging"
6,"A",46954,"Foraging","Not-foraging"
6,"A",46955,"Foraging","Not-foraging"
6,"A",46956,"Foraging","Not-foraging"
6,"A",46957,"Foraging","Not-foraging"
6,"A",46958,"Foraging","Not-foraging"
6,"A",46959,"Foraging","Not-foraging"
6,"A",46960,"Foraging","Not-foraging"
6,"A",46961,"Foraging","Not-foraging"
6,"A",46962,"Foraging","Not-foraging"
6,"A",46963,"Foraging","Not-foraging"
6,"A",46964,"Foraging","Not-foraging"
6,"A",46965,"Foraging","Not-foraging"
6,"A",46966,"Foraging","Not-foraging"
6,"A",46967,"Foraging","Not-foraging"
6,"A",46968,"Foraging","Not-foraging"
6,"A",46969,"Foraging","Not-foraging"
6,"A",46970,"Foraging","Not-foraging"
6,"A",46971,"Foraging","Not-foraging"
6,"A",46972,"Foraging","Not-foraging"
6,"A",46973,"Foraging","Not-foraging"
6,"A",46974,"Foraging","Not-foraging"
6,"A",46975,"Foraging","Not-foraging"
6,"A",46976,"Foraging","Not-foraging"
6,"A",46977,"Foraging","Not-foraging"
6,"A",46978,"Foraging","Not-foraging"
6,"A",46979,"Foraging","Not-foraging"
6,"A",46980,"Foraging","Not-foraging"
6,"A",46981,"Foraging","Not-foraging"
6,"A",46982,"Foraging","Not-foraging"
6,"A",46983,"Foraging","Not-foraging"
6,"A",46984,"Foraging","Not-foraging"
6,"A",46985,"Foraging","Not-foraging"
6,"A",46986,"Foraging","Not-foraging"
6,"A",46987,"Foraging","Not-foraging"
6,"A",46988,"Foraging","Not-foraging"
6,"A",46989,"Foraging","Not-foraging"
6,"A",46990,"Foraging","Not-foraging"
6,"A",46991,"Foraging","Not-foraging"
6,"A",46992,"Foraging","Not-foraging"
6,"A",46993,"Foraging","Not-foraging"
6,"A",46994,"Foraging","Not-foraging"
6,"A",46995,"Foraging","Not-foraging"
6,"A",46996,"Foraging","Not-foraging"
6,"A",46997,"Foraging","Not-foraging"
6,"A",46998,"Foraging","Not-foraging"
6,"A",46999,"Foraging","Not-foraging"
6,"A",47000,"Foraging","Not-foraging"
6,"A",47001,"Foraging","Not-foraging"
6,"A",47002,"Foraging","Not-foraging"
6,"A",47003,"Foraging","Not-foraging"
6,"A",47004,"Foraging","Not-foraging"
6,"A",47005,"Foraging","Not-foraging"
6,"A",47006,"Foraging","Foraging"
6,"A",47007,"Foraging","Foraging"
6,"A",47008,"Foraging","Foraging"
6,"A",47009,"Foraging","Foraging"
6,"A",47010,"Foraging","Foraging"
6,"A",47011,"Foraging","Foraging"
6,"A",47012,"Foraging","Not-foraging"
6,"A",47013,"Foraging","Not-foraging"
6,"A",47014,"Foraging","Not-foraging"
6,"A",47015,"Foraging","Not-foraging"
6,"A",47016,"Foraging","Not-foraging"
6,"A",47017,"Foraging","Not-foraging"
6,"A",47018,"Foraging","Not-foraging"
6,"A",47019,"Foraging","Not-foraging"
6,"A",47020,"Foraging","Not-foraging"
6,"A",47021,"Foraging","Not-foraging"
6,"A",47022,"Foraging","Not-foraging"
6,"A",47023,"Foraging","Not-foraging"
6,"A",47024,"Foraging","Not-foraging"
6,"A",47025,"Foraging","Not-foraging"
6,"A",47026,"Foraging","Not-foraging"
6,"A",47027,"Foraging","Not-foraging"
6,"A",47028,"Foraging","Not-foraging"
6,"A",47029,"Foraging","Not-foraging"
6,"A",47030,"Foraging","Not-foraging"
6,"A",47031,"Foraging","Not-foraging"
6,"A",47032,"Foraging","Foraging"
6,"A",47033,"Foraging","Foraging"
6,"A",47034,"Foraging","Foraging"
6,"A",47035,"Foraging","Foraging"
6,"A",47036,"Foraging","Foraging"
6,"A",47037,"Foraging","Foraging"
6,"A",47038,"Foraging","Foraging"
6,"A",47039,"Foraging","Foraging"
6,"A",47040,"Foraging","Foraging"
6,"A",47041,"Foraging","Foraging"
6,"A",47042,"Foraging","Foraging"
6,"A",47043,"Foraging","Foraging"
6,"A",47044,"Foraging","Foraging"
6,"A",47045,"Foraging","Foraging"
6,"A",47046,"Foraging","Foraging"
6,"A",47047,"Foraging","Foraging"
6,"A",47048,"Foraging","Foraging"
6,"A",47049,"Foraging","Foraging"
6,"A",47050,"Foraging","Foraging"
6,"A",47051,"Foraging","Foraging"
6,"A",47052,"Foraging","Foraging"
6,"A",47053,"Foraging","Foraging"
6,"A",47054,"Foraging","Not-foraging"
6,"A",47055,"Foraging","Not-foraging"
6,"A",47056,"Foraging","Not-foraging"
6,"A",47057,"Foraging","Not-foraging"
6,"A",47058,"Foraging","Not-foraging"
6,"A",47059,"Foraging","Not-foraging"
6,"A",47060,"Foraging","Not-foraging"
6,"A",47061,"Foraging","Not-foraging"
6,"A",47062,"Foraging","Not-foraging"
6,"A",47063,"Foraging","Not-foraging"
6,"A",47064,"Foraging","Not-foraging"
6,"A",47065,"Foraging","Not-foraging"
6,"A",47066,"Foraging","Not-foraging"
6,"A",47067,"Foraging","Not-foraging"
6,"A",47068,"Foraging","Not-foraging"
6,"A",47069,"Foraging","Not-foraging"
6,"A",47070,"Foraging","Not-foraging"
6,"A",47071,"Foraging","Not-foraging"
6,"A",47072,"Foraging","Not-foraging"
6,"A",47073,"Foraging","Not-foraging"
6,"A",47074,"Foraging","Not-foraging"
6,"A",47075,"Foraging","Not-foraging"
6,"A",47076,"Foraging","Not-foraging"
6,"A",47077,"Foraging","Foraging"
6,"A",47078,"Foraging","Foraging"
6,"A",47079,"Foraging","Foraging"
6,"A",47080,"Foraging","Foraging"
6,"A",47081,"Foraging","Foraging"
6,"A",47082,"Foraging","Foraging"
6,"A",47083,"Foraging","Foraging"
6,"A",47084,"Foraging","Foraging"
6,"A",47085,"Foraging","Foraging"
6,"A",47086,"Foraging","Foraging"
6,"A",47087,"Foraging","Foraging"
6,"A",47088,"Foraging","Foraging"
6,"A",47089,"Foraging","Foraging"
6,"A",47090,"Foraging","Foraging"
6,"A",47091,"Foraging","Foraging"
6,"A",47092,"Foraging","Foraging"
6,"A",47093,"Foraging","Foraging"
6,"A",47094,"Foraging","Foraging"
6,"A",47095,"Foraging","Foraging"
6,"A",47096,"Foraging","Foraging"
6,"A",47097,"Foraging","Foraging"
6,"A",47098,"Foraging","Foraging"
6,"A",47099,"Foraging","Foraging"
6,"A",47100,"Foraging","Foraging"
6,"A",47101,"Foraging","Foraging"
6,"A",47102,"Foraging","Foraging"
6,"A",47103,"Foraging","Foraging"
6,"A",47104,"Foraging","Foraging"
6,"A",47105,"Foraging","Foraging"
6,"A",47106,"Foraging","Foraging"
6,"A",47107,"Foraging","Foraging"
6,"A",47108,"Foraging","Foraging"
6,"A",47109,"Foraging","Foraging"
6,"A",47110,"Foraging","Foraging"
6,"A",47111,"Foraging","Foraging"
6,"A",47112,"Foraging","Foraging"
6,"A",47113,"Foraging","Foraging"
6,"A",47114,"Foraging","Foraging"
6,"A",47115,"Foraging","Foraging"
6,"A",47116,"Foraging","Foraging"
6,"A",47117,"Foraging","Foraging"
6,"A",47118,"Foraging","Foraging"
6,"A",47119,"Foraging","Foraging"
6,"A",47120,"Foraging","Foraging"
6,"A",47121,"Foraging","Foraging"
6,"A",47122,"Foraging","Foraging"
6,"A",47123,"Foraging","Foraging"
6,"A",47124,"Foraging","Foraging"
6,"A",47125,"Foraging","Foraging"
6,"A",47126,"Foraging","Foraging"
6,"A",47127,"Foraging","Foraging"
6,"A",47128,"Foraging","Foraging"
6,"A",47129,"Foraging","Foraging"
6,"A",47130,"Foraging","Foraging"
6,"A",47131,"Foraging","Foraging"
6,"A",47132,"Foraging","Foraging"
6,"A",47133,"Foraging","Foraging"
6,"A",47134,"Foraging","Foraging"
6,"A",47135,"Foraging","Foraging"
6,"A",47136,"Foraging","Foraging"
6,"A",47137,"Foraging","Foraging"
6,"A",47138,"Foraging","Foraging"
6,"A",47139,"Foraging","Foraging"
6,"A",47140,"Foraging","Foraging"
6,"A",47141,"Foraging","Foraging"
6,"A",47142,"Foraging","Foraging"
6,"A",47143,"Foraging","Foraging"
6,"A",47144,"Foraging","Foraging"
6,"A",47145,"Foraging","Foraging"
6,"A",47146,"Foraging","Foraging"
6,"A",47147,"Foraging","Foraging"
6,"A",47148,"Foraging","Foraging"
6,"A",47149,"Foraging","Foraging"
6,"A",47150,"Foraging","Foraging"
6,"A",47151,"Foraging","Foraging"
6,"A",47152,"Foraging","Foraging"
6,"A",47153,"Foraging","Foraging"
6,"A",47154,"Foraging","Foraging"
6,"A",47155,"Foraging","Foraging"
6,"A",47156,"Foraging","Foraging"
6,"A",47157,"Foraging","Foraging"
6,"A",47158,"Foraging","Foraging"
6,"A",47159,"Foraging","Foraging"
6,"A",47160,"Foraging","Foraging"
6,"A",47161,"Foraging","Foraging"
6,"A",47162,"Foraging","Foraging"
6,"A",47163,"Foraging","Foraging"
6,"A",47164,"Foraging","Foraging"
6,"A",47165,"Foraging","Foraging"
6,"A",47166,"Foraging","Foraging"
6,"A",47167,"Foraging","Foraging"
6,"A",47168,"Foraging","Foraging"
6,"A",47169,"Foraging","Foraging"
6,"A",47170,"Foraging","Foraging"
6,"A",47171,"Foraging","Foraging"
6,"A",47172,"Foraging","Foraging"
6,"A",47173,"Foraging","Foraging"
6,"A",47174,"Foraging","Foraging"
6,"A",47175,"Foraging","Foraging"
6,"A",47176,"Foraging","Foraging"
6,"A",47177,"Foraging","Foraging"
6,"A",47178,"Foraging","Foraging"
6,"A",47179,"Foraging","Foraging"
6,"A",47180,"Foraging","Foraging"
6,"A",47181,"Foraging","Foraging"
6,"A",47182,"Foraging","Foraging"
6,"A",47183,"Foraging","Foraging"
6,"A",47184,"Foraging","Foraging"
6,"A",47185,"Foraging","Not-foraging"
6,"A",47186,"Foraging","Not-foraging"
6,"A",47187,"Foraging","Not-foraging"
6,"A",47188,"Foraging","Not-foraging"
6,"A",47189,"Foraging","Not-foraging"
6,"A",47190,"Foraging","Not-foraging"
6,"A",47191,"Foraging","Not-foraging"
6,"A",47192,"Foraging","Not-foraging"
6,"A",47193,"Foraging","Not-foraging"
6,"A",47194,"Foraging","Not-foraging"
6,"A",47195,"Foraging","Not-foraging"
6,"A",47196,"Foraging","Not-foraging"
6,"A",47197,"Foraging","Not-foraging"
6,"A",47198,"Foraging","Not-foraging"
6,"A",47199,"Foraging","Not-foraging"
6,"A",47200,"Foraging","Not-foraging"
6,"A",47201,"Foraging","Not-foraging"
6,"A",47202,"Foraging","Not-foraging"
6,"A",47203,"Foraging","Not-foraging"
6,"A",47204,"Foraging","Not-foraging"
6,"A",47205,"Foraging","Not-foraging"
6,"A",47206,"Foraging","Not-foraging"
6,"A",47207,"Foraging","Not-foraging"
6,"A",47208,"Foraging","Not-foraging"
6,"A",47209,"Foraging","Not-foraging"
6,"A",47210,"Not-foraging","Not-foraging"
6,"A",47211,"Not-foraging","Not-foraging"
6,"A",47212,"Not-foraging","Not-foraging"
6,"A",47213,"Not-foraging","Not-foraging"
6,"A",47214,"Not-foraging","Not-foraging"
6,"A",47215,"Not-foraging","Not-foraging"
6,"A",47216,"Not-foraging","Not-foraging"
6,"A",47217,"Not-foraging","Not-foraging"
6,"A",47218,"Not-foraging","Not-foraging"
6,"A",47219,"Not-foraging","Not-foraging"
6,"A",47220,"Not-foraging","Not-foraging"
6,"A",47221,"Not-foraging","Not-foraging"
6,"A",47222,"Not-foraging","Not-foraging"
6,"A",47223,"Not-foraging","Not-foraging"
6,"A",47224,"Not-foraging","Not-foraging"
6,"A",47225,"Not-foraging","Not-foraging"
6,"A",47226,"Not-foraging","Not-foraging"
6,"A",47227,"Not-foraging","Not-foraging"
6,"A",47228,"Not-foraging","Not-foraging"
6,"A",47229,"Not-foraging","Not-foraging"
6,"A",47230,"Not-foraging","Not-foraging"
6,"A",47231,"Not-foraging","Not-foraging"
6,"A",47232,"Not-foraging","Not-foraging"
6,"A",47233,"Not-foraging","Not-foraging"
6,"A",47234,"Not-foraging","Not-foraging"
6,"A",47235,"Not-foraging","Not-foraging"
6,"A",47236,"Not-foraging","Not-foraging"
6,"A",47237,"Not-foraging","Not-foraging"
6,"A",47238,"Not-foraging","Not-foraging"
6,"A",47239,"Not-foraging","Foraging"
6,"A",47240,"Not-foraging","Foraging"
6,"A",47241,"Not-foraging","Foraging"
6,"A",47242,"Foraging","Foraging"
6,"A",47243,"Foraging","Foraging"
6,"A",47244,"Foraging","Foraging"
6,"A",47245,"Foraging","Foraging"
6,"A",47246,"Foraging","Foraging"
6,"A",47247,"Foraging","Foraging"
6,"A",47248,"Foraging","Foraging"
6,"A",47249,"Foraging","Foraging"
6,"A",47250,"Foraging","Foraging"
6,"A",47251,"Foraging","Foraging"
6,"A",47252,"Foraging","Foraging"
6,"A",47253,"Foraging","Foraging"
6,"A",47254,"Foraging","Foraging"
6,"A",47255,"Foraging","Foraging"
6,"A",47256,"Foraging","Foraging"
6,"A",47257,"Foraging","Foraging"
6,"A",47258,"Foraging","Foraging"
6,"A",47259,"Foraging","Foraging"
6,"A",47260,"Foraging","Foraging"
6,"A",47261,"Foraging","Foraging"
6,"A",47262,"Foraging","Foraging"
6,"A",47263,"Foraging","Foraging"
6,"A",47264,"Foraging","Foraging"
6,"A",47265,"Foraging","Foraging"
6,"A",47266,"Foraging","Foraging"
6,"A",47267,"Foraging","Foraging"
6,"A",47268,"Foraging","Foraging"
6,"A",47269,"Foraging","Foraging"
6,"A",47270,"Foraging","Foraging"
6,"A",47271,"Foraging","Foraging"
6,"A",47272,"Foraging","Foraging"
6,"A",47273,"Foraging","Foraging"
6,"A",47274,"Foraging","Foraging"
6,"A",47275,"Foraging","Foraging"
6,"A",47276,"Foraging","Foraging"
6,"A",47277,"Foraging","Foraging"
6,"A",47278,"Foraging","Foraging"
6,"A",47279,"Foraging","Foraging"
6,"A",47280,"Foraging","Foraging"
6,"A",47281,"Foraging","Foraging"
6,"A",47282,"Foraging","Foraging"
6,"A",47283,"Foraging","Foraging"
6,"A",47284,"Foraging","Foraging"
6,"A",47285,"Foraging","Foraging"
6,"A",47286,"Foraging","Foraging"
6,"A",47287,"Foraging","Foraging"
6,"A",47288,"Foraging","Foraging"
6,"A",47289,"Foraging","Foraging"
6,"A",47290,"Foraging","Foraging"
6,"A",47291,"Foraging","Foraging"
6,"A",47292,"Foraging","Foraging"
6,"A",47293,"Foraging","Foraging"
6,"A",47294,"Foraging","Foraging"
6,"A",47295,"Foraging","Foraging"
6,"A",47296,"Foraging","Foraging"
6,"A",47297,"Foraging","Foraging"
6,"A",47298,"Foraging","Foraging"
6,"A",47299,"Foraging","Foraging"
6,"A",47300,"Foraging","Foraging"
6,"A",47301,"Foraging","Foraging"
6,"A",47302,"Foraging","Foraging"
6,"A",47303,"Foraging","Foraging"
6,"A",47304,"Foraging","Foraging"
6,"A",47305,"Foraging","Foraging"
6,"A",47306,"Foraging","Foraging"
6,"A",47307,"Foraging","Foraging"
6,"A",47308,"Foraging","Foraging"
6,"A",47309,"Foraging","Foraging"
6,"A",47310,"Foraging","Foraging"
6,"A",47311,"Foraging","Foraging"
6,"A",47312,"Foraging","Foraging"
6,"A",47313,"Foraging","Foraging"
6,"A",47314,"Foraging","Not-foraging"
6,"A",47315,"Foraging","Not-foraging"
6,"A",47316,"Foraging","Not-foraging"
6,"A",47317,"Foraging","Not-foraging"
6,"A",47318,"Foraging","Not-foraging"
6,"A",47319,"Foraging","Not-foraging"
6,"A",47320,"Foraging","Not-foraging"
6,"A",47321,"Foraging","Not-foraging"
6,"A",47322,"Foraging","Not-foraging"
6,"A",47323,"Foraging","Not-foraging"
6,"A",47324,"Foraging","Not-foraging"
6,"A",47325,"Foraging","Not-foraging"
6,"A",47326,"Foraging","Not-foraging"
6,"A",47327,"Foraging","Not-foraging"
6,"A",47328,"Foraging","Not-foraging"
6,"A",47329,"Foraging","Foraging"
6,"A",47330,"Foraging","Foraging"
6,"A",47331,"Foraging","Foraging"
6,"A",47332,"Foraging","Foraging"
6,"A",47333,"Foraging","Foraging"
6,"A",47334,"Foraging","Foraging"
6,"A",47335,"Foraging","Foraging"
6,"A",47336,"Foraging","Foraging"
6,"A",47337,"Foraging","Foraging"
6,"A",47338,"Foraging","Foraging"
6,"A",47339,"Foraging","Foraging"
6,"A",47340,"Foraging","Foraging"
6,"A",47341,"Foraging","Foraging"
6,"A",47342,"Foraging","Foraging"
6,"A",47343,"Foraging","Foraging"
6,"A",47344,"Foraging","Foraging"
6,"A",47345,"Foraging","Foraging"
6,"A",47346,"Foraging","Foraging"
6,"A",47347,"Foraging","Foraging"
6,"A",47348,"Foraging","Foraging"
6,"A",47349,"Foraging","Foraging"
6,"A",47350,"Foraging","Foraging"
6,"A",47351,"Foraging","Foraging"
6,"A",47352,"Foraging","Foraging"
6,"A",47353,"Foraging","Foraging"
6,"A",47354,"Foraging","Foraging"
6,"A",47355,"Foraging","Foraging"
6,"A",47356,"Foraging","Foraging"
6,"A",47357,"Foraging","Foraging"
6,"A",47358,"Foraging","Foraging"
6,"A",47359,"Foraging","Foraging"
6,"A",47360,"Foraging","Foraging"
6,"A",47361,"Foraging","Foraging"
6,"A",47362,"Foraging","Foraging"
6,"A",47363,"Foraging","Foraging"
6,"A",47364,"Foraging","Foraging"
6,"A",47365,"Foraging","Foraging"
6,"A",47366,"Foraging","Foraging"
6,"A",47367,"Foraging","Foraging"
6,"A",47368,"Foraging","Foraging"
6,"A",47369,"Foraging","Foraging"
6,"A",47370,"Foraging","Foraging"
6,"A",47371,"Foraging","Foraging"
6,"A",47372,"Foraging","Foraging"
6,"A",47373,"Foraging","Foraging"
6,"A",47374,"Foraging","Foraging"
6,"A",47375,"Foraging","Foraging"
6,"A",47376,"Foraging","Foraging"
6,"A",47377,"Foraging","Foraging"
6,"A",47378,"Foraging","Foraging"
6,"A",47379,"Foraging","Foraging"
6,"A",47380,"Foraging","Foraging"
6,"A",47381,"Foraging","Foraging"
