"ID","SPECIES","TSECS","observedState","decodedState"
8,"Sandwich tern",35394,"Not-foraging","Not-foraging"
8,"Sandwich tern",35395,"Not-foraging","Not-foraging"
8,"Sandwich tern",35396,"Not-foraging","Not-foraging"
8,"Sandwich tern",35397,"Not-foraging","Not-foraging"
8,"Sandwich tern",35398,"Not-foraging","Not-foraging"
8,"Sandwich tern",35399,"Not-foraging","Not-foraging"
8,"Sandwich tern",35400,"Not-foraging","Not-foraging"
8,"Sandwich tern",35401,"Not-foraging","Not-foraging"
8,"Sandwich tern",35402,"Not-foraging","Not-foraging"
8,"Sandwich tern",35403,"Not-foraging","Not-foraging"
8,"Sandwich tern",35404,"Not-foraging","Not-foraging"
8,"Sandwich tern",35405,"Not-foraging","Not-foraging"
8,"Sandwich tern",35406,"Not-foraging","Not-foraging"
8,"Sandwich tern",35407,"Not-foraging","Not-foraging"
8,"Sandwich tern",35408,"Not-foraging","Not-foraging"
8,"Sandwich tern",35409,"Not-foraging","Not-foraging"
8,"Sandwich tern",35410,"Not-foraging","Not-foraging"
8,"Sandwich tern",35411,"Not-foraging","Not-foraging"
8,"Sandwich tern",35412,"Not-foraging","Not-foraging"
8,"Sandwich tern",35413,"Not-foraging","Not-foraging"
8,"Sandwich tern",35414,"Not-foraging","Not-foraging"
8,"Sandwich tern",35415,"Not-foraging","Not-foraging"
8,"Sandwich tern",35416,"Not-foraging","Not-foraging"
8,"Sandwich tern",35417,"Not-foraging","Not-foraging"
8,"Sandwich tern",35418,"Not-foraging","Not-foraging"
8,"Sandwich tern",35419,"Not-foraging","Not-foraging"
8,"Sandwich tern",35420,"Not-foraging","Not-foraging"
8,"Sandwich tern",35421,"Not-foraging","Not-foraging"
8,"Sandwich tern",35422,"Not-foraging","Not-foraging"
8,"Sandwich tern",35423,"Not-foraging","Not-foraging"
8,"Sandwich tern",35424,"Not-foraging","Not-foraging"
8,"Sandwich tern",35425,"Not-foraging","Not-foraging"
8,"Sandwich tern",35426,"Not-foraging","Not-foraging"
8,"Sandwich tern",35427,"Not-foraging","Not-foraging"
8,"Sandwich tern",35428,"Not-foraging","Not-foraging"
8,"Sandwich tern",35429,"Not-foraging","Not-foraging"
8,"Sandwich tern",35430,"Not-foraging","Not-foraging"
8,"Sandwich tern",35431,"Not-foraging","Not-foraging"
8,"Sandwich tern",35432,"Not-foraging","Not-foraging"
8,"Sandwich tern",35433,"Not-foraging","Not-foraging"
8,"Sandwich tern",35434,"Not-foraging","Not-foraging"
8,"Sandwich tern",35435,"Not-foraging","Not-foraging"
8,"Sandwich tern",35436,"Not-foraging","Not-foraging"
8,"Sandwich tern",35437,"Not-foraging","Not-foraging"
8,"Sandwich tern",35438,"Not-foraging","Not-foraging"
8,"Sandwich tern",35439,"Not-foraging","Not-foraging"
8,"Sandwich tern",35440,"Not-foraging","Not-foraging"
8,"Sandwich tern",35441,"Not-foraging","Not-foraging"
8,"Sandwich tern",35442,"Not-foraging","Not-foraging"
8,"Sandwich tern",35443,"Not-foraging","Not-foraging"
8,"Sandwich tern",35444,"Not-foraging","Not-foraging"
8,"Sandwich tern",35445,"Not-foraging","Not-foraging"
8,"Sandwich tern",35446,"Not-foraging","Not-foraging"
8,"Sandwich tern",35447,"Not-foraging","Not-foraging"
8,"Sandwich tern",35448,"Not-foraging","Not-foraging"
8,"Sandwich tern",35449,"Not-foraging","Not-foraging"
8,"Sandwich tern",35450,"Not-foraging","Not-foraging"
8,"Sandwich tern",35451,"Not-foraging","Not-foraging"
8,"Sandwich tern",35452,"Not-foraging","Not-foraging"
8,"Sandwich tern",35453,"Not-foraging","Not-foraging"
8,"Sandwich tern",35454,"Not-foraging","Not-foraging"
8,"Sandwich tern",35455,"Not-foraging","Not-foraging"
8,"Sandwich tern",35456,"Not-foraging","Not-foraging"
8,"Sandwich tern",35457,"Not-foraging","Not-foraging"
8,"Sandwich tern",35458,"Not-foraging","Not-foraging"
8,"Sandwich tern",35459,"Not-foraging","Not-foraging"
8,"Sandwich tern",35460,"Not-foraging","Not-foraging"
8,"Sandwich tern",35461,"Not-foraging","Not-foraging"
8,"Sandwich tern",35462,"Not-foraging","Not-foraging"
8,"Sandwich tern",35463,"Not-foraging","Not-foraging"
8,"Sandwich tern",35464,"Not-foraging","Not-foraging"
8,"Sandwich tern",35465,"Not-foraging","Not-foraging"
8,"Sandwich tern",35466,"Not-foraging","Not-foraging"
