"ID","SPECIES","STAGE","TSECS","observedState","decodedState"
26,"Sandwich","Chick",45597,"Not-foraging","Not-foraging"
26,"Sandwich","Chick",45598,"Not-foraging","Not-foraging"
26,"Sandwich","Chick",45599,"Not-foraging","Foraging"
26,"Sandwich","Chick",45600,"Not-foraging","Foraging"
26,"Sandwich","Chick",45601,"Not-foraging","Foraging"
26,"Sandwich","Chick",45602,"Not-foraging","Foraging"
26,"Sandwich","Chick",45603,"Not-foraging","Foraging"
26,"Sandwich","Chick",45604,"Not-foraging","Foraging"
26,"Sandwich","Chick",45605,"Not-foraging","Foraging"
26,"Sandwich","Chick",45606,"Not-foraging","Foraging"
26,"Sandwich","Chick",45607,"Not-foraging","Foraging"
26,"Sandwich","Chick",45608,"Not-foraging","Foraging"
26,"Sandwich","Chick",45609,"Not-foraging","Foraging"
26,"Sandwich","Chick",45610,"Not-foraging","Foraging"
26,"Sandwich","Chick",45611,"Not-foraging","Foraging"
26,"Sandwich","Chick",45612,"Not-foraging","Foraging"
26,"Sandwich","Chick",45613,"Not-foraging","Foraging"
26,"Sandwich","Chick",45614,"Not-foraging","Not-foraging"
26,"Sandwich","Chick",45615,"Not-foraging","Not-foraging"
26,"Sandwich","Chick",45616,"Not-foraging","Not-foraging"
26,"Sandwich","Chick",45617,"Not-foraging","Not-foraging"
26,"Sandwich","Chick",45618,"Not-foraging","Not-foraging"
26,"Sandwich","Chick",45619,"Not-foraging","Not-foraging"
26,"Sandwich","Chick",45620,"Not-foraging","Not-foraging"
26,"Sandwich","Chick",45621,"Not-foraging","Not-foraging"
26,"Sandwich","Chick",45622,"Not-foraging","Not-foraging"
26,"Sandwich","Chick",45623,"Not-foraging","Not-foraging"
26,"Sandwich","Chick",45624,"Not-foraging","Not-foraging"
26,"Sandwich","Chick",45625,"Not-foraging","Not-foraging"
26,"Sandwich","Chick",45626,"Not-foraging","Not-foraging"
26,"Sandwich","Chick",45627,"Not-foraging","Not-foraging"
26,"Sandwich","Chick",45628,"Not-foraging","Not-foraging"
26,"Sandwich","Chick",45629,"Not-foraging","Not-foraging"
26,"Sandwich","Chick",45630,"Not-foraging","Not-foraging"
26,"Sandwich","Chick",45631,"Not-foraging","Not-foraging"
26,"Sandwich","Chick",45632,"Not-foraging","Not-foraging"
26,"Sandwich","Chick",45633,"Not-foraging","Not-foraging"
26,"Sandwich","Chick",45634,"Not-foraging","Not-foraging"
26,"Sandwich","Chick",45635,"Not-foraging","Not-foraging"
26,"Sandwich","Chick",45636,"Not-foraging","Not-foraging"
26,"Sandwich","Chick",45637,"Not-foraging","Not-foraging"
26,"Sandwich","Chick",45638,"Not-foraging","Not-foraging"
26,"Sandwich","Chick",45639,"Not-foraging","Not-foraging"
26,"Sandwich","Chick",45640,"Not-foraging","Not-foraging"
26,"Sandwich","Chick",45641,"Not-foraging","Not-foraging"
26,"Sandwich","Chick",45642,"Not-foraging","Not-foraging"
26,"Sandwich","Chick",45643,"Not-foraging","Not-foraging"
26,"Sandwich","Chick",45644,"Not-foraging","Not-foraging"
26,"Sandwich","Chick",45645,"Not-foraging","Not-foraging"
26,"Sandwich","Chick",45646,"Not-foraging","Not-foraging"
26,"Sandwich","Chick",45647,"Not-foraging","Not-foraging"
26,"Sandwich","Chick",45648,"Not-foraging","Not-foraging"
26,"Sandwich","Chick",45649,"Not-foraging","Not-foraging"
26,"Sandwich","Chick",45650,"Foraging","Not-foraging"
26,"Sandwich","Chick",45651,"Foraging","Not-foraging"
26,"Sandwich","Chick",45652,"Foraging","Not-foraging"
26,"Sandwich","Chick",45653,"Foraging","Not-foraging"
26,"Sandwich","Chick",45654,"Foraging","Not-foraging"
26,"Sandwich","Chick",45655,"Foraging","Foraging"
26,"Sandwich","Chick",45656,"Foraging","Foraging"
26,"Sandwich","Chick",45657,"Foraging","Foraging"
26,"Sandwich","Chick",45658,"Foraging","Foraging"
26,"Sandwich","Chick",45659,"Foraging","Foraging"
26,"Sandwich","Chick",45660,"Foraging","Foraging"
26,"Sandwich","Chick",45661,"Foraging","Foraging"
26,"Sandwich","Chick",45662,"Foraging","Foraging"
26,"Sandwich","Chick",45663,"Foraging","Foraging"
26,"Sandwich","Chick",45664,"Foraging","Foraging"
26,"Sandwich","Chick",45665,"Foraging","Foraging"
26,"Sandwich","Chick",45666,"Foraging","Foraging"
26,"Sandwich","Chick",45667,"Foraging","Foraging"
26,"Sandwich","Chick",45668,"Foraging","Foraging"
26,"Sandwich","Chick",45669,"Foraging","Foraging"
26,"Sandwich","Chick",45670,"Foraging","Foraging"
26,"Sandwich","Chick",45671,"Foraging","Foraging"
26,"Sandwich","Chick",45672,"Foraging","Foraging"
26,"Sandwich","Chick",45673,"Foraging","Foraging"
26,"Sandwich","Chick",45674,"Foraging","Foraging"
26,"Sandwich","Chick",45675,"Foraging","Foraging"
26,"Sandwich","Chick",45676,"Foraging","Foraging"
26,"Sandwich","Chick",45677,"Foraging","Foraging"
26,"Sandwich","Chick",45678,"Foraging","Foraging"
26,"Sandwich","Chick",45679,"Foraging","Foraging"
26,"Sandwich","Chick",45680,"Foraging","Foraging"
26,"Sandwich","Chick",45681,"Foraging","Foraging"
26,"Sandwich","Chick",45682,"Foraging","Foraging"
26,"Sandwich","Chick",45683,"Foraging","Foraging"
26,"Sandwich","Chick",45684,"Foraging","Foraging"
26,"Sandwich","Chick",45685,"Foraging","Foraging"
26,"Sandwich","Chick",45686,"Foraging","Foraging"
26,"Sandwich","Chick",45687,"Foraging","Foraging"
26,"Sandwich","Chick",45688,"Foraging","Foraging"
26,"Sandwich","Chick",45689,"Foraging","Foraging"
26,"Sandwich","Chick",45690,"Foraging","Foraging"
26,"Sandwich","Chick",45691,"Foraging","Foraging"
26,"Sandwich","Chick",45692,"Foraging","Foraging"
26,"Sandwich","Chick",45693,"Foraging","Foraging"
26,"Sandwich","Chick",45694,"Foraging","Foraging"
26,"Sandwich","Chick",45695,"Foraging","Foraging"
26,"Sandwich","Chick",45696,"Foraging","Foraging"
26,"Sandwich","Chick",45697,"Foraging","Foraging"
26,"Sandwich","Chick",45698,"Foraging","Foraging"
26,"Sandwich","Chick",45699,"Foraging","Foraging"
26,"Sandwich","Chick",45700,"Foraging","Foraging"
26,"Sandwich","Chick",45701,"Foraging","Foraging"
26,"Sandwich","Chick",45702,"Foraging","Foraging"
26,"Sandwich","Chick",45703,"Foraging","Foraging"
26,"Sandwich","Chick",45704,"Foraging","Foraging"
26,"Sandwich","Chick",45705,"Foraging","Foraging"
26,"Sandwich","Chick",45706,"Foraging","Foraging"
26,"Sandwich","Chick",45707,"Foraging","Foraging"
26,"Sandwich","Chick",45708,"Foraging","Foraging"
26,"Sandwich","Chick",45709,"Foraging","Foraging"
26,"Sandwich","Chick",45710,"Foraging","Foraging"
26,"Sandwich","Chick",45711,"Foraging","Foraging"
26,"Sandwich","Chick",45712,"Foraging","Foraging"
26,"Sandwich","Chick",45713,"Foraging","Foraging"
26,"Sandwich","Chick",45714,"Foraging","Foraging"
26,"Sandwich","Chick",45715,"Foraging","Foraging"
26,"Sandwich","Chick",45716,"Foraging","Foraging"
26,"Sandwich","Chick",45717,"Foraging","Foraging"
26,"Sandwich","Chick",45718,"Foraging","Foraging"
26,"Sandwich","Chick",45719,"Foraging","Foraging"
26,"Sandwich","Chick",45720,"Foraging","Foraging"
26,"Sandwich","Chick",45721,"Foraging","Foraging"
26,"Sandwich","Chick",45722,"Foraging","Foraging"
26,"Sandwich","Chick",45723,"Foraging","Foraging"
26,"Sandwich","Chick",45724,"Foraging","Foraging"
26,"Sandwich","Chick",45725,"Foraging","Foraging"
26,"Sandwich","Chick",45726,"Foraging","Foraging"
26,"Sandwich","Chick",45727,"Foraging","Foraging"
26,"Sandwich","Chick",45728,"Foraging","Foraging"
26,"Sandwich","Chick",45729,"Foraging","Foraging"
26,"Sandwich","Chick",45730,"Foraging","Foraging"
26,"Sandwich","Chick",45731,"Foraging","Foraging"
26,"Sandwich","Chick",45732,"Foraging","Foraging"
26,"Sandwich","Chick",45733,"Foraging","Foraging"
26,"Sandwich","Chick",45734,"Foraging","Foraging"
26,"Sandwich","Chick",45735,"Foraging","Foraging"
26,"Sandwich","Chick",45736,"Foraging","Foraging"
26,"Sandwich","Chick",45737,"Foraging","Foraging"
26,"Sandwich","Chick",45738,"Foraging","Foraging"
26,"Sandwich","Chick",45739,"Foraging","Foraging"
26,"Sandwich","Chick",45740,"Foraging","Foraging"
26,"Sandwich","Chick",45741,"Foraging","Foraging"
26,"Sandwich","Chick",45742,"Foraging","Foraging"
26,"Sandwich","Chick",45743,"Foraging","Foraging"
26,"Sandwich","Chick",45744,"Foraging","Foraging"
26,"Sandwich","Chick",45745,"Foraging","Foraging"
26,"Sandwich","Chick",45746,"Foraging","Foraging"
26,"Sandwich","Chick",45747,"Foraging","Foraging"
26,"Sandwich","Chick",45748,"Foraging","Foraging"
26,"Sandwich","Chick",45749,"Foraging","Foraging"
26,"Sandwich","Chick",45750,"Foraging","Foraging"
26,"Sandwich","Chick",45751,"Foraging","Foraging"
26,"Sandwich","Chick",45752,"Foraging","Foraging"
26,"Sandwich","Chick",45753,"Foraging","Foraging"
26,"Sandwich","Chick",45754,"Foraging","Foraging"
26,"Sandwich","Chick",45755,"Foraging","Foraging"
26,"Sandwich","Chick",45756,"Foraging","Foraging"
26,"Sandwich","Chick",45757,"Foraging","Foraging"
26,"Sandwich","Chick",45758,"Foraging","Foraging"
26,"Sandwich","Chick",45759,"Foraging","Foraging"
26,"Sandwich","Chick",45760,"Foraging","Foraging"
26,"Sandwich","Chick",45761,"Foraging","Foraging"
26,"Sandwich","Chick",45762,"Foraging","Foraging"
26,"Sandwich","Chick",45763,"Foraging","Foraging"
26,"Sandwich","Chick",45764,"Foraging","Foraging"
26,"Sandwich","Chick",45765,"Foraging","Foraging"
26,"Sandwich","Chick",45766,"Foraging","Foraging"
26,"Sandwich","Chick",45767,"Foraging","Foraging"
26,"Sandwich","Chick",45768,"Foraging","Foraging"
26,"Sandwich","Chick",45769,"Foraging","Foraging"
26,"Sandwich","Chick",45770,"Foraging","Foraging"
26,"Sandwich","Chick",45771,"Foraging","Foraging"
26,"Sandwich","Chick",45772,"Foraging","Foraging"
26,"Sandwich","Chick",45773,"Foraging","Foraging"
26,"Sandwich","Chick",45774,"Foraging","Foraging"
26,"Sandwich","Chick",45775,"Foraging","Foraging"
26,"Sandwich","Chick",45776,"Foraging","Foraging"
26,"Sandwich","Chick",45777,"Foraging","Foraging"
26,"Sandwich","Chick",45778,"Foraging","Foraging"
26,"Sandwich","Chick",45779,"Foraging","Foraging"
26,"Sandwich","Chick",45780,"Foraging","Foraging"
26,"Sandwich","Chick",45781,"Foraging","Foraging"
26,"Sandwich","Chick",45782,"Foraging","Foraging"
26,"Sandwich","Chick",45783,"Foraging","Foraging"
26,"Sandwich","Chick",45784,"Foraging","Foraging"
26,"Sandwich","Chick",45785,"Foraging","Foraging"
26,"Sandwich","Chick",45786,"Foraging","Foraging"
26,"Sandwich","Chick",45787,"Foraging","Foraging"
26,"Sandwich","Chick",45788,"Foraging","Foraging"
26,"Sandwich","Chick",45789,"Foraging","Foraging"
26,"Sandwich","Chick",45790,"Foraging","Foraging"
26,"Sandwich","Chick",45791,"Foraging","Foraging"
26,"Sandwich","Chick",45792,"Foraging","Foraging"
26,"Sandwich","Chick",45793,"Foraging","Foraging"
26,"Sandwich","Chick",45794,"Foraging","Foraging"
26,"Sandwich","Chick",45795,"Foraging","Foraging"
26,"Sandwich","Chick",45796,"Foraging","Foraging"
26,"Sandwich","Chick",45797,"Foraging","Foraging"
26,"Sandwich","Chick",45798,"Foraging","Foraging"
26,"Sandwich","Chick",45799,"Foraging","Foraging"
26,"Sandwich","Chick",45800,"Foraging","Foraging"
26,"Sandwich","Chick",45801,"Foraging","Foraging"
26,"Sandwich","Chick",45802,"Foraging","Foraging"
26,"Sandwich","Chick",45803,"Foraging","Foraging"
26,"Sandwich","Chick",45804,"Foraging","Foraging"
26,"Sandwich","Chick",45805,"Foraging","Foraging"
26,"Sandwich","Chick",45806,"Foraging","Foraging"
26,"Sandwich","Chick",45807,"Foraging","Foraging"
26,"Sandwich","Chick",45808,"Foraging","Foraging"
26,"Sandwich","Chick",45809,"Foraging","Foraging"
26,"Sandwich","Chick",45810,"Foraging","Foraging"
26,"Sandwich","Chick",45811,"Foraging","Foraging"
26,"Sandwich","Chick",45812,"Foraging","Foraging"
26,"Sandwich","Chick",45813,"Foraging","Foraging"
26,"Sandwich","Chick",45814,"Foraging","Foraging"
26,"Sandwich","Chick",45815,"Foraging","Foraging"
26,"Sandwich","Chick",45816,"Foraging","Foraging"
26,"Sandwich","Chick",45817,"Foraging","Foraging"
26,"Sandwich","Chick",45818,"Foraging","Foraging"
26,"Sandwich","Chick",45819,"Foraging","Foraging"
26,"Sandwich","Chick",45820,"Foraging","Foraging"
26,"Sandwich","Chick",45821,"Foraging","Foraging"
26,"Sandwich","Chick",45822,"Foraging","Foraging"
26,"Sandwich","Chick",45823,"Foraging","Foraging"
26,"Sandwich","Chick",45824,"Foraging","Foraging"
26,"Sandwich","Chick",45825,"Foraging","Foraging"
26,"Sandwich","Chick",45826,"Foraging","Foraging"
26,"Sandwich","Chick",45827,"Foraging","Foraging"
26,"Sandwich","Chick",45828,"Foraging","Foraging"
26,"Sandwich","Chick",45829,"Foraging","Foraging"
26,"Sandwich","Chick",45830,"Foraging","Foraging"
26,"Sandwich","Chick",45831,"Foraging","Foraging"
26,"Sandwich","Chick",45832,"Foraging","Foraging"
26,"Sandwich","Chick",45833,"Foraging","Foraging"
26,"Sandwich","Chick",45834,"Foraging","Foraging"
26,"Sandwich","Chick",45835,"Foraging","Foraging"
26,"Sandwich","Chick",45836,"Foraging","Foraging"
26,"Sandwich","Chick",45837,"Foraging","Foraging"
26,"Sandwich","Chick",45838,"Foraging","Foraging"
26,"Sandwich","Chick",45839,"Foraging","Foraging"
26,"Sandwich","Chick",45840,"Foraging","Foraging"
26,"Sandwich","Chick",45841,"Foraging","Foraging"
26,"Sandwich","Chick",45842,"Foraging","Foraging"
26,"Sandwich","Chick",45843,"Foraging","Foraging"
26,"Sandwich","Chick",45844,"Foraging","Foraging"
26,"Sandwich","Chick",45845,"Foraging","Foraging"
26,"Sandwich","Chick",45846,"Foraging","Foraging"
26,"Sandwich","Chick",45847,"Foraging","Foraging"
26,"Sandwich","Chick",45848,"Foraging","Foraging"
26,"Sandwich","Chick",45849,"Foraging","Foraging"
26,"Sandwich","Chick",45850,"Foraging","Foraging"
26,"Sandwich","Chick",45851,"Foraging","Foraging"
26,"Sandwich","Chick",45852,"Foraging","Foraging"
26,"Sandwich","Chick",45853,"Foraging","Foraging"
26,"Sandwich","Chick",45854,"Foraging","Foraging"
26,"Sandwich","Chick",45855,"Foraging","Foraging"
26,"Sandwich","Chick",45856,"Foraging","Foraging"
26,"Sandwich","Chick",45857,"Foraging","Foraging"
26,"Sandwich","Chick",45858,"Foraging","Foraging"
26,"Sandwich","Chick",45859,"Foraging","Foraging"
26,"Sandwich","Chick",45860,"Foraging","Foraging"
26,"Sandwich","Chick",45861,"Foraging","Foraging"
26,"Sandwich","Chick",45862,"Foraging","Foraging"
26,"Sandwich","Chick",45863,"Foraging","Foraging"
26,"Sandwich","Chick",45864,"Foraging","Foraging"
26,"Sandwich","Chick",45865,"Foraging","Foraging"
26,"Sandwich","Chick",45866,"Foraging","Foraging"
26,"Sandwich","Chick",45867,"Foraging","Foraging"
26,"Sandwich","Chick",45868,"Foraging","Foraging"
26,"Sandwich","Chick",45869,"Foraging","Foraging"
26,"Sandwich","Chick",45870,"Foraging","Foraging"
26,"Sandwich","Chick",45871,"Foraging","Foraging"
26,"Sandwich","Chick",45872,"Foraging","Foraging"
26,"Sandwich","Chick",45873,"Foraging","Foraging"
26,"Sandwich","Chick",45874,"Foraging","Foraging"
26,"Sandwich","Chick",45875,"Foraging","Foraging"
26,"Sandwich","Chick",45876,"Foraging","Foraging"
26,"Sandwich","Chick",45877,"Foraging","Foraging"
26,"Sandwich","Chick",45878,"Foraging","Foraging"
26,"Sandwich","Chick",45879,"Foraging","Foraging"
26,"Sandwich","Chick",45880,"Foraging","Foraging"
26,"Sandwich","Chick",45881,"Foraging","Foraging"
26,"Sandwich","Chick",45882,"Foraging","Foraging"
26,"Sandwich","Chick",45883,"Foraging","Foraging"
26,"Sandwich","Chick",45884,"Foraging","Foraging"
26,"Sandwich","Chick",45885,"Foraging","Foraging"
26,"Sandwich","Chick",45886,"Foraging","Foraging"
26,"Sandwich","Chick",45887,"Foraging","Foraging"
26,"Sandwich","Chick",45888,"Foraging","Foraging"
26,"Sandwich","Chick",45889,"Foraging","Foraging"
26,"Sandwich","Chick",45890,"Foraging","Foraging"
26,"Sandwich","Chick",45891,"Foraging","Foraging"
26,"Sandwich","Chick",45892,"Foraging","Foraging"
26,"Sandwich","Chick",45893,"Foraging","Foraging"
26,"Sandwich","Chick",45894,"Foraging","Foraging"
26,"Sandwich","Chick",45895,"Foraging","Foraging"
26,"Sandwich","Chick",45896,"Foraging","Foraging"
26,"Sandwich","Chick",45897,"Foraging","Foraging"
26,"Sandwich","Chick",45898,"Foraging","Foraging"
26,"Sandwich","Chick",45899,"Foraging","Foraging"
26,"Sandwich","Chick",45900,"Foraging","Foraging"
26,"Sandwich","Chick",45901,"Foraging","Foraging"
26,"Sandwich","Chick",45902,"Foraging","Foraging"
26,"Sandwich","Chick",45903,"Foraging","Foraging"
26,"Sandwich","Chick",45904,"Foraging","Foraging"
26,"Sandwich","Chick",45905,"Foraging","Foraging"
26,"Sandwich","Chick",45906,"Foraging","Foraging"
26,"Sandwich","Chick",45907,"Foraging","Foraging"
26,"Sandwich","Chick",45908,"Foraging","Foraging"
26,"Sandwich","Chick",45909,"Foraging","Foraging"
26,"Sandwich","Chick",45910,"Foraging","Foraging"
26,"Sandwich","Chick",45911,"Foraging","Foraging"
26,"Sandwich","Chick",45912,"Foraging","Foraging"
26,"Sandwich","Chick",45913,"Foraging","Foraging"
26,"Sandwich","Chick",45914,"Foraging","Foraging"
26,"Sandwich","Chick",45915,"Foraging","Foraging"
26,"Sandwich","Chick",45916,"Foraging","Foraging"
26,"Sandwich","Chick",45917,"Foraging","Foraging"
26,"Sandwich","Chick",45918,"Foraging","Foraging"
26,"Sandwich","Chick",45919,"Foraging","Foraging"
26,"Sandwich","Chick",45920,"Foraging","Foraging"
26,"Sandwich","Chick",45921,"Foraging","Foraging"
26,"Sandwich","Chick",45922,"Foraging","Foraging"
26,"Sandwich","Chick",45923,"Foraging","Foraging"
26,"Sandwich","Chick",45924,"Foraging","Foraging"
26,"Sandwich","Chick",45925,"Foraging","Foraging"
26,"Sandwich","Chick",45926,"Foraging","Foraging"
26,"Sandwich","Chick",45927,"Foraging","Foraging"
26,"Sandwich","Chick",45928,"Foraging","Foraging"
26,"Sandwich","Chick",45929,"Foraging","Foraging"
26,"Sandwich","Chick",45930,"Foraging","Foraging"
26,"Sandwich","Chick",45931,"Foraging","Foraging"
26,"Sandwich","Chick",45932,"Foraging","Foraging"
26,"Sandwich","Chick",45933,"Foraging","Foraging"
26,"Sandwich","Chick",45934,"Foraging","Foraging"
26,"Sandwich","Chick",45935,"Foraging","Foraging"
26,"Sandwich","Chick",45936,"Foraging","Foraging"
26,"Sandwich","Chick",45937,"Foraging","Foraging"
26,"Sandwich","Chick",45938,"Foraging","Foraging"
26,"Sandwich","Chick",45939,"Foraging","Foraging"
26,"Sandwich","Chick",45940,"Foraging","Foraging"
26,"Sandwich","Chick",45941,"Foraging","Foraging"
26,"Sandwich","Chick",45942,"Foraging","Foraging"
26,"Sandwich","Chick",45943,"Foraging","Foraging"
26,"Sandwich","Chick",45944,"Foraging","Foraging"
26,"Sandwich","Chick",45945,"Foraging","Foraging"
26,"Sandwich","Chick",45946,"Foraging","Foraging"
26,"Sandwich","Chick",45947,"Foraging","Foraging"
26,"Sandwich","Chick",45948,"Foraging","Foraging"
26,"Sandwich","Chick",45949,"Foraging","Foraging"
26,"Sandwich","Chick",45950,"Foraging","Foraging"
26,"Sandwich","Chick",45951,"Foraging","Foraging"
26,"Sandwich","Chick",45952,"Foraging","Foraging"
26,"Sandwich","Chick",45953,"Foraging","Foraging"
26,"Sandwich","Chick",45954,"Foraging","Foraging"
26,"Sandwich","Chick",45955,"Foraging","Foraging"
26,"Sandwich","Chick",45956,"Foraging","Foraging"
26,"Sandwich","Chick",45957,"Foraging","Foraging"
26,"Sandwich","Chick",45958,"Foraging","Foraging"
26,"Sandwich","Chick",45959,"Foraging","Foraging"
26,"Sandwich","Chick",45960,"Foraging","Foraging"
26,"Sandwich","Chick",45961,"Foraging","Foraging"
26,"Sandwich","Chick",45962,"Foraging","Foraging"
26,"Sandwich","Chick",45963,"Foraging","Foraging"
26,"Sandwich","Chick",45964,"Foraging","Foraging"
26,"Sandwich","Chick",45965,"Foraging","Foraging"
26,"Sandwich","Chick",45966,"Foraging","Foraging"
26,"Sandwich","Chick",45967,"Foraging","Foraging"
26,"Sandwich","Chick",45968,"Foraging","Foraging"
26,"Sandwich","Chick",45969,"Foraging","Foraging"
26,"Sandwich","Chick",45970,"Foraging","Foraging"
26,"Sandwich","Chick",45971,"Foraging","Foraging"
26,"Sandwich","Chick",45972,"Foraging","Foraging"
26,"Sandwich","Chick",45973,"Foraging","Foraging"
26,"Sandwich","Chick",45974,"Foraging","Foraging"
26,"Sandwich","Chick",45975,"Foraging","Foraging"
26,"Sandwich","Chick",45976,"Foraging","Foraging"
26,"Sandwich","Chick",45977,"Foraging","Foraging"
26,"Sandwich","Chick",45978,"Foraging","Foraging"
26,"Sandwich","Chick",45979,"Foraging","Foraging"
26,"Sandwich","Chick",45980,"Foraging","Foraging"
26,"Sandwich","Chick",45981,"Foraging","Foraging"
26,"Sandwich","Chick",45982,"Foraging","Foraging"
26,"Sandwich","Chick",45983,"Foraging","Foraging"
26,"Sandwich","Chick",45984,"Foraging","Foraging"
26,"Sandwich","Chick",45985,"Foraging","Foraging"
26,"Sandwich","Chick",45986,"Foraging","Foraging"
26,"Sandwich","Chick",45987,"Foraging","Foraging"
26,"Sandwich","Chick",45988,"Foraging","Foraging"
26,"Sandwich","Chick",45989,"Foraging","Foraging"
26,"Sandwich","Chick",45990,"Foraging","Foraging"
26,"Sandwich","Chick",45991,"Foraging","Foraging"
26,"Sandwich","Chick",45992,"Foraging","Foraging"
26,"Sandwich","Chick",45993,"Foraging","Foraging"
26,"Sandwich","Chick",45994,"Foraging","Foraging"
26,"Sandwich","Chick",45995,"Foraging","Foraging"
26,"Sandwich","Chick",45996,"Foraging","Foraging"
26,"Sandwich","Chick",45997,"Foraging","Foraging"
26,"Sandwich","Chick",45998,"Foraging","Foraging"
26,"Sandwich","Chick",45999,"Foraging","Foraging"
26,"Sandwich","Chick",46000,"Foraging","Foraging"
26,"Sandwich","Chick",46001,"Foraging","Foraging"
26,"Sandwich","Chick",46002,"Foraging","Foraging"
26,"Sandwich","Chick",46003,"Foraging","Foraging"
26,"Sandwich","Chick",46004,"Foraging","Foraging"
26,"Sandwich","Chick",46005,"Foraging","Foraging"
26,"Sandwich","Chick",46006,"Foraging","Foraging"
26,"Sandwich","Chick",46007,"Foraging","Foraging"
26,"Sandwich","Chick",46008,"Foraging","Foraging"
26,"Sandwich","Chick",46009,"Foraging","Foraging"
26,"Sandwich","Chick",46010,"Foraging","Foraging"
26,"Sandwich","Chick",46011,"Foraging","Foraging"
26,"Sandwich","Chick",46012,"Foraging","Foraging"
26,"Sandwich","Chick",46013,"Foraging","Foraging"
26,"Sandwich","Chick",46014,"Foraging","Foraging"
26,"Sandwich","Chick",46015,"Foraging","Foraging"
26,"Sandwich","Chick",46016,"Foraging","Foraging"
26,"Sandwich","Chick",46017,"Foraging","Foraging"
26,"Sandwich","Chick",46018,"Foraging","Foraging"
26,"Sandwich","Chick",46019,"Foraging","Foraging"
26,"Sandwich","Chick",46020,"Foraging","Foraging"
26,"Sandwich","Chick",46021,"Foraging","Foraging"
26,"Sandwich","Chick",46022,"Foraging","Foraging"
26,"Sandwich","Chick",46023,"Foraging","Foraging"
26,"Sandwich","Chick",46024,"Foraging","Foraging"
26,"Sandwich","Chick",46025,"Foraging","Foraging"
26,"Sandwich","Chick",46026,"Foraging","Foraging"
26,"Sandwich","Chick",46027,"Foraging","Foraging"
26,"Sandwich","Chick",46028,"Foraging","Foraging"
26,"Sandwich","Chick",46029,"Foraging","Foraging"
26,"Sandwich","Chick",46030,"Foraging","Foraging"
26,"Sandwich","Chick",46031,"Foraging","Foraging"
26,"Sandwich","Chick",46032,"Foraging","Foraging"
26,"Sandwich","Chick",46033,"Foraging","Foraging"
26,"Sandwich","Chick",46034,"Foraging","Foraging"
26,"Sandwich","Chick",46035,"Foraging","Foraging"
26,"Sandwich","Chick",46036,"Foraging","Foraging"
26,"Sandwich","Chick",46037,"Foraging","Foraging"
26,"Sandwich","Chick",46038,"Foraging","Foraging"
26,"Sandwich","Chick",46039,"Foraging","Foraging"
26,"Sandwich","Chick",46040,"Foraging","Foraging"
26,"Sandwich","Chick",46041,"Foraging","Foraging"
26,"Sandwich","Chick",46042,"Foraging","Foraging"
26,"Sandwich","Chick",46043,"Foraging","Foraging"
26,"Sandwich","Chick",46044,"Foraging","Foraging"
26,"Sandwich","Chick",46045,"Foraging","Foraging"
26,"Sandwich","Chick",46046,"Foraging","Foraging"
26,"Sandwich","Chick",46047,"Foraging","Foraging"
26,"Sandwich","Chick",46048,"Foraging","Foraging"
26,"Sandwich","Chick",46049,"Foraging","Foraging"
26,"Sandwich","Chick",46050,"Foraging","Foraging"
26,"Sandwich","Chick",46051,"Foraging","Foraging"
26,"Sandwich","Chick",46052,"Foraging","Foraging"
26,"Sandwich","Chick",46053,"Foraging","Foraging"
26,"Sandwich","Chick",46054,"Foraging","Foraging"
26,"Sandwich","Chick",46055,"Foraging","Foraging"
26,"Sandwich","Chick",46056,"Foraging","Foraging"
26,"Sandwich","Chick",46057,"Foraging","Foraging"
26,"Sandwich","Chick",46058,"Foraging","Foraging"
26,"Sandwich","Chick",46059,"Foraging","Foraging"
26,"Sandwich","Chick",46060,"Foraging","Foraging"
26,"Sandwich","Chick",46061,"Foraging","Foraging"
26,"Sandwich","Chick",46062,"Foraging","Foraging"
26,"Sandwich","Chick",46063,"Foraging","Foraging"
26,"Sandwich","Chick",46064,"Foraging","Foraging"
26,"Sandwich","Chick",46065,"Foraging","Foraging"
26,"Sandwich","Chick",46066,"Foraging","Foraging"
26,"Sandwich","Chick",46067,"Foraging","Foraging"
26,"Sandwich","Chick",46068,"Foraging","Foraging"
26,"Sandwich","Chick",46069,"Foraging","Foraging"
26,"Sandwich","Chick",46070,"Foraging","Foraging"
26,"Sandwich","Chick",46071,"Foraging","Foraging"
26,"Sandwich","Chick",46072,"Foraging","Foraging"
26,"Sandwich","Chick",46073,"Foraging","Foraging"
26,"Sandwich","Chick",46074,"Foraging","Foraging"
26,"Sandwich","Chick",46075,"Foraging","Foraging"
26,"Sandwich","Chick",46076,"Foraging","Foraging"
26,"Sandwich","Chick",46077,"Foraging","Foraging"
26,"Sandwich","Chick",46078,"Foraging","Foraging"
26,"Sandwich","Chick",46079,"Foraging","Foraging"
26,"Sandwich","Chick",46080,"Foraging","Foraging"
26,"Sandwich","Chick",46081,"Foraging","Foraging"
26,"Sandwich","Chick",46082,"Foraging","Foraging"
26,"Sandwich","Chick",46083,"Foraging","Foraging"
26,"Sandwich","Chick",46084,"Foraging","Foraging"
26,"Sandwich","Chick",46085,"Foraging","Foraging"
26,"Sandwich","Chick",46086,"Foraging","Foraging"
26,"Sandwich","Chick",46087,"Foraging","Foraging"
26,"Sandwich","Chick",46088,"Foraging","Foraging"
