"ID","TSECS","observedState","decodedState"
5,39073,"Not-foraging","Not-foraging"
5,39074,"Not-foraging","Not-foraging"
5,39075,"Not-foraging","Foraging"
5,39076,"Not-foraging","Not-foraging"
5,39077,"Not-foraging","Not-foraging"
5,39078,"Not-foraging","Not-foraging"
5,39079,"Not-foraging","Not-foraging"
5,39080,"Not-foraging","Not-foraging"
5,39081,"Not-foraging","Not-foraging"
5,39082,"Not-foraging","Not-foraging"
5,39083,"Not-foraging","Not-foraging"
5,39084,"Not-foraging","Not-foraging"
5,39085,"Not-foraging","Not-foraging"
5,39086,"Not-foraging","Not-foraging"
5,39087,"Not-foraging","Not-foraging"
5,39088,"Not-foraging","Not-foraging"
5,39089,"Not-foraging","Not-foraging"
5,39090,"Not-foraging","Not-foraging"
5,39091,"Not-foraging","Not-foraging"
5,39092,"Not-foraging","Not-foraging"
5,39093,"Not-foraging","Not-foraging"
5,39094,"Not-foraging","Not-foraging"
5,39095,"Not-foraging","Not-foraging"
5,39096,"Not-foraging","Not-foraging"
5,39097,"Not-foraging","Not-foraging"
5,39098,"Not-foraging","Not-foraging"
5,39099,"Not-foraging","Not-foraging"
5,39100,"Not-foraging","Not-foraging"
5,39101,"Not-foraging","Not-foraging"
5,39102,"Not-foraging","Not-foraging"
5,39103,"Not-foraging","Not-foraging"
5,39104,"Not-foraging","Not-foraging"
5,39105,"Not-foraging","Not-foraging"
5,39106,"Not-foraging","Not-foraging"
5,39107,"Not-foraging","Not-foraging"
5,39108,"Not-foraging","Not-foraging"
5,39109,"Not-foraging","Not-foraging"
5,39110,"Not-foraging","Not-foraging"
5,39111,"Not-foraging","Not-foraging"
5,39112,"Not-foraging","Not-foraging"
5,39113,"Not-foraging","Not-foraging"
5,39114,"Not-foraging","Not-foraging"
5,39115,"Not-foraging","Not-foraging"
5,39116,"Not-foraging","Not-foraging"
5,39117,"Not-foraging","Not-foraging"
5,39118,"Not-foraging","Not-foraging"
5,39119,"Not-foraging","Not-foraging"
5,39120,"Not-foraging","Not-foraging"
5,39121,"Not-foraging","Not-foraging"
5,39122,"Not-foraging","Not-foraging"
5,39123,"Not-foraging","Not-foraging"
5,39124,"Not-foraging","Not-foraging"
5,39125,"Not-foraging","Not-foraging"
5,39126,"Not-foraging","Not-foraging"
5,39127,"Not-foraging","Not-foraging"
5,39128,"Not-foraging","Not-foraging"
5,39129,"Not-foraging","Not-foraging"
5,39130,"Not-foraging","Not-foraging"
5,39131,"Not-foraging","Not-foraging"
5,39132,"Not-foraging","Not-foraging"
5,39133,"Not-foraging","Not-foraging"
5,39134,"Not-foraging","Not-foraging"
5,39135,"Not-foraging","Not-foraging"
5,39136,"Not-foraging","Not-foraging"
5,39137,"Not-foraging","Not-foraging"
5,39138,"Not-foraging","Not-foraging"
5,39139,"Not-foraging","Not-foraging"
5,39140,"Not-foraging","Not-foraging"
5,39141,"Not-foraging","Not-foraging"
5,39142,"Not-foraging","Not-foraging"
5,39143,"Not-foraging","Not-foraging"
5,39144,"Not-foraging","Not-foraging"
5,39145,"Not-foraging","Not-foraging"
5,39146,"Not-foraging","Not-foraging"
5,39147,"Not-foraging","Not-foraging"
5,39148,"Not-foraging","Not-foraging"
5,39149,"Not-foraging","Not-foraging"
5,39150,"Not-foraging","Not-foraging"
5,39151,"Not-foraging","Not-foraging"
5,39152,"Not-foraging","Not-foraging"
5,39153,"Not-foraging","Not-foraging"
5,39154,"Not-foraging","Not-foraging"
5,39155,"Not-foraging","Not-foraging"
5,39156,"Not-foraging","Not-foraging"
5,39157,"Not-foraging","Not-foraging"
5,39158,"Not-foraging","Not-foraging"
5,39159,"Not-foraging","Not-foraging"
5,39160,"Not-foraging","Not-foraging"
5,39161,"Not-foraging","Not-foraging"
5,39162,"Not-foraging","Not-foraging"
5,39163,"Not-foraging","Not-foraging"
5,39164,"Not-foraging","Not-foraging"
5,39165,"Not-foraging","Not-foraging"
5,39166,"Not-foraging","Not-foraging"
5,39167,"Not-foraging","Not-foraging"
5,39168,"Not-foraging","Not-foraging"
5,39169,"Not-foraging","Not-foraging"
5,39170,"Not-foraging","Not-foraging"
5,39171,"Not-foraging","Not-foraging"
5,39172,"Not-foraging","Not-foraging"
5,39173,"Not-foraging","Not-foraging"
5,39174,"Not-foraging","Not-foraging"
5,39175,"Not-foraging","Not-foraging"
5,39176,"Not-foraging","Not-foraging"
5,39177,"Not-foraging","Not-foraging"
5,39178,"Not-foraging","Not-foraging"
5,39179,"Not-foraging","Not-foraging"
5,39180,"Not-foraging","Not-foraging"
5,39181,"Not-foraging","Not-foraging"
5,39182,"Not-foraging","Not-foraging"
5,39183,"Not-foraging","Not-foraging"
5,39184,"Not-foraging","Not-foraging"
5,39185,"Not-foraging","Not-foraging"
5,39186,"Not-foraging","Not-foraging"
5,39187,"Not-foraging","Not-foraging"
5,39188,"Not-foraging","Not-foraging"
5,39189,"Not-foraging","Not-foraging"
5,39190,"Not-foraging","Not-foraging"
5,39191,"Not-foraging","Not-foraging"
5,39192,"Not-foraging","Not-foraging"
5,39193,"Not-foraging","Not-foraging"
5,39194,"Not-foraging","Not-foraging"
5,39195,"Not-foraging","Not-foraging"
5,39196,"Not-foraging","Not-foraging"
5,39197,"Not-foraging","Not-foraging"
5,39198,"Not-foraging","Not-foraging"
5,39199,"Not-foraging","Not-foraging"
5,39200,"Not-foraging","Not-foraging"
5,39201,"Not-foraging","Not-foraging"
5,39202,"Not-foraging","Not-foraging"
5,39203,"Not-foraging","Not-foraging"
5,39204,"Not-foraging","Not-foraging"
5,39205,"Not-foraging","Not-foraging"
5,39206,"Foraging","Not-foraging"
5,39207,"Foraging","Not-foraging"
5,39208,"Foraging","Not-foraging"
5,39209,"Foraging","Not-foraging"
5,39210,"Foraging","Not-foraging"
5,39211,"Foraging","Not-foraging"
5,39212,"Foraging","Not-foraging"
5,39213,"Foraging","Not-foraging"
5,39214,"Foraging","Not-foraging"
5,39215,"Foraging","Not-foraging"
5,39216,"Foraging","Not-foraging"
5,39217,"Foraging","Not-foraging"
5,39218,"Foraging","Not-foraging"
5,39219,"Foraging","Not-foraging"
5,39220,"Foraging","Not-foraging"
5,39221,"Foraging","Not-foraging"
5,39222,"Foraging","Not-foraging"
5,39223,"Foraging","Not-foraging"
5,39224,"Foraging","Not-foraging"
5,39225,"Foraging","Not-foraging"
5,39226,"Foraging","Not-foraging"
5,39227,"Foraging","Not-foraging"
5,39228,"Foraging","Not-foraging"
5,39229,"Foraging","Not-foraging"
5,39230,"Foraging","Not-foraging"
5,39231,"Foraging","Not-foraging"
5,39232,"Foraging","Not-foraging"
5,39233,"Foraging","Not-foraging"
5,39234,"Foraging","Not-foraging"
5,39235,"Foraging","Not-foraging"
5,39236,"Foraging","Not-foraging"
5,39237,"Foraging","Not-foraging"
5,39238,"Foraging","Not-foraging"
5,39239,"Foraging","Not-foraging"
5,39240,"Foraging","Not-foraging"
5,39241,"Foraging","Not-foraging"
5,39242,"Foraging","Not-foraging"
5,39243,"Foraging","Not-foraging"
5,39244,"Foraging","Not-foraging"
5,39245,"Foraging","Not-foraging"
5,39246,"Foraging","Not-foraging"
5,39247,"Foraging","Not-foraging"
5,39248,"Foraging","Not-foraging"
5,39249,"Foraging","Not-foraging"
5,39250,"Foraging","Not-foraging"
5,39251,"Foraging","Not-foraging"
5,39252,"Foraging","Not-foraging"
5,39253,"Foraging","Not-foraging"
5,39254,"Foraging","Not-foraging"
5,39255,"Foraging","Foraging"
5,39256,"Foraging","Foraging"
5,39257,"Foraging","Foraging"
5,39258,"Foraging","Foraging"
5,39259,"Foraging","Foraging"
5,39260,"Foraging","Foraging"
5,39261,"Foraging","Foraging"
5,39262,"Foraging","Foraging"
5,39263,"Foraging","Foraging"
5,39264,"Foraging","Foraging"
5,39265,"Foraging","Foraging"
5,39266,"Foraging","Foraging"
5,39267,"Foraging","Foraging"
5,39268,"Foraging","Foraging"
5,39269,"Foraging","Foraging"
5,39270,"Foraging","Foraging"
5,39271,"Foraging","Foraging"
5,39272,"Foraging","Foraging"
5,39273,"Foraging","Foraging"
5,39274,"Foraging","Foraging"
5,39275,"Foraging","Foraging"
5,39276,"Foraging","Foraging"
5,39277,"Foraging","Foraging"
5,39278,"Foraging","Foraging"
5,39279,"Foraging","Foraging"
5,39280,"Foraging","Foraging"
5,39281,"Foraging","Foraging"
5,39282,"Foraging","Foraging"
5,39283,"Foraging","Foraging"
5,39284,"Foraging","Foraging"
5,39285,"Foraging","Foraging"
5,39286,"Foraging","Foraging"
5,39287,"Foraging","Foraging"
5,39288,"Foraging","Foraging"
5,39289,"Foraging","Foraging"
5,39290,"Foraging","Foraging"
5,39291,"Foraging","Foraging"
5,39292,"Foraging","Foraging"
5,39293,"Foraging","Foraging"
5,39294,"Foraging","Foraging"
5,39295,"Foraging","Foraging"
5,39296,"Foraging","Foraging"
5,39297,"Foraging","Foraging"
5,39298,"Foraging","Foraging"
5,39299,"Foraging","Foraging"
5,39300,"Foraging","Foraging"
5,39301,"Foraging","Foraging"
5,39302,"Foraging","Foraging"
5,39303,"Foraging","Foraging"
5,39304,"Foraging","Foraging"
5,39305,"Foraging","Foraging"
5,39306,"Foraging","Foraging"
5,39307,"Foraging","Foraging"
5,39308,"Foraging","Foraging"
5,39309,"Foraging","Foraging"
5,39310,"Foraging","Foraging"
5,39311,"Foraging","Foraging"
5,39312,"Foraging","Foraging"
5,39313,"Foraging","Foraging"
5,39314,"Foraging","Foraging"
5,39315,"Foraging","Foraging"
5,39316,"Foraging","Foraging"
5,39317,"Foraging","Foraging"
5,39318,"Foraging","Foraging"
5,39319,"Foraging","Foraging"
5,39320,"Foraging","Foraging"
5,39321,"Foraging","Foraging"
5,39322,"Foraging","Foraging"
5,39323,"Foraging","Foraging"
5,39324,"Foraging","Foraging"
5,39325,"Foraging","Foraging"
5,39326,"Foraging","Foraging"
5,39327,"Foraging","Foraging"
5,39328,"Foraging","Foraging"
5,39329,"Foraging","Foraging"
5,39330,"Foraging","Foraging"
5,39331,"Foraging","Foraging"
5,39332,"Foraging","Foraging"
5,39333,"Foraging","Foraging"
5,39334,"Foraging","Foraging"
5,39335,"Foraging","Foraging"
5,39336,"Foraging","Foraging"
5,39337,"Foraging","Foraging"
5,39338,"Foraging","Foraging"
5,39339,"Foraging","Foraging"
5,39340,"Foraging","Foraging"
5,39341,"Foraging","Foraging"
5,39342,"Foraging","Foraging"
5,39343,"Foraging","Foraging"
5,39344,"Foraging","Foraging"
5,39345,"Foraging","Foraging"
5,39346,"Foraging","Foraging"
5,39347,"Foraging","Foraging"
5,39348,"Foraging","Foraging"
5,39349,"Foraging","Foraging"
5,39350,"Foraging","Not-foraging"
5,39351,"Foraging","Not-foraging"
5,39352,"Foraging","Not-foraging"
5,39353,"Foraging","Not-foraging"
5,39354,"Foraging","Not-foraging"
5,39355,"Foraging","Not-foraging"
5,39356,"Foraging","Not-foraging"
5,39357,"Foraging","Not-foraging"
5,39358,"Foraging","Not-foraging"
5,39359,"Foraging","Not-foraging"
5,39360,"Foraging","Not-foraging"
5,39361,"Foraging","Not-foraging"
5,39362,"Foraging","Not-foraging"
5,39363,"Foraging","Not-foraging"
5,39364,"Foraging","Not-foraging"
5,39365,"Foraging","Not-foraging"
5,39366,"Foraging","Not-foraging"
5,39367,"Foraging","Not-foraging"
5,39368,"Foraging","Not-foraging"
5,39369,"Foraging","Not-foraging"
5,39370,"Foraging","Foraging"
5,39371,"Foraging","Foraging"
5,39372,"Foraging","Foraging"
5,39373,"Foraging","Foraging"
5,39374,"Foraging","Foraging"
5,39375,"Foraging","Foraging"
5,39376,"Foraging","Foraging"
5,39377,"Foraging","Foraging"
5,39378,"Foraging","Foraging"
5,39379,"Foraging","Foraging"
5,39380,"Foraging","Foraging"
5,39381,"Foraging","Foraging"
5,39382,"Foraging","Foraging"
5,39383,"Foraging","Foraging"
5,39384,"Foraging","Foraging"
5,39385,"Foraging","Foraging"
5,39386,"Foraging","Not-foraging"
5,39387,"Foraging","Not-foraging"
5,39388,"Foraging","Not-foraging"
5,39389,"Foraging","Not-foraging"
5,39390,"Foraging","Not-foraging"
5,39391,"Foraging","Not-foraging"
5,39392,"Foraging","Not-foraging"
5,39393,"Foraging","Not-foraging"
5,39394,"Foraging","Not-foraging"
5,39395,"Foraging","Foraging"
5,39396,"Foraging","Foraging"
5,39397,"Foraging","Foraging"
5,39398,"Foraging","Foraging"
5,39399,"Foraging","Foraging"
5,39400,"Foraging","Foraging"
5,39401,"Foraging","Foraging"
5,39402,"Foraging","Foraging"
5,39403,"Foraging","Foraging"
5,39404,"Foraging","Foraging"
5,39405,"Foraging","Foraging"
5,39406,"Foraging","Foraging"
5,39407,"Foraging","Foraging"
5,39408,"Foraging","Foraging"
5,39409,"Foraging","Foraging"
5,39410,"Foraging","Foraging"
5,39411,"Foraging","Foraging"
5,39412,"Foraging","Foraging"
5,39413,"Foraging","Foraging"
5,39414,"Foraging","Foraging"
5,39415,"Foraging","Foraging"
5,39416,"Foraging","Foraging"
5,39417,"Foraging","Foraging"
5,39418,"Foraging","Foraging"
5,39419,"Foraging","Foraging"
5,39420,"Foraging","Foraging"
5,39421,"Foraging","Foraging"
5,39422,"Foraging","Foraging"
5,39423,"Foraging","Foraging"
5,39424,"Foraging","Foraging"
5,39425,"Foraging","Foraging"
5,39426,"Foraging","Foraging"
5,39427,"Foraging","Foraging"
5,39428,"Foraging","Foraging"
5,39429,"Foraging","Foraging"
5,39430,"Foraging","Foraging"
5,39431,"Foraging","Foraging"
5,39432,"Foraging","Foraging"
5,39433,"Foraging","Foraging"
5,39434,"Foraging","Foraging"
5,39435,"Foraging","Foraging"
5,39436,"Foraging","Foraging"
5,39437,"Foraging","Foraging"
5,39438,"Foraging","Foraging"
5,39439,"Foraging","Foraging"
5,39440,"Foraging","Foraging"
5,39441,"Foraging","Foraging"
5,39442,"Foraging","Foraging"
5,39443,"Foraging","Foraging"
5,39444,"Foraging","Foraging"
5,39445,"Foraging","Foraging"
5,39446,"Foraging","Foraging"
5,39447,"Foraging","Foraging"
5,39448,"Foraging","Foraging"
5,39449,"Foraging","Foraging"
5,39450,"Foraging","Foraging"
5,39451,"Foraging","Foraging"
5,39452,"Foraging","Foraging"
5,39453,"Foraging","Foraging"
5,39454,"Foraging","Foraging"
5,39455,"Foraging","Foraging"
5,39456,"Foraging","Foraging"
5,39457,"Foraging","Foraging"
5,39458,"Foraging","Foraging"
5,39459,"Foraging","Foraging"
5,39460,"Foraging","Foraging"
5,39461,"Foraging","Foraging"
5,39462,"Foraging","Foraging"
5,39463,"Foraging","Foraging"
5,39464,"Foraging","Not-foraging"
5,39465,"Foraging","Not-foraging"
5,39466,"Foraging","Not-foraging"
5,39467,"Foraging","Not-foraging"
5,39468,"Foraging","Not-foraging"
5,39469,"Foraging","Not-foraging"
5,39470,"Foraging","Not-foraging"
5,39471,"Foraging","Not-foraging"
5,39472,"Foraging","Not-foraging"
5,39473,"Foraging","Not-foraging"
5,39474,"Foraging","Not-foraging"
5,39475,"Foraging","Not-foraging"
5,39476,"Foraging","Not-foraging"
5,39477,"Foraging","Not-foraging"
5,39478,"Foraging","Not-foraging"
5,39479,"Foraging","Not-foraging"
5,39480,"Foraging","Not-foraging"
5,39481,"Foraging","Not-foraging"
5,39482,"Foraging","Not-foraging"
5,39483,"Foraging","Not-foraging"
5,39484,"Foraging","Not-foraging"
5,39485,"Foraging","Not-foraging"
5,39486,"Foraging","Not-foraging"
5,39487,"Foraging","Not-foraging"
5,39488,"Foraging","Not-foraging"
6,40005,"Not-foraging","Foraging"
6,40006,"Not-foraging","Foraging"
6,40007,"Not-foraging","Foraging"
6,40008,"Not-foraging","Foraging"
6,40009,"Not-foraging","Foraging"
6,40010,"Not-foraging","Foraging"
6,40011,"Not-foraging","Not-foraging"
6,40012,"Not-foraging","Not-foraging"
6,40013,"Not-foraging","Not-foraging"
6,40014,"Not-foraging","Not-foraging"
6,40015,"Not-foraging","Not-foraging"
6,40016,"Not-foraging","Not-foraging"
6,40017,"Not-foraging","Not-foraging"
6,40018,"Not-foraging","Not-foraging"
6,40019,"Not-foraging","Not-foraging"
6,40020,"Not-foraging","Not-foraging"
6,40021,"Not-foraging","Not-foraging"
6,40022,"Not-foraging","Not-foraging"
6,40023,"Not-foraging","Not-foraging"
6,40024,"Not-foraging","Not-foraging"
6,40025,"Not-foraging","Not-foraging"
6,40026,"Not-foraging","Not-foraging"
6,40027,"Not-foraging","Not-foraging"
6,40028,"Not-foraging","Not-foraging"
6,40029,"Not-foraging","Not-foraging"
6,40030,"Not-foraging","Not-foraging"
6,40031,"Not-foraging","Not-foraging"
6,40032,"Not-foraging","Not-foraging"
6,40033,"Not-foraging","Not-foraging"
6,40034,"Not-foraging","Not-foraging"
6,40035,"Not-foraging","Not-foraging"
6,40036,"Not-foraging","Not-foraging"
6,40037,"Not-foraging","Not-foraging"
6,40038,"Not-foraging","Not-foraging"
6,40039,"Not-foraging","Not-foraging"
6,40040,"Not-foraging","Not-foraging"
6,40041,"Not-foraging","Not-foraging"
6,40042,"Not-foraging","Not-foraging"
6,40043,"Not-foraging","Not-foraging"
6,40044,"Not-foraging","Not-foraging"
6,40045,"Not-foraging","Not-foraging"
6,40046,"Not-foraging","Not-foraging"
6,40047,"Not-foraging","Not-foraging"
6,40048,"Not-foraging","Not-foraging"
6,40049,"Not-foraging","Not-foraging"
6,40050,"Not-foraging","Not-foraging"
6,40051,"Not-foraging","Not-foraging"
6,40052,"Not-foraging","Not-foraging"
6,40053,"Not-foraging","Not-foraging"
6,40054,"Not-foraging","Not-foraging"
6,40055,"Not-foraging","Not-foraging"
6,40056,"Not-foraging","Not-foraging"
6,40057,"Not-foraging","Not-foraging"
6,40058,"Not-foraging","Not-foraging"
6,40059,"Not-foraging","Not-foraging"
6,40060,"Not-foraging","Not-foraging"
6,40061,"Not-foraging","Not-foraging"
6,40062,"Not-foraging","Not-foraging"
6,40063,"Not-foraging","Not-foraging"
6,40064,"Not-foraging","Not-foraging"
6,40065,"Not-foraging","Not-foraging"
6,40066,"Not-foraging","Not-foraging"
6,40067,"Not-foraging","Not-foraging"
6,40068,"Not-foraging","Not-foraging"
6,40069,"Not-foraging","Not-foraging"
6,40070,"Not-foraging","Not-foraging"
6,40071,"Not-foraging","Not-foraging"
6,40072,"Not-foraging","Not-foraging"
6,40073,"Not-foraging","Not-foraging"
6,40074,"Not-foraging","Not-foraging"
6,40075,"Not-foraging","Not-foraging"
6,40076,"Not-foraging","Not-foraging"
6,40077,"Not-foraging","Not-foraging"
6,40078,"Not-foraging","Not-foraging"
6,40079,"Not-foraging","Not-foraging"
6,40080,"Not-foraging","Not-foraging"
6,40081,"Not-foraging","Not-foraging"
6,40082,"Not-foraging","Not-foraging"
6,40083,"Not-foraging","Not-foraging"
6,40084,"Not-foraging","Not-foraging"
6,40085,"Not-foraging","Not-foraging"
6,40086,"Not-foraging","Not-foraging"
6,40087,"Not-foraging","Not-foraging"
6,40088,"Not-foraging","Not-foraging"
6,40089,"Not-foraging","Not-foraging"
6,40090,"Not-foraging","Not-foraging"
6,40091,"Not-foraging","Not-foraging"
6,40092,"Not-foraging","Not-foraging"
6,40093,"Not-foraging","Not-foraging"
6,40094,"Not-foraging","Not-foraging"
6,40095,"Not-foraging","Not-foraging"
6,40096,"Not-foraging","Not-foraging"
6,40097,"Not-foraging","Not-foraging"
6,40098,"Not-foraging","Not-foraging"
6,40099,"Not-foraging","Not-foraging"
6,40100,"Not-foraging","Not-foraging"
6,40101,"Not-foraging","Not-foraging"
6,40102,"Not-foraging","Not-foraging"
6,40103,"Not-foraging","Not-foraging"
6,40104,"Not-foraging","Not-foraging"
6,40105,"Not-foraging","Not-foraging"
6,40106,"Not-foraging","Not-foraging"
6,40107,"Not-foraging","Not-foraging"
6,40108,"Not-foraging","Not-foraging"
6,40109,"Not-foraging","Not-foraging"
6,40110,"Not-foraging","Not-foraging"
6,40111,"Not-foraging","Not-foraging"
6,40112,"Not-foraging","Not-foraging"
6,40113,"Not-foraging","Not-foraging"
6,40114,"Not-foraging","Not-foraging"
6,40115,"Not-foraging","Not-foraging"
6,40116,"Not-foraging","Not-foraging"
6,40117,"Not-foraging","Not-foraging"
6,40118,"Not-foraging","Not-foraging"
6,40119,"Not-foraging","Not-foraging"
6,40120,"Not-foraging","Not-foraging"
6,40121,"Not-foraging","Not-foraging"
6,40122,"Not-foraging","Not-foraging"
6,40123,"Not-foraging","Not-foraging"
6,40124,"Not-foraging","Not-foraging"
6,40125,"Not-foraging","Not-foraging"
6,40126,"Not-foraging","Not-foraging"
6,40127,"Not-foraging","Not-foraging"
6,40128,"Not-foraging","Not-foraging"
6,40129,"Not-foraging","Not-foraging"
6,40130,"Not-foraging","Not-foraging"
6,40131,"Not-foraging","Not-foraging"
6,40132,"Not-foraging","Not-foraging"
6,40133,"Not-foraging","Not-foraging"
6,40134,"Not-foraging","Not-foraging"
6,40135,"Not-foraging","Not-foraging"
6,40136,"Not-foraging","Not-foraging"
6,40137,"Not-foraging","Not-foraging"
6,40138,"Not-foraging","Not-foraging"
6,40139,"Not-foraging","Not-foraging"
6,40140,"Not-foraging","Not-foraging"
6,40141,"Not-foraging","Not-foraging"
6,40142,"Not-foraging","Not-foraging"
6,40143,"Not-foraging","Not-foraging"
6,40144,"Not-foraging","Not-foraging"
6,40145,"Not-foraging","Not-foraging"
6,40146,"Not-foraging","Not-foraging"
6,40147,"Not-foraging","Not-foraging"
6,40148,"Not-foraging","Not-foraging"
6,40149,"Not-foraging","Not-foraging"
6,40150,"Not-foraging","Not-foraging"
6,40151,"Not-foraging","Not-foraging"
6,40152,"Not-foraging","Not-foraging"
6,40153,"Not-foraging","Not-foraging"
6,40154,"Not-foraging","Not-foraging"
6,40155,"Not-foraging","Not-foraging"
6,40156,"Not-foraging","Not-foraging"
6,40157,"Not-foraging","Not-foraging"
6,40158,"Not-foraging","Not-foraging"
6,40159,"Not-foraging","Not-foraging"
6,40160,"Not-foraging","Not-foraging"
6,40161,"Not-foraging","Not-foraging"
6,40162,"Not-foraging","Not-foraging"
6,40163,"Not-foraging","Not-foraging"
6,40164,"Not-foraging","Not-foraging"
6,40165,"Not-foraging","Not-foraging"
6,40166,"Not-foraging","Not-foraging"
6,40167,"Not-foraging","Not-foraging"
6,40168,"Not-foraging","Not-foraging"
6,40169,"Not-foraging","Not-foraging"
6,40170,"Not-foraging","Not-foraging"
6,40171,"Not-foraging","Not-foraging"
6,40172,"Not-foraging","Not-foraging"
6,40173,"Not-foraging","Not-foraging"
6,40174,"Not-foraging","Not-foraging"
6,40175,"Not-foraging","Not-foraging"
6,40176,"Not-foraging","Not-foraging"
6,40177,"Not-foraging","Not-foraging"
6,40178,"Foraging","Not-foraging"
6,40179,"Foraging","Not-foraging"
6,40180,"Foraging","Not-foraging"
6,40181,"Foraging","Not-foraging"
6,40182,"Foraging","Not-foraging"
6,40183,"Foraging","Not-foraging"
6,40184,"Foraging","Not-foraging"
6,40185,"Foraging","Foraging"
6,40186,"Foraging","Foraging"
6,40187,"Foraging","Foraging"
6,40188,"Foraging","Foraging"
6,40189,"Foraging","Foraging"
6,40190,"Foraging","Foraging"
6,40191,"Foraging","Foraging"
6,40192,"Foraging","Foraging"
6,40193,"Foraging","Foraging"
6,40194,"Foraging","Foraging"
6,40195,"Foraging","Foraging"
6,40196,"Foraging","Foraging"
6,40197,"Foraging","Foraging"
6,40198,"Foraging","Foraging"
6,40199,"Foraging","Foraging"
6,40200,"Foraging","Foraging"
6,40201,"Foraging","Foraging"
6,40202,"Foraging","Foraging"
6,40203,"Foraging","Foraging"
6,40204,"Foraging","Foraging"
6,40205,"Foraging","Foraging"
6,40206,"Foraging","Foraging"
6,40207,"Foraging","Foraging"
6,40208,"Foraging","Foraging"
6,40209,"Foraging","Foraging"
6,40210,"Foraging","Foraging"
6,40211,"Foraging","Foraging"
6,40212,"Foraging","Foraging"
6,40213,"Foraging","Foraging"
6,40214,"Foraging","Foraging"
6,40215,"Foraging","Foraging"
6,40216,"Foraging","Foraging"
6,40217,"Foraging","Foraging"
6,40218,"Foraging","Foraging"
6,40219,"Foraging","Foraging"
6,40220,"Foraging","Foraging"
6,40221,"Foraging","Foraging"
6,40222,"Foraging","Foraging"
6,40223,"Foraging","Foraging"
6,40224,"Foraging","Foraging"
6,40225,"Foraging","Foraging"
6,40226,"Foraging","Foraging"
6,40227,"Foraging","Foraging"
6,40228,"Foraging","Foraging"
6,40229,"Foraging","Foraging"
6,40230,"Foraging","Foraging"
6,40231,"Foraging","Foraging"
6,40232,"Foraging","Foraging"
6,40233,"Foraging","Foraging"
6,40234,"Foraging","Foraging"
6,40235,"Foraging","Foraging"
6,40236,"Foraging","Foraging"
6,40237,"Foraging","Foraging"
6,40238,"Foraging","Foraging"
6,40239,"Foraging","Foraging"
6,40240,"Foraging","Foraging"
6,40241,"Foraging","Foraging"
6,40242,"Foraging","Foraging"
6,40243,"Foraging","Foraging"
6,40244,"Foraging","Foraging"
6,40245,"Foraging","Foraging"
6,40246,"Foraging","Foraging"
6,40247,"Foraging","Foraging"
6,40248,"Foraging","Foraging"
6,40249,"Foraging","Foraging"
6,40250,"Foraging","Foraging"
6,40251,"Foraging","Foraging"
6,40252,"Foraging","Foraging"
6,40253,"Foraging","Foraging"
6,40254,"Foraging","Foraging"
6,40255,"Foraging","Foraging"
6,40256,"Foraging","Foraging"
6,40257,"Foraging","Foraging"
6,40258,"Foraging","Foraging"
6,40259,"Foraging","Foraging"
6,40260,"Foraging","Foraging"
6,40261,"Foraging","Foraging"
6,40262,"Foraging","Foraging"
6,40263,"Foraging","Foraging"
6,40264,"Foraging","Foraging"
6,40265,"Foraging","Foraging"
6,40266,"Foraging","Foraging"
6,40267,"Foraging","Foraging"
6,40268,"Foraging","Foraging"
6,40269,"Foraging","Foraging"
6,40270,"Foraging","Foraging"
6,40271,"Foraging","Foraging"
6,40272,"Foraging","Foraging"
6,40273,"Foraging","Foraging"
6,40274,"Foraging","Foraging"
6,40275,"Not-foraging","Foraging"
6,40276,"Not-foraging","Foraging"
6,40277,"Not-foraging","Foraging"
6,40278,"Not-foraging","Foraging"
6,40279,"Not-foraging","Foraging"
6,40280,"Not-foraging","Foraging"
6,40281,"Not-foraging","Not-foraging"
6,40282,"Not-foraging","Not-foraging"
6,40283,"Not-foraging","Not-foraging"
6,40284,"Not-foraging","Not-foraging"
6,40285,"Not-foraging","Not-foraging"
6,40286,"Not-foraging","Not-foraging"
6,40287,"Not-foraging","Not-foraging"
6,40288,"Not-foraging","Not-foraging"
6,40289,"Not-foraging","Not-foraging"
6,40290,"Not-foraging","Not-foraging"
6,40291,"Not-foraging","Not-foraging"
6,40292,"Not-foraging","Not-foraging"
6,40293,"Not-foraging","Not-foraging"
6,40294,"Not-foraging","Not-foraging"
6,40295,"Not-foraging","Not-foraging"
6,40296,"Not-foraging","Not-foraging"
6,40297,"Not-foraging","Not-foraging"
6,40298,"Not-foraging","Not-foraging"
6,40299,"Not-foraging","Not-foraging"
6,40300,"Not-foraging","Not-foraging"
6,40301,"Not-foraging","Not-foraging"
6,40302,"Not-foraging","Not-foraging"
6,40303,"Not-foraging","Not-foraging"
6,40304,"Not-foraging","Not-foraging"
6,40305,"Not-foraging","Not-foraging"
6,40306,"Not-foraging","Not-foraging"
6,40307,"Not-foraging","Not-foraging"
6,40308,"Not-foraging","Not-foraging"
6,40309,"Not-foraging","Not-foraging"
6,40310,"Not-foraging","Not-foraging"
6,40311,"Not-foraging","Not-foraging"
6,40312,"Not-foraging","Not-foraging"
6,40313,"Not-foraging","Not-foraging"
6,40314,"Not-foraging","Not-foraging"
6,40315,"Not-foraging","Not-foraging"
6,40316,"Not-foraging","Not-foraging"
