"ID","SPECIES","BSTTSECS","observedState","decodedState"
14,"Sandwich",37902,"Not-foraging","Not-foraging"
14,"Sandwich",37903,"Not-foraging","Not-foraging"
14,"Sandwich",37904,"Not-foraging","Not-foraging"
14,"Sandwich",37905,"Not-foraging","Not-foraging"
14,"Sandwich",37906,"Not-foraging","Not-foraging"
14,"Sandwich",37907,"Not-foraging","Foraging"
14,"Sandwich",37908,"Not-foraging","Foraging"
14,"Sandwich",37909,"Not-foraging","Foraging"
14,"Sandwich",37910,"Not-foraging","Foraging"
14,"Sandwich",37911,"Not-foraging","Foraging"
14,"Sandwich",37912,"Not-foraging","Foraging"
14,"Sandwich",37913,"Not-foraging","Foraging"
14,"Sandwich",37914,"Not-foraging","Foraging"
14,"Sandwich",37915,"Not-foraging","Foraging"
14,"Sandwich",37916,"Not-foraging","Foraging"
14,"Sandwich",37917,"Not-foraging","Foraging"
14,"Sandwich",37918,"Not-foraging","Foraging"
14,"Sandwich",37919,"Not-foraging","Foraging"
14,"Sandwich",37920,"Not-foraging","Not-foraging"
14,"Sandwich",37921,"Not-foraging","Not-foraging"
14,"Sandwich",37922,"Not-foraging","Not-foraging"
14,"Sandwich",37923,"Not-foraging","Not-foraging"
14,"Sandwich",37924,"Not-foraging","Not-foraging"
14,"Sandwich",37925,"Not-foraging","Not-foraging"
14,"Sandwich",37926,"Not-foraging","Not-foraging"
14,"Sandwich",37927,"Not-foraging","Not-foraging"
14,"Sandwich",37928,"Not-foraging","Not-foraging"
14,"Sandwich",37929,"Not-foraging","Not-foraging"
14,"Sandwich",37930,"Foraging","Not-foraging"
14,"Sandwich",37931,"Foraging","Foraging"
14,"Sandwich",37932,"Foraging","Foraging"
14,"Sandwich",37933,"Foraging","Foraging"
14,"Sandwich",37934,"Foraging","Foraging"
14,"Sandwich",37935,"Foraging","Foraging"
14,"Sandwich",37936,"Foraging","Foraging"
14,"Sandwich",37937,"Foraging","Foraging"
14,"Sandwich",37938,"Foraging","Foraging"
14,"Sandwich",37939,"Foraging","Foraging"
14,"Sandwich",37940,"Foraging","Foraging"
14,"Sandwich",37941,"Foraging","Foraging"
14,"Sandwich",37942,"Foraging","Foraging"
14,"Sandwich",37943,"Foraging","Foraging"
14,"Sandwich",37944,"Foraging","Foraging"
14,"Sandwich",37945,"Foraging","Foraging"
14,"Sandwich",37946,"Foraging","Foraging"
14,"Sandwich",37947,"Foraging","Foraging"
14,"Sandwich",37948,"Foraging","Foraging"
14,"Sandwich",37949,"Foraging","Foraging"
14,"Sandwich",37950,"Foraging","Foraging"
14,"Sandwich",37951,"Foraging","Foraging"
14,"Sandwich",37952,"Foraging","Foraging"
14,"Sandwich",37953,"Foraging","Foraging"
14,"Sandwich",37954,"Foraging","Foraging"
14,"Sandwich",37955,"Foraging","Foraging"
14,"Sandwich",37956,"Foraging","Foraging"
14,"Sandwich",37957,"Foraging","Foraging"
14,"Sandwich",37958,"Foraging","Foraging"
14,"Sandwich",37959,"Foraging","Foraging"
14,"Sandwich",37960,"Foraging","Foraging"
14,"Sandwich",37961,"Foraging","Foraging"
14,"Sandwich",37962,"Foraging","Foraging"
14,"Sandwich",37963,"Foraging","Foraging"
14,"Sandwich",37964,"Foraging","Foraging"
14,"Sandwich",37965,"Foraging","Foraging"
14,"Sandwich",37966,"Foraging","Foraging"
14,"Sandwich",37967,"Foraging","Not-foraging"
14,"Sandwich",37968,"Foraging","Not-foraging"
14,"Sandwich",37969,"Not-foraging","Not-foraging"
14,"Sandwich",37970,"Not-foraging","Not-foraging"
14,"Sandwich",37971,"Not-foraging","Not-foraging"
14,"Sandwich",37972,"Not-foraging","Not-foraging"
14,"Sandwich",37973,"Not-foraging","Not-foraging"
14,"Sandwich",37974,"Not-foraging","Not-foraging"
14,"Sandwich",37975,"Not-foraging","Not-foraging"
14,"Sandwich",37976,"Not-foraging","Not-foraging"
14,"Sandwich",37977,"Not-foraging","Not-foraging"
14,"Sandwich",37978,"Not-foraging","Not-foraging"
14,"Sandwich",37979,"Not-foraging","Foraging"
14,"Sandwich",37980,"Not-foraging","Not-foraging"
14,"Sandwich",37981,"Not-foraging","Not-foraging"
14,"Sandwich",37982,"Not-foraging","Not-foraging"
14,"Sandwich",37983,"Not-foraging","Not-foraging"
14,"Sandwich",37984,"Not-foraging","Not-foraging"
14,"Sandwich",37985,"Not-foraging","Not-foraging"
14,"Sandwich",37986,"Not-foraging","Not-foraging"
14,"Sandwich",37987,"Not-foraging","Not-foraging"
14,"Sandwich",37988,"Not-foraging","Not-foraging"
14,"Sandwich",37989,"Not-foraging","Not-foraging"
14,"Sandwich",37990,"Not-foraging","Not-foraging"
14,"Sandwich",37991,"Not-foraging","Not-foraging"
14,"Sandwich",37992,"Not-foraging","Not-foraging"
14,"Sandwich",37993,"Not-foraging","Not-foraging"
14,"Sandwich",37994,"Not-foraging","Not-foraging"
14,"Sandwich",37995,"Not-foraging","Not-foraging"
14,"Sandwich",37996,"Not-foraging","Not-foraging"
14,"Sandwich",37997,"Not-foraging","Foraging"
14,"Sandwich",37998,"Not-foraging","Foraging"
14,"Sandwich",37999,"Not-foraging","Foraging"
14,"Sandwich",38000,"Not-foraging","Foraging"
14,"Sandwich",38001,"Not-foraging","Foraging"
14,"Sandwich",38002,"Not-foraging","Foraging"
14,"Sandwich",38003,"Not-foraging","Foraging"
14,"Sandwich",38004,"Not-foraging","Foraging"
14,"Sandwich",38005,"Not-foraging","Foraging"
14,"Sandwich",38006,"Not-foraging","Foraging"
14,"Sandwich",38007,"Not-foraging","Foraging"
14,"Sandwich",38008,"Not-foraging","Foraging"
14,"Sandwich",38009,"Not-foraging","Foraging"
14,"Sandwich",38010,"Not-foraging","Foraging"
14,"Sandwich",38011,"Not-foraging","Foraging"
14,"Sandwich",38012,"Not-foraging","Foraging"
14,"Sandwich",38013,"Not-foraging","Foraging"
14,"Sandwich",38014,"Not-foraging","Foraging"
14,"Sandwich",38015,"Not-foraging","Foraging"
14,"Sandwich",38016,"Not-foraging","Foraging"
14,"Sandwich",38017,"Not-foraging","Foraging"
14,"Sandwich",38018,"Not-foraging","Foraging"
14,"Sandwich",38019,"Not-foraging","Foraging"
14,"Sandwich",38020,"Not-foraging","Foraging"
14,"Sandwich",38021,"Not-foraging","Foraging"
14,"Sandwich",38022,"Not-foraging","Foraging"
14,"Sandwich",38023,"Not-foraging","Foraging"
14,"Sandwich",38024,"Not-foraging","Foraging"
14,"Sandwich",38025,"Not-foraging","Foraging"
14,"Sandwich",38026,"Not-foraging","Foraging"
14,"Sandwich",38027,"Not-foraging","Foraging"
14,"Sandwich",38028,"Not-foraging","Foraging"
14,"Sandwich",38029,"Not-foraging","Foraging"
14,"Sandwich",38030,"Not-foraging","Foraging"
14,"Sandwich",38031,"Not-foraging","Foraging"
14,"Sandwich",38032,"Not-foraging","Foraging"
14,"Sandwich",38033,"Not-foraging","Foraging"
14,"Sandwich",38034,"Not-foraging","Foraging"
14,"Sandwich",38035,"Not-foraging","Foraging"
14,"Sandwich",38036,"Not-foraging","Foraging"
14,"Sandwich",38037,"Not-foraging","Foraging"
14,"Sandwich",38038,"Foraging","Foraging"
14,"Sandwich",38039,"Foraging","Foraging"
14,"Sandwich",38040,"Foraging","Foraging"
14,"Sandwich",38041,"Foraging","Foraging"
14,"Sandwich",38042,"Foraging","Foraging"
14,"Sandwich",38043,"Foraging","Foraging"
14,"Sandwich",38044,"Foraging","Foraging"
14,"Sandwich",38045,"Foraging","Foraging"
14,"Sandwich",38046,"Foraging","Foraging"
14,"Sandwich",38047,"Foraging","Foraging"
14,"Sandwich",38048,"Foraging","Foraging"
14,"Sandwich",38049,"Foraging","Foraging"
14,"Sandwich",38050,"Foraging","Foraging"
14,"Sandwich",38051,"Foraging","Foraging"
14,"Sandwich",38052,"Foraging","Foraging"
14,"Sandwich",38053,"Foraging","Foraging"
14,"Sandwich",38054,"Foraging","Foraging"
14,"Sandwich",38055,"Foraging","Foraging"
14,"Sandwich",38056,"Foraging","Foraging"
14,"Sandwich",38057,"Foraging","Foraging"
14,"Sandwich",38058,"Foraging","Foraging"
14,"Sandwich",38059,"Foraging","Foraging"
14,"Sandwich",38060,"Foraging","Foraging"
14,"Sandwich",38061,"Foraging","Foraging"
14,"Sandwich",38062,"Foraging","Foraging"
14,"Sandwich",38063,"Foraging","Foraging"
14,"Sandwich",38064,"Foraging","Foraging"
14,"Sandwich",38065,"Foraging","Foraging"
14,"Sandwich",38066,"Foraging","Foraging"
14,"Sandwich",38067,"Foraging","Foraging"
14,"Sandwich",38068,"Foraging","Foraging"
14,"Sandwich",38069,"Foraging","Foraging"
14,"Sandwich",38070,"Foraging","Foraging"
14,"Sandwich",38071,"Foraging","Foraging"
14,"Sandwich",38072,"Foraging","Foraging"
14,"Sandwich",38073,"Foraging","Foraging"
14,"Sandwich",38074,"Foraging","Foraging"
14,"Sandwich",38075,"Foraging","Foraging"
14,"Sandwich",38076,"Foraging","Foraging"
14,"Sandwich",38077,"Foraging","Foraging"
14,"Sandwich",38078,"Foraging","Foraging"
14,"Sandwich",38079,"Foraging","Foraging"
14,"Sandwich",38080,"Foraging","Foraging"
14,"Sandwich",38081,"Foraging","Foraging"
14,"Sandwich",38082,"Foraging","Foraging"
14,"Sandwich",38083,"Foraging","Foraging"
14,"Sandwich",38084,"Foraging","Foraging"
14,"Sandwich",38085,"Foraging","Foraging"
14,"Sandwich",38086,"Foraging","Foraging"
14,"Sandwich",38087,"Foraging","Foraging"
14,"Sandwich",38088,"Foraging","Foraging"
14,"Sandwich",38089,"Foraging","Foraging"
14,"Sandwich",38090,"Foraging","Foraging"
14,"Sandwich",38091,"Foraging","Foraging"
14,"Sandwich",38092,"Foraging","Foraging"
14,"Sandwich",38093,"Foraging","Foraging"
14,"Sandwich",38094,"Foraging","Foraging"
14,"Sandwich",38095,"Foraging","Foraging"
14,"Sandwich",38096,"Foraging","Foraging"
14,"Sandwich",38097,"Foraging","Foraging"
14,"Sandwich",38098,"Foraging","Foraging"
14,"Sandwich",38099,"Foraging","Foraging"
14,"Sandwich",38100,"Foraging","Foraging"
14,"Sandwich",38101,"Foraging","Foraging"
14,"Sandwich",38102,"Foraging","Foraging"
14,"Sandwich",38103,"Foraging","Foraging"
14,"Sandwich",38104,"Foraging","Foraging"
14,"Sandwich",38105,"Foraging","Foraging"
14,"Sandwich",38106,"Foraging","Foraging"
14,"Sandwich",38107,"Foraging","Foraging"
14,"Sandwich",38108,"Foraging","Foraging"
14,"Sandwich",38109,"Not-foraging","Foraging"
14,"Sandwich",38110,"Not-foraging","Foraging"
14,"Sandwich",38111,"Not-foraging","Foraging"
14,"Sandwich",38112,"Not-foraging","Not-foraging"
14,"Sandwich",38113,"Not-foraging","Not-foraging"
14,"Sandwich",38114,"Not-foraging","Not-foraging"
14,"Sandwich",38115,"Not-foraging","Not-foraging"
14,"Sandwich",38116,"Not-foraging","Not-foraging"
14,"Sandwich",38117,"Not-foraging","Foraging"
14,"Sandwich",38118,"Not-foraging","Not-foraging"
14,"Sandwich",38119,"Not-foraging","Not-foraging"
14,"Sandwich",38120,"Not-foraging","Not-foraging"
14,"Sandwich",38121,"Not-foraging","Not-foraging"
14,"Sandwich",38122,"Not-foraging","Not-foraging"
14,"Sandwich",38123,"Not-foraging","Not-foraging"
14,"Sandwich",38124,"Not-foraging","Not-foraging"
14,"Sandwich",38125,"Not-foraging","Not-foraging"
14,"Sandwich",38126,"Not-foraging","Not-foraging"
14,"Sandwich",38127,"Not-foraging","Not-foraging"
14,"Sandwich",38128,"Not-foraging","Not-foraging"
14,"Sandwich",38129,"Not-foraging","Not-foraging"
14,"Sandwich",38130,"Not-foraging","Not-foraging"
14,"Sandwich",38131,"Not-foraging","Not-foraging"
14,"Sandwich",38132,"Not-foraging","Not-foraging"
14,"Sandwich",38133,"Not-foraging","Not-foraging"
14,"Sandwich",38134,"Not-foraging","Not-foraging"
14,"Sandwich",38135,"Not-foraging","Foraging"
14,"Sandwich",38136,"Not-foraging","Foraging"
14,"Sandwich",38137,"Not-foraging","Foraging"
14,"Sandwich",38138,"Not-foraging","Foraging"
14,"Sandwich",38139,"Not-foraging","Foraging"
14,"Sandwich",38140,"Not-foraging","Foraging"
14,"Sandwich",38141,"Not-foraging","Foraging"
14,"Sandwich",38142,"Not-foraging","Foraging"
14,"Sandwich",38143,"Not-foraging","Foraging"
14,"Sandwich",38144,"Not-foraging","Foraging"
14,"Sandwich",38145,"Not-foraging","Foraging"
14,"Sandwich",38146,"Not-foraging","Foraging"
14,"Sandwich",38147,"Not-foraging","Foraging"
14,"Sandwich",38148,"Not-foraging","Foraging"
14,"Sandwich",38149,"Not-foraging","Foraging"
14,"Sandwich",38150,"Not-foraging","Foraging"
14,"Sandwich",38151,"Not-foraging","Foraging"
14,"Sandwich",38152,"Not-foraging","Foraging"
14,"Sandwich",38153,"Not-foraging","Foraging"
14,"Sandwich",38154,"Not-foraging","Foraging"
14,"Sandwich",38155,"Not-foraging","Foraging"
14,"Sandwich",38156,"Not-foraging","Foraging"
14,"Sandwich",38157,"Not-foraging","Foraging"
14,"Sandwich",38158,"Not-foraging","Foraging"
14,"Sandwich",38159,"Not-foraging","Foraging"
14,"Sandwich",38160,"Not-foraging","Not-foraging"
14,"Sandwich",38161,"Not-foraging","Not-foraging"
14,"Sandwich",38162,"Not-foraging","Not-foraging"
14,"Sandwich",38163,"Not-foraging","Not-foraging"
14,"Sandwich",38164,"Not-foraging","Not-foraging"
14,"Sandwich",38165,"Not-foraging","Not-foraging"
14,"Sandwich",38166,"Not-foraging","Not-foraging"
14,"Sandwich",38167,"Not-foraging","Not-foraging"
14,"Sandwich",38168,"Not-foraging","Not-foraging"
14,"Sandwich",38169,"Not-foraging","Not-foraging"
14,"Sandwich",38170,"Not-foraging","Not-foraging"
14,"Sandwich",38171,"Foraging","Foraging"
14,"Sandwich",38172,"Foraging","Foraging"
14,"Sandwich",38173,"Foraging","Foraging"
14,"Sandwich",38174,"Foraging","Foraging"
14,"Sandwich",38175,"Foraging","Foraging"
14,"Sandwich",38176,"Foraging","Foraging"
14,"Sandwich",38177,"Foraging","Foraging"
14,"Sandwich",38178,"Foraging","Foraging"
14,"Sandwich",38179,"Foraging","Foraging"
14,"Sandwich",38180,"Foraging","Foraging"
14,"Sandwich",38181,"Foraging","Foraging"
14,"Sandwich",38182,"Foraging","Foraging"
14,"Sandwich",38183,"Foraging","Foraging"
14,"Sandwich",38184,"Foraging","Foraging"
14,"Sandwich",38185,"Foraging","Foraging"
14,"Sandwich",38186,"Not-foraging","Foraging"
14,"Sandwich",38187,"Not-foraging","Foraging"
14,"Sandwich",38188,"Not-foraging","Foraging"
14,"Sandwich",38189,"Not-foraging","Foraging"
14,"Sandwich",38190,"Not-foraging","Foraging"
14,"Sandwich",38191,"Not-foraging","Foraging"
14,"Sandwich",38192,"Not-foraging","Foraging"
14,"Sandwich",38193,"Not-foraging","Foraging"
14,"Sandwich",38194,"Not-foraging","Foraging"
14,"Sandwich",38195,"Not-foraging","Foraging"
14,"Sandwich",38196,"Not-foraging","Foraging"
14,"Sandwich",38197,"Not-foraging","Foraging"
14,"Sandwich",38198,"Not-foraging","Foraging"
14,"Sandwich",38199,"Not-foraging","Foraging"
14,"Sandwich",38200,"Not-foraging","Foraging"
14,"Sandwich",38201,"Not-foraging","Foraging"
14,"Sandwich",38202,"Not-foraging","Foraging"
14,"Sandwich",38203,"Not-foraging","Foraging"
14,"Sandwich",38204,"Not-foraging","Foraging"
14,"Sandwich",38205,"Not-foraging","Foraging"
14,"Sandwich",38206,"Not-foraging","Foraging"
14,"Sandwich",38207,"Not-foraging","Foraging"
14,"Sandwich",38208,"Not-foraging","Foraging"
14,"Sandwich",38209,"Not-foraging","Foraging"
14,"Sandwich",38210,"Not-foraging","Foraging"
14,"Sandwich",38211,"Not-foraging","Foraging"
14,"Sandwich",38212,"Not-foraging","Foraging"
14,"Sandwich",38213,"Not-foraging","Foraging"
14,"Sandwich",38214,"Not-foraging","Foraging"
14,"Sandwich",38215,"Not-foraging","Foraging"
14,"Sandwich",38216,"Not-foraging","Foraging"
14,"Sandwich",38217,"Not-foraging","Foraging"
14,"Sandwich",38218,"Not-foraging","Foraging"
14,"Sandwich",38219,"Not-foraging","Foraging"
14,"Sandwich",38220,"Not-foraging","Not-foraging"
14,"Sandwich",38221,"Not-foraging","Not-foraging"
14,"Sandwich",38222,"Not-foraging","Not-foraging"
14,"Sandwich",38223,"Not-foraging","Not-foraging"
14,"Sandwich",38224,"Not-foraging","Not-foraging"
14,"Sandwich",38225,"Not-foraging","Foraging"
14,"Sandwich",38226,"Not-foraging","Not-foraging"
14,"Sandwich",38227,"Not-foraging","Not-foraging"
14,"Sandwich",38228,"Not-foraging","Not-foraging"
14,"Sandwich",38229,"Not-foraging","Not-foraging"
14,"Sandwich",38230,"Foraging","Not-foraging"
14,"Sandwich",38231,"Foraging","Foraging"
14,"Sandwich",38232,"Foraging","Foraging"
14,"Sandwich",38233,"Foraging","Foraging"
14,"Sandwich",38234,"Foraging","Foraging"
14,"Sandwich",38235,"Foraging","Foraging"
14,"Sandwich",38236,"Foraging","Foraging"
14,"Sandwich",38237,"Foraging","Foraging"
14,"Sandwich",38238,"Foraging","Foraging"
14,"Sandwich",38239,"Foraging","Foraging"
14,"Sandwich",38240,"Foraging","Foraging"
14,"Sandwich",38241,"Foraging","Foraging"
14,"Sandwich",38242,"Foraging","Foraging"
14,"Sandwich",38243,"Foraging","Foraging"
14,"Sandwich",38244,"Foraging","Foraging"
14,"Sandwich",38245,"Foraging","Foraging"
14,"Sandwich",38246,"Foraging","Foraging"
14,"Sandwich",38247,"Foraging","Foraging"
14,"Sandwich",38248,"Foraging","Foraging"
14,"Sandwich",38249,"Foraging","Foraging"
14,"Sandwich",38250,"Not-foraging","Not-foraging"
14,"Sandwich",38251,"Not-foraging","Not-foraging"
14,"Sandwich",38252,"Not-foraging","Not-foraging"
14,"Sandwich",38253,"Not-foraging","Not-foraging"
14,"Sandwich",38254,"Not-foraging","Not-foraging"
14,"Sandwich",38255,"Not-foraging","Not-foraging"
14,"Sandwich",38256,"Not-foraging","Not-foraging"
14,"Sandwich",38257,"Not-foraging","Not-foraging"
14,"Sandwich",38258,"Not-foraging","Not-foraging"
14,"Sandwich",38259,"Not-foraging","Not-foraging"
14,"Sandwich",38260,"Not-foraging","Not-foraging"
14,"Sandwich",38261,"Not-foraging","Not-foraging"
14,"Sandwich",38262,"Not-foraging","Not-foraging"
14,"Sandwich",38263,"Not-foraging","Not-foraging"
14,"Sandwich",38264,"Not-foraging","Not-foraging"
14,"Sandwich",38265,"Not-foraging","Foraging"
14,"Sandwich",38266,"Not-foraging","Foraging"
14,"Sandwich",38267,"Not-foraging","Foraging"
14,"Sandwich",38268,"Not-foraging","Foraging"
14,"Sandwich",38269,"Not-foraging","Foraging"
14,"Sandwich",38270,"Not-foraging","Foraging"
14,"Sandwich",38271,"Not-foraging","Foraging"
14,"Sandwich",38272,"Not-foraging","Foraging"
14,"Sandwich",38273,"Not-foraging","Foraging"
14,"Sandwich",38274,"Not-foraging","Foraging"
14,"Sandwich",38275,"Not-foraging","Foraging"
14,"Sandwich",38276,"Not-foraging","Foraging"
14,"Sandwich",38277,"Not-foraging","Foraging"
14,"Sandwich",38278,"Not-foraging","Foraging"
14,"Sandwich",38279,"Not-foraging","Foraging"
14,"Sandwich",38280,"Not-foraging","Foraging"
14,"Sandwich",38281,"Not-foraging","Foraging"
14,"Sandwich",38282,"Not-foraging","Foraging"
14,"Sandwich",38283,"Not-foraging","Foraging"
14,"Sandwich",38284,"Not-foraging","Foraging"
14,"Sandwich",38285,"Not-foraging","Not-foraging"
14,"Sandwich",38286,"Not-foraging","Not-foraging"
14,"Sandwich",38287,"Not-foraging","Not-foraging"
14,"Sandwich",38288,"Not-foraging","Not-foraging"
14,"Sandwich",38289,"Not-foraging","Not-foraging"
14,"Sandwich",38290,"Not-foraging","Not-foraging"
14,"Sandwich",38291,"Not-foraging","Not-foraging"
14,"Sandwich",38292,"Not-foraging","Not-foraging"
14,"Sandwich",38293,"Not-foraging","Not-foraging"
14,"Sandwich",38294,"Not-foraging","Not-foraging"
14,"Sandwich",38295,"Not-foraging","Not-foraging"
14,"Sandwich",38296,"Not-foraging","Not-foraging"
14,"Sandwich",38297,"Not-foraging","Not-foraging"
14,"Sandwich",38298,"Not-foraging","Not-foraging"
14,"Sandwich",38299,"Not-foraging","Not-foraging"
14,"Sandwich",38300,"Not-foraging","Not-foraging"
14,"Sandwich",38301,"Not-foraging","Not-foraging"
14,"Sandwich",38302,"Not-foraging","Not-foraging"
14,"Sandwich",38303,"Not-foraging","Foraging"
14,"Sandwich",38304,"Not-foraging","Not-foraging"
14,"Sandwich",38305,"Not-foraging","Not-foraging"
14,"Sandwich",38306,"Not-foraging","Not-foraging"
14,"Sandwich",38307,"Not-foraging","Not-foraging"
14,"Sandwich",38308,"Not-foraging","Not-foraging"
14,"Sandwich",38309,"Foraging","Foraging"
14,"Sandwich",38310,"Foraging","Foraging"
14,"Sandwich",38311,"Not-foraging","Foraging"
14,"Sandwich",38312,"Not-foraging","Foraging"
14,"Sandwich",38313,"Not-foraging","Foraging"
14,"Sandwich",38314,"Not-foraging","Foraging"
14,"Sandwich",38315,"Not-foraging","Foraging"
14,"Sandwich",38316,"Not-foraging","Foraging"
14,"Sandwich",38317,"Not-foraging","Foraging"
14,"Sandwich",38318,"Not-foraging","Foraging"
14,"Sandwich",38319,"Not-foraging","Foraging"
14,"Sandwich",38320,"Not-foraging","Foraging"
14,"Sandwich",38321,"Not-foraging","Foraging"
14,"Sandwich",38322,"Not-foraging","Foraging"
14,"Sandwich",38323,"Not-foraging","Foraging"
14,"Sandwich",38324,"Not-foraging","Foraging"
14,"Sandwich",38325,"Not-foraging","Foraging"
14,"Sandwich",38326,"Not-foraging","Foraging"
14,"Sandwich",38327,"Not-foraging","Not-foraging"
14,"Sandwich",38328,"Not-foraging","Not-foraging"
14,"Sandwich",38329,"Not-foraging","Not-foraging"
14,"Sandwich",38330,"Not-foraging","Not-foraging"
14,"Sandwich",38331,"Not-foraging","Not-foraging"
14,"Sandwich",38332,"Not-foraging","Not-foraging"
14,"Sandwich",38333,"Not-foraging","Not-foraging"
14,"Sandwich",38334,"Not-foraging","Not-foraging"
14,"Sandwich",38335,"Not-foraging","Not-foraging"
14,"Sandwich",38336,"Not-foraging","Not-foraging"
14,"Sandwich",38337,"Not-foraging","Not-foraging"
14,"Sandwich",38338,"Not-foraging","Not-foraging"
14,"Sandwich",38339,"Not-foraging","Not-foraging"
14,"Sandwich",38340,"Not-foraging","Not-foraging"
14,"Sandwich",38341,"Not-foraging","Not-foraging"
14,"Sandwich",38342,"Not-foraging","Not-foraging"
14,"Sandwich",38343,"Not-foraging","Not-foraging"
14,"Sandwich",38344,"Not-foraging","Not-foraging"
14,"Sandwich",38345,"Not-foraging","Not-foraging"
14,"Sandwich",38346,"Not-foraging","Not-foraging"
14,"Sandwich",38347,"Not-foraging","Not-foraging"
14,"Sandwich",38348,"Not-foraging","Not-foraging"
14,"Sandwich",38349,"Not-foraging","Not-foraging"
14,"Sandwich",38350,"Not-foraging","Not-foraging"
14,"Sandwich",38351,"Not-foraging","Not-foraging"
14,"Sandwich",38352,"Not-foraging","Not-foraging"
14,"Sandwich",38353,"Not-foraging","Not-foraging"
14,"Sandwich",38354,"Not-foraging","Not-foraging"
14,"Sandwich",38355,"Not-foraging","Not-foraging"
14,"Sandwich",38356,"Not-foraging","Not-foraging"
14,"Sandwich",38357,"Not-foraging","Not-foraging"
14,"Sandwich",38358,"Not-foraging","Not-foraging"
14,"Sandwich",38359,"Not-foraging","Not-foraging"
14,"Sandwich",38360,"Not-foraging","Not-foraging"
14,"Sandwich",38361,"Not-foraging","Not-foraging"
14,"Sandwich",38362,"Not-foraging","Not-foraging"
14,"Sandwich",38363,"Not-foraging","Foraging"
14,"Sandwich",38364,"Not-foraging","Foraging"
14,"Sandwich",38365,"Not-foraging","Foraging"
14,"Sandwich",38366,"Not-foraging","Foraging"
14,"Sandwich",38367,"Not-foraging","Foraging"
14,"Sandwich",38368,"Not-foraging","Foraging"
14,"Sandwich",38369,"Not-foraging","Foraging"
14,"Sandwich",38370,"Not-foraging","Foraging"
14,"Sandwich",38371,"Not-foraging","Foraging"
14,"Sandwich",38372,"Not-foraging","Foraging"
14,"Sandwich",38373,"Not-foraging","Foraging"
14,"Sandwich",38374,"Not-foraging","Foraging"
14,"Sandwich",38375,"Not-foraging","Foraging"
14,"Sandwich",38376,"Not-foraging","Foraging"
14,"Sandwich",38377,"Not-foraging","Foraging"
14,"Sandwich",38378,"Not-foraging","Foraging"
14,"Sandwich",38379,"Not-foraging","Foraging"
14,"Sandwich",38380,"Not-foraging","Foraging"
14,"Sandwich",38381,"Not-foraging","Foraging"
14,"Sandwich",38382,"Not-foraging","Foraging"
14,"Sandwich",38383,"Not-foraging","Foraging"
14,"Sandwich",38384,"Not-foraging","Foraging"
14,"Sandwich",38385,"Not-foraging","Foraging"
14,"Sandwich",38386,"Foraging","Foraging"
14,"Sandwich",38387,"Foraging","Foraging"
14,"Sandwich",38388,"Foraging","Foraging"
14,"Sandwich",38389,"Foraging","Foraging"
14,"Sandwich",38390,"Foraging","Foraging"
14,"Sandwich",38391,"Foraging","Foraging"
14,"Sandwich",38392,"Foraging","Foraging"
14,"Sandwich",38393,"Foraging","Foraging"
14,"Sandwich",38394,"Foraging","Foraging"
14,"Sandwich",38395,"Foraging","Foraging"
14,"Sandwich",38396,"Foraging","Foraging"
14,"Sandwich",38397,"Foraging","Foraging"
14,"Sandwich",38398,"Foraging","Foraging"
14,"Sandwich",38399,"Foraging","Foraging"
14,"Sandwich",38400,"Foraging","Foraging"
14,"Sandwich",38401,"Foraging","Foraging"
14,"Sandwich",38402,"Foraging","Foraging"
14,"Sandwich",38403,"Foraging","Foraging"
14,"Sandwich",38404,"Foraging","Foraging"
14,"Sandwich",38405,"Foraging","Foraging"
14,"Sandwich",38406,"Foraging","Foraging"
14,"Sandwich",38407,"Foraging","Foraging"
14,"Sandwich",38408,"Foraging","Foraging"
14,"Sandwich",38409,"Foraging","Foraging"
14,"Sandwich",38410,"Foraging","Foraging"
14,"Sandwich",38411,"Foraging","Foraging"
14,"Sandwich",38412,"Foraging","Foraging"
14,"Sandwich",38413,"Foraging","Foraging"
14,"Sandwich",38414,"Foraging","Foraging"
14,"Sandwich",38415,"Foraging","Foraging"
14,"Sandwich",38416,"Foraging","Foraging"
14,"Sandwich",38417,"Foraging","Foraging"
14,"Sandwich",38418,"Foraging","Foraging"
14,"Sandwich",38419,"Foraging","Foraging"
14,"Sandwich",38420,"Foraging","Foraging"
14,"Sandwich",38421,"Foraging","Foraging"
14,"Sandwich",38422,"Foraging","Foraging"
14,"Sandwich",38423,"Foraging","Foraging"
14,"Sandwich",38424,"Foraging","Foraging"
14,"Sandwich",38425,"Foraging","Foraging"
14,"Sandwich",38426,"Foraging","Foraging"
14,"Sandwich",38427,"Foraging","Foraging"
14,"Sandwich",38428,"Foraging","Foraging"
14,"Sandwich",38429,"Foraging","Foraging"
14,"Sandwich",38430,"Foraging","Foraging"
14,"Sandwich",38431,"Foraging","Foraging"
14,"Sandwich",38432,"Foraging","Foraging"
14,"Sandwich",38433,"Foraging","Foraging"
14,"Sandwich",38434,"Foraging","Foraging"
14,"Sandwich",38435,"Foraging","Foraging"
14,"Sandwich",38436,"Foraging","Foraging"
14,"Sandwich",38437,"Foraging","Foraging"
14,"Sandwich",38438,"Foraging","Foraging"
14,"Sandwich",38439,"Foraging","Foraging"
14,"Sandwich",38440,"Foraging","Foraging"
14,"Sandwich",38441,"Foraging","Foraging"
