"ID","SPECIES","TSECS_GMT","observedState","decodedState"
125,"C",43734,"Not-foraging","Not-foraging"
125,"C",43735,"Not-foraging","Not-foraging"
125,"C",43736,"Not-foraging","Not-foraging"
125,"C",43737,"Foraging","Not-foraging"
125,"C",43738,"Foraging","Not-foraging"
125,"C",43739,"Foraging","Not-foraging"
125,"C",43740,"Foraging","Not-foraging"
125,"C",43741,"Foraging","Not-foraging"
125,"C",43742,"Foraging","Not-foraging"
125,"C",43743,"Foraging","Not-foraging"
125,"C",43744,"Foraging","Foraging"
125,"C",43745,"Foraging","Foraging"
125,"C",43746,"Foraging","Foraging"
125,"C",43747,"Foraging","Foraging"
125,"C",43748,"Foraging","Foraging"
125,"C",43749,"Foraging","Foraging"
125,"C",43750,"Foraging","Foraging"
125,"C",43751,"Foraging","Foraging"
125,"C",43752,"Foraging","Foraging"
125,"C",43753,"Foraging","Foraging"
125,"C",43754,"Foraging","Foraging"
125,"C",43755,"Foraging","Foraging"
125,"C",43756,"Foraging","Foraging"
125,"C",43757,"Foraging","Foraging"
125,"C",43758,"Foraging","Foraging"
125,"C",43759,"Foraging","Foraging"
125,"C",43760,"Foraging","Foraging"
125,"C",43761,"Foraging","Foraging"
125,"C",43762,"Foraging","Foraging"
125,"C",43763,"Foraging","Foraging"
125,"C",43764,"Foraging","Foraging"
125,"C",43765,"Foraging","Foraging"
125,"C",43766,"Foraging","Foraging"
125,"C",43767,"Foraging","Foraging"
125,"C",43768,"Foraging","Foraging"
125,"C",43769,"Foraging","Foraging"
125,"C",43770,"Foraging","Foraging"
125,"C",43771,"Foraging","Foraging"
125,"C",43772,"Foraging","Foraging"
125,"C",43773,"Foraging","Foraging"
125,"C",43774,"Foraging","Foraging"
125,"C",43775,"Foraging","Foraging"
125,"C",43776,"Foraging","Foraging"
125,"C",43777,"Foraging","Foraging"
125,"C",43778,"Foraging","Foraging"
125,"C",43779,"Not-foraging","Foraging"
125,"C",43780,"Not-foraging","Foraging"
125,"C",43781,"Not-foraging","Foraging"
125,"C",43782,"Not-foraging","Foraging"
125,"C",43783,"Not-foraging","Foraging"
125,"C",43784,"Not-foraging","Not-foraging"
125,"C",43785,"Not-foraging","Not-foraging"
125,"C",43786,"Not-foraging","Not-foraging"
125,"C",43787,"Not-foraging","Not-foraging"
125,"C",43788,"Not-foraging","Not-foraging"
125,"C",43789,"Not-foraging","Not-foraging"
125,"C",43790,"Not-foraging","Not-foraging"
125,"C",43791,"Not-foraging","Not-foraging"
125,"C",43792,"Not-foraging","Not-foraging"
125,"C",43793,"Not-foraging","Not-foraging"
125,"C",43794,"Not-foraging","Not-foraging"
125,"C",43795,"Not-foraging","Not-foraging"
125,"C",43796,"Not-foraging","Not-foraging"
125,"C",43797,"Not-foraging","Not-foraging"
125,"C",43798,"Not-foraging","Not-foraging"
125,"C",43799,"Not-foraging","Not-foraging"
125,"C",43800,"Not-foraging","Not-foraging"
125,"C",43801,"Not-foraging","Not-foraging"
125,"C",43802,"Not-foraging","Not-foraging"
125,"C",43803,"Not-foraging","Not-foraging"
125,"C",43804,"Not-foraging","Not-foraging"
125,"C",43805,"Not-foraging","Not-foraging"
125,"C",43806,"Not-foraging","Not-foraging"
125,"C",43807,"Not-foraging","Not-foraging"
125,"C",43808,"Not-foraging","Not-foraging"
125,"C",43809,"Not-foraging","Not-foraging"
125,"C",43810,"Not-foraging","Not-foraging"
125,"C",43811,"Not-foraging","Not-foraging"
125,"C",43812,"Not-foraging","Not-foraging"
125,"C",43813,"Not-foraging","Not-foraging"
125,"C",43814,"Not-foraging","Not-foraging"
125,"C",43815,"Not-foraging","Not-foraging"
125,"C",43816,"Not-foraging","Not-foraging"
125,"C",43817,"Not-foraging","Not-foraging"
125,"C",43818,"Not-foraging","Not-foraging"
125,"C",43819,"Not-foraging","Not-foraging"
125,"C",43820,"Not-foraging","Not-foraging"
125,"C",43821,"Not-foraging","Not-foraging"
125,"C",43822,"Not-foraging","Not-foraging"
125,"C",43823,"Not-foraging","Not-foraging"
125,"C",43824,"Not-foraging","Not-foraging"
125,"C",43825,"Not-foraging","Not-foraging"
125,"C",43826,"Not-foraging","Not-foraging"
125,"C",43827,"Not-foraging","Not-foraging"
125,"C",43828,"Not-foraging","Not-foraging"
125,"C",43829,"Not-foraging","Not-foraging"
125,"C",43830,"Not-foraging","Not-foraging"
125,"C",43831,"Not-foraging","Not-foraging"
125,"C",43832,"Not-foraging","Not-foraging"
125,"C",43833,"Not-foraging","Not-foraging"
125,"C",43834,"Not-foraging","Not-foraging"
125,"C",43835,"Not-foraging","Not-foraging"
125,"C",43836,"Not-foraging","Not-foraging"
125,"C",43837,"Not-foraging","Not-foraging"
125,"C",43838,"Not-foraging","Not-foraging"
125,"C",43839,"Not-foraging","Not-foraging"
125,"C",43840,"Not-foraging","Not-foraging"
125,"C",43841,"Not-foraging","Not-foraging"
125,"C",43842,"Not-foraging","Not-foraging"
125,"C",43843,"Not-foraging","Not-foraging"
125,"C",43844,"Not-foraging","Not-foraging"
125,"C",43845,"Not-foraging","Not-foraging"
125,"C",43846,"Not-foraging","Not-foraging"
125,"C",43847,"Not-foraging","Not-foraging"
125,"C",43848,"Not-foraging","Not-foraging"
125,"C",43849,"Not-foraging","Not-foraging"
136,"C",32155,"Not-foraging","Foraging"
136,"C",32156,"Not-foraging","Foraging"
136,"C",32157,"Not-foraging","Foraging"
136,"C",32158,"Not-foraging","Foraging"
136,"C",32159,"Not-foraging","Foraging"
136,"C",32160,"Not-foraging","Foraging"
136,"C",32161,"Not-foraging","Foraging"
136,"C",32162,"Not-foraging","Foraging"
136,"C",32163,"Not-foraging","Foraging"
136,"C",32164,"Not-foraging","Foraging"
136,"C",32165,"Not-foraging","Foraging"
136,"C",32166,"Not-foraging","Foraging"
136,"C",32167,"Not-foraging","Foraging"
136,"C",32168,"Not-foraging","Foraging"
136,"C",32169,"Not-foraging","Foraging"
136,"C",32170,"Not-foraging","Foraging"
136,"C",32171,"Not-foraging","Foraging"
136,"C",32172,"Not-foraging","Foraging"
136,"C",32173,"Not-foraging","Foraging"
136,"C",32174,"Not-foraging","Foraging"
136,"C",32175,"Not-foraging","Foraging"
136,"C",32176,"Not-foraging","Foraging"
136,"C",32177,"Not-foraging","Not-foraging"
136,"C",32178,"Not-foraging","Not-foraging"
136,"C",32179,"Not-foraging","Not-foraging"
136,"C",32180,"Not-foraging","Not-foraging"
136,"C",32181,"Not-foraging","Not-foraging"
136,"C",32182,"Not-foraging","Not-foraging"
136,"C",32183,"Not-foraging","Not-foraging"
136,"C",32184,"Not-foraging","Foraging"
136,"C",32185,"Not-foraging","Foraging"
136,"C",32186,"Not-foraging","Foraging"
136,"C",32187,"Not-foraging","Foraging"
136,"C",32188,"Not-foraging","Foraging"
136,"C",32189,"Not-foraging","Foraging"
136,"C",32190,"Not-foraging","Foraging"
136,"C",32191,"Not-foraging","Foraging"
136,"C",32192,"Not-foraging","Foraging"
136,"C",32193,"Not-foraging","Foraging"
136,"C",32194,"Not-foraging","Foraging"
136,"C",32195,"Not-foraging","Foraging"
136,"C",32196,"Not-foraging","Foraging"
136,"C",32197,"Not-foraging","Foraging"
136,"C",32198,"Not-foraging","Foraging"
136,"C",32199,"Not-foraging","Foraging"
136,"C",32200,"Not-foraging","Foraging"
136,"C",32201,"Not-foraging","Foraging"
136,"C",32202,"Not-foraging","Foraging"
136,"C",32203,"Not-foraging","Foraging"
136,"C",32204,"Not-foraging","Foraging"
136,"C",32205,"Not-foraging","Foraging"
136,"C",32206,"Not-foraging","Foraging"
136,"C",32207,"Not-foraging","Foraging"
136,"C",32208,"Not-foraging","Foraging"
136,"C",32209,"Not-foraging","Foraging"
136,"C",32210,"Not-foraging","Foraging"
136,"C",32211,"Not-foraging","Foraging"
136,"C",32212,"Not-foraging","Foraging"
136,"C",32213,"Not-foraging","Foraging"
136,"C",32214,"Not-foraging","Foraging"
136,"C",32215,"Not-foraging","Foraging"
136,"C",32216,"Not-foraging","Foraging"
136,"C",32217,"Not-foraging","Foraging"
136,"C",32218,"Not-foraging","Foraging"
136,"C",32219,"Not-foraging","Foraging"
136,"C",32220,"Not-foraging","Foraging"
136,"C",32221,"Not-foraging","Not-foraging"
136,"C",32222,"Not-foraging","Not-foraging"
136,"C",32223,"Not-foraging","Not-foraging"
136,"C",32224,"Not-foraging","Not-foraging"
136,"C",32225,"Not-foraging","Not-foraging"
136,"C",32226,"Not-foraging","Not-foraging"
136,"C",32227,"Not-foraging","Not-foraging"
136,"C",32228,"Not-foraging","Not-foraging"
136,"C",32229,"Not-foraging","Not-foraging"
136,"C",32230,"Not-foraging","Not-foraging"
136,"C",32231,"Not-foraging","Not-foraging"
136,"C",32232,"Not-foraging","Not-foraging"
136,"C",32233,"Not-foraging","Not-foraging"
136,"C",32234,"Not-foraging","Not-foraging"
136,"C",32235,"Not-foraging","Not-foraging"
136,"C",32236,"Not-foraging","Not-foraging"
136,"C",32237,"Not-foraging","Not-foraging"
136,"C",32238,"Not-foraging","Not-foraging"
136,"C",32239,"Not-foraging","Not-foraging"
136,"C",32240,"Not-foraging","Not-foraging"
136,"C",32241,"Not-foraging","Not-foraging"
136,"C",32242,"Not-foraging","Not-foraging"
136,"C",32243,"Not-foraging","Not-foraging"
136,"C",32244,"Not-foraging","Not-foraging"
136,"C",32245,"Not-foraging","Not-foraging"
136,"C",32246,"Not-foraging","Not-foraging"
136,"C",32247,"Not-foraging","Not-foraging"
136,"C",32248,"Not-foraging","Not-foraging"
136,"C",32249,"Not-foraging","Not-foraging"
136,"C",32250,"Not-foraging","Not-foraging"
136,"C",32251,"Not-foraging","Not-foraging"
136,"C",32252,"Not-foraging","Not-foraging"
136,"C",32253,"Not-foraging","Not-foraging"
136,"C",32254,"Not-foraging","Not-foraging"
136,"C",32255,"Not-foraging","Not-foraging"
136,"C",32256,"Not-foraging","Not-foraging"
136,"C",32257,"Not-foraging","Not-foraging"
136,"C",32258,"Not-foraging","Not-foraging"
136,"C",32259,"Not-foraging","Not-foraging"
136,"C",32260,"Not-foraging","Not-foraging"
136,"C",32261,"Not-foraging","Not-foraging"
136,"C",32262,"Not-foraging","Not-foraging"
136,"C",32263,"Not-foraging","Not-foraging"
136,"C",32264,"Not-foraging","Not-foraging"
136,"C",32265,"Not-foraging","Not-foraging"
136,"C",32266,"Not-foraging","Not-foraging"
136,"C",32267,"Not-foraging","Not-foraging"
136,"C",32268,"Not-foraging","Not-foraging"
136,"C",32269,"Not-foraging","Not-foraging"
136,"C",32270,"Not-foraging","Not-foraging"
136,"C",32271,"Not-foraging","Not-foraging"
136,"C",32272,"Not-foraging","Not-foraging"
136,"C",32273,"Not-foraging","Not-foraging"
136,"C",32274,"Not-foraging","Not-foraging"
136,"C",32275,"Not-foraging","Not-foraging"
136,"C",32276,"Not-foraging","Not-foraging"
136,"C",32277,"Not-foraging","Not-foraging"
136,"C",32278,"Not-foraging","Not-foraging"
136,"C",32279,"Not-foraging","Not-foraging"
136,"C",32280,"Not-foraging","Not-foraging"
136,"C",32281,"Not-foraging","Not-foraging"
136,"C",32282,"Not-foraging","Not-foraging"
136,"C",32283,"Not-foraging","Not-foraging"
136,"C",32284,"Not-foraging","Not-foraging"
136,"C",32285,"Not-foraging","Not-foraging"
136,"C",32286,"Not-foraging","Not-foraging"
136,"C",32287,"Not-foraging","Not-foraging"
136,"C",32288,"Not-foraging","Not-foraging"
136,"C",32289,"Not-foraging","Not-foraging"
136,"C",32290,"Not-foraging","Not-foraging"
136,"C",32291,"Not-foraging","Not-foraging"
136,"C",32292,"Not-foraging","Not-foraging"
136,"C",32293,"Not-foraging","Not-foraging"
136,"C",32294,"Not-foraging","Not-foraging"
136,"C",32295,"Not-foraging","Not-foraging"
136,"C",32296,"Not-foraging","Not-foraging"
136,"C",32297,"Not-foraging","Not-foraging"
136,"C",32298,"Not-foraging","Not-foraging"
136,"C",32299,"Not-foraging","Not-foraging"
136,"C",32300,"Not-foraging","Not-foraging"
136,"C",32301,"Not-foraging","Not-foraging"
136,"C",32302,"Not-foraging","Not-foraging"
136,"C",32303,"Not-foraging","Not-foraging"
136,"C",32304,"Not-foraging","Not-foraging"
136,"C",32305,"Not-foraging","Not-foraging"
136,"C",32306,"Not-foraging","Not-foraging"
136,"C",32307,"Not-foraging","Not-foraging"
136,"C",32308,"Not-foraging","Not-foraging"
136,"C",32309,"Not-foraging","Not-foraging"
136,"C",32310,"Not-foraging","Not-foraging"
136,"C",32311,"Not-foraging","Not-foraging"
136,"C",32312,"Not-foraging","Not-foraging"
136,"C",32313,"Not-foraging","Not-foraging"
136,"C",32314,"Not-foraging","Not-foraging"
136,"C",32315,"Not-foraging","Not-foraging"
136,"C",32316,"Not-foraging","Not-foraging"
136,"C",32317,"Not-foraging","Not-foraging"
136,"C",32318,"Not-foraging","Not-foraging"
136,"C",32319,"Not-foraging","Not-foraging"
136,"C",32320,"Not-foraging","Not-foraging"
136,"C",32321,"Not-foraging","Not-foraging"
136,"C",32322,"Not-foraging","Not-foraging"
136,"C",32323,"Not-foraging","Not-foraging"
136,"C",32324,"Not-foraging","Not-foraging"
136,"C",32325,"Not-foraging","Not-foraging"
136,"C",32326,"Not-foraging","Not-foraging"
136,"C",32327,"Not-foraging","Not-foraging"
136,"C",32328,"Not-foraging","Not-foraging"
136,"C",32329,"Not-foraging","Not-foraging"
136,"C",32330,"Not-foraging","Not-foraging"
136,"C",32331,"Not-foraging","Not-foraging"
136,"C",32332,"Not-foraging","Not-foraging"
136,"C",32333,"Not-foraging","Not-foraging"
136,"C",32334,"Not-foraging","Not-foraging"
136,"C",32335,"Not-foraging","Not-foraging"
136,"C",32336,"Not-foraging","Not-foraging"
136,"C",32337,"Not-foraging","Not-foraging"
136,"C",32338,"Not-foraging","Not-foraging"
136,"C",32339,"Not-foraging","Not-foraging"
136,"C",32340,"Not-foraging","Not-foraging"
136,"C",32341,"Not-foraging","Not-foraging"
136,"C",32342,"Not-foraging","Not-foraging"
136,"C",32343,"Not-foraging","Not-foraging"
136,"C",32344,"Not-foraging","Not-foraging"
136,"C",32345,"Not-foraging","Not-foraging"
136,"C",32346,"Not-foraging","Not-foraging"
136,"C",32347,"Not-foraging","Not-foraging"
136,"C",32348,"Not-foraging","Not-foraging"
136,"C",32349,"Not-foraging","Not-foraging"
136,"C",32350,"Not-foraging","Not-foraging"
136,"C",32351,"Not-foraging","Not-foraging"
136,"C",32352,"Not-foraging","Not-foraging"
136,"C",32353,"Not-foraging","Not-foraging"
136,"C",32354,"Not-foraging","Not-foraging"
136,"C",32355,"Not-foraging","Not-foraging"
136,"C",32356,"Not-foraging","Not-foraging"
136,"C",32357,"Not-foraging","Not-foraging"
136,"C",32358,"Not-foraging","Not-foraging"
136,"C",32359,"Not-foraging","Not-foraging"
136,"C",32360,"Not-foraging","Not-foraging"
136,"C",32361,"Not-foraging","Not-foraging"
136,"C",32362,"Not-foraging","Not-foraging"
136,"C",32363,"Not-foraging","Not-foraging"
136,"C",32364,"Not-foraging","Not-foraging"
136,"C",32365,"Not-foraging","Not-foraging"
136,"C",32366,"Not-foraging","Not-foraging"
136,"C",32367,"Not-foraging","Not-foraging"
136,"C",32368,"Not-foraging","Not-foraging"
136,"C",32369,"Not-foraging","Not-foraging"
136,"C",32370,"Not-foraging","Not-foraging"
136,"C",32371,"Not-foraging","Not-foraging"
136,"C",32372,"Not-foraging","Not-foraging"
136,"C",32373,"Not-foraging","Not-foraging"
136,"C",32374,"Not-foraging","Not-foraging"
136,"C",32375,"Not-foraging","Not-foraging"
136,"C",32376,"Not-foraging","Not-foraging"
136,"C",32377,"Not-foraging","Not-foraging"
136,"C",32378,"Not-foraging","Not-foraging"
136,"C",32379,"Not-foraging","Not-foraging"
136,"C",32380,"Not-foraging","Not-foraging"
136,"C",32381,"Not-foraging","Not-foraging"
136,"C",32382,"Not-foraging","Not-foraging"
136,"C",32383,"Not-foraging","Not-foraging"
136,"C",32384,"Not-foraging","Not-foraging"
136,"C",32385,"Not-foraging","Not-foraging"
136,"C",32386,"Not-foraging","Not-foraging"
136,"C",32387,"Not-foraging","Not-foraging"
136,"C",32388,"Not-foraging","Not-foraging"
136,"C",32389,"Not-foraging","Not-foraging"
136,"C",32390,"Not-foraging","Not-foraging"
136,"C",32391,"Not-foraging","Not-foraging"
136,"C",32392,"Not-foraging","Not-foraging"
136,"C",32393,"Not-foraging","Not-foraging"
136,"C",32394,"Not-foraging","Not-foraging"
136,"C",32395,"Not-foraging","Not-foraging"
136,"C",32396,"Not-foraging","Not-foraging"
136,"C",32397,"Not-foraging","Not-foraging"
136,"C",32398,"Not-foraging","Not-foraging"
136,"C",32399,"Not-foraging","Not-foraging"
136,"C",32400,"Not-foraging","Not-foraging"
136,"C",32401,"Not-foraging","Not-foraging"
136,"C",32402,"Not-foraging","Not-foraging"
136,"C",32403,"Not-foraging","Not-foraging"
136,"C",32404,"Not-foraging","Not-foraging"
136,"C",32405,"Not-foraging","Not-foraging"
136,"C",32406,"Not-foraging","Not-foraging"
136,"C",32407,"Not-foraging","Not-foraging"
136,"C",32408,"Not-foraging","Not-foraging"
136,"C",32409,"Not-foraging","Not-foraging"
136,"C",32410,"Not-foraging","Not-foraging"
136,"C",32411,"Not-foraging","Not-foraging"
136,"C",32412,"Not-foraging","Not-foraging"
136,"C",32413,"Not-foraging","Not-foraging"
136,"C",32414,"Not-foraging","Not-foraging"
136,"C",32415,"Not-foraging","Not-foraging"
136,"C",32416,"Not-foraging","Not-foraging"
136,"C",32417,"Not-foraging","Not-foraging"
136,"C",32418,"Not-foraging","Not-foraging"
136,"C",32419,"Not-foraging","Not-foraging"
136,"C",32420,"Not-foraging","Not-foraging"
136,"C",32421,"Not-foraging","Not-foraging"
136,"C",32422,"Not-foraging","Not-foraging"
136,"C",32423,"Not-foraging","Not-foraging"
136,"C",32424,"Not-foraging","Not-foraging"
136,"C",32425,"Not-foraging","Not-foraging"
136,"C",32426,"Not-foraging","Not-foraging"
136,"C",32427,"Not-foraging","Not-foraging"
136,"C",32428,"Not-foraging","Not-foraging"
136,"C",32429,"Not-foraging","Not-foraging"
136,"C",32430,"Not-foraging","Not-foraging"
136,"C",32431,"Not-foraging","Not-foraging"
136,"C",32432,"Not-foraging","Not-foraging"
136,"C",32433,"Not-foraging","Not-foraging"
136,"C",32434,"Not-foraging","Not-foraging"
136,"C",32435,"Not-foraging","Not-foraging"
136,"C",32436,"Not-foraging","Not-foraging"
136,"C",32437,"Not-foraging","Not-foraging"
136,"C",32438,"Not-foraging","Not-foraging"
136,"C",32439,"Not-foraging","Not-foraging"
136,"C",32440,"Not-foraging","Not-foraging"
136,"C",32441,"Not-foraging","Not-foraging"
136,"C",32442,"Not-foraging","Not-foraging"
136,"C",32443,"Not-foraging","Not-foraging"
136,"C",32444,"Not-foraging","Not-foraging"
136,"C",32445,"Not-foraging","Not-foraging"
136,"C",32446,"Not-foraging","Not-foraging"
136,"C",32447,"Not-foraging","Not-foraging"
136,"C",32448,"Not-foraging","Not-foraging"
136,"C",32449,"Not-foraging","Not-foraging"
136,"C",32450,"Not-foraging","Not-foraging"
136,"C",32451,"Not-foraging","Not-foraging"
136,"C",32452,"Not-foraging","Not-foraging"
136,"C",32453,"Not-foraging","Not-foraging"
136,"C",32454,"Not-foraging","Not-foraging"
136,"C",32455,"Not-foraging","Not-foraging"
136,"C",32456,"Not-foraging","Not-foraging"
136,"C",32457,"Not-foraging","Not-foraging"
136,"C",32458,"Not-foraging","Not-foraging"
136,"C",32459,"Not-foraging","Not-foraging"
136,"C",32460,"Not-foraging","Not-foraging"
136,"C",32461,"Not-foraging","Not-foraging"
136,"C",32462,"Not-foraging","Not-foraging"
136,"C",32463,"Not-foraging","Not-foraging"
136,"C",32464,"Not-foraging","Not-foraging"
136,"C",32465,"Not-foraging","Not-foraging"
136,"C",32466,"Not-foraging","Not-foraging"
136,"C",32467,"Not-foraging","Not-foraging"
136,"C",32468,"Not-foraging","Not-foraging"
136,"C",32469,"Not-foraging","Not-foraging"
136,"C",32470,"Not-foraging","Not-foraging"
136,"C",32471,"Not-foraging","Not-foraging"
136,"C",32472,"Not-foraging","Not-foraging"
136,"C",32473,"Not-foraging","Not-foraging"
136,"C",32474,"Not-foraging","Not-foraging"
136,"C",32475,"Not-foraging","Not-foraging"
136,"C",32476,"Not-foraging","Not-foraging"
136,"C",32477,"Not-foraging","Not-foraging"
136,"C",32478,"Not-foraging","Not-foraging"
136,"C",32479,"Not-foraging","Not-foraging"
136,"C",32480,"Not-foraging","Not-foraging"
136,"C",32481,"Foraging","Not-foraging"
136,"C",32482,"Foraging","Not-foraging"
136,"C",32483,"Foraging","Not-foraging"
136,"C",32484,"Foraging","Foraging"
136,"C",32485,"Foraging","Foraging"
136,"C",32486,"Foraging","Foraging"
136,"C",32487,"Foraging","Foraging"
136,"C",32488,"Foraging","Foraging"
136,"C",32489,"Foraging","Foraging"
136,"C",32490,"Not-foraging","Foraging"
136,"C",32491,"Not-foraging","Foraging"
136,"C",32492,"Not-foraging","Foraging"
136,"C",32493,"Not-foraging","Foraging"
136,"C",32494,"Not-foraging","Not-foraging"
136,"C",32495,"Not-foraging","Not-foraging"
136,"C",32496,"Not-foraging","Not-foraging"
136,"C",32497,"Not-foraging","Not-foraging"
136,"C",32498,"Not-foraging","Not-foraging"
136,"C",32499,"Not-foraging","Not-foraging"
136,"C",32500,"Not-foraging","Not-foraging"
136,"C",32501,"Not-foraging","Not-foraging"
136,"C",32502,"Not-foraging","Not-foraging"
136,"C",32503,"Not-foraging","Not-foraging"
136,"C",32504,"Not-foraging","Not-foraging"
136,"C",32505,"Not-foraging","Not-foraging"
136,"C",32506,"Not-foraging","Not-foraging"
136,"C",32507,"Not-foraging","Not-foraging"
136,"C",32508,"Not-foraging","Not-foraging"
136,"C",32509,"Not-foraging","Not-foraging"
136,"C",32510,"Not-foraging","Not-foraging"
136,"C",32511,"Not-foraging","Not-foraging"
136,"C",32512,"Not-foraging","Not-foraging"
136,"C",32513,"Not-foraging","Not-foraging"
136,"C",32514,"Not-foraging","Not-foraging"
136,"C",32515,"Not-foraging","Not-foraging"
136,"C",32516,"Not-foraging","Not-foraging"
136,"C",32517,"Not-foraging","Not-foraging"
136,"C",32518,"Not-foraging","Not-foraging"
136,"C",32519,"Not-foraging","Not-foraging"
136,"C",32520,"Not-foraging","Not-foraging"
136,"C",32521,"Not-foraging","Not-foraging"
136,"C",32522,"Not-foraging","Not-foraging"
136,"C",32523,"Not-foraging","Not-foraging"
136,"C",32524,"Not-foraging","Not-foraging"
136,"C",32525,"Not-foraging","Not-foraging"
136,"C",32526,"Not-foraging","Not-foraging"
136,"C",32527,"Not-foraging","Not-foraging"
136,"C",32528,"Not-foraging","Not-foraging"
136,"C",32529,"Not-foraging","Not-foraging"
136,"C",32530,"Not-foraging","Not-foraging"
136,"C",32531,"Not-foraging","Not-foraging"
136,"C",32532,"Not-foraging","Not-foraging"
136,"C",32533,"Not-foraging","Not-foraging"
136,"C",32534,"Not-foraging","Not-foraging"
136,"C",32535,"Not-foraging","Not-foraging"
136,"C",32536,"Not-foraging","Not-foraging"
136,"C",32537,"Not-foraging","Not-foraging"
136,"C",32538,"Not-foraging","Not-foraging"
136,"C",32539,"Not-foraging","Not-foraging"
136,"C",32540,"Not-foraging","Not-foraging"
136,"C",32541,"Not-foraging","Not-foraging"
136,"C",32542,"Not-foraging","Not-foraging"
136,"C",32543,"Not-foraging","Not-foraging"
136,"C",32544,"Not-foraging","Not-foraging"
136,"C",32545,"Not-foraging","Not-foraging"
136,"C",32546,"Not-foraging","Not-foraging"
136,"C",32547,"Not-foraging","Not-foraging"
136,"C",32548,"Not-foraging","Not-foraging"
136,"C",32549,"Not-foraging","Not-foraging"
136,"C",32550,"Not-foraging","Not-foraging"
136,"C",32551,"Not-foraging","Not-foraging"
136,"C",32552,"Not-foraging","Not-foraging"
136,"C",32553,"Not-foraging","Not-foraging"
136,"C",32554,"Not-foraging","Not-foraging"
136,"C",32555,"Not-foraging","Not-foraging"
136,"C",32556,"Not-foraging","Not-foraging"
136,"C",32557,"Not-foraging","Not-foraging"
136,"C",32558,"Not-foraging","Not-foraging"
136,"C",32559,"Not-foraging","Not-foraging"
136,"C",32560,"Not-foraging","Not-foraging"
136,"C",32561,"Not-foraging","Not-foraging"
136,"C",32562,"Not-foraging","Not-foraging"
136,"C",32563,"Not-foraging","Not-foraging"
136,"C",32564,"Foraging","Not-foraging"
136,"C",32565,"Foraging","Not-foraging"
136,"C",32566,"Foraging","Not-foraging"
136,"C",32567,"Foraging","Not-foraging"
136,"C",32568,"Foraging","Foraging"
136,"C",32569,"Foraging","Foraging"
136,"C",32570,"Foraging","Foraging"
136,"C",32571,"Foraging","Foraging"
136,"C",32572,"Not-foraging","Foraging"
136,"C",32573,"Not-foraging","Foraging"
136,"C",32574,"Not-foraging","Not-foraging"
136,"C",32575,"Not-foraging","Not-foraging"
136,"C",32576,"Not-foraging","Not-foraging"
136,"C",32577,"Not-foraging","Not-foraging"
136,"C",32578,"Not-foraging","Not-foraging"
136,"C",32579,"Not-foraging","Not-foraging"
136,"C",32580,"Not-foraging","Not-foraging"
136,"C",32581,"Not-foraging","Not-foraging"
136,"C",32582,"Not-foraging","Not-foraging"
136,"C",32583,"Not-foraging","Not-foraging"
136,"C",32584,"Not-foraging","Not-foraging"
136,"C",32585,"Not-foraging","Not-foraging"
136,"C",32586,"Not-foraging","Not-foraging"
136,"C",32587,"Not-foraging","Not-foraging"
136,"C",32588,"Not-foraging","Not-foraging"
136,"C",32589,"Not-foraging","Not-foraging"
136,"C",32590,"Not-foraging","Not-foraging"
136,"C",32591,"Not-foraging","Not-foraging"
136,"C",32592,"Not-foraging","Not-foraging"
136,"C",32593,"Not-foraging","Not-foraging"
136,"C",32594,"Not-foraging","Not-foraging"
136,"C",32595,"Not-foraging","Not-foraging"
136,"C",32596,"Not-foraging","Not-foraging"
136,"C",32597,"Not-foraging","Not-foraging"
136,"C",32598,"Not-foraging","Not-foraging"
136,"C",32599,"Not-foraging","Not-foraging"
136,"C",32600,"Not-foraging","Not-foraging"
136,"C",32601,"Not-foraging","Not-foraging"
136,"C",32602,"Not-foraging","Not-foraging"
136,"C",32603,"Not-foraging","Not-foraging"
136,"C",32604,"Not-foraging","Not-foraging"
136,"C",32605,"Not-foraging","Not-foraging"
136,"C",32606,"Not-foraging","Not-foraging"
136,"C",32607,"Not-foraging","Not-foraging"
136,"C",32608,"Not-foraging","Not-foraging"
136,"C",32609,"Not-foraging","Not-foraging"
136,"C",32610,"Not-foraging","Not-foraging"
136,"C",32611,"Not-foraging","Not-foraging"
136,"C",32612,"Not-foraging","Not-foraging"
136,"C",32613,"Not-foraging","Not-foraging"
136,"C",32614,"Not-foraging","Not-foraging"
136,"C",32615,"Not-foraging","Not-foraging"
136,"C",32616,"Not-foraging","Not-foraging"
136,"C",32617,"Not-foraging","Not-foraging"
136,"C",32618,"Not-foraging","Not-foraging"
136,"C",32619,"Not-foraging","Not-foraging"
136,"C",32620,"Not-foraging","Not-foraging"
136,"C",32621,"Not-foraging","Not-foraging"
136,"C",32622,"Not-foraging","Not-foraging"
136,"C",32623,"Not-foraging","Not-foraging"
136,"C",32624,"Not-foraging","Not-foraging"
136,"C",32625,"Not-foraging","Not-foraging"
136,"C",32626,"Not-foraging","Not-foraging"
136,"C",32627,"Not-foraging","Not-foraging"
136,"C",32628,"Not-foraging","Not-foraging"
136,"C",32629,"Not-foraging","Not-foraging"
136,"C",32630,"Not-foraging","Not-foraging"
136,"C",32631,"Not-foraging","Not-foraging"
136,"C",32632,"Not-foraging","Not-foraging"
136,"C",32633,"Not-foraging","Not-foraging"
136,"C",32634,"Not-foraging","Not-foraging"
