"COLONY","ID","SPECIES","TSECS","observedState","decodedState"
"Blue Circle Is, Larne Lough",14,"Sandwich",33666,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33667,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33668,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33669,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33670,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33671,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33672,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33673,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33674,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33675,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33676,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33677,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33678,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33679,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33680,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33681,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33682,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33683,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33684,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33685,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33686,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33687,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33688,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33689,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33690,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33691,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33692,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33693,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33694,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33695,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33696,"Foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33697,"Foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33698,"Foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33699,"Foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33700,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33701,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33702,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33703,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33704,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33705,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33706,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33707,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33708,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33709,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33710,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33711,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33712,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33713,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33714,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33715,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33716,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33717,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33718,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33719,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33720,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33721,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33722,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33723,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33724,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33725,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33726,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33727,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33728,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33729,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33730,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33731,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33732,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33733,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33734,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33735,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33736,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33737,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33738,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33739,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33740,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33741,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33742,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33743,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33744,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33745,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33746,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33747,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33748,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33749,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33750,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33751,"Foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33752,"Foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33753,"Foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33754,"Foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33755,"Foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33756,"Foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33757,"Foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33758,"Foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33759,"Foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33760,"Foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33761,"Foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33762,"Foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33763,"Foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33764,"Foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33765,"Foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33766,"Foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33767,"Foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33768,"Foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33769,"Foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33770,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33771,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33772,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33773,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33774,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33775,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33776,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33777,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33778,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33779,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33780,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33781,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33782,"Not-foraging","Foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33783,"Not-foraging","Foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33784,"Not-foraging","Foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33785,"Not-foraging","Foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33786,"Not-foraging","Foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33787,"Not-foraging","Foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33788,"Not-foraging","Foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33789,"Not-foraging","Foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33790,"Not-foraging","Foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33791,"Not-foraging","Foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33792,"Not-foraging","Foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33793,"Not-foraging","Foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33794,"Not-foraging","Foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33795,"Not-foraging","Foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33796,"Not-foraging","Foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33797,"Not-foraging","Foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33798,"Not-foraging","Foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33799,"Not-foraging","Foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33800,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33801,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33802,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33803,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33804,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33805,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33806,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33807,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33808,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33809,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33810,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33811,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33812,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33813,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33814,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33815,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33816,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33817,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33818,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33819,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33820,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33821,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33822,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33823,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33824,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33825,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33826,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33827,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33828,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33829,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33830,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33831,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33832,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33833,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33834,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33835,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33836,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33837,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33838,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33839,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33840,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33841,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33842,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33843,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33844,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33845,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33846,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33847,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33848,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33849,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33850,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33851,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33852,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33853,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33854,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33855,"Not-foraging","Foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33856,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33857,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33858,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33859,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33860,"Not-foraging","Foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33861,"Not-foraging","Foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33862,"Not-foraging","Foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33863,"Not-foraging","Foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33864,"Not-foraging","Foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33865,"Not-foraging","Foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33866,"Not-foraging","Foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33867,"Not-foraging","Foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33868,"Not-foraging","Foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33869,"Not-foraging","Foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33870,"Not-foraging","Foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33871,"Not-foraging","Foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33872,"Not-foraging","Foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33873,"Not-foraging","Foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33874,"Not-foraging","Foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33875,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33876,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33877,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33878,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33879,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33880,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33881,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33882,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33883,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33884,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33885,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33886,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33887,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33888,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33889,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33890,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33891,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33892,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33893,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33894,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33895,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33896,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33897,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33898,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33899,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33900,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33901,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33902,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33903,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33904,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33905,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33906,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33907,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33908,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33909,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33910,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33911,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33912,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33913,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33914,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33915,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33916,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33917,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33918,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33919,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33920,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33921,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33922,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33923,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33924,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33925,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33926,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33927,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33928,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33929,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33930,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33931,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33932,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33933,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33934,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33935,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33936,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33937,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33938,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33939,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33940,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33941,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33942,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33943,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33944,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33945,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33946,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33947,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33948,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33949,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33950,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33951,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33952,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33953,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33954,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33955,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33956,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33957,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33958,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33959,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33960,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33961,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33962,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33963,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33964,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33965,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33966,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33967,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33968,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33969,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33970,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33971,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33972,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33973,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33974,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33975,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33976,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33977,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33978,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33979,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33980,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33981,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33982,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33983,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33984,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33985,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",14,"Sandwich",33986,"Not-foraging","Not-foraging"
