"COLONY","ID","SPECIES","TSECS","observedState","decodedState"
"Glas Eileanan",16,"C",38368,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38369,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38370,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38371,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38372,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38373,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38374,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38375,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38376,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38377,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38378,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38379,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38380,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38381,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38382,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38383,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38384,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38385,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38386,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38387,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38388,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38389,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38390,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38391,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38392,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38393,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38394,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38395,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38396,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38397,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38398,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38399,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38400,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38401,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38402,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38403,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38404,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38405,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38406,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38407,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38408,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38409,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38410,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38411,"Not-foraging","Foraging"
"Glas Eileanan",16,"C",38412,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38413,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38414,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38415,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38416,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38417,"Not-foraging","Foraging"
"Glas Eileanan",16,"C",38418,"Not-foraging","Foraging"
"Glas Eileanan",16,"C",38419,"Not-foraging","Foraging"
"Glas Eileanan",16,"C",38420,"Not-foraging","Foraging"
"Glas Eileanan",16,"C",38421,"Not-foraging","Foraging"
"Glas Eileanan",16,"C",38422,"Not-foraging","Foraging"
"Glas Eileanan",16,"C",38423,"Not-foraging","Foraging"
"Glas Eileanan",16,"C",38424,"Not-foraging","Foraging"
"Glas Eileanan",16,"C",38425,"Not-foraging","Foraging"
"Glas Eileanan",16,"C",38426,"Not-foraging","Foraging"
"Glas Eileanan",16,"C",38427,"Not-foraging","Foraging"
"Glas Eileanan",16,"C",38428,"Not-foraging","Foraging"
"Glas Eileanan",16,"C",38429,"Not-foraging","Foraging"
"Glas Eileanan",16,"C",38430,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38431,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38432,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38433,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38434,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38435,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38436,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38437,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38438,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38439,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38440,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38441,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38442,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38443,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38444,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38445,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38446,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38447,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38448,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38449,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38450,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38451,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38452,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38453,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38454,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38455,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38456,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38457,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38458,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38459,"Not-foraging","Foraging"
"Glas Eileanan",16,"C",38460,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38461,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38462,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38463,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38464,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38465,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38466,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38467,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38468,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38469,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38470,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38471,"Not-foraging","Foraging"
"Glas Eileanan",16,"C",38472,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38473,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38474,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38475,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38476,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38477,"Not-foraging","Foraging"
"Glas Eileanan",16,"C",38478,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38479,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38480,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38481,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38482,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38483,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38484,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38485,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38486,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38487,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38488,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38489,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38490,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38491,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38492,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38493,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38494,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38495,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38496,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38497,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38498,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38499,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38500,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38501,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38502,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38503,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38504,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38505,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38506,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38507,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38508,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38509,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38510,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38511,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38512,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38513,"Not-foraging","Foraging"
"Glas Eileanan",16,"C",38514,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38515,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38516,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38517,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38518,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38519,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38520,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38521,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38522,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38523,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38524,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38525,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38526,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38527,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38528,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38529,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38530,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38531,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38532,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38533,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38534,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38535,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38536,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38537,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38538,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38539,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38540,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38541,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38542,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38543,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38544,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38545,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38546,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38547,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38548,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38549,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38550,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38551,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38552,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38553,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38554,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38555,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38556,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38557,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38558,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38559,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38560,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38561,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38562,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38563,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38564,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38565,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38566,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38567,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38568,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38569,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38570,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38571,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38572,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38573,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38574,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38575,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38576,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38577,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38578,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38579,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38580,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38581,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38582,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38583,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38584,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38585,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38586,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38587,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38588,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38589,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38590,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38591,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38592,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38593,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38594,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38595,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38596,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38597,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38598,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38599,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38600,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38601,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38602,"Not-foraging","Not-foraging"
"Glas Eileanan",16,"C",38603,"Not-foraging","Foraging"
"Glas Eileanan",16,"C",38604,"Not-foraging","Foraging"
"Glas Eileanan",16,"C",38605,"Not-foraging","Foraging"
"Glas Eileanan",16,"C",38606,"Not-foraging","Foraging"
"Glas Eileanan",16,"C",38607,"Not-foraging","Foraging"
"Glas Eileanan",16,"C",38608,"Not-foraging","Foraging"
"Glas Eileanan",16,"C",38609,"Foraging","Foraging"
"Glas Eileanan",16,"C",38610,"Foraging","Foraging"
"Glas Eileanan",16,"C",38611,"Foraging","Foraging"
"Glas Eileanan",16,"C",38612,"Foraging","Foraging"
"Glas Eileanan",16,"C",38613,"Foraging","Foraging"
"Glas Eileanan",16,"C",38614,"Foraging","Foraging"
"Glas Eileanan",16,"C",38615,"Foraging","Foraging"
"Glas Eileanan",16,"C",38616,"Foraging","Not-foraging"
"Glas Eileanan",16,"C",38617,"Foraging","Not-foraging"
"Glas Eileanan",16,"C",38618,"Foraging","Not-foraging"
"Glas Eileanan",16,"C",38619,"Foraging","Not-foraging"
"Glas Eileanan",16,"C",38620,"Foraging","Not-foraging"
"Glas Eileanan",16,"C",38621,"Foraging","Not-foraging"
"Glas Eileanan",16,"C",38622,"Foraging","Not-foraging"
"Glas Eileanan",16,"C",38623,"Foraging","Not-foraging"
"Glas Eileanan",16,"C",38624,"Foraging","Not-foraging"
"Glas Eileanan",16,"C",38625,"Foraging","Not-foraging"
"Glas Eileanan",16,"C",38626,"Foraging","Not-foraging"
"Glas Eileanan",16,"C",38627,"Foraging","Not-foraging"
"Glas Eileanan",16,"C",38628,"Foraging","Not-foraging"
"Glas Eileanan",16,"C",38629,"Foraging","Not-foraging"
"Glas Eileanan",16,"C",38630,"Foraging","Not-foraging"
"Glas Eileanan",16,"C",38631,"Foraging","Not-foraging"
"Glas Eileanan",16,"C",38632,"Foraging","Not-foraging"
"Glas Eileanan",16,"C",38633,"Foraging","Not-foraging"
"Glas Eileanan",16,"C",38634,"Foraging","Not-foraging"
"Glas Eileanan",16,"C",38635,"Foraging","Not-foraging"
"Glas Eileanan",16,"C",38636,"Foraging","Not-foraging"
"Glas Eileanan",16,"C",38637,"Foraging","Not-foraging"
"Glas Eileanan",16,"C",38638,"Foraging","Not-foraging"
"Glas Eileanan",16,"C",38639,"Foraging","Not-foraging"
"Glas Eileanan",16,"C",38640,"Foraging","Not-foraging"
"Glas Eileanan",16,"C",38641,"Foraging","Not-foraging"
"Glas Eileanan",16,"C",38642,"Foraging","Not-foraging"
"Glas Eileanan",16,"C",38643,"Foraging","Not-foraging"
"Glas Eileanan",16,"C",38644,"Foraging","Not-foraging"
"Glas Eileanan",16,"C",38645,"Foraging","Not-foraging"
"Glas Eileanan",16,"C",38646,"Foraging","Not-foraging"
"Glas Eileanan",16,"C",38647,"Foraging","Not-foraging"
"Glas Eileanan",16,"C",38648,"Foraging","Not-foraging"
"Glas Eileanan",16,"C",38649,"Foraging","Not-foraging"
"Glas Eileanan",16,"C",38650,"Foraging","Not-foraging"
"Glas Eileanan",16,"C",38651,"Foraging","Not-foraging"
"Glas Eileanan",16,"C",38652,"Foraging","Not-foraging"
"Glas Eileanan",16,"C",38653,"Foraging","Not-foraging"
"Glas Eileanan",16,"C",38654,"Foraging","Not-foraging"
"Glas Eileanan",16,"C",38655,"Foraging","Not-foraging"
"Glas Eileanan",16,"C",38656,"Foraging","Not-foraging"
"Glas Eileanan",16,"C",38657,"Foraging","Not-foraging"
"Glas Eileanan",16,"C",38658,"Foraging","Not-foraging"
"Glas Eileanan",16,"C",38659,"Foraging","Not-foraging"
"Glas Eileanan",16,"C",38660,"Foraging","Not-foraging"
"Glas Eileanan",16,"C",38661,"Foraging","Not-foraging"
"Glas Eileanan",16,"C",38662,"Foraging","Not-foraging"
"Glas Eileanan",16,"C",38663,"Foraging","Not-foraging"
"Glas Eileanan",16,"C",38664,"Foraging","Not-foraging"
"Glas Eileanan",16,"C",38665,"Foraging","Not-foraging"
"Glas Eileanan",16,"C",38666,"Foraging","Not-foraging"
"Glas Eileanan",16,"C",38667,"Foraging","Not-foraging"
"Glas Eileanan",16,"C",38668,"Foraging","Not-foraging"
"Glas Eileanan",16,"C",38669,"Foraging","Not-foraging"
"Glas Eileanan",16,"C",38670,"Foraging","Not-foraging"
"Glas Eileanan",16,"C",38671,"Foraging","Not-foraging"
"Glas Eileanan",16,"C",38672,"Foraging","Not-foraging"
"Glas Eileanan",16,"C",38673,"Foraging","Not-foraging"
"Glas Eileanan",16,"C",38674,"Foraging","Not-foraging"
"Glas Eileanan",16,"C",38675,"Foraging","Foraging"
"Glas Eileanan",16,"C",38676,"Foraging","Foraging"
"Glas Eileanan",16,"C",38677,"Foraging","Foraging"
"Glas Eileanan",16,"C",38678,"Foraging","Foraging"
"Glas Eileanan",16,"C",38679,"Foraging","Foraging"
"Glas Eileanan",16,"C",38680,"Foraging","Foraging"
"Glas Eileanan",16,"C",38681,"Foraging","Foraging"
"Glas Eileanan",16,"C",38682,"Foraging","Foraging"
"Glas Eileanan",16,"C",38683,"Foraging","Foraging"
"Glas Eileanan",16,"C",38684,"Foraging","Foraging"
"Glas Eileanan",16,"C",38685,"Foraging","Foraging"
"Glas Eileanan",16,"C",38686,"Foraging","Foraging"
"Glas Eileanan",16,"C",38687,"Foraging","Foraging"
"Glas Eileanan",16,"C",38688,"Foraging","Foraging"
"Glas Eileanan",16,"C",38689,"Foraging","Foraging"
"Glas Eileanan",16,"C",38690,"Foraging","Foraging"
"Glas Eileanan",16,"C",38691,"Foraging","Foraging"
"Glas Eileanan",16,"C",38692,"Foraging","Foraging"
"Glas Eileanan",16,"C",38693,"Foraging","Not-foraging"
"Glas Eileanan",16,"C",38694,"Foraging","Not-foraging"
"Glas Eileanan",16,"C",38695,"Foraging","Not-foraging"
"Glas Eileanan",16,"C",38696,"Foraging","Not-foraging"
"Glas Eileanan",16,"C",38697,"Foraging","Not-foraging"
"Glas Eileanan",16,"C",38698,"Foraging","Not-foraging"
"Glas Eileanan",16,"C",38699,"Foraging","Not-foraging"
"Glas Eileanan",16,"C",38700,"Foraging","Not-foraging"
"Glas Eileanan",16,"C",38701,"Foraging","Not-foraging"
"Glas Eileanan",16,"C",38702,"Foraging","Not-foraging"
"Glas Eileanan",16,"C",38703,"Foraging","Not-foraging"
"Glas Eileanan",16,"C",38704,"Foraging","Not-foraging"
"Glas Eileanan",16,"C",38705,"Foraging","Not-foraging"
"Glas Eileanan",16,"C",38706,"Foraging","Not-foraging"
"Glas Eileanan",16,"C",38707,"Foraging","Not-foraging"
"Glas Eileanan",16,"C",38708,"Foraging","Not-foraging"
"Glas Eileanan",16,"C",38709,"Foraging","Not-foraging"
"Glas Eileanan",16,"C",38710,"Foraging","Not-foraging"
"Glas Eileanan",16,"C",38711,"Foraging","Not-foraging"
"Glas Eileanan",16,"C",38712,"Foraging","Not-foraging"
"Glas Eileanan",16,"C",38713,"Foraging","Not-foraging"
"Glas Eileanan",16,"C",38714,"Foraging","Not-foraging"
"Glas Eileanan",16,"C",38715,"Foraging","Not-foraging"
"Glas Eileanan",16,"C",38716,"Foraging","Not-foraging"
"Glas Eileanan",16,"C",38717,"Foraging","Not-foraging"
"Glas Eileanan",16,"C",38718,"Foraging","Not-foraging"
"Glas Eileanan",16,"C",38719,"Foraging","Not-foraging"
"Glas Eileanan",16,"C",38720,"Foraging","Not-foraging"
"Glas Eileanan",16,"C",38721,"Foraging","Not-foraging"
"Glas Eileanan",16,"C",38722,"Foraging","Not-foraging"
"Glas Eileanan",16,"C",38723,"Foraging","Not-foraging"
"Glas Eileanan",16,"C",38724,"Foraging","Not-foraging"
"Glas Eileanan",16,"C",38725,"Foraging","Not-foraging"
"Glas Eileanan",16,"C",38726,"Foraging","Not-foraging"
"Glas Eileanan",16,"C",38727,"Foraging","Not-foraging"
"Glas Eileanan",16,"C",38728,"Foraging","Not-foraging"
"Glas Eileanan",16,"C",38729,"Foraging","Not-foraging"
"Glas Eileanan",16,"C",38730,"Foraging","Not-foraging"
"Glas Eileanan",16,"C",38731,"Foraging","Not-foraging"
"Glas Eileanan",16,"C",38732,"Foraging","Not-foraging"
"Glas Eileanan",16,"C",38733,"Foraging","Not-foraging"
"Glas Eileanan",16,"C",38734,"Foraging","Not-foraging"
"Glas Eileanan",16,"C",38735,"Foraging","Not-foraging"
"Glas Eileanan",16,"C",38736,"Foraging","Not-foraging"
"Glas Eileanan",16,"C",38737,"Foraging","Not-foraging"
"Glas Eileanan",16,"C",38738,"Foraging","Not-foraging"
"Glas Eileanan",16,"C",38739,"Foraging","Not-foraging"
"Glas Eileanan",16,"C",38740,"Foraging","Not-foraging"
"Glas Eileanan",16,"C",38741,"Foraging","Not-foraging"
"Glas Eileanan",16,"C",38742,"Foraging","Not-foraging"
"Glas Eileanan",16,"C",38743,"Foraging","Not-foraging"
"Glas Eileanan",16,"C",38744,"Foraging","Not-foraging"
"Glas Eileanan",16,"C",38745,"Foraging","Not-foraging"
"Glas Eileanan",16,"C",38746,"Foraging","Not-foraging"
"Glas Eileanan",16,"C",38747,"Foraging","Not-foraging"
"Glas Eileanan",16,"C",38748,"Foraging","Not-foraging"
"Glas Eileanan",16,"C",38749,"Foraging","Not-foraging"
"Glas Eileanan",16,"C",38750,"Foraging","Not-foraging"
"Glas Eileanan",16,"C",38751,"Foraging","Not-foraging"
"Glas Eileanan",16,"C",38752,"Foraging","Not-foraging"
"Glas Eileanan",16,"C",38753,"Foraging","Not-foraging"
"Glas Eileanan",16,"C",38754,"Foraging","Not-foraging"
"Glas Eileanan",16,"C",38755,"Foraging","Not-foraging"
"Glas Eileanan",16,"C",38756,"Foraging","Not-foraging"
"Glas Eileanan",16,"C",38757,"Foraging","Not-foraging"
"Glas Eileanan",16,"C",38758,"Foraging","Not-foraging"
"Glas Eileanan",16,"C",38759,"Foraging","Not-foraging"
"Glas Eileanan",16,"C",38760,"Foraging","Not-foraging"
"Glas Eileanan",16,"C",38761,"Foraging","Not-foraging"
"Glas Eileanan",16,"C",38762,"Foraging","Not-foraging"
"Glas Eileanan",16,"C",38763,"Foraging","Not-foraging"
"Glas Eileanan",16,"C",38764,"Foraging","Not-foraging"
"Glas Eileanan",16,"C",38765,"Foraging","Not-foraging"
"Glas Eileanan",16,"C",38766,"Foraging","Not-foraging"
"Glas Eileanan",16,"C",38767,"Foraging","Not-foraging"
"Glas Eileanan",16,"C",38768,"Foraging","Not-foraging"
"Glas Eileanan",16,"C",38769,"Foraging","Not-foraging"
"Glas Eileanan",16,"C",38770,"Foraging","Not-foraging"
"Glas Eileanan",16,"C",38771,"Foraging","Not-foraging"
"Glas Eileanan",16,"C",38772,"Foraging","Not-foraging"
"Glas Eileanan",16,"C",38773,"Foraging","Not-foraging"
"Glas Eileanan",16,"C",38774,"Foraging","Not-foraging"
"Glas Eileanan",16,"C",38775,"Foraging","Not-foraging"
"Glas Eileanan",16,"C",38776,"Foraging","Not-foraging"
"Glas Eileanan",16,"C",38777,"Foraging","Not-foraging"
"Glas Eileanan",16,"C",38778,"Foraging","Not-foraging"
"Glas Eileanan",16,"C",38779,"Foraging","Not-foraging"
"Glas Eileanan",16,"C",38780,"Foraging","Not-foraging"
"Glas Eileanan",16,"C",38781,"Foraging","Not-foraging"
"Glas Eileanan",16,"C",38782,"Foraging","Not-foraging"
"Glas Eileanan",16,"C",38783,"Foraging","Not-foraging"
"Glas Eileanan",16,"C",38784,"Foraging","Not-foraging"
"Glas Eileanan",16,"C",38785,"Foraging","Not-foraging"
"Glas Eileanan",16,"C",38786,"Foraging","Not-foraging"
"Glas Eileanan",16,"C",38787,"Foraging","Not-foraging"
"Glas Eileanan",16,"C",38788,"Foraging","Not-foraging"
"Glas Eileanan",16,"C",38789,"Foraging","Not-foraging"
"Glas Eileanan",16,"C",38790,"Foraging","Not-foraging"
"Glas Eileanan",16,"C",38791,"Foraging","Not-foraging"
