"ID","SPECIES","TSECS","observedState","decodedState"
2,"Arctic",31865,"Not-foraging","Not-foraging"
2,"Arctic",31866,"Not-foraging","Not-foraging"
2,"Arctic",31867,"Not-foraging","Not-foraging"
2,"Arctic",31868,"Not-foraging","Not-foraging"
2,"Arctic",31869,"Not-foraging","Not-foraging"
2,"Arctic",31870,"Not-foraging","Not-foraging"
2,"Arctic",31871,"Not-foraging","Not-foraging"
2,"Arctic",31872,"Not-foraging","Not-foraging"
2,"Arctic",31873,"Not-foraging","Not-foraging"
2,"Arctic",31874,"Not-foraging","Not-foraging"
2,"Arctic",31875,"Not-foraging","Not-foraging"
2,"Arctic",31876,"Not-foraging","Not-foraging"
2,"Arctic",31877,"Not-foraging","Not-foraging"
2,"Arctic",31878,"Not-foraging","Not-foraging"
2,"Arctic",31879,"Not-foraging","Not-foraging"
2,"Arctic",31880,"Not-foraging","Not-foraging"
2,"Arctic",31881,"Not-foraging","Not-foraging"
2,"Arctic",31882,"Not-foraging","Not-foraging"
2,"Arctic",31883,"Not-foraging","Not-foraging"
2,"Arctic",31884,"Not-foraging","Not-foraging"
2,"Arctic",31885,"Not-foraging","Not-foraging"
2,"Arctic",31886,"Not-foraging","Not-foraging"
2,"Arctic",31887,"Not-foraging","Not-foraging"
2,"Arctic",31888,"Not-foraging","Not-foraging"
2,"Arctic",31889,"Not-foraging","Not-foraging"
2,"Arctic",31890,"Not-foraging","Not-foraging"
2,"Arctic",31891,"Not-foraging","Not-foraging"
2,"Arctic",31892,"Not-foraging","Not-foraging"
2,"Arctic",31893,"Not-foraging","Not-foraging"
2,"Arctic",31894,"Not-foraging","Not-foraging"
2,"Arctic",31895,"Not-foraging","Not-foraging"
2,"Arctic",31896,"Not-foraging","Not-foraging"
2,"Arctic",31897,"Not-foraging","Not-foraging"
2,"Arctic",31898,"Not-foraging","Not-foraging"
2,"Arctic",31899,"Not-foraging","Not-foraging"
2,"Arctic",31900,"Not-foraging","Not-foraging"
2,"Arctic",31901,"Not-foraging","Not-foraging"
2,"Arctic",31902,"Not-foraging","Not-foraging"
2,"Arctic",31903,"Not-foraging","Not-foraging"
2,"Arctic",31904,"Not-foraging","Not-foraging"
2,"Arctic",31905,"Not-foraging","Not-foraging"
2,"Arctic",31906,"Not-foraging","Not-foraging"
2,"Arctic",31907,"Not-foraging","Not-foraging"
2,"Arctic",31908,"Not-foraging","Not-foraging"
2,"Arctic",31909,"Not-foraging","Not-foraging"
2,"Arctic",31910,"Not-foraging","Not-foraging"
2,"Arctic",31911,"Not-foraging","Not-foraging"
2,"Arctic",31912,"Not-foraging","Not-foraging"
2,"Arctic",31913,"Not-foraging","Not-foraging"
2,"Arctic",31914,"Not-foraging","Not-foraging"
2,"Arctic",31915,"Not-foraging","Not-foraging"
2,"Arctic",31916,"Not-foraging","Not-foraging"
2,"Arctic",31917,"Not-foraging","Not-foraging"
2,"Arctic",31918,"Not-foraging","Not-foraging"
2,"Arctic",31919,"Not-foraging","Not-foraging"
2,"Arctic",31920,"Not-foraging","Not-foraging"
2,"Arctic",31921,"Not-foraging","Not-foraging"
2,"Arctic",31922,"Not-foraging","Not-foraging"
2,"Arctic",31923,"Not-foraging","Foraging"
2,"Arctic",31924,"Foraging","Foraging"
2,"Arctic",31925,"Foraging","Foraging"
2,"Arctic",31926,"Foraging","Foraging"
2,"Arctic",31927,"Foraging","Foraging"
2,"Arctic",31928,"Foraging","Foraging"
2,"Arctic",31929,"Foraging","Foraging"
2,"Arctic",31930,"Foraging","Foraging"
2,"Arctic",31931,"Foraging","Foraging"
2,"Arctic",31932,"Foraging","Foraging"
2,"Arctic",31933,"Foraging","Foraging"
2,"Arctic",31934,"Foraging","Foraging"
2,"Arctic",31935,"Foraging","Foraging"
2,"Arctic",31936,"Foraging","Foraging"
2,"Arctic",31937,"Foraging","Foraging"
2,"Arctic",31938,"Foraging","Foraging"
2,"Arctic",31939,"Foraging","Foraging"
2,"Arctic",31940,"Foraging","Foraging"
2,"Arctic",31941,"Foraging","Foraging"
2,"Arctic",31942,"Foraging","Foraging"
2,"Arctic",31943,"Foraging","Foraging"
2,"Arctic",31944,"Foraging","Foraging"
2,"Arctic",31945,"Foraging","Foraging"
2,"Arctic",31946,"Foraging","Foraging"
2,"Arctic",31947,"Foraging","Foraging"
2,"Arctic",31948,"Foraging","Foraging"
2,"Arctic",31949,"Foraging","Foraging"
2,"Arctic",31950,"Foraging","Foraging"
2,"Arctic",31951,"Foraging","Foraging"
2,"Arctic",31952,"Foraging","Foraging"
2,"Arctic",31953,"Foraging","Foraging"
2,"Arctic",31954,"Foraging","Foraging"
2,"Arctic",31955,"Foraging","Foraging"
2,"Arctic",31956,"Foraging","Foraging"
2,"Arctic",31957,"Foraging","Foraging"
2,"Arctic",31958,"Foraging","Foraging"
2,"Arctic",31959,"Foraging","Foraging"
2,"Arctic",31960,"Foraging","Foraging"
2,"Arctic",31961,"Foraging","Foraging"
2,"Arctic",31962,"Foraging","Foraging"
2,"Arctic",31963,"Foraging","Foraging"
2,"Arctic",31964,"Foraging","Foraging"
2,"Arctic",31965,"Foraging","Foraging"
2,"Arctic",31966,"Foraging","Foraging"
2,"Arctic",31967,"Foraging","Foraging"
2,"Arctic",31968,"Foraging","Foraging"
2,"Arctic",31969,"Foraging","Foraging"
2,"Arctic",31970,"Foraging","Foraging"
2,"Arctic",31971,"Foraging","Foraging"
2,"Arctic",31972,"Foraging","Foraging"
2,"Arctic",31973,"Foraging","Foraging"
2,"Arctic",31974,"Foraging","Foraging"
2,"Arctic",31975,"Foraging","Foraging"
2,"Arctic",31976,"Foraging","Foraging"
2,"Arctic",31977,"Foraging","Foraging"
2,"Arctic",31978,"Foraging","Foraging"
2,"Arctic",31979,"Foraging","Foraging"
2,"Arctic",31980,"Not-foraging","Foraging"
2,"Arctic",31981,"Not-foraging","Foraging"
2,"Arctic",31982,"Not-foraging","Foraging"
2,"Arctic",31983,"Not-foraging","Foraging"
2,"Arctic",31984,"Not-foraging","Foraging"
2,"Arctic",31985,"Not-foraging","Foraging"
2,"Arctic",31986,"Not-foraging","Foraging"
2,"Arctic",31987,"Not-foraging","Foraging"
2,"Arctic",31988,"Not-foraging","Foraging"
2,"Arctic",31989,"Not-foraging","Foraging"
2,"Arctic",31990,"Not-foraging","Foraging"
2,"Arctic",31991,"Not-foraging","Foraging"
2,"Arctic",31992,"Not-foraging","Foraging"
2,"Arctic",31993,"Not-foraging","Foraging"
2,"Arctic",31994,"Not-foraging","Foraging"
2,"Arctic",31995,"Not-foraging","Foraging"
2,"Arctic",31996,"Not-foraging","Foraging"
