"ID","SPECIES","TSECS","observedState","decodedState"
3,"Arctic Tern",34602,"Not-foraging","Not-foraging"
3,"Arctic Tern",34603,"Not-foraging","Not-foraging"
3,"Arctic Tern",34604,"Not-foraging","Not-foraging"
3,"Arctic Tern",34605,"Not-foraging","Not-foraging"
3,"Arctic Tern",34606,"Not-foraging","Not-foraging"
3,"Arctic Tern",34607,"Not-foraging","Not-foraging"
3,"Arctic Tern",34608,"Not-foraging","Not-foraging"
3,"Arctic Tern",34609,"Not-foraging","Not-foraging"
3,"Arctic Tern",34610,"Not-foraging","Not-foraging"
3,"Arctic Tern",34611,"Not-foraging","Not-foraging"
3,"Arctic Tern",34612,"Not-foraging","Not-foraging"
3,"Arctic Tern",34613,"Not-foraging","Not-foraging"
3,"Arctic Tern",34614,"Not-foraging","Not-foraging"
3,"Arctic Tern",34615,"Not-foraging","Not-foraging"
3,"Arctic Tern",34616,"Not-foraging","Not-foraging"
3,"Arctic Tern",34617,"Not-foraging","Not-foraging"
3,"Arctic Tern",34618,"Not-foraging","Not-foraging"
3,"Arctic Tern",34619,"Not-foraging","Not-foraging"
3,"Arctic Tern",34620,"Not-foraging","Not-foraging"
3,"Arctic Tern",34621,"Not-foraging","Not-foraging"
3,"Arctic Tern",34622,"Not-foraging","Not-foraging"
3,"Arctic Tern",34623,"Not-foraging","Not-foraging"
3,"Arctic Tern",34624,"Not-foraging","Not-foraging"
3,"Arctic Tern",34625,"Not-foraging","Not-foraging"
3,"Arctic Tern",34626,"Not-foraging","Not-foraging"
3,"Arctic Tern",34627,"Not-foraging","Not-foraging"
3,"Arctic Tern",34628,"Not-foraging","Not-foraging"
3,"Arctic Tern",34629,"Not-foraging","Not-foraging"
3,"Arctic Tern",34630,"Not-foraging","Not-foraging"
3,"Arctic Tern",34631,"Not-foraging","Not-foraging"
3,"Arctic Tern",34632,"Not-foraging","Not-foraging"
3,"Arctic Tern",34633,"Not-foraging","Not-foraging"
3,"Arctic Tern",34634,"Not-foraging","Not-foraging"
3,"Arctic Tern",34635,"Not-foraging","Not-foraging"
3,"Arctic Tern",34636,"Not-foraging","Not-foraging"
3,"Arctic Tern",34637,"Not-foraging","Not-foraging"
3,"Arctic Tern",34638,"Not-foraging","Not-foraging"
3,"Arctic Tern",34639,"Not-foraging","Not-foraging"
3,"Arctic Tern",34640,"Not-foraging","Not-foraging"
3,"Arctic Tern",34641,"Not-foraging","Not-foraging"
3,"Arctic Tern",34642,"Not-foraging","Not-foraging"
3,"Arctic Tern",34643,"Not-foraging","Not-foraging"
3,"Arctic Tern",34644,"Not-foraging","Not-foraging"
3,"Arctic Tern",34645,"Not-foraging","Not-foraging"
3,"Arctic Tern",34646,"Not-foraging","Not-foraging"
3,"Arctic Tern",34647,"Not-foraging","Not-foraging"
3,"Arctic Tern",34648,"Not-foraging","Not-foraging"
3,"Arctic Tern",34649,"Not-foraging","Not-foraging"
3,"Arctic Tern",34650,"Not-foraging","Not-foraging"
3,"Arctic Tern",34651,"Not-foraging","Not-foraging"
3,"Arctic Tern",34652,"Not-foraging","Not-foraging"
3,"Arctic Tern",34653,"Not-foraging","Not-foraging"
3,"Arctic Tern",34654,"Not-foraging","Not-foraging"
3,"Arctic Tern",34655,"Not-foraging","Not-foraging"
3,"Arctic Tern",34656,"Not-foraging","Not-foraging"
3,"Arctic Tern",34657,"Not-foraging","Not-foraging"
3,"Arctic Tern",34658,"Not-foraging","Not-foraging"
3,"Arctic Tern",34659,"Not-foraging","Not-foraging"
3,"Arctic Tern",34660,"Not-foraging","Not-foraging"
3,"Arctic Tern",34661,"Not-foraging","Not-foraging"
3,"Arctic Tern",34662,"Not-foraging","Not-foraging"
3,"Arctic Tern",34663,"Not-foraging","Not-foraging"
3,"Arctic Tern",34664,"Not-foraging","Not-foraging"
3,"Arctic Tern",34665,"Not-foraging","Not-foraging"
3,"Arctic Tern",34666,"Not-foraging","Not-foraging"
3,"Arctic Tern",34667,"Not-foraging","Not-foraging"
3,"Arctic Tern",34668,"Not-foraging","Not-foraging"
3,"Arctic Tern",34669,"Not-foraging","Not-foraging"
3,"Arctic Tern",34670,"Not-foraging","Not-foraging"
3,"Arctic Tern",34671,"Not-foraging","Not-foraging"
3,"Arctic Tern",34672,"Not-foraging","Not-foraging"
3,"Arctic Tern",34673,"Not-foraging","Not-foraging"
3,"Arctic Tern",34674,"Not-foraging","Not-foraging"
3,"Arctic Tern",34675,"Not-foraging","Not-foraging"
3,"Arctic Tern",34676,"Not-foraging","Not-foraging"
3,"Arctic Tern",34677,"Not-foraging","Not-foraging"
3,"Arctic Tern",34678,"Not-foraging","Not-foraging"
3,"Arctic Tern",34679,"Not-foraging","Not-foraging"
3,"Arctic Tern",34680,"Not-foraging","Not-foraging"
3,"Arctic Tern",34681,"Not-foraging","Not-foraging"
3,"Arctic Tern",34682,"Not-foraging","Not-foraging"
3,"Arctic Tern",34683,"Not-foraging","Not-foraging"
3,"Arctic Tern",34684,"Not-foraging","Not-foraging"
3,"Arctic Tern",34685,"Not-foraging","Not-foraging"
3,"Arctic Tern",34686,"Not-foraging","Not-foraging"
3,"Arctic Tern",34687,"Not-foraging","Not-foraging"
3,"Arctic Tern",34688,"Not-foraging","Not-foraging"
3,"Arctic Tern",34689,"Not-foraging","Not-foraging"
3,"Arctic Tern",34690,"Not-foraging","Not-foraging"
3,"Arctic Tern",34691,"Not-foraging","Not-foraging"
3,"Arctic Tern",34692,"Not-foraging","Not-foraging"
3,"Arctic Tern",34693,"Not-foraging","Not-foraging"
3,"Arctic Tern",34694,"Not-foraging","Not-foraging"
3,"Arctic Tern",34695,"Not-foraging","Not-foraging"
3,"Arctic Tern",34696,"Not-foraging","Not-foraging"
3,"Arctic Tern",34697,"Not-foraging","Not-foraging"
3,"Arctic Tern",34698,"Not-foraging","Not-foraging"
3,"Arctic Tern",34699,"Not-foraging","Not-foraging"
3,"Arctic Tern",34700,"Not-foraging","Not-foraging"
3,"Arctic Tern",34701,"Not-foraging","Not-foraging"
3,"Arctic Tern",34702,"Not-foraging","Not-foraging"
3,"Arctic Tern",34703,"Not-foraging","Not-foraging"
3,"Arctic Tern",34704,"Not-foraging","Not-foraging"
3,"Arctic Tern",34705,"Not-foraging","Not-foraging"
3,"Arctic Tern",34706,"Not-foraging","Not-foraging"
3,"Arctic Tern",34707,"Not-foraging","Not-foraging"
3,"Arctic Tern",34708,"Not-foraging","Not-foraging"
3,"Arctic Tern",34709,"Not-foraging","Not-foraging"
3,"Arctic Tern",34710,"Not-foraging","Not-foraging"
3,"Arctic Tern",34711,"Not-foraging","Not-foraging"
3,"Arctic Tern",34712,"Not-foraging","Not-foraging"
3,"Arctic Tern",34713,"Not-foraging","Not-foraging"
3,"Arctic Tern",34714,"Not-foraging","Not-foraging"
3,"Arctic Tern",34715,"Not-foraging","Not-foraging"
3,"Arctic Tern",34716,"Not-foraging","Not-foraging"
3,"Arctic Tern",34717,"Not-foraging","Not-foraging"
3,"Arctic Tern",34718,"Not-foraging","Not-foraging"
3,"Arctic Tern",34719,"Not-foraging","Not-foraging"
3,"Arctic Tern",34720,"Not-foraging","Not-foraging"
3,"Arctic Tern",34721,"Not-foraging","Not-foraging"
3,"Arctic Tern",34722,"Not-foraging","Not-foraging"
3,"Arctic Tern",34723,"Not-foraging","Not-foraging"
3,"Arctic Tern",34724,"Not-foraging","Not-foraging"
3,"Arctic Tern",34725,"Not-foraging","Not-foraging"
3,"Arctic Tern",34726,"Not-foraging","Not-foraging"
3,"Arctic Tern",34727,"Not-foraging","Not-foraging"
3,"Arctic Tern",34728,"Not-foraging","Not-foraging"
3,"Arctic Tern",34729,"Not-foraging","Not-foraging"
3,"Arctic Tern",34730,"Not-foraging","Not-foraging"
3,"Arctic Tern",34731,"Not-foraging","Not-foraging"
3,"Arctic Tern",34732,"Not-foraging","Not-foraging"
3,"Arctic Tern",34733,"Not-foraging","Not-foraging"
3,"Arctic Tern",34734,"Not-foraging","Not-foraging"
3,"Arctic Tern",34735,"Not-foraging","Not-foraging"
3,"Arctic Tern",34736,"Not-foraging","Not-foraging"
3,"Arctic Tern",34737,"Not-foraging","Not-foraging"
3,"Arctic Tern",34738,"Not-foraging","Not-foraging"
3,"Arctic Tern",34739,"Not-foraging","Not-foraging"
3,"Arctic Tern",34740,"Not-foraging","Not-foraging"
3,"Arctic Tern",34741,"Not-foraging","Not-foraging"
3,"Arctic Tern",34742,"Not-foraging","Not-foraging"
3,"Arctic Tern",34743,"Not-foraging","Not-foraging"
3,"Arctic Tern",34744,"Not-foraging","Not-foraging"
3,"Arctic Tern",34745,"Not-foraging","Not-foraging"
3,"Arctic Tern",34746,"Not-foraging","Not-foraging"
3,"Arctic Tern",34747,"Not-foraging","Not-foraging"
3,"Arctic Tern",34748,"Not-foraging","Not-foraging"
3,"Arctic Tern",34749,"Not-foraging","Not-foraging"
3,"Arctic Tern",34750,"Not-foraging","Not-foraging"
3,"Arctic Tern",34751,"Not-foraging","Not-foraging"
3,"Arctic Tern",34752,"Not-foraging","Not-foraging"
3,"Arctic Tern",34753,"Not-foraging","Not-foraging"
3,"Arctic Tern",34754,"Not-foraging","Not-foraging"
3,"Arctic Tern",34755,"Not-foraging","Not-foraging"
3,"Arctic Tern",34756,"Not-foraging","Not-foraging"
3,"Arctic Tern",34757,"Not-foraging","Not-foraging"
3,"Arctic Tern",34758,"Not-foraging","Not-foraging"
3,"Arctic Tern",34759,"Not-foraging","Not-foraging"
3,"Arctic Tern",34760,"Not-foraging","Not-foraging"
3,"Arctic Tern",34761,"Not-foraging","Not-foraging"
3,"Arctic Tern",34762,"Not-foraging","Not-foraging"
3,"Arctic Tern",34763,"Not-foraging","Not-foraging"
3,"Arctic Tern",34764,"Not-foraging","Not-foraging"
3,"Arctic Tern",34765,"Not-foraging","Not-foraging"
3,"Arctic Tern",34766,"Not-foraging","Not-foraging"
3,"Arctic Tern",34767,"Not-foraging","Not-foraging"
3,"Arctic Tern",34768,"Not-foraging","Not-foraging"
3,"Arctic Tern",34769,"Not-foraging","Not-foraging"
3,"Arctic Tern",34770,"Not-foraging","Not-foraging"
3,"Arctic Tern",34771,"Not-foraging","Not-foraging"
3,"Arctic Tern",34772,"Not-foraging","Not-foraging"
3,"Arctic Tern",34773,"Not-foraging","Not-foraging"
3,"Arctic Tern",34774,"Not-foraging","Not-foraging"
3,"Arctic Tern",34775,"Not-foraging","Not-foraging"
3,"Arctic Tern",34776,"Not-foraging","Not-foraging"
3,"Arctic Tern",34777,"Not-foraging","Not-foraging"
3,"Arctic Tern",34778,"Not-foraging","Not-foraging"
