"ID","SPECIES","TSECS","observedState","decodedState"
12,"Common tern",27496,"Not-foraging","Not-foraging"
12,"Common tern",27497,"Not-foraging","Not-foraging"
12,"Common tern",27498,"Not-foraging","Not-foraging"
12,"Common tern",27499,"Not-foraging","Not-foraging"
12,"Common tern",27500,"Not-foraging","Not-foraging"
12,"Common tern",27501,"Not-foraging","Foraging"
12,"Common tern",27502,"Not-foraging","Not-foraging"
12,"Common tern",27503,"Not-foraging","Not-foraging"
12,"Common tern",27504,"Not-foraging","Not-foraging"
12,"Common tern",27505,"Not-foraging","Not-foraging"
12,"Common tern",27506,"Not-foraging","Not-foraging"
12,"Common tern",27507,"Not-foraging","Not-foraging"
12,"Common tern",27508,"Not-foraging","Not-foraging"
12,"Common tern",27509,"Not-foraging","Not-foraging"
12,"Common tern",27510,"Not-foraging","Not-foraging"
12,"Common tern",27511,"Not-foraging","Not-foraging"
12,"Common tern",27512,"Not-foraging","Not-foraging"
12,"Common tern",27513,"Not-foraging","Not-foraging"
12,"Common tern",27514,"Not-foraging","Not-foraging"
12,"Common tern",27515,"Not-foraging","Not-foraging"
12,"Common tern",27516,"Not-foraging","Foraging"
12,"Common tern",27517,"Not-foraging","Not-foraging"
12,"Common tern",27518,"Not-foraging","Not-foraging"
12,"Common tern",27519,"Not-foraging","Not-foraging"
12,"Common tern",27520,"Not-foraging","Not-foraging"
12,"Common tern",27521,"Not-foraging","Not-foraging"
12,"Common tern",27522,"Not-foraging","Not-foraging"
12,"Common tern",27523,"Not-foraging","Not-foraging"
12,"Common tern",27524,"Not-foraging","Not-foraging"
12,"Common tern",27525,"Not-foraging","Not-foraging"
12,"Common tern",27526,"Not-foraging","Not-foraging"
12,"Common tern",27527,"Not-foraging","Not-foraging"
12,"Common tern",27528,"Not-foraging","Not-foraging"
12,"Common tern",27529,"Not-foraging","Not-foraging"
12,"Common tern",27530,"Not-foraging","Not-foraging"
12,"Common tern",27531,"Not-foraging","Not-foraging"
12,"Common tern",27532,"Not-foraging","Not-foraging"
12,"Common tern",27533,"Not-foraging","Not-foraging"
12,"Common tern",27534,"Not-foraging","Not-foraging"
12,"Common tern",27535,"Not-foraging","Not-foraging"
12,"Common tern",27536,"Not-foraging","Not-foraging"
12,"Common tern",27537,"Not-foraging","Not-foraging"
12,"Common tern",27538,"Not-foraging","Not-foraging"
12,"Common tern",27539,"Not-foraging","Not-foraging"
12,"Common tern",27540,"Not-foraging","Not-foraging"
12,"Common tern",27541,"Not-foraging","Not-foraging"
12,"Common tern",27542,"Not-foraging","Not-foraging"
12,"Common tern",27543,"Not-foraging","Not-foraging"
12,"Common tern",27544,"Not-foraging","Not-foraging"
12,"Common tern",27545,"Not-foraging","Not-foraging"
12,"Common tern",27546,"Not-foraging","Not-foraging"
12,"Common tern",27547,"Not-foraging","Not-foraging"
12,"Common tern",27548,"Not-foraging","Not-foraging"
12,"Common tern",27549,"Not-foraging","Not-foraging"
12,"Common tern",27550,"Not-foraging","Not-foraging"
12,"Common tern",27551,"Not-foraging","Not-foraging"
12,"Common tern",27552,"Not-foraging","Not-foraging"
12,"Common tern",27553,"Not-foraging","Not-foraging"
12,"Common tern",27554,"Not-foraging","Not-foraging"
12,"Common tern",27555,"Not-foraging","Not-foraging"
12,"Common tern",27556,"Not-foraging","Not-foraging"
12,"Common tern",27557,"Not-foraging","Not-foraging"
12,"Common tern",27558,"Not-foraging","Not-foraging"
12,"Common tern",27559,"Not-foraging","Not-foraging"
12,"Common tern",27560,"Not-foraging","Not-foraging"
12,"Common tern",27561,"Not-foraging","Not-foraging"
12,"Common tern",27562,"Not-foraging","Not-foraging"
12,"Common tern",27563,"Not-foraging","Not-foraging"
12,"Common tern",27564,"Not-foraging","Not-foraging"
12,"Common tern",27565,"Not-foraging","Not-foraging"
12,"Common tern",27566,"Not-foraging","Not-foraging"
12,"Common tern",27567,"Not-foraging","Not-foraging"
12,"Common tern",27568,"Not-foraging","Not-foraging"
12,"Common tern",27569,"Not-foraging","Not-foraging"
12,"Common tern",27570,"Not-foraging","Not-foraging"
12,"Common tern",27571,"Not-foraging","Not-foraging"
12,"Common tern",27572,"Not-foraging","Not-foraging"
12,"Common tern",27573,"Not-foraging","Not-foraging"
12,"Common tern",27574,"Not-foraging","Not-foraging"
12,"Common tern",27575,"Not-foraging","Not-foraging"
12,"Common tern",27576,"Not-foraging","Not-foraging"
12,"Common tern",27577,"Not-foraging","Not-foraging"
12,"Common tern",27578,"Not-foraging","Not-foraging"
12,"Common tern",27579,"Not-foraging","Not-foraging"
12,"Common tern",27580,"Not-foraging","Not-foraging"
12,"Common tern",27581,"Not-foraging","Foraging"
12,"Common tern",27582,"Not-foraging","Not-foraging"
12,"Common tern",27583,"Not-foraging","Not-foraging"
12,"Common tern",27584,"Not-foraging","Not-foraging"
12,"Common tern",27585,"Not-foraging","Not-foraging"
12,"Common tern",27586,"Not-foraging","Not-foraging"
12,"Common tern",27587,"Not-foraging","Not-foraging"
12,"Common tern",27588,"Not-foraging","Not-foraging"
12,"Common tern",27589,"Not-foraging","Not-foraging"
12,"Common tern",27590,"Not-foraging","Not-foraging"
12,"Common tern",27591,"Not-foraging","Not-foraging"
12,"Common tern",27592,"Not-foraging","Not-foraging"
12,"Common tern",27593,"Not-foraging","Not-foraging"
12,"Common tern",27594,"Not-foraging","Not-foraging"
12,"Common tern",27595,"Not-foraging","Not-foraging"
12,"Common tern",27596,"Not-foraging","Not-foraging"
12,"Common tern",27597,"Not-foraging","Not-foraging"
12,"Common tern",27598,"Not-foraging","Not-foraging"
12,"Common tern",27599,"Not-foraging","Not-foraging"
