"COLONY","ID","SPECIES","TSECS","observedState","decodedState"
"SOUTH SHIAN",55,"C",37930,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",37931,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",37932,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",37933,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",37934,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",37935,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",37936,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",37937,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",37938,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",37939,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",37940,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",37941,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",37942,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",37943,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",37944,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",37945,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",37946,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",37947,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",37948,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",37949,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",37950,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",37951,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",37952,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",37953,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",37954,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",37955,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",37956,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",37957,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",37958,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",37959,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",37960,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",37961,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",37962,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",37963,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",37964,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",37965,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",37966,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",37967,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",37968,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",37969,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",37970,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",37971,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",37972,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",37973,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",37974,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",37975,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",37976,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",37977,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",37978,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",37979,"Not-foraging","Foraging"
"SOUTH SHIAN",55,"C",37980,"Not-foraging","Foraging"
"SOUTH SHIAN",55,"C",37981,"Not-foraging","Foraging"
"SOUTH SHIAN",55,"C",37982,"Not-foraging","Foraging"
"SOUTH SHIAN",55,"C",37983,"Not-foraging","Foraging"
"SOUTH SHIAN",55,"C",37984,"Not-foraging","Foraging"
"SOUTH SHIAN",55,"C",37985,"Not-foraging","Foraging"
"SOUTH SHIAN",55,"C",37986,"Not-foraging","Foraging"
"SOUTH SHIAN",55,"C",37987,"Not-foraging","Foraging"
"SOUTH SHIAN",55,"C",37988,"Not-foraging","Foraging"
"SOUTH SHIAN",55,"C",37989,"Not-foraging","Foraging"
"SOUTH SHIAN",55,"C",37990,"Not-foraging","Foraging"
"SOUTH SHIAN",55,"C",37991,"Not-foraging","Foraging"
"SOUTH SHIAN",55,"C",37992,"Not-foraging","Foraging"
"SOUTH SHIAN",55,"C",37993,"Not-foraging","Foraging"
"SOUTH SHIAN",55,"C",37994,"Not-foraging","Foraging"
"SOUTH SHIAN",55,"C",37995,"Not-foraging","Foraging"
"SOUTH SHIAN",55,"C",37996,"Not-foraging","Foraging"
"SOUTH SHIAN",55,"C",37997,"Not-foraging","Foraging"
"SOUTH SHIAN",55,"C",37998,"Not-foraging","Foraging"
"SOUTH SHIAN",55,"C",37999,"Not-foraging","Foraging"
"SOUTH SHIAN",55,"C",38000,"Not-foraging","Foraging"
"SOUTH SHIAN",55,"C",38001,"Not-foraging","Foraging"
"SOUTH SHIAN",55,"C",38002,"Not-foraging","Foraging"
"SOUTH SHIAN",55,"C",38003,"Not-foraging","Foraging"
"SOUTH SHIAN",55,"C",38004,"Not-foraging","Foraging"
"SOUTH SHIAN",55,"C",38005,"Not-foraging","Foraging"
"SOUTH SHIAN",55,"C",38006,"Not-foraging","Foraging"
"SOUTH SHIAN",55,"C",38007,"Not-foraging","Foraging"
"SOUTH SHIAN",55,"C",38008,"Not-foraging","Foraging"
"SOUTH SHIAN",55,"C",38009,"Not-foraging","Foraging"
"SOUTH SHIAN",55,"C",38010,"Not-foraging","Foraging"
"SOUTH SHIAN",55,"C",38011,"Not-foraging","Foraging"
"SOUTH SHIAN",55,"C",38012,"Not-foraging","Foraging"
"SOUTH SHIAN",55,"C",38013,"Not-foraging","Foraging"
"SOUTH SHIAN",55,"C",38014,"Not-foraging","Foraging"
"SOUTH SHIAN",55,"C",38015,"Not-foraging","Foraging"
"SOUTH SHIAN",55,"C",38016,"Not-foraging","Foraging"
"SOUTH SHIAN",55,"C",38017,"Not-foraging","Foraging"
"SOUTH SHIAN",55,"C",38018,"Not-foraging","Foraging"
"SOUTH SHIAN",55,"C",38019,"Not-foraging","Foraging"
"SOUTH SHIAN",55,"C",38020,"Not-foraging","Foraging"
"SOUTH SHIAN",55,"C",38021,"Not-foraging","Foraging"
"SOUTH SHIAN",55,"C",38022,"Not-foraging","Foraging"
"SOUTH SHIAN",55,"C",38023,"Not-foraging","Foraging"
"SOUTH SHIAN",55,"C",38024,"Not-foraging","Foraging"
"SOUTH SHIAN",55,"C",38025,"Not-foraging","Foraging"
"SOUTH SHIAN",55,"C",38026,"Not-foraging","Foraging"
"SOUTH SHIAN",55,"C",38027,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38028,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38029,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38030,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38031,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38032,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38033,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38034,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38035,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38036,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38037,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38038,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38039,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38040,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38041,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38042,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38043,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38044,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38045,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38046,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38047,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38048,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38049,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38050,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38051,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38052,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38053,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38054,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38055,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38056,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38057,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38058,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38059,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38060,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38061,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38062,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38063,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38064,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38065,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38066,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38067,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38068,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38069,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38070,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38071,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38072,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38073,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38074,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38075,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38076,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38077,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38078,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38079,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38080,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38081,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38082,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38083,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38084,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38085,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38086,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38087,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38088,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38089,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38090,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38091,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38092,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38093,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38094,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38095,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38096,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38097,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38098,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38099,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38100,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38101,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38102,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38103,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38104,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38105,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38106,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38107,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38108,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38109,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38110,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38111,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38112,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38113,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38114,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38115,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38116,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38117,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38118,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38119,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38120,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38121,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38122,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38123,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38124,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38125,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38126,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38127,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38128,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38129,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38130,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38131,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38132,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38133,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38134,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38135,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38136,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38137,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38138,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38139,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38140,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38141,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38142,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38143,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38144,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38145,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38146,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38147,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38148,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38149,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38150,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38151,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38152,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38153,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38154,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38155,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38156,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38157,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38158,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38159,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38160,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38161,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38162,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38163,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38164,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38165,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38166,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38167,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38168,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38169,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38170,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38171,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38172,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38173,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38174,"Not-foraging","Foraging"
"SOUTH SHIAN",55,"C",38175,"Not-foraging","Foraging"
"SOUTH SHIAN",55,"C",38176,"Not-foraging","Foraging"
"SOUTH SHIAN",55,"C",38177,"Not-foraging","Foraging"
"SOUTH SHIAN",55,"C",38178,"Not-foraging","Foraging"
"SOUTH SHIAN",55,"C",38179,"Not-foraging","Foraging"
"SOUTH SHIAN",55,"C",38180,"Not-foraging","Foraging"
"SOUTH SHIAN",55,"C",38181,"Not-foraging","Foraging"
"SOUTH SHIAN",55,"C",38182,"Not-foraging","Foraging"
"SOUTH SHIAN",55,"C",38183,"Not-foraging","Foraging"
"SOUTH SHIAN",55,"C",38184,"Not-foraging","Foraging"
"SOUTH SHIAN",55,"C",38185,"Not-foraging","Foraging"
"SOUTH SHIAN",55,"C",38186,"Not-foraging","Foraging"
"SOUTH SHIAN",55,"C",38187,"Not-foraging","Foraging"
"SOUTH SHIAN",55,"C",38188,"Not-foraging","Foraging"
"SOUTH SHIAN",55,"C",38189,"Not-foraging","Foraging"
"SOUTH SHIAN",55,"C",38190,"Not-foraging","Foraging"
"SOUTH SHIAN",55,"C",38191,"Not-foraging","Foraging"
"SOUTH SHIAN",55,"C",38192,"Not-foraging","Foraging"
"SOUTH SHIAN",55,"C",38193,"Not-foraging","Foraging"
"SOUTH SHIAN",55,"C",38194,"Not-foraging","Foraging"
"SOUTH SHIAN",55,"C",38195,"Not-foraging","Foraging"
"SOUTH SHIAN",55,"C",38196,"Not-foraging","Foraging"
"SOUTH SHIAN",55,"C",38197,"Not-foraging","Foraging"
"SOUTH SHIAN",55,"C",38198,"Not-foraging","Foraging"
"SOUTH SHIAN",55,"C",38199,"Not-foraging","Foraging"
"SOUTH SHIAN",55,"C",38200,"Not-foraging","Foraging"
"SOUTH SHIAN",55,"C",38201,"Not-foraging","Foraging"
"SOUTH SHIAN",55,"C",38202,"Not-foraging","Foraging"
"SOUTH SHIAN",55,"C",38203,"Not-foraging","Foraging"
"SOUTH SHIAN",55,"C",38204,"Not-foraging","Foraging"
"SOUTH SHIAN",55,"C",38205,"Not-foraging","Foraging"
"SOUTH SHIAN",55,"C",38206,"Not-foraging","Foraging"
"SOUTH SHIAN",55,"C",38207,"Not-foraging","Foraging"
"SOUTH SHIAN",55,"C",38208,"Not-foraging","Foraging"
"SOUTH SHIAN",55,"C",38209,"Not-foraging","Foraging"
"SOUTH SHIAN",55,"C",38210,"Not-foraging","Foraging"
"SOUTH SHIAN",55,"C",38211,"Not-foraging","Foraging"
"SOUTH SHIAN",55,"C",38212,"Not-foraging","Foraging"
"SOUTH SHIAN",55,"C",38213,"Not-foraging","Foraging"
"SOUTH SHIAN",55,"C",38214,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38215,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38216,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38217,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38218,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38219,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38220,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38221,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38222,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38223,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38224,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38225,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38226,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38227,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38228,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38229,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38230,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38231,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38232,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38233,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38234,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38235,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38236,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38237,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38238,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38239,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38240,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38241,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38242,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38243,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38244,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38245,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38246,"Not-foraging","Foraging"
"SOUTH SHIAN",55,"C",38247,"Not-foraging","Foraging"
"SOUTH SHIAN",55,"C",38248,"Not-foraging","Foraging"
"SOUTH SHIAN",55,"C",38249,"Not-foraging","Foraging"
"SOUTH SHIAN",55,"C",38250,"Not-foraging","Foraging"
"SOUTH SHIAN",55,"C",38251,"Not-foraging","Foraging"
"SOUTH SHIAN",55,"C",38252,"Not-foraging","Foraging"
"SOUTH SHIAN",55,"C",38253,"Not-foraging","Foraging"
"SOUTH SHIAN",55,"C",38254,"Not-foraging","Foraging"
"SOUTH SHIAN",55,"C",38255,"Not-foraging","Foraging"
"SOUTH SHIAN",55,"C",38256,"Not-foraging","Foraging"
"SOUTH SHIAN",55,"C",38257,"Not-foraging","Foraging"
"SOUTH SHIAN",55,"C",38258,"Not-foraging","Foraging"
"SOUTH SHIAN",55,"C",38259,"Not-foraging","Foraging"
"SOUTH SHIAN",55,"C",38260,"Not-foraging","Foraging"
"SOUTH SHIAN",55,"C",38261,"Not-foraging","Foraging"
"SOUTH SHIAN",55,"C",38262,"Not-foraging","Foraging"
"SOUTH SHIAN",55,"C",38263,"Not-foraging","Foraging"
"SOUTH SHIAN",55,"C",38264,"Not-foraging","Foraging"
"SOUTH SHIAN",55,"C",38265,"Not-foraging","Foraging"
"SOUTH SHIAN",55,"C",38266,"Not-foraging","Foraging"
"SOUTH SHIAN",55,"C",38267,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38268,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38269,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38270,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38271,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38272,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38273,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38274,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38275,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38276,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38277,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38278,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38279,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38280,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38281,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38282,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38283,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38284,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38285,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38286,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38287,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38288,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38289,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38290,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38291,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38292,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38293,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38294,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38295,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38296,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38297,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38298,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38299,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38300,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38301,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38302,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38303,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38304,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38305,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38306,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38307,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38308,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38309,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38310,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38311,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38312,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38313,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38314,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38315,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38316,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38317,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38318,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38319,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38320,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38321,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38322,"Not-foraging","Not-foraging"
"SOUTH SHIAN",55,"C",38323,"Not-foraging","Not-foraging"
